           8           8  -5.25318000000000     
           8           9  -2.14145000000000     
           8          10  0.873850000000000     
           8          11   1.43436000000000     
           8          12   2.18876000000000     
           8          13  0.753490000000000     
           8          14  0.117270000000000     
           8          15  -1.96678000000000     
           8          16  -1.11389000000000     
           8          17  -1.54570000000000     
           8          18   1.67915000000000     
           8          19  0.968770000000000     
           8          20   3.60978000000000     
           8          21  -1.27850000000000     
           8          22   1.14269000000000     
           8          23  -1.48526000000000     
           8          24 -0.921680000000000     
           8          25  -4.24049000000000     
           8          26  -3.99631000000000     
           9           8  -2.12720000000000     
           9           9  -1.96288000000000     
           9          10  0.483620000000000     
           9          11  0.270080000000000     
           9          12   2.19371000000000     
           9          13   1.03671000000000     
           9          14   1.23359000000000     
           9          15 -0.398690000000000     
           9          16   1.09795000000000     
           9          17  0.709700000000000     
           9          18   3.59073000000000     
           9          19   3.23737000000000     
           9          20   5.22208000000000     
           9          21   4.11332000000000     
           9          22   5.29833000000000     
           9          23   1.16107000000000     
           9          24   2.80129000000000     
           9          25  0.799880000000000     
           9          26   2.69816000000000     
           9          27  0.518110000000000     
           9          28 -0.321260000000000     
           9          29  -3.33387000000000     
          10           8   1.11070000000000     
          10           9  0.610860000000000     
          10          10  -1.75602000000000     
          10          11 -0.446810000000000     
          10          12  0.715710000000000     
          10          13   1.13690000000000     
          10          14   1.38617000000000     
          10          15  0.793010000000000     
          10          16   2.39502000000000     
          10          17   2.96046000000000     
          10          18   4.54365000000000     
          10          19   3.91545000000000     
          10          20   4.96963000000000     
          10          21   4.11433000000000     
          10          22   5.36504000000000     
          10          23   4.50465000000000     
          10          24   5.41201000000000     
          10          25   2.89474000000000     
          10          26   3.38133000000000     
          10          27   4.53058000000000     
          10          28   1.47106000000000     
          10          29 -0.571820000000000     
          10          30 -0.845310000000000     
          10          31  -3.59311000000000     
          11           8   1.69126000000000     
          11           9  0.556870000000000     
          11          10 -0.362580000000000     
          11          11  -1.62120000000000     
          11          12 -0.947180000000000     
          11          13 -0.676670000000000     
          11          14  0.881660000000000     
          11          15  0.426610000000000     
          11          16   2.17893000000000     
          11          17   2.00626000000000     
          11          18   4.31485000000000     
          11          19   3.84052000000000     
          11          20   5.29950000000000     
          11          21   4.29268000000000     
          11          22   6.00666000000000     
          11          23   5.39516000000000     
          11          24   7.00147000000000     
          11          25   5.96746000000000     
          11          26   7.11065000000000     
          11          27   4.67808000000000     
          11          28  0.593250000000000     
          11          29 -0.387810000000000     
          11          30  9.859999999999999E-002
          11          31  -1.76287000000000     
          11          32  -2.00278000000000     
          11          33  -6.13470000000000     
          12           8   2.80519000000000     
          12           9   2.76033000000000     
          12          10   1.07132000000000     
          12          11 -0.696510000000000     
          12          12  -2.71778000000000     
          12          13  -1.35233000000000     
          12          14 -0.548810000000000     
          12          15 -0.506030000000000     
          12          16  0.709760000000000     
          12          17   1.68084000000000     
          12          18   3.20108000000000     
          12          19   3.90949000000000     
          12          20   4.41887000000000     
          12          21   3.95715000000000     
          12          22   4.77118000000000     
          12          23   4.66452000000000     
          12          24   5.66761000000000     
          12          25   5.05334000000000     
          12          26   5.50892000000000     
          12          27   4.77870000000000     
          12          28   5.25392000000000     
          12          29   1.01799000000000     
          12          30   2.04725000000000     
          12          31  5.586000000000000E-002
          12          32  9.339000000000000E-002
          12          33  -4.21463000000000     
          12          34  -3.90496000000000     
          13           8   1.49139000000000     
          13           9   1.88393000000000     
          13          10   1.64579000000000     
          13          11 -0.259460000000000     
          13          12  -1.21144000000000     
          13          13  -2.37044000000000     
          13          14  -2.15367000000000     
          13          15  -1.98058000000000     
          13          16 -0.406850000000000     
          13          17 -0.174560000000000     
          13          18   1.76350000000000     
          13          19   1.90264000000000     
          13          20   3.81281000000000     
          13          21   4.25100000000000     
          13          22   5.01310000000000     
          13          23   4.55372000000000     
          13          24   5.44201000000000     
          13          25   4.11998000000000     
          13          26   5.10745000000000     
          13          27   4.65495000000000     
          13          28   5.74922000000000     
          13          29   4.55629000000000     
          13          30   2.66498000000000     
          13          31  0.595950000000000     
          13          32 -6.010000000000000E-003
          13          33  -1.59898000000000     
          13          34  -1.71170000000000     
          13          35  -3.40138000000000     
          14           8   1.18409000000000     
          14           9   2.65088000000000     
          14          10   2.20475000000000     
          14          11   1.65458000000000     
          14          12 -7.671000000000000E-002
          14          13  -1.80083000000000     
          14          14  -4.44443000000000     
          14          15  -3.71992000000000     
          14          16  -2.12810000000000     
          14          17  -1.53156000000000     
          14          18 -0.521660000000000     
          14          19  0.463450000000000     
          14          20   1.43303000000000     
          14          21   2.95193000000000     
          14          22   3.78394000000000     
          14          23   4.33179000000000     
          14          24   4.50588000000000     
          14          25   4.03194000000000     
          14          26   4.09618000000000     
          14          27   4.74235000000000     
          14          28   5.13397000000000     
          14          29   5.08119000000000     
          14          30   5.85395000000000     
          14          31  0.235010000000000     
          14          32  0.689120000000000     
          14          33 -0.402510000000000     
          14          34 -0.418400000000000     
          14          35 -0.686660000000000     
          14          36 -0.232800000000000     
          15           8  -5.07450000000000     
          15           9  0.207400000000000     
          15          10   1.09135000000000     
          15          11   1.06622000000000     
          15          12 -1.386000000000000E-002
          15          13  -1.52457000000000     
          15          14  -3.55153000000000     
          15          15  -4.33542000000000     
          15          16  -3.21475000000000     
          15          17  -2.70541000000000     
          15          18  -1.43344000000000     
          15          19  -1.06877000000000     
          15          20  0.162350000000000     
          15          21   1.80984000000000     
          15          22   3.05565000000000     
          15          23   2.99153000000000     
          15          24   3.51484000000000     
          15          25   2.80604000000000     
          15          26   3.08530000000000     
          15          27   2.79006000000000     
          15          28   4.01060000000000     
          15          29   2.91758000000000     
          15          30   4.17175000000000     
          15          31   3.52874000000000     
          15          32  0.731340000000000     
          15          33 -0.223780000000000     
          15          34  1.302000000000000E-002
          15          35 -0.679440000000000     
          15          36  1.990000000000000E-002
          15          37  -1.11600000000000     
          16           8  -5.90896000000000     
          16           9  -3.39972000000000     
          16          10   2.14209000000000     
          16          11   2.94362000000000     
          16          12   1.33116000000000     
          16          13  0.326540000000000     
          16          14  -1.61542000000000     
          16          15  -2.90042000000000     
          16          16  -3.37297000000000     
          16          17  -2.39951000000000     
