  1 ;  0.000000 ;  0.0;  1; -1.000E+00;  0; u;    ;           ;       0+  ;2; ?  0.0000E+00 %2B-    ?  0.0000E+00 %A                                                                                                                                                                                       0.000000  0    
  2 ;  0.407220 ;  2.0;  1;  2.225E-11;  1; u;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000  0    
    ;           ;     ;   ;           ;   ;  ;   1;      0.407;  9.600E-01; ; 1.000E+00  4.170E-02
  3 ;  0.774720 ;  2.0;  1;  2.700E-11;  2; u;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ;   2;      0.367;  9.039E-01; ; 9.653E-01  6.800E-02
    ;           ;     ;   ;           ;   ;  ;   1;      0.775;  3.435E-02; ; 3.466E-02  9.200E-03
  4 ;  0.914520 ;  0.0;  1;           ;  1; u;    ;           ;       0+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   2;      0.507;  9.767E-01; ; 1.000E+00  2.390E-02
  5 ;  0.985070 ;  4.0;  1;  3.300E-12;  1; u;    ;           ;       4+  ;0;                                                                                                                                                                                                                              0.000000  0    
    ;           ;     ;   ;           ;   ;  ;   2;      0.578;  9.828E-01; ; 1.000E+00  1.755E-02
  6 ;  1.140000 ;  5.0; -1;           ;  0; n;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
  7 ;  1.248010 ;  3.0;  1;           ;  1; u;    ;           ;     (3+)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   3;      0.473;  9.434E-01; ; 1.000E+00  6.000E-02
  8 ;  1.279440 ;  2.0;  1;  9.000E-12;  3; u;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   3;      0.505;  1.508E-01; ; 1.583E-01  5.000E-02
    ;           ;     ;   ;           ;   ;  ;   2;      0.872;  6.556E-01; ; 6.641E-01  1.300E-02
    ;           ;     ;   ;           ;   ;  ;   1;      1.280;  1.770E-01; ; 1.776E-01  3.410E-03
  9 ;  1.286140 ;  4.0;  1;  9.300E-12;  2; u;    ;           ;       4+  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ;   5;      0.301;  9.475E-02; ; 1.137E-01  2.000E-01
    ;           ;     ;   ;           ;   ;  ;   3;      0.512;  8.613E-01; ; 8.863E-01  2.900E-02
 10 ;  1.367030 ;  5.0; -1;           ;  1; u;    ;           ;     (5-)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   5;      0.382;  9.804E-01; ; 1.000E+00  2.000E-02
 11 ;  1.445320 ;  3.0; -1;           ;  1; g;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   3;      0.671;  9.945E-01; ; 1.000E+00  5.500E-03
 12 ;  1.481230 ;  0.0;  1;           ;  1; u;    ;           ;       0+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   2;      1.074;  9.953E-01; ; 1.000E+00  4.760E-03
 13 ;  1.501930 ;  7.0; -1;  3.400E-09;  1; u;    ;           ;     (7-)  ;0;                                                                                                                                                                                                                              0.000000  2    
    ;           ;     ;   ;           ;   ;  ;  10;      0.135;  4.018E-01; ; 1.000E+00  1.489E+00
 14 ;  1.517000 ;  4.0; -1;           ;  0; n;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 15 ;  1.550390 ;  2.0;  1;           ;  2; u;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   3;      0.776;  3.710E-01; ; 3.773E-01  1.700E-02
    ;           ;     ;   ;           ;   ;  ;   2;      1.143;  6.184E-01; ; 6.227E-01  7.000E-03
 16 ;  1.636930 ;  2.0;  1;           ;  1; u;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   2;      1.230;  9.943E-01; ; 1.000E+00  5.700E-03
 17 ;  1.656680 ;  2.0;  1;           ;  2; g;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   5;      0.671;  0.000E+00; ; 0.000E+00  1.460E-02
    ;           ;     ;   ;           ;   ;  ;   2;      1.250;  9.945E-01; ; 1.000E+00  5.500E-03
 18 ;  1.672130 ;  1.0;  1;           ;  3; c;    ;           ;    (1,2)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   7;      0.424;  1.914E-01; ; 2.006E-01  4.800E-02
    ;           ;     ;   ;           ;   ;  ;   3;      0.897;  5.174E-01; ; 5.236E-01  1.200E-02
    ;           ;     ;   ;           ;   ;  ;   2;      1.265;  2.742E-01; ; 2.757E-01  5.400E-03
 19 ;  1.680330 ;  3.0; -1;           ;  5; u;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  10;      0.313;  9.911E-02; ; 1.110E-01  1.200E-01
    ;           ;     ;   ;           ;   ;  ;   8;      0.401;  1.487E-01; ; 1.513E-01  1.800E-02
    ;           ;     ;   ;           ;   ;  ;   7;      0.432;  4.955E-02; ; 5.030E-02  1.500E-02
    ;           ;     ;   ;           ;   ;  ;   5;      0.695;  4.505E-01; ; 4.527E-01  5.000E-03
    ;           ;     ;   ;           ;   ;  ;   2;      1.273;  2.343E-01; ; 2.346E-01  1.580E-03
 20 ;  1.714170 ;  6.0;  1;  7.000E-13;  1; u;    ;           ;     (6+)  ;0;                                                                                                                                                                                                                              0.000000  0    
    ;           ;     ;   ;           ;   ;  ;   5;      0.729;  9.896E-01; ; 1.000E+00  1.047E-02
 21 ;  1.718000 ;  2.0;  1;           ;  0; u;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
 22 ;  1.722000 ;  0.0; -1;           ;  0; n;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 23 ;  1.741130 ;  5.0;  1;           ;  1; g;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  10;      0.374;  9.794E-01; ; 1.000E+00  2.100E-02
 24 ;  1.784520 ;  4.0;  1;           ;  1; u;    ;           ;     (4+)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   3;      1.010;  9.941E-01; ; 1.000E+00  5.900E-03
 25 ;  1.815000 ;  2.0; -1;           ;  0; n;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 26 ;  1.827000 ;  1.0; -1;           ;  0; n;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 27 ;  1.849210 ;  3.0; -1;           ;  1; g;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   7;      0.601;  9.931E-01; ; 1.000E+00  6.900E-03
 28 ;  1.869000 ;  0.0;  1;           ;  0; u;    ;           ;       0+  ;0;                                                                                                                                                                                                                              0.000000       
 29 ;  1.892000 ;  4.0;  1;           ;  0; u;    ;           ;     (4+)  ;0;                                                                                                                                                                                                                              0.000000       
 30 ;  1.943900 ;  6.0;  1;           ;  1; u;    ;           ;       6+  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ;   9;      0.658;  9.849E-01; ; 1.000E+00  1.530E-02
 31 ;  1.949000 ;  2.0;  1;           ;  0; u;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
 32 ;  1.979430 ;  6.0; -1;           ;  1; g;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  13;      0.478;  9.434E-01; ; 1.000E+00  6.000E-02
 33 ;  1.995830 ;  5.0;  1;           ;  1; g;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  13;      0.494;  8.621E-01; ; 1.000E+00  1.600E-01
 34 ;  2.059000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 35 ;  2.070000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 36 ;  2.083000 ;  4.0;  1;           ;  0;  ;    ;           ;     (4+)  ;0;                                                                                                                                                                                                                              0.000000       
 37 ;  2.089000 ;  9.0; -1;           ;  1;  ;    ;           ;     (9-)  ;0;                                                                                                                                                                                                                              0.000000  2    
    ;           ;     ;   ;           ;   ;  ;  13;      0.587;  9.804E-01; ; 1.000E+00  2.000E-02
 38 ;  2.120000 ;  2.0;  1;           ;  0;  ;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
 39 ;  2.155000 ;  4.0;  1;           ;  0;  ;    ;           ;     (4+)  ;0;                                                                                                                                                                                                                              0.000000       
 40 ;  2.160000 ;  8.0; -1;           ;  1;  ;    ;           ;     (8-)  ;0;                                                                                                                                                                                                                              0.000000  3    
    ;           ;     ;   ;           ;   ;  ;  13;      0.658;  9.747E-01; ; 1.000E+00  2.600E-02
 41 ;  2.178000 ;  2.0;  1;           ;  0;  ;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
 42 ;  2.229000 ;  2.0;  1;           ;  0;  ;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
 43 ;  2.252000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 44 ;  2.289000 ;  4.0;  1;           ;  0;  ;    ;           ;     (4+)  ;0;                                                                                                                                                                                                                              0.000000       
 45 ;  2.319000 ;  2.0;  1;           ;  0;  ;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
 46 ;  2.339000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 47 ;  2.356000 ;  2.0;  1;           ;  0;  ;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
 48 ;  2.387000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 49 ;  2.411000 ;  2.0;  1;           ;  0;  ;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
 50 ;  2.441000 ;  3.0; -1;           ;  0;  ;    ;           ;     (3-)  ;0;                                                                                                                                                                                                                              0.000000       
 51 ;  2.469000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 52 ;  2.514000 ;  3.0; -1;           ;  0;  ;    ;           ;     (3-)  ;0;                                                                                                                                                                                                                              0.000000       
 53 ;  2.527100 ;  8.0;  1;           ;  1;  ;    ;           ;     (8+)  ;0;                                                                                                                                                                                                                              0.000000  0    
    ;           ;     ;   ;           ;   ;  ;  20;      0.813;  9.907E-01; ; 1.000E+00  9.400E-03
 54 ;  2.573000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 55 ;  2.603500 ;  3.0; -1;           ;  1;  ;    ;           ;     (3-)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  19;      0.923;  9.891E-01; ; 1.000E+00  1.100E-02
 56 ;  2.633000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 57 ;  2.666000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 58 ;  2.680000 ; 10.0; -1;           ;  1;  ;    ;           ;    (10-)  ;0;                                                                                                                                                                                                                              0.000000  3    
    ;           ;     ;   ;           ;   ;  ;  40;      0.520;  9.737E-01; ; 1.000E+00  2.700E-02
 59 ;  2.726000 ;  8.0;  1;           ;  1;  ;    ;           ;       8+  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ;  30;      0.802;  9.904E-01; ; 1.000E+00  9.700E-03
 60 ;  2.782000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 61 ;  2.796000 ;  3.0; -1;           ;  0;  ;    ;           ;     (3-)  ;0;                                                                                                                                                                                                                              0.000000       
 62 ;  2.802000 ;  0.0;  1;           ;  0;  ;    ;           ;       0+  ;0;                                                                                                                                                                                                                              0.000000       
 63 ;  2.826000 ;  3.0; -1;           ;  0;  ;    ;           ;     (3-)  ;0;                                                                                                                                                                                                                              0.000000       
 64 ;  2.884000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 65 ;  2.912000 ; 11.0; -1;           ;  3;  ;    ;           ;    (11-)  ;0;                                                                                                                                                                                                                              0.000000  2    
    ;           ;     ;   ;           ;   ;  ;  53;      0.385;  2.949E-01; ; 3.627E-01  2.300E-01
    ;           ;     ;   ;           ;   ;  ;  40;      0.752;  2.949E-01; ; 3.396E-01  1.516E-01
    ;           ;     ;   ;           ;   ;  ;  37;      0.823;  2.949E-01; ; 2.976E-01  9.200E-03
 66 ;  3.005000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 67 ;  3.017000 ; 12.0; -1;  3.600E-08;  2;  ;    ;           ;    (12-)  ;0;                                                                                                                                                                                                                              0.000000  3    
    ;           ;     ;   ;           ;   ;  ;  65;      0.104;  1.390E-01; ; 8.478E-01  5.100E+00
    ;           ;     ;   ;           ;   ;  ;  58;      0.337;  1.390E-01; ; 1.522E-01  9.500E-02
 68 ;  3.170000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 69 ;  3.197000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
