110 ;  9.545720 ;  1.0; -1;  1.390E-16;  1;  ;    ;           ;       1-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      9.545;  1.000E+00; ; 1.000E+00  0.000E+00
111 ;  9.550000 ;  3.0; -1;           ;  0;  ;    ;           ;     (3-)  ;0;                                                                                                                                                                                                                              0.000000       
112 ;  9.568000 ; -1.0;  0;           ;  0;  ;    ;          (;5+,6+,7+)  ;0;                                                                                                                                                                                                                              0.000000       
113 ;  9.621000 ;  4.0;  1;           ;  0;  ;    ;           ;       4+  ;0;                                                                                                                                                                                                                              0.000000       
114 ;  9.638000 ; -1.0;  0;           ;  0;  ;    ;           ; 2-,3-,4-  ;0;                                                                                                                                                                                                                              0.000000       
115 ;  9.691000 ; -1.0;  0;           ;  0;  ;    ;          (;0-,1-,2-)  ;0;                                                                                                                                                                                                                              0.000000       
116 ;  9.728000 ; -1.0;  0;           ;  0;  ;    ;           ; 2-,3-,4-  ;0;                                                                                                                                                                                                                              0.000000       
117 ;  9.765000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
118 ;  9.784000 ; -1.0;  0;           ;  0;  ;    ;          (;3+,4+,5+)  ;0;                                                                                                                                                                                                                              0.000000       
119 ;  9.810000 ;  1.0; -1;           ;  0;  ;    ;           ;     (1)-  ;0;                                                                                                                                                                                                                              0.000000       
120 ;  9.862000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
121 ;  9.885000 ; -1.0;  0;           ;  0;  ;    ;           ;  (1+,2+)  ;0;                                                                                                                                                                                                                              0.000000       
122 ;  9.894000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
123 ;  9.921000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
124 ;  9.942000 ; -1.0;  0;           ;  0;  ;    ;           ; 2-,3-,4-  ;0;                                                                                                                                                                                                                              0.000000       
125 ;  9.953000 ;  8.0; -1;           ;  0;  ;    ;           ;     (8-)  ;0;                                                                                                                                                                                                                              0.000000       
126 ;  9.954000 ; -1.0;  0;           ;  0;  ;    ;           ;  (1+,2+)  ;0;                                                                                                                                                                                                                              0.000000       
127 ;  9.993000 ;  4.0;  1;           ;  0;  ;    ;           ;       4+  ;0;                                                                                                                                                                                                                              0.000000       
128 ; 10.065000 ;  4.0;  1;           ;  0;  ;    ;           ;     (4)+  ;0;                                                                                                                                                                                                                              0.000000       
129 ; 10.080000 ;  3.0; -1;           ;  0;  ;    ;           ;     (3)-  ;0;                                                                                                                                                                                                                              0.000000       
130 ; 10.108000 ;  4.0;  1;           ;  0;  ;    ;           ;       4+  ;0;                                                                                                                                                                                                                              0.000000       
131 ; 10.126000 ;  1.0; -1;           ;  0;  ;    ;           ;       1-  ;0;                                                                                                                                                                                                                              0.000000       
132 ; 10.138000 ; -1.0;  0;           ;  0;  ;    ;           ;  (1+,2+)  ;0;                                                                                                                                                                                                                              0.000000       
133 ; 10.151000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
134 ; 10.182000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
135 ; 10.191000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
136 ; 10.220000 ;  1.0;  1;           ;  0;  ;    ;           ;       1+  ;0;                                                                                                                                                                                                                              0.000000       
137 ; 10.240000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
138 ; 10.265000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
139 ; 10.318000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
140 ; 10.330000 ; -1.0;  0;           ;  0;  ;    ;           ;  (1+,2+)  ;0;                                                                                                                                                                                                                              0.000000       
141 ; 10.345000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
142 ; 10.354000 ; -1.0;  0;           ;  0;  ;    ;           ;  (1+,2+)  ;0;                                                                                                                                                                                                                              0.000000       
143 ; 10.370000 ;  2.0;  1;           ;  0;  ;    ;           ;     (2)+  ;0;                                                                                                                                                                                                                              0.000000       
144 ; 10.399000 ; -1.0;  0;           ;  0;  ;    ;           ; 3+,4+,5+  ;0;                                                                                                                                                                                                                              0.000000       
145 ; 10.433000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
146 ; 10.483000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
147 ; 10.521000 ;  2.0;  1;           ;  0;  ;    ;           ;     (2)+  ;0;                                                                                                                                                                                                                              0.000000       
148 ; 10.531000 ; -1.0;  0;           ;  0;  ;    ;          (;0-,1-,2-)  ;0;                                                                                                                                                                                                                              0.000000       
149 ; 10.563000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
150 ; 10.586000 ;  4.0;  1;           ;  0;  ;    ;           ;     (4)+  ;0;                                                                                                                                                                                                                              0.000000       
151 ; 10.611000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
152 ; 10.623000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
153 ; 10.648000 ;  3.0; -1;           ;  0;  ;    ;           ;     (3)-  ;0;                                                                                                                                                                                                                              0.000000       
154 ; 10.686000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
155 ; 10.731000 ;  2.0;  1;           ;  0;  ;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000       
156 ; 10.745000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
157 ; 10.765000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
158 ; 10.782000 ; -1.0;  0;           ;  0;  ;    ;           ;  (1+,2+)  ;0;                                                                                                                                                                                                                              0.000000       
159 ; 10.803000 ;  3.0; -1;           ;  0;  ;    ;           ;     (3-)  ;0;                                                                                                                                                                                                                              0.000000       
160 ; 10.822000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
161 ; 10.857000 ;  2.0;  1;           ;  0;  ;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000       
162 ; 10.872000 ; -1.0;  0;           ;  0;  ;    ;           ; 5+,6+,7+  ;0;                                                                                                                                                                                                                              0.000000       
163 ; 10.883000 ;  2.0;  1;           ;  0;  ;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
164 ; 10.916000 ;  3.0; -1;           ;  0;  ;    ;           ;     (3)-  ;0;                                                                                                                                                                                                                              0.000000       
165 ; 10.936000 ; -1.0;  0;           ;  0;  ;    ;           ;  (1+,2+)  ;0;                                                                                                                                                                                                                              0.000000       
166 ; 10.955000 ;  4.0;  1;           ;  0;  ;    ;           ;       4+  ;0;                                                                                                                                                                                                                              0.000000       
167 ; 11.013000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
168 ; 11.032000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
169 ; 11.037000 ;  2.0;  1;           ;  0;  ;    ;           ;     (2+)  ;0;                                                                                                                                                                                                                              0.000000       
170 ; 11.050000 ; -1.0;  0;           ;  0;  ;    ;          (;3+,4+,5+)  ;0;                                                                                                                                                                                                                              0.000000       
171 ; 11.098000 ; -1.0;  0;           ;  0;  ;    ;           ;    2+&4+  ;0;                                                                                                                                                                                                                              0.000000       
172 ; 11.125000 ; -1.0;  0;           ;  0;  ;    ;           ; 3+,4+,5+  ;0;                                                                                                                                                                                                                              0.000000       
173 ; 11.153000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
174 ; 11.183000 ;  5.0; -1;           ;  0;  ;    ;           ;     (5-)  ;0;                                                                                                                                                                                                                              0.000000       
175 ; 11.219000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
176 ; 11.230000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
177 ; 11.248000 ;  4.0;  1;           ;  0;  ;    ;           ;     (4)+  ;0;                                                                                                                                                                                                                              0.000000       
178 ; 11.281000 ;  2.0;  1;           ;  0;  ;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000       
179 ; 11.329000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
180 ; 11.376000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
181 ; 11.421000 ; -1.0;  0;           ;  0;  ;    ;           ;  (1+,2+)  ;0;                                                                                                                                                                                                                              0.000000       
182 ; 11.433000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
183 ; 11.447000 ; -1.0;  0;           ;  0;  ;    ;           ; 2-,3-,4-  ;0;                                                                                                                                                                                                                              0.000000       
184 ; 11.466000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
185 ; 11.485000 ; -1.0;  0;           ;  0;  ;    ;          (;2-,3-,4-)  ;0;                                                                                                                                                                                                                              0.000000       
186 ; 11.508000 ;  2.0;  1;           ;  0;  ;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000       
187 ; 11.530000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
188 ; 11.550000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
189 ; 11.589000 ; -1.0;  0;           ;  0;  ;    ;           ; 0-,1-,2-  ;0;                                                                                                                                                                                                                              0.000000       
190 ; 11.622000 ;  4.0;  1;           ;  0;  ;    ;           ;     (4+)  ;0;                                                                                                                                                                                                                              0.000000       
191 ; 11.639000 ; -1.0;  0;           ;  0;  ;    ;          (;1+,2+,3+)  ;0;                                                                                                                                                                                                                              0.000000       
192 ; 11.671000 ; -1.0;  0;           ;  0;  ;    ;     (4-,5-;,6-)&(8-)  ;0;                                                                                                                                                                                                                              0.000000       
193 ; 11.693000 ;  5.0; -1;           ;  0;  ;    ;           ;       5-  ;0;                                                                                                                                                                                                                              0.000000       
194 ; 11.715000 ; -1.0;  0;           ;  0;  ;    ;          (;1+,2+,3+)  ;0;                                                                                                                                                                                                                              0.000000       
195 ; 11.752000 ;  2.0;  1;           ;  0;  ;    ;           ;     (2)+  ;0;                                                                                                                                                                                                                              0.000000       
196 ; 11.773000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
197 ; 11.816000 ; -1.0;  0;           ;  0;  ;    ;           ; 2-,3-,4-  ;0;                                                                                                                                                                                                                              0.000000       
198 ; 11.828000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
199 ; 11.848000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
200 ; 11.913000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
201 ; 11.945000 ;  0.0;  1;           ;  0;  ;    ;           ;     (0)+  ;0;                                                                                                                                                                                                                              0.000000       
202 ; 11.967000 ;  0.0;  1;           ;  0;  ;    ;           ;     (0)+  ;0;                                                                                                                                                                                                                              0.000000       
203 ; 12.009000 ;  3.0; -1;           ;  0;  ;    ;           ;     (3-)  ;0;                                                                                                                                                                                                                              0.000000       
204 ; 12.029000 ;  3.0; -1;           ;  0;  ;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
205 ; 12.051000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
206 ; 12.090000 ; -1.0;  0;           ;  0;  ;    ;          (;2-,3-,4-)  ;0;                                                                                                                                                                                                                              0.000000       
207 ; 12.107000 ; -1.0;  0;           ;  0;  ;    ;           ; 4-,5-,6-  ;0;                                                                                                                                                                                                                              0.000000       
208 ; 12.123000 ; -1.0;  0;           ;  0;  ;    ;           ; 0-,1-,2-  ;0;                                                                                                                                                                                                                              0.000000       
209 ; 12.162000 ; -1.0;  0;           ;  0;  ;    ;           ; 3+,4+,5+  ;0;                                                                                                                                                                                                                              0.000000       
210 ; 12.176000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
211 ; 12.216000 ; -1.0;  0;           ;  0;  ;    ;           ; 4-,5-,6-  ;0;                                                                                                                                                                                                                              0.000000       
212 ; 12.270000 ; -1.0;  0;           ;  0;  ;    ;           ;  (1+,2+)  ;0;                                                                                                                                                                                                                              0.000000       
213 ; 12.271000 ; -1.0;  0;           ;  0;  ;    ;          (;3+,4+,5+)  ;0;                                                                                                                                                                                                                              0.000000       
214 ; 12.318000 ;  0.0;  1;           ;  0;  ;    ;           ;     (0)+  ;0;                                                                                                                                                                                                                              0.000000       
215 ; 12.339000 ; -1.0;  0;           ;  0;  ;    ;           ;   (1,2)+  ;0;                                                                                                                                                                                                                              0.000000       
216 ; 12.369000 ; -1.0;  0;           ;  0;  ;    ;          (;3+,4+,5+)  ;0;                                                                                                                                                                                                                              0.000000       
217 ; 12.422000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
218 ; 12.441000 ; -1.0;  0;           ;  0;  ;    ;           ; 2-,3-,4-  ;0;                                                                                                                                                                                                                              0.000000       
219 ; 12.476000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
220 ; 12.499000 ; -1.0;  0;           ;  0;  ;    ;           ;  (1+,2+)  ;0;                                                                                                                                                                                                                              0.000000       
221 ; 12.540000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
222 ; 12.565000 ;  0.0;  1;           ;  0;  ;    ;           ;     (0)+  ;0;                                                                                                                                                                                                                              0.000000       
223 ; 12.620000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
224 ; 12.658000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
225 ; 12.667000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
226 ; 12.704000 ; -1.0;  0;           ;  0;  ;    ;           ;  (1+,2+)  ;0;                                                                                                                                                                                                                              0.000000       
227 ; 12.757000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
228 ; 12.798000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
229 ; 12.846000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
230 ; 12.869000 ;  0.0;  1;           ;  0;  ;    ;           ;     (0+)  ;0;                                                                                                                                                                                                                              0.000000       
231 ; 12.925000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
232 ; 12.968000 ; -1.0;  0;           ;  0;  ;    ;          (;2-,3-,4-)  ;0;                                                                                                                                                                                                                              0.000000       
233 ; 13.030000 ; -1.0;  0;           ;  0;  ;    ;           ; 4-,5-,6-  ;0;                                                                                                                                                                                                                              0.000000       
234 ; 13.065000 ; -1.0;  0;           ;  0;  ;    ;          (;1+,2+,3+)  ;0;                                                                                                                                                                                                                              0.000000       
235 ; 13.098000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
236 ; 13.169000 ; -1.0;  0;           ;  0;  ;    ;           ; 0-,1-,2-  ;0;                                                                                                                                                                                                                              0.000000       
237 ; 13.223000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
238 ; 13.256000 ; -1.0;  0;           ;  0;  ;    ;           ; 2-,3-,4-  ;0;                                                                                                                                                                                                                              0.000000       
239 ; 13.290000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
240 ; 13.360000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
241 ; 13.403000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
242 ; 13.439000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
243 ; 13.475000 ; -1.0;  0;           ;  0;  ;    ;           ; 1+,2+,3+  ;0;                                                                                                                                                                                                                              0.000000       
244 ; 13.493000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
