  1 ;  0.000000 ;  3.5;  1;  4.954E+14;  0; u;    ;           ;     7/2+  ;1; =  1.0000E+02 %B-                                                                                                                                                                                                            0.000000       
  2 ;  0.027800 ;  2.5;  1;  1.680E-08;  1; u;    ;           ;     5/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      0.028;  1.667E-01; ; 1.000E+00  5.000E+00
  3 ;  0.278380 ;  1.5;  1;  1.040E-10;  2; u;    ;           ;     3/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   2;      0.251;  3.833E-01; ; 4.074E-01  6.290E-02
    ;           ;     ;   ;           ;   ;  ;   1;      0.278;  5.636E-01; ; 5.926E-01  5.140E-02
  4 ;  0.487350 ;  2.5;  1;  5.000E-11;  3; u;    ;           ;     5/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   3;      0.209;  1.911E-02; ; 2.100E-02  9.900E-02
    ;           ;     ;   ;           ;   ;  ;   2;      0.460;  8.167E-01; ; 8.271E-01  1.272E-02
    ;           ;     ;   ;           ;   ;  ;   1;      0.487;  1.503E-01; ; 1.519E-01  1.066E-02
  5 ;  0.559620 ;  0.5;  1;           ;  2; u;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   3;      0.281;  6.334E-01; ; 6.616E-01  4.457E-02
    ;           ;     ;   ;           ;   ;  ;   2;      0.532;  3.357E-01; ; 3.384E-01  7.900E-03
  6 ;  0.695890 ;  5.5;  1;           ;  1; c;    ;     7/2+,9;/2+,11/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      0.696;  9.962E-01; ; 1.000E+00  3.800E-03
  7 ;  0.729570 ;  4.5;  1;           ;  3; u;    ;           ;   (9/2)+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   4;      0.242;  9.032E-04; ; 9.890E-04  9.500E-02
    ;           ;     ;   ;           ;   ;  ;   2;      0.702;  3.420E-02; ; 3.433E-02  3.800E-03
    ;           ;     ;   ;           ;   ;  ;   1;      0.730;  9.608E-01; ; 9.647E-01  4.020E-03
  8 ;  0.768760 ;  3.5;  1;           ;  4; u;    ;           ;   (7/2)+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   4;      0.281;  3.045E-03; ; 3.188E-03  4.700E-02
    ;           ;     ;   ;           ;   ;  ;   3;      0.490;  7.703E-03; ; 7.780E-03  1.000E-02
    ;           ;     ;   ;           ;   ;  ;   2;      0.741;  8.957E-01; ; 8.992E-01  3.900E-03
    ;           ;     ;   ;           ;   ;  ;   1;      0.769;  8.957E-02; ; 8.985E-02  3.200E-03
  9 ;  0.829920 ;  2.5;  1;           ;  5; c;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   5;      0.270;  2.132E-02; ; 2.270E-02  6.500E-02
    ;           ;     ;   ;           ;   ;  ;   4;      0.343;  3.908E-02; ; 4.011E-02  2.640E-02
    ;           ;     ;   ;           ;   ;  ;   3;      0.552;  1.688E-02; ; 1.700E-02  7.300E-03
    ;           ;     ;   ;           ;   ;  ;   2;      0.802;  8.882E-01; ; 8.908E-01  2.900E-03
    ;           ;     ;   ;           ;   ;  ;   1;      0.830;  2.931E-02; ; 2.939E-02  2.700E-03
 10 ;  0.844820 ;  3.5;  1;           ;  5; u;    ;           ;   (7/2)+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   8;      0.076;  2.498E-03; ; 1.024E-02  3.100E+00
    ;           ;     ;   ;           ;   ;  ;   7;      0.115;  2.070E-03; ; 3.726E-03  8.000E-01
    ;           ;     ;   ;           ;   ;  ;   4;      0.357;  1.071E-03; ; 1.096E-03  2.340E-02
    ;           ;     ;   ;           ;   ;  ;   2;      0.817;  7.137E-01; ; 7.159E-01  3.030E-03
    ;           ;     ;   ;           ;   ;  ;   1;      0.845;  2.684E-01; ; 2.691E-01  2.600E-03
 11 ;  1.047350 ;  1.5;  1;           ;  3; c;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   4;      0.560;  6.684E-01; ; 6.731E-01  7.000E-03
    ;           ;     ;   ;           ;   ;  ;   3;      0.769;  7.888E-02; ; 7.913E-02  3.200E-03
    ;           ;     ;   ;           ;   ;  ;   2;      1.019;  2.473E-01; ; 2.477E-01  1.680E-03
 12 ;  1.050210 ;  3.5;  1;           ;  5; u;    ;           ;   (7/2)+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   8;      0.281;  1.411E-02; ; 1.477E-02  4.700E-02
    ;           ;     ;   ;           ;   ;  ;   7;      0.321;  1.654E-02; ; 1.707E-02  3.190E-02
    ;           ;     ;   ;           ;   ;  ;   3;      0.772;  8.269E-03; ; 8.293E-03  2.970E-03
    ;           ;     ;   ;           ;   ;  ;   2;      1.022;  4.718E-01; ; 4.727E-01  1.880E-03
    ;           ;     ;   ;           ;   ;  ;   1;      1.050;  4.864E-01; ; 4.872E-01  1.570E-03
 13 ;  1.111650 ;  2.5;  1;           ;  8; u;    ;           ;     5/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   9;      0.282;  1.731E-03; ; 1.812E-03  4.700E-02
    ;           ;     ;   ;           ;   ;  ;   8;      0.343;  5.583E-02; ; 5.730E-02  2.640E-02
    ;           ;     ;   ;           ;   ;  ;   7;      0.382;  7.258E-04; ; 7.411E-04  2.110E-02
    ;           ;     ;   ;           ;   ;  ;   5;      0.552;  1.563E-03; ; 1.574E-03  7.100E-03
    ;           ;     ;   ;           ;   ;  ;   4;      0.624;  1.100E-01; ; 1.106E-01  5.950E-03
    ;           ;     ;   ;           ;   ;  ;   3;      0.833;  5.164E-02; ; 5.178E-02  2.700E-03
    ;           ;     ;   ;           ;   ;  ;   2;      1.084;  5.583E-01; ; 5.592E-01  1.563E-03
    ;           ;     ;   ;           ;   ;  ;   1;      1.112;  2.166E-01; ; 2.170E-01  1.557E-03
 14 ;  1.196650 ;  3.5; -1;           ;  2; g;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   3;      0.918;  9.259E-01; ; 9.305E-01  5.000E-03
    ;           ;     ;   ;           ;   ;  ;   2;      1.169;  6.944E-02; ; 6.948E-02  5.300E-04
 15 ;  1.203610 ;  2.5;  1;           ;  2; c;    ;         (5;/2+,7/2+)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   2;      1.176;  2.854E-01; ; 2.857E-01  1.230E-03
    ;           ;     ;   ;           ;   ;  ;   1;      1.204;  7.134E-01; ; 7.143E-01  1.170E-03
 16 ;  1.209800 ;  0.5;  1;           ;  3; u;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   4;      0.723;  4.156E-01; ; 4.171E-01  3.500E-03
    ;           ;     ;   ;           ;   ;  ;   3;      0.932;  3.741E-01; ; 3.749E-01  2.100E-03
    ;           ;     ;   ;           ;   ;  ;   2;      1.182;  2.078E-01; ; 2.081E-01  1.130E-03
 17 ;  1.260660 ;  2.5;  1;           ;  8; c;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  12;      0.211;  3.317E-02; ; 3.692E-02  1.130E-01
    ;           ;     ;   ;           ;   ;  ;  10;      0.416;  1.537E-02; ; 1.561E-02  1.540E-02
    ;           ;     ;   ;           ;   ;  ;   8;      0.492;  2.913E-02; ; 2.941E-02  9.800E-03
    ;           ;     ;   ;           ;   ;  ;   5;      0.701;  3.317E-02; ; 3.330E-02  3.800E-03
    ;           ;     ;   ;           ;   ;  ;   4;      0.774;  5.663E-03; ; 5.682E-03  3.200E-03
    ;           ;     ;   ;           ;   ;  ;   3;      0.982;  4.045E-01; ; 4.053E-01  1.830E-03
    ;           ;     ;   ;           ;   ;  ;   2;      1.233;  1.901E-01; ; 1.903E-01  1.120E-03
    ;           ;     ;   ;           ;   ;  ;   1;      1.261;  2.832E-01; ; 2.835E-01  1.070E-03
 18 ;  1.281990 ;  3.5;  1;           ;  5; u;    ;           ;   (7/2)+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   7;      0.552;  1.283E-01; ; 1.292E-01  7.300E-03
    ;           ;     ;   ;           ;   ;  ;   4;      0.795;  2.566E-01; ; 2.574E-01  3.000E-03
    ;           ;     ;   ;           ;   ;  ;   3;      1.004;  3.207E-01; ; 3.212E-01  1.600E-03
    ;           ;     ;   ;           ;   ;  ;   2;      1.254;  1.924E-01; ; 1.926E-01  1.080E-03
    ;           ;     ;   ;           ;   ;  ;   1;      1.282;  9.943E-02; ; 9.953E-02  1.040E-03
 19 ;  1.291940 ;  1.5;  1;           ;  5; c;    ;      1/2+,;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   5;      0.733;  4.020E-02; ; 4.034E-02  3.600E-03
    ;           ;     ;   ;           ;   ;  ;   4;      0.805;  6.590E-01; ; 6.609E-01  2.900E-03
    ;           ;     ;   ;           ;   ;  ;   3;      1.014;  4.020E-02; ; 4.026E-02  1.700E-03
    ;           ;     ;   ;           ;   ;  ;   2;      1.264;  2.497E-01; ; 2.500E-01  1.070E-03
    ;           ;     ;   ;           ;   ;  ;   1;      1.292;  8.501E-03; ; 8.509E-03  9.500E-04
 20 ;  1.401430 ;  4.5; -1;           ;  5; c;    ;          9;/2-,11/2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  10;      0.557;  7.761E-01; ; 7.780E-01  2.410E-03
    ;           ;     ;   ;           ;   ;  ;   7;      0.672;  1.630E-01; ; 1.632E-01  1.570E-03
    ;           ;     ;   ;           ;   ;  ;   6;      0.706;  3.415E-02; ; 3.420E-02  1.410E-03
    ;           ;     ;   ;           ;   ;  ;   2;      1.374;  1.785E-03; ; 1.788E-03  1.900E-03
    ;           ;     ;   ;           ;   ;  ;   1;      1.401;  2.282E-02; ; 2.283E-02  5.200E-04
 21 ;  1.483000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 22 ;  1.521000 ; -1.0;  0;           ;  0;  ;    ;          (;7/2:11/2)  ;0;                                                                                                                                                                                                                              0.000000       
 23 ;  1.566000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
 24 ;  1.621000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
 25 ;  1.741000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 26 ;  1.823000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 27 ;  1.861000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
 28 ;  1.909000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 29 ;  1.940000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 30 ;  1.963000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 31 ;  2.002000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 32 ;  2.012000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 33 ;  2.026000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 34 ;  2.050000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 35 ;  2.073000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
 36 ;  2.150000 ; -1.0;  0;           ;  0;  ;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 37 ;  2.208000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 38 ;  2.400000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 39 ;  2.590000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 40 ;  2.790000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 41 ;  2.850000 ; -1.0;  0;           ;  0;  ;    ;           ;3/2+,5/2+  ;0;                                                                                                                                                                                                                              0.000000       
 42 ;  2.910000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 43 ;  2.950000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 44 ;  3.200000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 45 ;  3.250000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 46 ;  3.350000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
 47 ;  3.450000 ;  0.5;  1;           ;  0;  ;    ;           ;     1/2+  ;0;                                                                                                                                                                                                                              0.000000       
