  1 ;  0.000000 ;  2.0; -1;  2.353E+05;  0; u;    ;           ;       2-  ;2; =  9.7590E+01 %B-     =  2.4100E+00 %EC+%B+                                                                                                                                                                                  0.000000       
  2 ;  0.061413 ;  3.0;  1;  1.860E-06;  1; u;    ;           ;       3+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      0.061;  5.737E-01; ; 1.000E+00  7.430E-01
  3 ;  0.078091 ;  3.0; -1;  1.400E-10;  1; u;    ;           ;     (3)-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      0.078;  4.405E-01; ; 1.000E+00  1.270E+00
  4 ;  0.121497 ;  1.0;  1;  6.300E-09;  1; u;    ;           ;     (1)+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      0.121;  9.017E-01; ; 1.000E+00  1.090E-01
  5 ;  0.137473 ;  5.0;  1;  5.300E-04;  1; u;    ;           ;     (5)+  ;1; =  1.0000E+02 %IT                                                                                                                                                                                                            0.000000       
    ;           ;     ;   ;           ;   ;  ;   2;      0.076;  1.848E-01; ; 1.000E+00  4.410E+00
  6 ;  0.163559 ;  8.0; -1;  2.515E+02;  1; u;    ;           ;     (8)-  ;1; =  1.0000E+02 %IT                                                                                                                                                                                                            0.000000       
    ;           ;     ;   ;           ;   ;  ;   5;      0.026;  3.257E-05; ; 1.000E+00  3.070E+04
  7 ;  0.167229 ;  2.0;  1;  2.800E-10;  3; u;    ;           ;     (2)+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   4;      0.046;  5.309E-02; ; 3.727E-01  6.020E+00
    ;           ;     ;   ;           ;   ;  ;   3;      0.089;  8.566E-03; ; 1.081E-02  2.620E-01
    ;           ;     ;   ;           ;   ;  ;   2;      0.106;  4.022E-01; ; 6.165E-01  5.330E-01
  8 ;  0.178600 ;  5.0; -1;           ;  0; n;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
  9 ;  0.192959 ;  4.0; -1;  1.100E-10;  1; u;    ;           ;     (4)-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   3;      0.115;  6.793E-01; ; 1.000E+00  4.720E-01
 10 ;  0.209651 ;  4.0;  1;  1.400E-10;  2; u;    ;           ;     (4)+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   5;      0.072;  7.235E-03; ; 1.874E-02  1.590E+00
    ;           ;     ;   ;           ;   ;  ;   2;      0.148;  8.130E-01; ; 9.813E-01  2.070E-01
 11 ;  0.255499 ;  3.0;  1;  9.000E-10;  5; u;    ;           ;     (3)+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  10;      0.046;  2.477E-02; ; 1.726E-01  5.970E+00
    ;           ;     ;   ;           ;   ;  ;   7;      0.088;  2.692E-01; ; 5.093E-01  8.920E-01
    ;           ;     ;   ;           ;   ;  ;   3;      0.177;  2.746E-02; ; 2.849E-02  3.770E-02
    ;           ;     ;   ;           ;   ;  ;   2;      0.194;  1.726E-01; ; 1.897E-01  9.920E-02
    ;           ;     ;   ;           ;   ;  ;   1;      0.256;  9.853E-02; ; 9.989E-02  1.380E-02
 12 ;  0.264426 ;  5.0; -1;           ;  2; u;    ;           ;     (5)-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   9;      0.071;  3.760E-01; ; 9.927E-01  1.640E+00
    ;           ;     ;   ;           ;   ;  ;   3;      0.186;  6.016E-03; ; 7.340E-03  2.200E-01
 13 ;  0.265111 ;  7.0; -1;           ;  1; u;    ;           ;     (7)-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   6;      0.102;  5.435E-01; ; 1.000E+00  8.400E-01
 14 ;  0.271763 ;  6.0; -1;           ;  1; g;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  12;      0.007;  1.250E-05; ; 1.000E+00  8.000E+04
 15 ;  0.282650 ;  3.0; -1;  1.400E-10;  5; u;    ;           ;     (3)-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   9;      0.090;  7.929E-03; ; 1.468E-02  8.520E-01
    ;           ;     ;   ;           ;   ;  ;   7;      0.115;  3.330E-02; ; 3.750E-02  1.260E-01
    ;           ;     ;   ;           ;   ;  ;   3;      0.205;  1.070E-01; ; 1.163E-01  8.620E-02
    ;           ;     ;   ;           ;   ;  ;   2;      0.221;  9.277E-03; ; 9.499E-03  2.400E-02
    ;           ;     ;   ;           ;   ;  ;   1;      0.283;  7.929E-01; ; 8.221E-01  3.680E-02
 16 ;  0.311261 ;  4.0; -1;  1.400E-10;  7; u;    ;           ;     (4)-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  15;      0.029;  0.000E+00; ; 0.000E+00  9.000E+01
    ;           ;     ;   ;           ;   ;  ;  12;      0.047;  4.685E-02; ; 3.097E-01  5.610E+00
    ;           ;     ;   ;           ;   ;  ;   9;      0.118;  3.221E-02; ; 5.154E-02  6.000E-01
    ;           ;     ;   ;           ;   ;  ;   5;      0.174;  1.331E-02; ; 1.395E-02  4.800E-02
    ;           ;     ;   ;           ;   ;  ;   3;      0.233;  5.324E-01; ; 5.649E-01  6.100E-02
    ;           ;     ;   ;           ;   ;  ;   2;      0.250;  2.380E-02; ; 2.420E-02  1.700E-02
    ;           ;     ;   ;           ;   ;  ;   1;      0.311;  3.445E-02; ; 3.572E-02  3.700E-02
 17 ;  0.323092 ;  2.0;  1;  1.400E-10;  4; u;    ;           ;     (2)+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  11;      0.068;  6.094E-02; ; 1.786E-01  1.930E+00
    ;           ;     ;   ;           ;   ;  ;   7;      0.156;  1.212E-02; ; 1.527E-02  2.600E-01
    ;           ;     ;   ;           ;   ;  ;   4;      0.202;  6.771E-01; ; 7.379E-01  8.970E-02
    ;           ;     ;   ;           ;   ;  ;   2;      0.262;  6.500E-02; ; 6.832E-02  5.100E-02
 18 ;  0.333680 ;  3.0;  1;           ;  4; u;    ;           ;     (3)+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  10;      0.124;  2.349E-01; ; 3.150E-01  3.410E-01
    ;           ;     ;   ;           ;   ;  ;   9;      0.141;  7.720E-03; ; 8.407E-03  8.900E-02
    ;           ;     ;   ;           ;   ;  ;   7;      0.166;  4.765E-01; ; 5.485E-01  1.510E-01
    ;           ;     ;   ;           ;   ;  ;   2;      0.272;  1.225E-01; ; 1.281E-01  4.600E-02
