  1 ;  0.000000 ;  0.0;  1; -1.000E+00;  0; u;    ;           ;       0+  ;0;                                                                                                                                                                                                                              0.000000  0    
  2 ;  0.691430 ;  0.0;  1;  4.442E-07;  1; u;    ;           ;       0+  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ;   1;      0.690;  1.000E+00; ; 1.000E+00  0.000E+00
  3 ;  0.834011 ;  2.0;  1;  3.350E-12;  2; u;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000  0    
    ;           ;     ;   ;           ;   ;  ;   2;      0.143;  1.099E-04; ; 1.316E-04  1.970E-01
    ;           ;     ;   ;           ;   ;  ;   1;      0.834;  9.993E-01; ; 9.999E-01  5.530E-04
  4 ;  1.463990 ;  2.0;  1;  4.500E-12;  3; u;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ;   3;      0.630;  8.740E-01; ; 8.750E-01  1.178E-03
    ;           ;     ;   ;           ;   ;  ;   2;      0.773;  1.171E-03; ; 1.172E-03  6.740E-04
    ;           ;     ;   ;           ;   ;  ;   1;      1.464;  1.238E-01; ; 1.238E-01  2.260E-04
  5 ;  1.728300 ;  4.0;  1;  1.550E-12;  1; u;    ;           ;       4+  ;0;                                                                                                                                                                                                                              0.000000  0    
    ;           ;     ;   ;           ;   ;  ;   3;      0.894;  9.995E-01; ; 1.000E+00  4.640E-04
  6 ;  2.029000 ;  0.0;  1;           ;  0; u;    ;           ;       0+  ;0;                                                                                                                                                                                                                              0.000000       
  7 ;  2.049000 ;  4.0;  1;           ;  0; u;    ;           ;       4+  ;0;                                                                                                                                                                                                                              0.000000       
  8 ;  2.064930 ;  3.0;  1;  2.000E-12;  3; u;    ;           ;       3+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   5;      0.337;  1.505E-02; ; 1.514E-02  6.000E-03
    ;           ;     ;   ;           ;   ;  ;   4;      0.601;  7.795E-01; ; 7.806E-01  1.327E-03
    ;           ;     ;   ;           ;   ;  ;   3;      1.231;  2.042E-01; ; 2.043E-01  2.300E-04
  9 ;  2.116900 ;  1.0;  1;  4.100E-16;  1; u;    ;           ;        1  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      2.117;  9.996E-01; ; 1.000E+00  3.850E-04
 10 ;  2.396100 ;  2.0;  1;           ;  1; g;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   4;      0.932;  9.996E-01; ; 1.000E+00  3.900E-04
 11 ;  2.402300 ;  2.0;  1;           ;  4; u;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   4;      0.939;  1.113E-01; ; 1.114E-01  3.800E-04
    ;           ;     ;   ;           ;   ;  ;   3;      1.568;  2.907E-01; ; 2.908E-01  2.320E-04
    ;           ;     ;   ;           ;   ;  ;   2;      1.711;  5.623E-01; ; 5.624E-01  2.880E-04
    ;           ;     ;   ;           ;   ;  ;   1;      2.402;  3.542E-02; ; 3.544E-02  5.670E-04
 12 ;  2.463900 ;  4.0;  1;  1.400E-12;  3; u;    ;           ;       4+  ;0;                                                                                                                                                                                                                              0.000000  1    
    ;           ;     ;   ;           ;   ;  ;   5;      0.736;  3.063E-01; ; 3.065E-01  5.920E-04
    ;           ;     ;   ;           ;   ;  ;   4;      1.000;  6.659E-01; ; 6.662E-01  3.540E-04
    ;           ;     ;   ;           ;   ;  ;   3;      1.630;  2.730E-02; ; 2.731E-02  2.630E-04
 13 ;  2.505000 ;  1.0; -1;           ;  0; n;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 14 ;  2.514790 ;  3.0; -1;  4.700E-12;  7; u;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000  2    
    ;           ;     ;   ;           ;   ;  ;  12;      0.051;  9.049E-04; ; 1.374E-03  5.180E-01
    ;           ;     ;   ;           ;   ;  ;  11;      0.113;  1.267E-02; ; 1.328E-02  4.840E-02
    ;           ;     ;   ;           ;   ;  ;   8;      0.450;  8.446E-03; ; 8.454E-03  9.700E-04
    ;           ;     ;   ;           ;   ;  ;   5;      0.786;  2.787E-01; ; 2.788E-01  2.490E-04
    ;           ;     ;   ;           ;   ;  ;   4;      1.051;  6.033E-01; ; 6.034E-01  1.820E-04
    ;           ;     ;   ;           ;   ;  ;   3;      1.681;  7.300E-02; ; 7.303E-02  4.560E-04
    ;           ;     ;   ;           ;   ;  ;   1;      2.515;  2.166E-02; ; 2.167E-02  4.450E-04
 15 ;  2.572000 ;  4.0; -1;           ;  0; n;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
 16 ;  2.583400 ;  2.0;  1;           ;  1; g;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      2.583;  9.994E-01; ; 1.000E+00  6.460E-04
 17 ;  2.754270 ;  0.0;  1;           ;  1; u;    ;           ;     (0+)  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   3;      1.920;  9.996E-01; ; 1.000E+00  3.620E-04
 18 ;  2.772030 ;  6.0;  1;  7.000E-13;  1; u;    ;           ;       6+  ;0;                                                                                                                                                                                                                              0.000000  0    
    ;           ;     ;   ;           ;   ;  ;   5;      1.044;  9.997E-01; ; 1.000E+00  3.200E-04
 19 ;  2.875610 ;  0.0;  1;           ;  1; g;    ;           ;           ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   4;      1.412;  9.998E-01; ; 1.000E+00  2.220E-04
 20 ;  2.897000 ;  0.0;  1;           ;  0; u;    ;           ;       0+  ;0;                                                                                                                                                                                                                              0.000000       
 21 ;  2.939960 ;  1.0; -1;           ;  4; u;    ;           ;       1-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   4;      1.476;  2.880E-01; ; 2.881E-01  3.110E-04
    ;           ;     ;   ;           ;   ;  ;   3;      2.106;  3.618E-01; ; 3.621E-01  7.450E-04
    ;           ;     ;   ;           ;   ;  ;   2;      2.249;  1.795E-01; ; 1.796E-01  8.400E-04
    ;           ;     ;   ;           ;   ;  ;   1;      2.940;  1.700E-01; ; 1.703E-01  1.226E-03
 22 ;  2.943470 ;  3.0; -1;           ;  5; u;    ;           ;       3-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  14;      0.428;  1.030E-01; ; 1.033E-01  2.900E-03
    ;           ;     ;   ;           ;   ;  ;  12;      0.479;  3.978E-02; ; 3.982E-02  8.200E-04
    ;           ;     ;   ;           ;   ;  ;   8;      0.878;  3.229E-02; ; 3.230E-02  2.050E-04
    ;           ;     ;   ;           ;   ;  ;   5;      1.215;  3.562E-01; ; 3.562E-01  1.670E-04
    ;           ;     ;   ;           ;   ;  ;   3;      2.110;  4.680E-01; ; 4.684E-01  7.480E-04
 23 ;  2.950400 ;  2.0;  1;           ;  2; c;    ;           ;    1+,2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   3;      2.117;  8.543E-01; ; 8.547E-01  4.100E-04
    ;           ;     ;   ;           ;   ;  ;   1;      2.950;  1.452E-01; ; 1.453E-01  8.010E-04
 24 ;  3.034000 ;  2.0;  1;           ;  0; u;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000       
 25 ;  3.035640 ;  2.0; -1;           ;  5; u;    ;           ;       2-  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;  14;      0.521;  1.948E-03; ; 1.951E-03  1.700E-03
    ;           ;     ;   ;           ;   ;  ;   8;      0.971;  3.988E-02; ; 3.989E-02  1.680E-04
    ;           ;     ;   ;           ;   ;  ;   4;      1.572;  2.968E-02; ; 2.969E-02  3.780E-04
    ;           ;     ;   ;           ;   ;  ;   3;      2.202;  9.275E-01; ; 9.283E-01  8.100E-04
    ;           ;     ;   ;           ;   ;  ;   1;      3.035;  1.670E-04; ; 1.671E-04  5.490E-04
 26 ;  3.080340 ;  4.0;  1;           ;  1; u;    ;           ;       4+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   8;      1.015;  9.997E-01; ; 1.000E+00  3.210E-04
 27 ;  3.089400 ;  1.0;  1;  3.800E-16;  1; u;    ;           ;        1  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   1;      3.089;  9.992E-01; ; 1.000E+00  7.710E-04
 28 ;  3.094180 ;  2.0;  1;           ;  3; u;    ;           ;       2+  ;0;                                                                                                                                                                                                                              0.000000       
    ;           ;     ;   ;           ;   ;  ;   8;      1.029;  1.075E-01; ; 1.075E-01  3.110E-04
    ;           ;     ;   ;           ;   ;  ;   2;      2.403;  4.345E-01; ; 4.347E-01  5.670E-04
    ;           ;     ;   ;           ;   ;  ;   1;      3.094;  4.574E-01; ; 4.578E-01  8.600E-04
 29 ;  3.128860 ;  5.0; -1;  3.500E-12;  4; u;    ;           ;       5-  ;0;                                                                                                                                                                                                                              0.000000  2    
    ;           ;     ;   ;           ;   ;  ;  18;      0.357;  2.186E-01; ; 2.189E-01  1.790E-03
    ;           ;     ;   ;           ;   ;  ;  14;      0.614;  2.771E-01; ; 2.774E-01  1.270E-03
    ;           ;     ;   ;           ;   ;  ;  12;      0.667;  1.132E-01; ; 1.132E-01  3.720E-04
    ;           ;     ;   ;           ;   ;  ;   5;      1.400;  3.903E-01; ; 3.904E-01  2.640E-04
