 Z=  16 A=  24  S  beta2= 0.00 nrho= 132
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   5.096332E-02  -2.560113E-16  -4.059253E-16  -5.754264E-16  -5.936532E-16   1.079486E-01  -5.585702E-16  -8.326673E-16  -8.005932E-16  -2.274479E-15
   0.100   5.116498E-02  -3.082001E-09   1.094541E-13  -2.626946E-16  -1.308898E-15   1.078067E-01   1.287978E-08  -1.385350E-13  -6.504820E-16  -3.147077E-15
   0.200   5.176058E-02  -1.191886E-08   1.734873E-12  -6.379727E-16   2.932504E-16   1.073862E-01   5.025776E-08  -2.169827E-12  -1.125834E-15  -3.862322E-16
   0.300   5.272239E-02  -2.531876E-08   8.592314E-12  -4.253151E-16  -8.082266E-16   1.067035E-01   1.085046E-07  -1.070481E-11  -1.150853E-15  -1.802417E-15
   0.400   5.400558E-02  -4.141097E-08   2.632584E-11  -7.505561E-17  -1.859636E-15   1.057841E-01   1.820684E-07  -3.264062E-11  -3.202373E-15  -2.031295E-15
   0.500   5.555026E-02  -5.780876E-08   6.174357E-11   3.127317E-16  -6.580252E-16   1.046611E-01   2.641580E-07  -7.609013E-11  -9.807267E-15  -1.258831E-15
   0.600   5.728417E-02  -7.181723E-08   1.218650E-10   1.563659E-15  -7.295497E-16   1.033725E-01   3.475820E-07  -1.490811E-10  -2.606932E-14   3.862322E-16
   0.700   5.912585E-02  -8.066842E-08   2.128821E-10   4.453300E-15  -1.602148E-15   1.019583E-01   4.256438E-07  -2.581964E-10  -5.939401E-14  -1.745197E-15
   0.800   6.098823E-02  -8.176331E-08   3.391460E-10   9.356933E-15  -2.288783E-16   1.004579E-01   4.929848E-07  -4.073333E-10  -1.246674E-13  -3.805102E-15
   0.900   6.278235E-02  -7.290065E-08   5.022876E-10   1.806338E-14  -1.087172E-15   9.890675E-02   5.462766E-07  -5.967539E-10  -2.369005E-13  -2.360308E-15
   1.000   6.442105E-02  -5.247338E-08   7.005732E-10   3.146081E-14  -2.374613E-15   9.733395E-02   5.846779E-07  -8.225503E-10  -4.143195E-13  -4.906579E-15
   1.100   6.582256E-02  -1.961695E-08   9.285663E-10   5.014966E-14  -1.945466E-15   9.576045E-02   6.100007E-07  -1.076617E-09  -6.776271E-13  -1.174432E-14
   1.200   6.691361E-02   2.570192E-08   1.177141E-09   7.456775E-14  -1.573539E-15   9.419753E-02   6.265649E-07  -1.347148E-09  -1.048077E-12  -1.708005E-14
   1.300   6.763218E-02   8.266233E-08   1.433858E-09   1.053280E-13  -1.759502E-15   9.264628E-02   6.407546E-07  -1.619616E-09  -1.542030E-12  -2.989723E-14
   1.400   6.792958E-02   1.496323E-07   1.683676E-09   1.409920E-13  -1.444794E-15   9.109781E-02   6.603244E-07  -1.878144E-09  -2.173598E-12  -5.091113E-14
   1.500   6.777187E-02   2.242735E-07   1.909944E-09   1.795831E-13  -2.260174E-15   8.953426E-02   6.935307E-07  -2.107102E-09  -2.950036E-12  -7.618788E-14
   1.600   6.714060E-02   3.036962E-07   2.095584E-09   2.183118E-13  -3.018333E-15   8.793041E-02   7.481837E-07  -2.292771E-09  -3.867291E-12  -1.192027E-13
   1.700   6.603286E-02   3.846533E-07   2.224367E-09   2.529624E-13  -4.520347E-15   8.625583E-02   8.307218E-07  -2.424876E-09  -4.915892E-12  -1.746771E-13
   1.800   6.446066E-02   4.637539E-07   2.282172E-09   2.774556E-13  -5.764873E-15   8.447742E-02   9.454073E-07  -2.497818E-09  -6.073500E-12  -2.512798E-13
   1.900   6.244973E-02   5.376821E-07   2.258114E-09   2.864873E-13  -8.239620E-15   8.256204E-02   1.093728E-06  -2.511455E-09  -7.310917E-12  -3.476233E-13
   2.000   6.003783E-02   6.034025E-07   2.145452E-09   2.737278E-13  -1.025661E-14   8.047913E-02   1.274064E-06  -2.471350E-09  -8.589790E-12  -4.728770E-13
   2.100   5.727268E-02   6.583380E-07   1.942199E-09   2.337482E-13  -1.284580E-14   7.820309E-02   1.481657E-06  -2.388441E-09  -9.869188E-12  -6.240940E-13
   2.200   5.420967E-02   7.005087E-07   1.651388E-09   1.608817E-13  -1.588559E-14   7.571527E-02   1.708874E-06  -2.278168E-09  -1.110404E-11  -8.025762E-13
   2.300   5.090939E-02   7.286234E-07   1.280970E-09   5.167579E-14  -2.011268E-14   7.300549E-02   1.945743E-06  -2.159130E-09  -1.225040E-11  -1.010169E-12
   2.400   4.743519E-02   7.421201E-07   8.433693E-10  -9.623381E-14  -2.511940E-14   7.007289E-02   2.180700E-06  -2.051426E-09  -1.326816E-11  -1.246586E-12
   2.500   4.385085E-02   7.411559E-07   3.547258E-10  -2.819402E-13  -3.098440E-14   6.692625E-02   2.401475E-06  -1.974817E-09  -1.412429E-11  -1.504217E-12
   2.600   4.021838E-02   7.265506E-07  -1.660992E-10  -5.033980E-13  -3.717127E-14   6.358367E-02   2.596025E-06  -1.946925E-09  -1.479210E-11  -1.789714E-12
   2.700   3.659622E-02   6.996929E-07  -6.986806E-10  -7.556411E-13  -4.453829E-14   6.007173E-02   2.753444E-06  -1.981610E-09  -1.525677E-11  -2.087685E-12
   2.800   3.303764E-02   6.624164E-07  -1.222255E-09  -1.031133E-12  -5.216996E-14   5.642413E-02   2.864745E-06  -2.087702E-09  -1.551266E-11  -2.394211E-12
   2.900   2.958956E-02   6.168598E-07  -1.716922E-09  -1.321348E-12  -5.887895E-14   5.268011E-02   2.923473E-06  -2.268183E-09  -1.556411E-11  -2.702259E-12
   3.000   2.629179E-02   5.653199E-07  -2.164737E-09  -1.614809E-12  -6.655711E-14   4.888252E-02   2.926096E-06  -2.519904E-09  -1.542357E-11  -3.003413E-12
   3.100   2.317652E-02   5.101107E-07  -2.550624E-09  -1.900515E-12  -7.412440E-14   4.507591E-02   2.872149E-06  -2.833823E-09  -1.511073E-11  -3.288667E-12
   3.200   2.026824E-02   4.534358E-07  -2.863061E-09  -2.166918E-12  -8.158798E-14   4.130461E-02   2.764151E-06  -3.195743E-09  -1.465045E-11  -3.550354E-12
