 Z= 102 A= 228  No beta2= 0.00 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.314781E-02  -3.723801E-16  -5.620504E-16  -3.127317E-16  -2.260174E-15   7.412370E-02  -3.723801E-16  -6.349088E-16  -4.503337E-16  -2.717930E-15
   0.100   7.333958E-02  -8.034567E-13   3.455569E-15   3.127317E-15  -6.008056E-16   7.400129E-02   2.463139E-13   4.787837E-15  -6.254634E-16  -2.789455E-15
   0.200   7.390688E-02  -3.078094E-12  -2.841477E-14   2.264178E-15  -7.710339E-15   7.363830E-02   9.667454E-13   3.871903E-15   2.952188E-15  -8.268230E-15
   0.300   7.482603E-02  -6.509375E-12  -1.233388E-13  -1.017004E-14  -4.148420E-15   7.304724E-02   2.060953E-12   3.935394E-14  -7.330432E-15   6.093886E-15
   0.400   7.605882E-02  -1.058506E-11  -3.983272E-13   2.877132E-16   2.360308E-15   7.224849E-02   3.382096E-12   1.005654E-13   3.565142E-15   1.444794E-15
   0.500   7.755429E-02  -1.470009E-11  -8.941493E-13  -1.541142E-14   1.087172E-15   7.126959E-02   4.759235E-12   2.524023E-13   1.451075E-15   3.290126E-15
   0.600   7.925118E-02  -1.824196E-11  -1.685776E-12  -5.859342E-14  -5.121153E-15   7.014427E-02   5.967919E-12   5.206877E-13  -3.177354E-15  -2.160039E-15
   0.700   8.108075E-02  -2.053814E-11  -2.904146E-12  -7.700706E-14  -1.070006E-14   6.891126E-02   6.898481E-12   8.438250E-13   4.148074E-14  -5.164067E-15
   0.800   8.297006E-02  -2.120222E-11  -4.426397E-12  -1.874264E-13  -1.752350E-14   6.761286E-02   7.327122E-12   1.327417E-12   6.821304E-14  -1.064284E-14
   0.900   8.484538E-02  -2.007655E-11  -6.118980E-12  -4.416272E-13  -1.456238E-14   6.629339E-02   7.070257E-12   2.011641E-12   5.262649E-14   1.416185E-15
   1.000   8.663563E-02  -1.691214E-11  -8.005097E-12  -7.697453E-13  -2.818065E-15   6.499752E-02   6.217786E-12   2.762186E-12   7.656924E-14   1.889677E-14
   1.100   8.827567E-02  -1.197382E-11  -1.001145E-11  -1.057509E-12  -1.493431E-14   6.376854E-02   4.739034E-12   3.472722E-12   2.480213E-13   3.041221E-14
   1.200   8.970922E-02  -5.745112E-12  -1.166046E-11  -1.584974E-12  -1.045402E-13   6.264666E-02   2.652417E-12   4.294252E-12   3.704620E-13  -4.649091E-15
   1.300   9.089139E-02   1.318536E-12  -1.290193E-11  -2.242437E-12  -1.713870E-13   6.166742E-02   1.641886E-13   5.056944E-12   5.270405E-13   3.576224E-16
   1.400   9.179051E-02   8.617171E-12  -1.352753E-11  -3.039965E-12  -2.090804E-13   6.086025E-02  -2.477453E-12   5.705478E-12   7.002313E-13   5.421556E-14
   1.500   9.238932E-02   1.533050E-11  -1.344658E-11  -3.830538E-12  -3.479237E-13   6.024731E-02  -5.173842E-12   6.147135E-12   9.737465E-13   6.035236E-14
   1.600   9.268533E-02   2.123456E-11  -1.268027E-11  -4.568210E-12  -5.922942E-13   5.984265E-02  -7.390869E-12   6.250438E-12   1.347161E-12   2.707917E-14
   1.700   9.269041E-02   2.557103E-11  -1.106240E-11  -5.369353E-12  -7.940791E-13   5.965169E-02  -9.154655E-12   6.135644E-12   1.653375E-12   6.963623E-14
   1.800   9.242969E-02   2.821330E-11  -8.976736E-12  -5.854313E-12  -1.037177E-12   5.967115E-02  -1.016294E-11   5.559470E-12   2.123523E-12   1.403310E-13
   1.900   9.193963E-02   2.904684E-11  -6.188695E-12  -6.390723E-12  -1.391523E-12   5.988941E-02  -1.032899E-11   4.860716E-12   2.406721E-12   1.411321E-13
   2.000   9.126567E-02   2.811577E-11  -3.431422E-12  -6.392336E-12  -1.659854E-12   6.028721E-02  -9.677927E-12   3.681180E-12   2.881373E-12   2.593478E-13
   2.100   9.045931E-02   2.644881E-11  -8.745088E-13  -6.192814E-12  -1.871510E-12   6.083878E-02  -7.656446E-12   2.166309E-12   3.236423E-12   4.397039E-13
   2.200   8.957504E-02   2.354968E-11   1.410226E-12  -5.585576E-12  -2.211179E-12   6.151324E-02  -5.137977E-12   5.733643E-13   3.579627E-12   5.247608E-13
   2.300   8.866712E-02   1.941110E-11   4.054444E-12  -5.221607E-12  -2.533054E-12   6.227624E-02  -2.675086E-12  -3.152374E-13   3.378253E-12   6.088736E-13
   2.400   8.778659E-02   1.641833E-11   4.904244E-12  -3.923782E-12  -2.618440E-12   6.309167E-02   9.926878E-13  -2.001576E-12   3.616730E-12   8.471073E-13
   2.500   8.697840E-02   1.354941E-11   5.264227E-12  -2.535241E-12  -3.025643E-12   6.392348E-02   4.456785E-12  -3.248131E-12   3.667167E-12   7.361300E-13
   2.600   8.627923E-02   1.120956E-11   5.186622E-12  -1.459694E-12  -2.746783E-12   6.473735E-02   7.557098E-12  -3.942700E-12   3.251497E-12   1.114552E-12
   2.700   8.571570E-02   8.926339E-12   5.482968E-12  -1.314236E-12  -2.165461E-12   6.550223E-02   9.529068E-12  -3.461981E-12   2.026464E-12   1.594896E-12
   2.800   8.530337E-02   9.157665E-12   3.195569E-12   6.518330E-13  -2.362740E-12   6.619156E-02   1.221152E-11  -4.319690E-12   2.297315E-12   1.334532E-12
   2.900   8.504642E-02   8.768807E-12   2.591427E-12   6.640170E-13  -1.843057E-12   6.678429E-02   1.304918E-11  -3.248443E-12   1.142409E-12   1.514703E-12
   3.000   8.493808E-02   9.346415E-12   9.943713E-13   1.196487E-12  -1.155564E-12   6.726546E-02   1.348198E-11  -2.638358E-12   6.193339E-13   1.726644E-12
   3.100   8.496165E-02   8.758892E-12  -2.398082E-13   1.979267E-12  -1.042240E-12   6.762648E-02   1.209998E-11  -1.748039E-12   7.129157E-13   1.304750E-12
