 Z=  85 A= 186  At beta2= 0.35 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.889456E-02  -4.499593E-16  -6.453171E-16  -1.363510E-15   2.860979E-15   6.377753E-02  -3.568643E-16  -4.891920E-16  -5.003708E-16  -7.581595E-16
   0.100   8.885399E-02   5.040414E-05   3.104201E-08  -9.804690E-12  -8.025047E-15   6.378962E-02   1.518651E-06  -2.127576E-08  -5.788839E-12   1.401880E-15
   0.200   8.873416E-02   1.981264E-04   4.899672E-07  -6.241031E-10  -1.385415E-12   6.382622E-02   5.629581E-06  -3.386906E-07  -3.681435E-10   2.886728E-14
   0.300   8.854052E-02   4.329362E-04   2.424842E-06  -7.045280E-09  -3.509261E-11   6.388823E-02   1.105309E-05  -1.700028E-06  -4.149301E-09   7.856535E-13
   0.400   8.828179E-02   7.385652E-04   7.423825E-06  -3.908715E-08  -3.452371E-10   6.397699E-02   1.583437E-05  -5.307949E-06  -2.296890E-08   8.355232E-12
   0.500   8.796944E-02   1.093818E-03   1.739687E-05  -1.466821E-07  -2.018087E-09   6.409402E-02   1.758837E-05  -1.275343E-05  -8.594386E-08   5.358661E-11
   0.600   8.761694E-02   1.474010E-03   3.430691E-05  -4.292321E-07  -8.473541E-09   6.424077E-02   1.380148E-05  -2.592121E-05  -2.505810E-07   2.491969E-10
   0.700   8.723902E-02   1.852617E-03   5.988177E-05  -1.056582E-06  -2.827844E-08   6.441827E-02   2.154960E-06  -4.686747E-05  -6.141121E-07   9.263794E-10
   0.800   8.685081E-02   2.203037E-03   9.534012E-05  -2.288971E-06  -7.968116E-08   6.462684E-02  -1.916651E-05  -7.767219E-05  -1.323506E-06   2.915566E-09
   0.900   8.646701E-02   2.500310E-03   1.411628E-04  -4.493081E-06  -1.971046E-07   6.486589E-02  -5.121522E-05  -1.202713E-04  -2.582288E-06   8.058684E-09
   1.000   8.610117E-02   2.722712E-03   1.969351E-04  -8.151281E-06  -4.395840E-07   6.513373E-02  -9.409746E-05  -1.762769E-04  -4.652385E-06   2.005538E-08
   1.100   8.576503E-02   2.853091E-03   2.612784E-04  -1.386142E-05  -9.008243E-07   6.542748E-02  -1.468849E-04  -2.467976E-04  -7.849501E-06   4.574499E-08
   1.200   8.546801E-02   2.879887E-03   3.318771E-04  -2.232507E-05  -1.720216E-06   6.574312E-02  -2.076274E-04  -3.322727E-04  -1.253104E-05   9.690168E-08
   1.300   8.521692E-02   2.797777E-03   4.056011E-04  -3.432293E-05  -3.093833E-06   6.607561E-02  -2.734624E-04  -4.323346E-04  -1.907629E-05   1.925673E-07
   1.400   8.501576E-02   2.607905E-03   4.787086E-04  -5.067710E-05  -5.284171E-06   6.641909E-02  -3.408066E-04  -5.457159E-04  -2.785930E-05   3.618645E-07
   1.500   8.486576E-02   2.317728E-03   5.471126E-04  -7.220128E-05  -8.627223E-06   6.676715E-02  -4.056071E-04  -6.702116E-04  -3.921596E-05   6.471285E-07
   1.600   8.476548E-02   1.940481E-03   6.066840E-04  -9.964101E-05  -1.353545E-05   6.711309E-02  -4.636261E-04  -8.027065E-04  -5.340715E-05   1.107079E-06
   1.700   8.471106E-02   1.494330E-03   6.535658E-04  -1.336074E-04  -2.049524E-05   6.745023E-02  -5.107307E-04  -9.392697E-04  -7.058089E-05   1.819646E-06
   1.800   8.469664E-02   1.001258E-03   6.844723E-04  -1.745087E-04  -3.005785E-05   6.777221E-02  -5.431627E-04  -1.075315E-03  -9.073654E-05   2.883986E-06
   1.900   8.471473E-02   4.857853E-04   6.969487E-04  -2.224848E-04  -4.282286E-05   6.807319E-02  -5.577683E-04  -1.205817E-03  -1.136942E-04   4.421178E-06
