 Z=  24 A=  41  Cr beta2= 0.23 nrho= 142
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.528203E-02  -4.499593E-16  -7.494005E-16  -8.005932E-16  -4.863665E-16   9.855656E-02  -4.965068E-16  -7.702172E-16  -8.881581E-16  -1.945466E-15
   0.100   8.517712E-02  -3.165640E-05  -1.429209E-08  -1.392156E-13  -1.058562E-15   9.841990E-02   1.808164E-05  -3.447384E-09   9.207697E-13   7.867693E-16
   0.200   8.486648E-02  -1.250057E-04  -2.270549E-07  -9.194088E-12   4.720616E-16   9.801507E-02   7.073589E-05  -5.477731E-08   5.773873E-11   4.074464E-13
   0.300   8.436220E-02  -2.752604E-04  -1.135927E-06  -1.105793E-10   5.563174E-14   9.735737E-02   1.533085E-04  -2.741667E-07   6.344330E-10   1.029064E-11
   0.400   8.368376E-02  -4.746790E-04  -3.530961E-06  -6.657194E-10   5.069655E-13   9.647152E-02   2.584284E-04  -8.530387E-07   3.386296E-09   1.002452E-10
   0.500   8.285702E-02  -7.129073E-04  -8.438088E-06  -2.746777E-09   2.594851E-12   9.539052E-02   3.765647E-04  -2.042119E-06   1.207199E-08   5.785073E-10
   0.600   8.191285E-02  -9.774299E-04  -1.704478E-05  -8.911684E-09   8.992859E-12   9.415414E-02   4.967609E-04  -4.137125E-06   3.308926E-08   2.390786E-09
   0.700   8.088559E-02  -1.254106E-03  -3.061234E-05  -2.442823E-08   2.246916E-11   9.280709E-02   6.075047E-04  -7.463807E-06   7.506956E-08   7.828672E-09
   0.800   7.981114E-02  -1.527760E-03  -5.038005E-05  -5.900800E-08   3.880648E-11   9.139684E-02   6.976786E-04  -1.236377E-05   1.470281E-07   2.157475E-08
   0.900   7.872504E-02  -1.782808E-03  -7.746684E-05  -1.290275E-07   2.732302E-11   8.997138E-02   7.575305E-04  -1.918176E-05   2.547475E-07   5.202217E-08
   1.000   7.766049E-02  -2.003872E-03  -1.127763E-04  -2.601033E-07  -1.099442E-10   8.857685E-02   7.795970E-04  -2.825425E-05   3.953568E-07   1.126974E-07
   1.100   7.664640E-02  -2.176377E-03  -1.569105E-04  -4.897670E-07  -6.111771E-10   8.725519E-02   7.595121E-04  -3.989815E-05   5.504179E-07   2.235104E-07
   1.200   7.570565E-02  -2.287100E-03  -2.100981E-04  -8.698713E-07  -1.970304E-09   8.604198E-02   6.966348E-04  -5.439774E-05   6.782010E-07   4.114802E-07
   1.300   7.485370E-02  -2.324650E-03  -2.721404E-04  -1.468280E-06  -5.103173E-09   8.496452E-02   5.944393E-04  -7.198750E-05   7.061608E-07   7.105601E-07
   1.400   7.409738E-02  -2.279882E-03  -3.423796E-04  -2.369361E-06  -1.156659E-08   8.404031E-02   4.606228E-04  -9.282888E-05   5.248642E-07   1.160231E-06
   1.500   7.343437E-02  -2.146214E-03  -4.196902E-04  -3.672821E-06  -2.382396E-08   8.327592E-02   3.069046E-04  -1.169797E-04  -1.528854E-08   1.802647E-06
   1.600   7.285296E-02  -1.919870E-03  -5.024967E-04  -5.490555E-06  -4.554011E-08   8.266652E-02   1.485095E-04  -1.443562E-04  -1.103288E-06   2.678310E-06
   1.700   7.233253E-02  -1.600023E-03  -5.888146E-04  -7.941297E-06  -8.187523E-08   8.219584E-02   3.355958E-06  -1.746907E-04  -2.961705E-06   3.820464E-06
   1.800   7.184437E-02  -1.188862E-03  -6.763163E-04  -1.114314E-05  -1.397362E-07   8.183685E-02  -1.090108E-04  -2.074868E-04  -5.835312E-06   5.248673E-06
   1.900   7.135316E-02  -6.915553E-04  -7.624166E-04  -1.520420E-05  -2.279340E-07   8.155296E-02  -1.686743E-04  -2.419807E-04  -9.974227E-06   6.962239E-06
   2.000   7.081875E-02  -1.161407E-04  -8.443766E-04  -2.021201E-05  -3.571918E-07   8.129973E-02  -1.567075E-04  -2.771129E-04  -1.561233E-05   8.934312E-06
   2.100   7.019830E-02   5.266793E-04  -9.194195E-04  -2.622236E-05  -5.399505E-07   8.102706E-02  -5.654339E-05  -3.115191E-04  -2.294242E-05   1.110758E-05
   2.200   6.944864E-02   1.223824E-03  -9.848538E-04  -3.324870E-05  -7.899303E-07   8.068167E-02   1.447487E-04  -3.435468E-04  -3.209022E-05   1.339240E-05
   2.300   6.852862E-02   1.960205E-03  -1.038198E-03  -4.125303E-05  -1.121426E-06   8.020975E-02   4.553778E-04  -3.713017E-04  -4.308967E-05   1.566803E-05
   2.400   6.740148E-02   2.719172E-03  -1.077300E-03  -5.013938E-05  -1.548344E-06   7.955967E-02   8.780252E-04  -3.927261E-04  -5.586240E-05   1.778733E-05
   2.500   6.603687E-02   3.483026E-03  -1.100445E-03  -5.975088E-05  -2.083011E-06   7.868461E-02   1.409385E-03  -4.057077E-04  -7.020385E-05   1.958496E-05
   2.600   6.441262E-02   4.233596E-03  -1.106444E-03  -6.987096E-05  -2.734844E-06   7.754480E-02   2.040091E-03  -4.082130E-04  -8.577840E-05   2.088862E-05
   2.700   6.251601E-02   4.952839E-03  -1.094703E-03  -8.022926E-05  -3.508969E-06   7.610954E-02   2.755048E-03  -3.984367E-04  -1.021251E-04   2.153248E-05
   2.800   6.034453E-02   5.623469E-03  -1.065263E-03  -9.051198E-05  -4.404930E-06   7.435856E-02   3.534138E-03  -3.749543E-04  -1.186742E-04   2.137171E-05
   2.900   5.790608E-02   6.229563E-03  -1.018801E-03  -1.003764E-04  -5.415634E-06   7.228299E-02   4.353261E-03  -3.368637E-04  -1.347752E-04   2.029655E-05
   3.000   5.521857E-02   6.757136E-03  -9.566160E-04  -1.094685E-04  -6.526652E-06   6.988560E-02   5.185626E-03  -2.839028E-04  -1.497327E-04   1.824468E-05
   3.100   5.230913E-02   7.194640E-03  -8.805664E-04  -1.174430E-04  -7.716025E-06   6.718052E-02   6.003214E-03  -2.165293E-04  -1.628499E-04   1.521028E-05
   3.200   4.921268E-02   7.533366E-03  -7.929891E-04  -1.239832E-04  -8.954630E-06   6.419243E-02   6.778285E-03  -1.359524E-04  -1.734745E-04   1.124887E-05
   3.300   4.597035E-02   7.767731E-03  -6.965902E-04  -1.288207E-04  -1.020716E-05   6.095523E-02   7.484847E-03  -4.411130E-05  -1.810441E-04   6.477201E-06
   3.400   4.262755E-02   7.895418E-03  -5.943184E-04  -1.317520E-04  -1.143370E-05   5.751039E-02   8.099971E-03   5.640040E-05  -1.851266E-04   1.067897E-06
   3.500   3.923194E-02   7.917383E-03  -4.892287E-04  -1.326511E-04  -1.259173E-05   5.390498E-02   8.604876E-03   1.624614E-04  -1.854526E-04  -4.760637E-06
   3.600   3.583143E-02   7.837703E-03  -3.843421E-04  -1.314779E-04  -1.363861E-05   5.018962E-02   8.985721E-03   2.705897E-04  -1.819360E-04  -1.075833E-05
   3.700   3.247233E-02   7.663295E-03  -2.825137E-04  -1.282801E-04  -1.453408E-05   4.641638E-02   9.234066E-03   3.771383E-04  -1.746818E-04  -1.666030E-05
   3.800   2.919769E-02   7.403519E-03  -1.863127E-04  -1.231900E-04  -1.524285E-05   4.263676E-02   9.346997E-03   4.785028E-04  -1.639800E-04  -2.220484E-05
   3.900   2.604588E-02   7.069685E-03  -9.792440E-05  -1.164156E-04  -1.573684E-05   3.889990E-02   9.326916E-03   5.713252E-04  -1.502858E-04  -2.715113E-05
