 Z=  77 A= 161  Ir beta2= 0.02 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   9.723825E-02  -4.654752E-16  -8.326673E-16  -6.004449E-16  -1.888246E-15   7.173173E-02  -3.723801E-16  -6.140921E-16  -6.504820E-16  -9.584281E-16
   0.100   9.708465E-02   2.212232E-06   1.933134E-10   3.243653E-14  -1.001343E-15   7.169014E-02  -4.604831E-06  -3.031048E-10   2.106561E-14  -1.745197E-15
   0.200   9.663051E-02   8.641402E-06   3.062226E-09   2.158499E-12   1.516319E-15   7.156829E-02  -1.822146E-05  -4.805403E-09   1.378146E-12  -1.287441E-15
   0.300   9.589542E-02   1.868311E-05   1.524491E-08   2.441221E-11   2.085654E-14   7.137470E-02  -4.026310E-05  -2.395909E-08   1.555311E-11   1.740906E-14
   0.400   9.491089E-02   3.138898E-05   4.705706E-08   1.356558E-10   2.136579E-13   7.112290E-02  -6.977441E-05  -7.412643E-08   8.635036E-11   1.645063E-13
   0.500   9.371861E-02   4.554962E-05   1.114199E-07   5.100909E-10   1.254568E-12   7.083043E-02  -1.054654E-04  -1.760990E-07   3.244741E-10   9.367275E-13
   0.600   9.236832E-02   5.980018E-05   2.224564E-07   1.496313E-09   5.225507E-12   7.051763E-02  -1.457587E-04  -3.532282E-07   9.518035E-10   3.755565E-12
   0.700   9.091514E-02   7.273944E-05   3.938467E-07   3.693897E-09   1.732397E-11   7.020621E-02  -1.888493E-04  -6.293483E-07   2.352225E-09   1.181730E-11
   0.800   8.941683E-02   8.305202E-05   6.370518E-07   8.028897E-09   4.846087E-11   6.991782E-02  -2.327761E-04  -1.026697E-06   5.126250E-09   3.106202E-11
   0.900   8.793087E-02   8.962346E-05   9.595278E-07   1.581832E-08   1.189744E-10   6.967266E-02  -2.755023E-04  -1.564038E-06   1.014734E-08   7.075180E-11
   1.000   8.651174E-02   9.163864E-05   1.363062E-06   2.881262E-08   2.633265E-10   6.948819E-02  -3.150027E-04  -2.255176E-06   1.861812E-08   1.431521E-10
   1.100   8.520834E-02   8.865583E-05   1.842367E-06   4.920491E-08   5.357002E-10   6.937820E-02  -3.493532E-04  -3.108009E-06   3.212515E-08   2.615149E-10
   1.200   8.406195E-02   8.065068E-05   2.384059E-06   7.959585E-08   1.016107E-09   6.935209E-02  -3.768188E-04  -4.124211E-06   5.268963E-08   4.356317E-10
   1.300   8.310448E-02   6.802726E-05   2.966160E-06   1.229044E-07   1.816775E-09   6.941446E-02  -3.959348E-04  -5.299562E-06   8.281087E-08   6.645991E-10
   1.400   8.235743E-02   5.159598E-05   3.558213E-06   1.822172E-07   3.088357E-09   6.956508E-02  -4.055762E-04  -6.624879E-06   1.254961E-07   9.265331E-10
   1.500   8.183131E-02   3.252060E-05   4.122117E-06   2.605730E-07   5.025587E-09   6.979909E-02  -4.050119E-04  -8.087408E-06   1.842695E-07   1.165763E-09
   1.600   8.152570E-02   1.223888E-05   4.613712E-06   3.606839E-07   7.871861E-09   7.010749E-02  -3.939385E-04  -9.672509E-06   2.631500E-07   1.278186E-09
   1.700   8.142977E-02  -7.636868E-06   4.985130E-06   4.846036E-07   1.192231E-08   7.047781E-02  -3.724930E-04  -1.136540E-05   3.665894E-07   1.096069E-09
   1.800   8.152339E-02  -2.543205E-05   5.187852E-06   6.333577E-07   1.752464E-08   7.089483E-02  -3.412430E-04  -1.315271E-05   4.993621E-07   3.736052E-10
   1.900   8.177851E-02  -3.952697E-05   5.176335E-06   8.065641E-07   2.507695E-08   7.134151E-02  -3.011546E-04  -1.502368E-05   6.664022E-07  -1.225513E-09
   2.000   8.216096E-02  -4.847116E-05   4.912020E-06   1.002076E-06   3.502137E-08   7.179980E-02  -2.535408E-04  -1.697082E-05   8.725923E-07  -4.137840E-09
   2.100   8.263241E-02  -5.108735E-05   4.367427E-06   1.215690E-06   4.783239E-08   7.225151E-02  -1.999944E-04  -1.898985E-05   1.122515E-06  -8.906820E-09
   2.200   8.315248E-02  -4.655887E-05   3.529990E-06   1.440967E-06   6.399844E-08   7.267907E-02  -1.423083E-04  -2.107917E-05   1.420187E-06  -1.618729E-08
   2.300   8.368083E-02  -3.449482E-05   2.405229E-06   1.669211E-06   8.399535E-08   7.306628E-02  -8.238946E-05  -2.323872E-05   1.768808E-06  -2.674910E-08
   2.400   8.417917E-02  -1.496913E-05   1.018828E-06   1.889649E-06   1.082509E-07   7.339889E-02  -2.217107E-05  -2.546860E-05   2.170565E-06  -4.148202E-08
   2.500   8.461315E-02   1.146921E-05  -5.827771E-07   2.089845E-06   1.370999E-07   7.366518E-02   3.647281E-05  -2.776774E-05   2.626525E-06  -6.140419E-08
   2.600   8.495394E-02   4.381609E-05  -2.333667E-06   2.256371E-06   1.707303E-07   7.385638E-02   9.180586E-05  -3.013290E-05   3.136671E-06  -8.767644E-08
   2.700   8.517949E-02   8.066204E-05  -4.151778E-06   2.375717E-06   2.091222E-07   7.396704E-02   1.422988E-04  -3.255835E-05   3.700097E-06  -1.216233E-07
   2.800   8.527548E-02   1.202702E-04  -5.944383E-06   2.435431E-06   2.519831E-07   7.399526E-02   1.866871E-04  -3.503660E-05   4.315405E-06  -1.647609E-07
   2.900   8.523573E-02   1.606793E-04  -7.615579E-06   2.425409E-06   2.986834E-07   7.394279E-02   2.240169E-04  -3.756023E-05   4.981272E-06  -2.188292E-07
