 Z=  59 A= 117  Pr beta2= 0.38 nrho= 186
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.683391E-02  -4.034118E-16  -5.620504E-16  -6.880098E-16  -1.716587E-16   7.168141E-02  -3.878960E-16  -5.932754E-16  -5.003708E-16  -1.802417E-15
   0.100   7.688893E-02  -3.603248E-05  -1.488228E-08   1.405466E-11   1.187306E-15   7.172423E-02  -2.888829E-05  -1.317017E-08   1.044738E-11   6.723301E-16
   0.200   7.705169E-02  -1.419148E-04  -2.354510E-07   8.934900E-10   4.028831E-13   7.185103E-02  -1.139000E-04  -2.084869E-07   6.646166E-10   5.209128E-13
   0.300   7.731538E-02  -3.111266E-04  -1.169736E-06   1.006343E-08   1.032530E-11   7.205697E-02  -2.501640E-04  -1.036818E-06   7.494180E-09   1.326572E-11
   0.400   7.766898E-02  -5.332093E-04  -3.600235E-06   5.565831E-08   1.028359E-10   7.233418E-02  -4.298518E-04  -3.195765E-06   4.151444E-08   1.314262E-10
   0.500   7.809781E-02  -7.943561E-04  -8.492952E-06   2.080580E-07   6.104219E-10   7.267220E-02  -6.425957E-04  -7.553436E-06   1.555018E-07   7.749756E-10
   0.600   7.858419E-02  -1.078190E-03  -1.688039E-05   6.060503E-07   2.610155E-09   7.305840E-02  -8.760410E-04  -1.505038E-05   4.540753E-07   3.287989E-09
   0.700   7.910826E-02  -1.366689E-03  -2.972793E-05   1.484114E-06   8.893989E-09   7.347856E-02  -1.116503E-03  -2.658746E-05   1.115156E-06   1.110506E-08
   0.800   7.964889E-02  -1.641203E-03  -4.779457E-05   3.196951E-06   2.564690E-08   7.391750E-02  -1.349696E-03  -4.290856E-05   2.410065E-06   3.171356E-08
   0.900   8.018460E-02  -1.883515E-03  -7.149967E-05   6.237413E-06   6.505491E-08   7.435975E-02  -1.561486E-03  -6.448728E-05   4.719449E-06   7.961127E-08
   1.000   8.069456E-02  -2.076876E-03  -1.008074E-04   1.124436E-05   1.490263E-07   7.479017E-02  -1.738647E-03  -9.142674E-05   8.542378E-06   1.803901E-07
   1.100   8.115947E-02  -2.206970E-03  -1.351396E-04   1.899773E-05   3.141266E-07   7.519458E-02  -1.869562E-03  -1.233807E-04   1.449642E-05   3.759691E-07
   1.200   8.156238E-02  -2.262749E-03  -1.733269E-04   3.039909E-05   6.176994E-07   7.556033E-02  -1.944854E-03  -1.595029E-04   2.330701E-05   7.308568E-07
   1.300   8.188944E-02  -2.237091E-03  -2.136038E-04   4.643704E-05   1.144976E-06   7.587679E-02  -1.957894E-03  -1.984300E-04   3.578533E-05   1.339164E-06
   1.400   8.213039E-02  -2.127255E-03  -2.536543E-04   6.813820E-05   2.016784E-06   7.613570E-02  -1.905191E-03  -2.383017E-04   5.279460E-05   2.331917E-06
   1.500   8.227903E-02  -1.935096E-03  -2.907071E-04   9.650549E-05   3.397253E-06   7.633155E-02  -1.786616E-03  -2.768200E-04   7.520559E-05   3.884087E-06
   1.600   8.233333E-02  -1.667024E-03  -3.216795E-04   1.324465E-04   5.500755E-06   7.646165E-02  -1.605463E-03  -3.113460E-04   1.038430E-04   6.220615E-06
   1.700   8.229549E-02  -1.333723E-03  -3.433648E-04   1.766953E-04   8.597146E-06   7.652627E-02  -1.368340E-03  -3.390339E-04   1.394247E-04   9.620684E-06
   1.800   8.217170E-02  -9.496117E-04  -3.526525E-04   2.297327E-04   1.301432E-05   7.652856E-02  -1.084888E-03  -3.569947E-04   1.824970E-04   1.441947E-05
   1.900   8.197179E-02  -5.320945E-04  -3.467699E-04   2.917076E-04   1.913707E-05   7.647434E-02  -7.673348E-04  -3.624851E-04   2.333687E-04   2.100665E-05
   2.000   8.170858E-02  -1.006202E-04  -3.235302E-04   3.623657E-04   2.740142E-05   7.637183E-02  -4.298937E-04  -3.531110E-04   2.920466E-04   2.982109E-05
   2.100   8.139721E-02   3.244030E-04  -2.815682E-04   4.409885E-04   3.828365E-05   7.623119E-02  -8.804085E-05  -3.270350E-04   3.581772E-04   4.134129E-05
   2.200   8.105419E-02   7.227826E-04  -2.205462E-04   5.263474E-04   5.228363E-05   7.606399E-02   2.423184E-04  -2.831730E-04   4.309959E-04   5.607124E-05
   2.300   8.069644E-02   1.075749E-03  -1.413097E-04   6.166759E-04   6.990231E-05   7.588253E-02   5.457476E-04  -2.213678E-04   5.092883E-04   7.452169E-05
   2.400   8.034023E-02   1.367130E-03  -4.597680E-05   7.096639E-04   9.161386E-05   7.569914E-02   8.082061E-04  -1.425214E-04   5.913664E-04   9.718690E-05
   2.500   8.000006E-02   1.584425E-03   6.205537E-05   8.024762E-04   1.178329E-04   7.552529E-02   1.017956E-03  -4.867162E-05   6.750615E-04   1.245172E-04
   2.600   7.968765E-02   1.719721E-03   1.781973E-04   8.917980E-04   1.488786E-04   7.537080E-02   1.166403E-03   5.699972E-05   7.577384E-04   1.568881E-04
   2.700   7.941097E-02   1.770375E-03   2.968513E-04   9.739096E-04   1.849363E-04   7.524295E-02   1.248809E-03   1.702402E-04   8.363324E-04   1.945664E-04
   2.800   7.917338E-02   1.739436E-03   4.116925E-04   1.044790E-03   2.260205E-04   7.514574E-02   1.264843E-03   2.858862E-04   9.074125E-04   2.376751E-04
   2.900   7.897309E-02   1.635744E-03   5.160359E-04   1.100252E-03   2.719402E-04   7.507913E-02   1.218906E-03   3.981100E-04   9.672712E-04   2.861584E-04
   3.000   7.880276E-02   1.473704E-03   6.032722E-04   1.136102E-03   3.222700E-04   7.503863E-02   1.120202E-03   5.007472E-04   1.012044E-03   3.397486E-04
   3.100   7.864942E-02   1.272720E-03   6.673471E-04   1.148328E-03   3.763305E-04   7.501489E-02   9.825385E-04   5.876918E-04   1.037854E-03   3.979385E-04
   3.200   7.849479E-02   1.056310E-03   7.032526E-04   1.133307E-03   4.331809E-04   7.499374E-02   8.238264E-04   6.533356E-04   1.040989E-03   4.599607E-04
   3.300   7.831579E-02   8.509469E-04   7.074943E-04   1.088020E-03   4.916250E-04   7.495639E-02   6.653140E-04   6.930252E-04   1.018090E-03   5.247786E-04
   3.400   7.808543E-02   6.846711E-04   6.784962E-04   1.010270E-03   5.502360E-04   7.487999E-02   5.305673E-04   7.035021E-04   9.663581E-04   5.910906E-04
   3.500   7.777400E-02   5.855629E-04   6.169086E-04   8.988931E-04   6.073976E-04   7.473844E-02   4.442527E-04   6.832905E-04   8.837715E-04   6.573515E-04
