 Z=  74 A= 154  W  beta2= 0.00 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   9.797152E-02  -5.430544E-16  -6.453171E-16  -1.263436E-15   8.010742E-16   6.998951E-02  -3.413484E-16  -6.036838E-16  -6.629913E-16  -8.153791E-16
   0.100   9.781529E-02   1.397094E-07   3.541334E-13  -1.225908E-15  -1.587843E-15   6.996879E-02  -2.345822E-07  -1.699578E-12  -6.379727E-16  -1.888246E-15
   0.200   9.735360E-02   5.401308E-07   5.410755E-12  -1.050779E-15  -3.433175E-16   6.990881E-02  -9.350770E-07  -2.698542E-11  -1.325983E-15  -9.441232E-16
   0.300   9.660698E-02   1.147533E-06   2.527170E-11  -5.053745E-15  -2.117125E-15   6.981593E-02  -2.090746E-06  -1.350022E-10  -7.780765E-15  -2.145734E-16
   0.400   9.560834E-02   1.880016E-06   7.099588E-11  -2.269181E-14  -1.502014E-15   6.970013E-02  -3.680621E-06  -4.195162E-10  -4.159332E-14  -9.155134E-16
   0.500   9.440113E-02   2.637943E-06   1.475364E-10  -8.206080E-14  -7.009399E-16   6.957421E-02  -5.669595E-06  -1.001585E-09  -1.486602E-13  -4.291469E-16
   0.600   9.303694E-02   3.316602E-06   2.466698E-10  -2.331477E-13   4.291469E-16   6.945271E-02  -8.004215E-06  -2.019220E-09  -4.195108E-13  -2.002685E-16
   0.700   9.157262E-02   3.819465E-06   3.420025E-10  -5.614535E-13  -3.805102E-15   6.935078E-02  -1.060920E-05  -3.614236E-09  -9.984523E-13  -1.816722E-15
   0.800   9.006729E-02   4.070364E-06   3.877459E-10  -1.176797E-12  -1.144392E-15   6.928290E-02  -1.338567E-05  -5.916900E-09  -2.071460E-12  -1.573539E-16
   0.900   8.857923E-02   4.023048E-06   3.223276E-10  -2.224561E-12   1.101477E-15   6.926188E-02  -1.621186E-05  -9.029369E-09  -3.867528E-12  -1.344660E-15
   1.000   8.716298E-02   3.666961E-06   7.677053E-11  -3.869154E-12  -2.961113E-15   6.929783E-02  -1.894680E-05  -1.300948E-08  -6.646149E-12  -2.717930E-16
   1.100   8.586671E-02   3.028573E-06  -4.132264E-10  -6.274874E-12  -4.277164E-15   6.939752E-02  -2.143703E-05  -1.785672E-08  -1.064949E-11  -5.607519E-15
   1.200   8.473008E-02   2.168155E-06  -1.193489E-09  -9.558833E-12  -5.464470E-15   6.956396E-02  -2.352588E-05  -2.350237E-08  -1.605391E-11  -8.067961E-15
   1.300   8.378266E-02   1.172512E-06  -2.278402E-09  -1.379523E-11  -9.469841E-15   6.979623E-02  -2.506461E-05  -2.980542E-08  -2.296567E-11  -1.430490E-14
   1.400   8.304293E-02   1.446263E-07  -3.641538E-09  -1.896055E-11  -1.147253E-14   7.008967E-02  -2.592423E-05  -3.655578E-08  -3.137275E-11  -1.862498E-14
   1.500   8.251793E-02  -8.084391E-07  -5.212143E-09  -2.488952E-11  -1.922578E-14   7.043626E-02  -2.600677E-05  -4.348512E-08  -4.108091E-11  -3.125620E-14
   1.600   8.220358E-02  -1.587866E-06  -6.878816E-09  -3.129478E-11  -2.875284E-14   7.082517E-02  -2.525478E-05  -5.028482E-08  -5.177221E-11  -4.654813E-14
   1.700   8.208546E-02  -2.114138E-06  -8.500741E-09  -3.775856E-11  -2.078501E-14   7.124343E-02  -2.365789E-05  -5.662975E-08  -6.299533E-11  -4.244263E-14
   1.800   8.214020E-02  -2.335547E-06  -9.925424E-09  -4.369795E-11  -3.777923E-14   7.167673E-02  -2.125559E-05  -6.220546E-08  -7.413638E-11  -7.006538E-14
   1.900   8.233715E-02  -2.233204E-06  -1.101059E-08  -4.848137E-11  -4.162725E-14   7.211013E-02  -1.813599E-05  -6.673585E-08  -8.456652E-11  -8.241051E-14
   2.000   8.264042E-02  -1.822094E-06  -1.164709E-08  -5.147273E-11  -3.513283E-14   7.252879E-02  -1.443040E-05  -7.000802E-08  -9.368507E-11  -8.235329E-14
   2.100   8.301103E-02  -1.148191E-06  -1.177953E-08  -5.202920E-11  -4.437379E-14   7.291860E-02  -1.030424E-05  -7.189157E-08  -1.008932E-10  -1.094038E-13
   2.200   8.340913E-02  -2.821376E-07  -1.142079E-08  -4.969061E-11  -3.707829E-14   7.326676E-02  -5.945180E-06  -7.234965E-08  -1.058050E-10  -1.170427E-13
   2.300   8.379617E-02   6.896286E-07  -1.065806E-08  -4.416660E-11  -3.430314E-14   7.356222E-02  -1.549642E-06  -7.144023E-08  -1.081887E-10  -1.280431E-13
   2.400   8.413691E-02   1.675136E-06  -9.648381E-09  -3.555366E-11  -2.273048E-14   7.379608E-02   2.691210E-06  -6.930728E-08  -1.081982E-10  -1.398161E-13
   2.500   8.440115E-02   2.587265E-06  -8.604328E-09  -2.414085E-11   1.327494E-14   7.396185E-02   6.604541E-06  -6.616342E-08  -1.060934E-10  -1.152116E-13
