 Z=  95 A= 217  Am beta2= -.09 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.895452E-02  -4.189276E-16  -6.245005E-16  -7.755747E-16   7.295497E-16   7.213869E-02  -3.568643E-16  -5.412337E-16  -8.005932E-16  -7.152448E-17
   0.100   7.903735E-02  -5.274416E-05   1.990261E-08  -1.653050E-12  -3.576224E-16   7.203867E-02   7.531122E-06  -4.766998E-09   2.514863E-13  -1.244526E-15
   0.200   7.928190E-02  -2.081733E-04   3.157859E-07  -1.050131E-10   2.384626E-14   7.174192E-02   2.976016E-05  -7.577133E-08   1.666868E-11   1.188737E-14
   0.300   7.967659E-02  -4.580156E-04   1.576389E-06  -1.188342E-09   5.586205E-13   7.125826E-02   6.561478E-05  -3.793666E-07   1.952077E-10   4.062018E-13
   0.400   8.020280E-02  -7.889396E-04   4.884479E-06  -6.613958E-09   5.523435E-12   7.060377E-02   1.133748E-04  -1.180287E-06   1.136063E-09   3.790611E-12
   0.500   8.083595E-02  -1.183216E-03   1.162213E-05  -2.491299E-08   3.266545E-11   6.980029E-02   1.707663E-04  -2.822909E-06   4.509149E-09   2.079806E-11
   0.600   8.154684E-02  -1.619601E-03   2.334421E-05  -7.319636E-08   1.387444E-10   6.887475E-02   2.350826E-04  -5.705292E-06   1.403051E-08   8.059821E-11
   0.700   8.230326E-02  -2.074410E-03   4.162675E-05  -1.809049E-07   4.687379E-10   6.785832E-02   3.033203E-04  -1.024659E-05   3.682278E-08   2.433185E-10
   0.800   8.307179E-02  -2.522716E-03   6.789871E-05  -3.933712E-07   1.337475E-09   6.678537E-02   3.723220E-04  -1.684905E-05   8.508852E-08   6.056590E-10
   0.900   8.381961E-02  -2.939637E-03   1.032684E-04  -7.745364E-07   3.349610E-09   6.569225E-02   4.389149E-04  -2.585638E-05   1.779037E-07   1.284846E-09
   1.000   8.451628E-02  -3.301625E-03   1.483568E-04  -1.408087E-06   7.557116E-09   6.461591E-02   5.000369E-04  -3.751117E-05   3.428169E-07   2.362245E-09
   1.100   8.513541E-02  -3.587712E-03   2.031529E-04  -2.396268E-06   1.564507E-08   6.359249E-02   5.528451E-04  -5.191448E-05   6.168505E-07   3.769514E-09
   1.200   8.565595E-02  -3.780638E-03   2.669027E-04  -3.855751E-06   3.012342E-08   6.265582E-02   5.948047E-04  -6.899105E-05   1.046477E-06   5.106249E-09
   1.300   8.606333E-02  -3.867789E-03   3.380484E-04  -5.910147E-06   5.448940E-08   6.183595E-02   6.237585E-04  -8.846388E-05   1.686198E-06   5.390660E-09
   1.400   8.634999E-02  -3.841905E-03   4.142246E-04  -8.679125E-06   9.331494E-08   6.115787E-02   6.379789E-04  -1.098412E-04   2.595501E-06   2.762765E-09
   1.500   8.651565E-02  -3.701509E-03   4.923207E-04  -1.226455E-05   1.522031E-07   6.064040E-02   6.362089E-04  -1.324187E-04   3.834158E-06  -5.825097E-09
   1.600   8.656707E-02  -3.451021E-03   5.686099E-04  -1.673451E-05   2.375594E-07   6.029528E-02   6.176944E-04  -1.552973E-04   5.456100E-06  -2.488006E-08
   1.700   8.651731E-02  -3.100552E-03   6.389404E-04  -2.210663E-05   3.561324E-07   6.012676E-02   5.822132E-04  -1.774190E-04   7.502330E-06  -6.054343E-08
   1.800   8.638475E-02  -2.665382E-03   6.989795E-04  -2.833237E-05   5.142972E-07   6.013144E-02   5.300998E-04  -1.976162E-04   9.993528E-06  -1.206136E-07
   1.900   8.619166E-02  -2.165146E-03   7.444940E-04  -3.528431E-05   7.170864E-07   6.029859E-02   4.622682E-04  -2.146754E-04   1.292317E-05  -2.143696E-07
   2.000   8.596270E-02  -1.622769E-03   7.716481E-04  -4.274827E-05   9.670111E-07   6.061085E-02   3.802250E-04  -2.274089E-04   1.625196E-05  -3.521696E-07
   2.100   8.572314E-02  -1.063222E-03   7.772942E-04  -5.042202E-05   1.262753E-06   6.104533E-02   2.860694E-04  -2.347313E-04   1.990435E-05  -5.448271E-07
   2.200   8.549725E-02  -5.121544E-04   7.592349E-04  -5.792173E-05   1.597850E-06   6.157489E-02   1.824709E-04  -2.357355E-04   2.376777E-05  -8.027879E-07
   2.300   8.530665E-02   5.507296E-06   7.164330E-04  -6.479670E-05   1.959526E-06   6.216975E-02   7.261893E-05  -2.297621E-04   2.769483E-05  -1.135171E-06
   2.400   8.516902E-02   4.669107E-04   6.491509E-04  -7.055203E-05   2.327823E-06   6.279916E-02  -3.986262E-05  -2.164571E-04   3.150876E-05  -1.548746E-06
   2.500   8.509696E-02   8.525045E-04   5.590063E-04  -7.467808E-05   2.675200E-06   6.343299E-02  -1.510369E-04  -1.958138E-04   3.501168E-05  -2.046938E-06
   2.600   8.509733E-02   1.147064E-03   4.489369E-04  -7.668491E-05   2.966723E-06   6.404330E-02  -2.568101E-04  -1.681950E-04   3.799533E-05  -2.628965E-06
   2.700   8.517089E-02   1.340458E-03   3.230747E-04  -7.613907E-05   3.160945E-06   6.460565E-02  -3.531164E-04  -1.343317E-04   4.025351E-05  -3.289193E-06
   2.800   8.531248E-02   1.428117E-03   1.865373E-04  -7.269993E-05   3.211485E-06   6.510015E-02  -4.361188E-04  -9.529996E-05   4.159529E-05  -4.016801E-06
   2.900   8.551145E-02   1.411169E-03   4.514914E-05  -6.615260E-05   3.069281E-06   6.551214E-02  -5.024150E-04  -5.247377E-05   4.185796E-05  -4.795814E-06
   3.000   8.575251E-02   1.296258E-03  -9.488757E-05  -5.643457E-05   2.685386E-06   6.583257E-02  -5.492299E-04  -7.459026E-06   4.091862E-05  -5.605536E-06
   3.100   8.601695E-02   1.095038E-03  -2.273504E-04  -4.365382E-05   2.014162E-06   6.605805E-02  -5.745816E-04   3.798850E-05   3.870348E-05  -6.421408E-06
   3.200   8.628391E-02   8.233989E-04  -3.463589E-04  -2.809675E-05   1.016623E-06   6.619050E-02  -5.774070E-04   8.205481E-05   3.519382E-05  -7.216237E-06
   3.300   8.653192E-02   5.004562E-04  -4.467185E-04  -1.022489E-05  -3.362617E-07   6.623663E-02  -5.576381E-04   1.229622E-04   3.042820E-05  -7.961729E-06
   3.400   8.674037E-02   1.473817E-04  -5.242231E-04   9.339423E-06  -2.060600E-06   6.620718E-02  -5.162256E-04   1.590594E-04   2.450031E-05  -8.630243E-06
   3.500   8.689096E-02  -2.138690E-04  -5.759000E-04   2.983793E-05  -4.157085E-06   6.611601E-02  -4.551117E-04   1.889002E-04   1.755272E-05  -9.196567E-06
   3.600   8.696892E-02  -5.618508E-04  -6.001818E-04   5.041027E-05  -6.609204E-06   6.597909E-02  -3.771584E-04   2.113040E-04   9.766883E-06  -9.639597E-06
   3.700   8.696398E-02  -8.768769E-04  -5.969981E-04   7.013498E-05  -9.382229E-06   6.581356E-02  -2.860416E-04   2.253952E-04   1.350305E-06  -9.943705E-06
   3.800   8.687106E-02  -1.142150E-03  -5.677812E-04   8.807514E-05  -1.242304E-05   6.563668E-02  -1.861255E-04   2.306171E-04  -7.477989E-06  -1.009962E-05
   3.900   8.669047E-02  -1.344719E-03  -5.153883E-04   1.033264E-04  -1.566079E-05   6.546489E-02  -8.232730E-05   2.267226E-04  -1.650209E-05  -1.010471E-05
   4.000   8.642775E-02  -1.476207E-03  -4.439458E-04   1.150649E-04  -1.900839E-05   6.531303E-02   2.001426E-05   2.137429E-04  -2.552247E-05  -9.962544E-06
   4.100   8.609308E-02  -1.533275E-03  -3.586240E-04   1.225918E-04  -2.236473E-05   6.519345E-02   1.152623E-04   1.919410E-04  -3.436632E-05  -9.681745E-06
   4.200   8.570028E-02  -1.517794E-03  -2.653562E-04   1.253742E-04  -2.561750E-05   6.511541E-02   1.975939E-04   1.617559E-04  -4.289382E-05  -9.274269E-06
   4.300   8.526544E-02  -1.436719E-03  -1.705162E-04   1.230773E-04  -2.864667E-05   6.508446E-02   2.611044E-04   1.237450E-04  -5.099944E-05  -8.753206E-06
   4.400   8.480534E-02  -1.301667E-03  -8.057249E-05   1.155894E-04  -3.132844E-05   6.510195E-02   2.999126E-04   7.853447E-05  -5.860827E-05  -8.130435E-06
   4.500   8.433567E-02  -1.128220E-03  -1.735658E-06   1.030356E-04  -3.353962E-05   6.516466E-02   3.082764E-04   2.678224E-05  -6.566779E-05  -7.414417E-06
   4.600   8.386924E-02  -9.349899E-04   6.038056E-05   8.578040E-05  -3.516240E-05   6.526457E-02   2.807315E-04  -3.084084E-05  -7.213621E-05  -6.608461E-06
   4.700   8.341430E-02  -7.424963E-04   1.010677E-04   6.441853E-05  -3.608945E-05   6.538876E-02   2.122619E-04  -9.364942E-05  -7.796914E-05  -5.709761E-06
   4.800   8.297314E-02  -5.719174E-04   1.167825E-04   3.975331E-05  -3.622906E-05   6.551949E-02   9.850783E-05  -1.609234E-04  -8.310653E-05  -4.709435E-06
   4.900   8.254099E-02  -4.437874E-04   1.053435E-04   1.276325E-05  -3.551038E-05   6.563452E-02  -6.399043E-05  -2.318728E-04  -8.746214E-05  -3.593637E-06
   5.000   8.210551E-02  -3.767167E-04   6.605241E-05  -1.544197E-05  -3.388827E-05   6.570758E-02  -2.775224E-04  -3.055949E-04  -9.091724E-05  -2.345746E-06
   5.100   8.164673E-02  -3.862138E-04  -2.689292E-07  -4.367442E-05  -3.134764E-05   6.570917E-02  -5.429272E-04  -3.810316E-04  -9.332024E-05  -9.493910E-07
   5.200   8.113770E-02  -4.836841E-04  -9.132805E-05  -7.072712E-05  -2.790680E-05   6.560752E-02  -8.593287E-04  -4.569365E-04  -9.449274E-05   6.079655E-07
   5.300   8.054559E-02  -6.756709E-04  -2.034971E-04  -9.543637E-05  -2.361943E-05   6.536981E-02  -1.223913E-03  -5.318601E-04  -9.424198E-05   2.331361E-06
   5.400   7.983342E-02  -9.633900E-04  -3.320260E-04  -1.167434E-04  -1.857502E-05   6.496356E-02  -1.631783E-03  -6.041592E-04  -9.237878E-05   4.215011E-06
   5.500   7.896216E-02  -1.342590E-03  -4.713203E-04  -1.337516E-04  -1.289722E-05   6.435810E-02  -2.075907E-03  -6.720344E-04  -8.873893E-05   6.239842E-06
   5.600   7.789312E-02  -1.803753E-03  -6.152666E-04  -1.457747E-04  -6.740161E-06   6.352614E-02  -2.547205E-03  -7.335958E-04  -8.320592E-05   8.372216E-06
   5.700   7.659040E-02  -2.332611E-03  -7.575844E-04  -1.523741E-04  -2.827039E-07   6.244524E-02  -3.034756E-03  -7.869532E-04  -7.573210E-05   1.056414E-05
   5.800   7.502339E-02  -2.910967E-03  -8.921800E-04  -1.533797E-04   6.279215E-06   6.109917E-02  -3.526160E-03  -8.303235E-04  -6.635581E-05   1.275503E-05
   5.900   7.316888E-02  -3.517729E-03  -1.013480E-03  -1.488962E-04   1.274169E-05   5.947899E-02  -4.008012E-03  -8.621466E-04  -5.521206E-05   1.487494E-05
   6.000   7.101286E-02  -4.130125E-03  -1.116723E-03  -1.392901E-04   1.890289E-05   5.758387E-02  -4.466483E-03  -8.811966E-04  -4.253525E-05   1.684895E-05
   6.100   6.855179E-02  -4.724973E-03  -1.198188E-03  -1.251625E-04   2.457330E-05   5.542148E-02  -4.887967E-03  -8.866800E-04  -2.865309E-05   1.860236E-05
   6.200   6.579319E-02  -5.279960E-03  -1.255347E-03  -1.073067E-04   2.958545E-05   5.300798E-02  -5.259746E-03  -8.783074E-04  -1.397209E-05   2.006612E-05
   6.300   6.275565E-02  -5.774811E-03  -1.286941E-03  -8.665533E-05   3.380238E-05   5.036758E-02  -5.570625E-03  -8.563328E-04   1.044367E-06   2.118200E-05
   6.400   5.946813E-02  -6.192298E-03  -1.292968E-03  -6.422074E-05   3.712419E-05   4.753168E-02  -5.811503E-03  -8.215559E-04   1.590332E-05   2.190691E-05
   6.500   5.596872E-02  -6.519009E-03  -1.274594E-03  -4.103359E-05   3.949216E-05   4.453766E-02  -5.975814E-03  -7.752850E-04   3.011241E-05   2.221609E-05
   6.600   5.230293E-02  -6.745864E-03  -1.233999E-03  -1.808359E-05   4.089019E-05   4.142739E-02  -6.059830E-03  -7.192650E-04   4.321011E-05   2.210476E-05
   6.700   4.852154E-02  -6.868330E-03  -1.174173E-03   3.732956E-06   4.134354E-05   3.824554E-02  -6.062793E-03  -6.555766E-04   5.479349E-05   2.158819E-05
   6.800   4.467841E-02  -6.886366E-03  -1.098680E-03   2.365557E-05   4.091502E-05   3.503781E-02  -5.986873E-03  -5.865145E-04   6.454081E-05   2.070019E-05
   6.900   4.082804E-02  -6.804105E-03  -1.011407E-03   4.108968E-05   3.969899E-05   3.184918E-02  -5.836958E-03  -5.144558E-04   7.222765E-05   1.949034E-05
   7.000   3.702340E-02  -6.629326E-03  -9.163233E-04   5.562310E-05   3.781387E-05   2.872225E-02  -5.620303E-03  -4.417304E-04   7.773507E-05   1.802008E-05
   7.100   3.331392E-02  -6.372763E-03  -8.172583E-04   6.702907E-05   3.539374E-05   2.569586E-02  -5.346061E-03  -3.705011E-04   8.104997E-05   1.635825E-05
   7.200   2.974377E-02  -6.047310E-03  -7.177185E-04   7.525698E-05   3.257969E-05   2.280392E-02  -5.024741E-03  -3.026643E-04   8.225803E-05   1.457650E-05
   7.300   2.635061E-02  -5.667197E-03  -6.207460E-04   8.041280E-05   2.951165E-05   2.007454E-02  -4.667630E-03  -2.397764E-04   8.153033E-05   1.274476E-05
   7.400   2.316475E-02  -5.247174E-03  -5.288258E-04   8.273195E-05   2.632126E-05   1.752958E-02  -4.286221E-03  -1.830078E-04   7.910554E-05   1.092746E-05
   7.500   2.020871E-02  -4.801771E-03  -4.438418E-04   8.254755E-05   2.312608E-05   1.518445E-02  -3.891689E-03  -1.331281E-04   7.526932E-05   9.180411E-06
   7.600   1.749727E-02  -4.344658E-03  -3.670755E-04   8.025698E-05   2.002554E-05   1.304827E-02  -3.494427E-03  -9.051659E-05   7.033296E-05   7.548763E-06
   7.700   1.503779E-02  -3.888146E-03  -2.992427E-04   7.628957E-05   1.709852E-05   1.112424E-02  -3.103691E-03  -5.519745E-05   6.461302E-05   6.065906E-06
   7.800   1.283089E-02  -3.442824E-03  -2.405582E-04   7.107742E-05   1.440274E-05   9.410312E-03  -2.727338E-03  -2.689124E-05   5.841342E-05   4.753359E-06
   7.900   1.087131E-02  -3.017355E-03  -1.908200E-04   6.503109E-05   1.197542E-05   7.899892E-03  -2.371680E-03  -5.078160E-06   5.201087E-05   3.621474E-06
   8.000   9.148914E-03  -2.618393E-03  -1.495022E-04   5.852114E-05   9.835217E-06   6.582736E-03  -2.041437E-03   1.093392E-05   4.564444E-05   2.670765E-06
   8.100   7.649774E-03  -2.250631E-03  -1.158498E-04   5.186561E-05   7.984917E-06   5.445818E-03  -1.739778E-03   2.194227E-05   3.950921E-05   1.893677E-06
   8.200   6.357208E-03  -1.916937E-03  -8.896788E-05   4.532343E-05   6.414613E-06   4.474191E-03  -1.468444E-03   2.878760E-05   3.375389E-05   1.276556E-06
   8.300   5.252794E-03  -1.618567E-03  -6.789983E-05   3.909285E-05   5.105002E-06   3.651794E-03  -1.227917E-03   3.230142E-05   2.848180E-05   8.016428E-07
