 Z=  29 A=  51  Cu beta2= 0.09 nrho= 150
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   9.223061E-02  -4.654752E-16  -7.702172E-16  -5.879356E-16  -2.317393E-15   8.999445E-02  -4.654752E-16  -7.285839E-16  -6.880098E-16  -1.029953E-15
   0.100   9.206979E-02  -3.425760E-06  -2.385451E-09   7.065235E-14  -1.859636E-15   8.991018E-02   4.252506E-05  -2.135991E-09  -5.505579E-13  -4.291469E-16
   0.200   9.159308E-02  -1.363100E-05  -3.779866E-08   4.493079E-12   2.632101E-15   8.966041E-02   1.680070E-04  -3.373029E-08  -3.487443E-11  -1.559234E-15
   0.300   9.081749E-02  -3.040124E-05  -1.882793E-07   4.996787E-11   6.201173E-14   8.925409E-02   3.702659E-04  -1.670738E-07  -3.914959E-10  -3.992496E-14
   0.400   8.977062E-02  -5.338370E-05  -5.816600E-07   2.713735E-10   6.007341E-13   8.870581E-02   6.393305E-04  -5.122052E-07  -2.155356E-09  -3.790082E-13
   0.500   8.848954E-02  -8.209194E-05  -1.378912E-06   9.907460E-10   3.470368E-12   8.803524E-02   9.619171E-04  -1.202741E-06  -8.009803E-09  -2.260417E-12
   0.600   8.701931E-02  -1.159080E-04  -2.757767E-06   2.802950E-09   1.434107E-11   8.726642E-02   1.322072E-03  -2.378823E-06  -2.316555E-08  -9.689607E-12
   0.700   8.541112E-02  -1.540792E-04  -4.893823E-06   6.628483E-09   4.691246E-11   8.642691E-02   1.701953E-03  -4.169470E-06  -5.625448E-08  -3.306879E-11
   0.800   8.372018E-02  -1.957060E-04  -7.940538E-06   1.370705E-08   1.291506E-10   8.554673E-02   2.082710E-03  -6.676686E-06  -1.200208E-07  -9.546370E-11
   0.900   8.200334E-02  -2.397206E-04  -1.200958E-05   2.551488E-08   3.110031E-10   8.465723E-02   2.445430E-03  -9.963359E-06  -2.316592E-07  -2.421889E-10
   1.000   8.031666E-02  -2.848557E-04  -1.715298E-05   4.360291E-08   6.726584E-10   8.378991E-02   2.772103E-03  -1.404639E-05  -4.126904E-07  -5.542192E-10
   1.100   7.871289E-02  -3.296064E-04  -2.334839E-05   6.937017E-08   1.331526E-09   8.297512E-02   3.046554E-03  -1.889569E-05  -6.883152E-07  -1.165388E-09
   1.200   7.723906E-02  -3.721910E-04  -3.048860E-05   1.038038E-07   2.445840E-09   8.224077E-02   3.255300E-03  -2.443875E-05  -1.086259E-06  -2.282611E-09
   1.300   7.593427E-02  -4.105165E-04  -3.837603E-05   1.472323E-07   4.212642E-09   8.161107E-02   3.388278E-03  -3.056964E-05  -1.635171E-06  -4.207730E-09
   1.400   7.482774E-02  -4.421593E-04  -4.672276E-05   1.991454E-07   6.858321E-09   8.110530E-02   3.439409E-03  -3.716060E-05  -2.362718E-06  -7.358729E-09
   1.500   7.393728E-02  -4.643697E-04  -5.515625E-05   2.581393E-07   1.062067E-08   8.073670E-02   3.406949E-03  -4.407386E-05  -3.293513E-06  -1.228755E-08
   1.600   7.326822E-02  -4.741082E-04  -6.323054E-05   3.220311E-07   1.572288E-08   8.051149E-02   3.293618E-03  -5.117148E-05  -4.447086E-06  -1.969149E-08
   1.700   7.281297E-02  -4.681229E-04  -7.044239E-05   3.881760E-07   2.234132E-08   8.042811E-02   3.106478E-03  -5.832110E-05  -5.836050E-06  -3.041535E-08
   1.800   7.255111E-02  -4.430678E-04  -7.625179E-05   4.539905E-07   3.057072E-08   8.047666E-02   2.856564E-03  -6.539636E-05  -7.464612E-06  -4.544171E-08
   1.900   7.245011E-02  -3.956649E-04  -8.010572E-05   5.176558E-07   4.039168E-08   8.063874E-02   2.558295E-03  -7.227152E-05  -9.327524E-06  -6.586795E-08
