 Z=  71 A= 147  Lu beta2=-0.17 nrho= 199
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.981407E-02  -4.809910E-16  -7.494005E-16  -6.755005E-16  -2.202954E-15   7.395344E-02  -3.723801E-16  -5.516421E-16  -7.505561E-16  -1.115782E-15
   0.100   8.972112E-02   3.647011E-05  -4.258138E-08   1.343180E-11  -3.490395E-15   7.391923E-02   2.789874E-05  -8.220749E-09  -1.275132E-12   8.153791E-16
   0.200   8.944692E-02   1.437488E-04  -6.742496E-07   8.521229E-10  -5.273214E-13   7.381879E-02   1.098685E-04  -1.294863E-07  -8.167747E-11   1.373842E-13
   0.300   8.900514E-02   3.155552E-04  -3.354681E-06   9.563764E-09  -1.331487E-11   7.365855E-02   2.408321E-04  -6.385939E-07  -9.320044E-10   3.461542E-12
   0.400   8.841763E-02   5.417966E-04  -1.034788E-05   5.263596E-08  -1.302907E-10   7.344868E-02   4.126626E-04  -1.945499E-06  -5.246850E-09   3.407034E-11
   0.500   8.771301E-02   8.091087E-04  -2.448550E-05   1.955319E-07  -7.565179E-10   7.320226E-02   6.146608E-04  -4.529971E-06  -2.004807E-08   1.991911E-10
   0.600   8.692492E-02   1.101572E-03  -4.886682E-05   5.652587E-07  -3.150888E-09   7.293438E-02   8.341796E-04  -8.862573E-06  -5.990885E-08   8.365973E-10
   0.700   8.609000E-02   1.401562E-03  -8.652278E-05   1.371996E-06  -1.041707E-08   7.266097E-02   1.057353E-03  -1.532228E-05  -1.509559E-07   2.793050E-09
   0.800   8.524571E-02   1.690693E-03  -1.400743E-04   2.925691E-06  -2.904267E-08   7.239771E-02   1.269885E-03  -2.412133E-05  -3.353889E-07   7.874410E-09
   0.900   8.442820E-02   1.950794E-03  -2.114152E-04   5.643967E-06  -7.100326E-08   7.215898E-02   1.457844E-03  -3.524671E-05  -6.760893E-07   1.949274E-08
   1.000   8.367034E-02   2.164878E-03  -3.014470E-04   1.004857E-05  -1.563434E-07   7.195699E-02   1.608422E-03  -4.842548E-05  -1.260722E-06   4.351224E-08
   1.100   8.300006E-02   2.318039E-03  -4.098879E-04   1.674884E-05  -3.160384E-07   7.180108E-02   1.710615E-03  -6.311753E-05  -2.204611E-06   8.926497E-08
   1.200   8.243899E-02   2.398240E-03  -5.351705E-04   2.641211E-05  -5.948477E-07   7.169734E-02   1.755779E-03  -7.853646E-05  -3.651632E-06   1.706731E-07
   1.300   8.200165E-02   2.396945E-03  -6.744371E-04   3.972232E-05  -1.053809E-06   7.164842E-02   1.738052E-03  -9.369523E-05  -5.772427E-06   3.073776E-07
   1.400   8.169501E-02   2.309563E-03  -8.236302E-04   5.732927E-05  -1.772003E-06   7.165366E-02   1.654609E-03  -1.074709E-04  -8.759472E-06   5.257406E-07
   1.500   8.151856E-02   2.135685E-03  -9.776720E-04   7.979210E-05  -2.847248E-06   7.170939E-02   1.505758E-03  -1.186813E-04  -1.281884E-05   8.595560E-07
   1.600   8.146474E-02   1.879105E-03  -1.130718E-03   1.075208E-04  -4.395433E-06   7.180938E-02   1.294866E-03  -1.261648E-04  -1.815894E-05   1.350289E-06
   1.700   8.151982E-02   1.547619E-03  -1.276468E-03   1.407198E-04  -6.548310E-06   7.194542E-02   1.028148E-03  -1.288566E-04  -2.497703E-05   2.046656E-06
   1.800   8.166495E-02   1.152623E-03  -1.408509E-03   1.793382E-04  -9.449646E-06   7.210796E-02   7.143179E-04  -1.258552E-04  -3.344460E-05   3.003370E-06
   1.900   8.187750E-02   7.085303E-04  -1.520678E-03   2.230294E-04  -1.324975E-05   7.228667E-02   3.641315E-04  -1.164762E-04  -4.369342E-05   4.278943E-06
   2.000   8.213249E-02   2.320408E-04  -1.607414E-03   2.711230E-04  -1.809845E-05   7.247106E-02  -1.014702E-05  -1.002917E-04  -5.580373E-05   5.932463E-06
   2.100   8.240404E-02  -2.587076E-04  -1.664085E-03   3.226127E-04  -2.413675E-05   7.265093E-02  -3.953351E-04  -7.715739E-05  -6.979653E-05   8.019442E-06
   2.200   8.266676E-02  -7.450522E-04  -1.687273E-03   3.761601E-04  -3.148728E-05   7.281682E-02  -7.779516E-04  -4.723155E-05  -8.563110E-05   1.058691E-05
   2.300   8.289712E-02  -1.208746E-03  -1.675007E-03   4.301159E-04  -4.024390E-05   7.296031E-02  -1.144840E-03  -1.098878E-05  -1.032088E-04   1.366810E-05
   2.400   8.307453E-02  -1.632884E-03  -1.626932E-03   4.825596E-04  -5.046066E-05   7.307426E-02  -1.483775E-03   3.076587E-05  -1.223829E-04   1.727729E-05
   2.500   8.318233E-02  -2.002762E-03  -1.544403E-03   5.313572E-04  -6.214061E-05   7.315305E-02  -1.784035E-03   7.687989E-05  -1.429732E-04   2.140537E-05
   2.600   8.320844E-02  -2.306650E-03  -1.430509E-03   5.742362E-04  -7.522479E-05   7.319261E-02  -2.036916E-03   1.258326E-04  -1.647844E-04   2.601687E-05
   2.700   8.314583E-02  -2.536423E-03  -1.290016E-03   6.088761E-04  -8.958199E-05   7.319059E-02  -2.236178E-03   1.757129E-04  -1.876239E-04   3.104922E-05
   2.800   8.299264E-02  -2.688040E-03  -1.129230E-03   6.330139E-04  -1.050000E-04   7.314634E-02  -2.378408E-03   2.241998E-04  -2.113170E-04   3.641468E-05
   2.900   8.275201E-02  -2.761832E-03  -9.557929E-04   6.445591E-04  -1.211793E-04   7.306091E-02  -2.463283E-03   2.685555E-04  -2.357154E-04   4.200538E-05
   3.000   8.243167E-02  -2.762599E-03  -7.783925E-04   6.417164E-04  -1.377297E-04   7.293696E-02  -2.493711E-03   3.056387E-04  -2.606957E-04   4.770147E-05
   3.100   8.204317E-02  -2.699492E-03  -6.064195E-04   6.231078E-04  -1.541718E-04   7.277859E-02  -2.475853E-03   3.319500E-04  -2.861466E-04   5.338183E-05
   3.200   8.160091E-02  -2.585681E-03  -4.495607E-04   5.878898E-04  -1.699431E-04   7.259107E-02  -2.419002E-03   3.437183E-04  -3.119437E-04   5.893654E-05
   3.300   8.112098E-02  -2.437820E-03  -3.173529E-04   5.358555E-04  -1.844112E-04   7.238047E-02  -2.335305E-03   3.370347E-04  -3.379133E-04   6.427982E-05
   3.400   8.061976E-02  -2.275317E-03  -2.187122E-04   4.675152E-04  -1.968929E-04   7.215308E-02  -2.239342E-03   3.080354E-04  -3.637887E-04   6.936178E-05
