 Z=  41 A=  75  Nb beta2=-0.19 nrho= 165
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.090781E-02  -4.189276E-16  -6.869505E-16  -6.129542E-16  -1.001343E-15   7.600751E-02  -3.878960E-16  -6.036838E-16  -6.629913E-16  -7.581595E-16
   0.100   8.091614E-02  -5.547165E-05  -4.740909E-09   6.578674E-12  -8.010742E-16   7.610732E-02  -2.048638E-05   2.898397E-08  -8.519951E-12  -7.867693E-16
   0.200   8.093989E-02  -2.188350E-04  -7.510363E-08   4.169491E-10  -2.386486E-13   7.640171E-02  -8.096698E-05   4.590942E-07  -5.409612E-10   2.011125E-13
   0.300   8.097550E-02  -4.811085E-04  -3.740006E-07   4.671298E-09  -5.983581E-12   7.687599E-02  -1.785538E-04   2.285445E-06  -6.081691E-09   5.085963E-12
   0.400   8.101725E-02  -8.278904E-04  -1.155351E-06   2.564427E-08  -5.872181E-11   7.750658E-02  -3.085893E-04   7.055130E-06  -3.355066E-08   5.003956E-11
   0.500   8.105767E-02  -1.240172E-03  -2.740232E-06   9.494582E-08  -3.421705E-10   7.826245E-02  -4.648711E-04   1.671062E-05  -1.250106E-07   2.925183E-10
   0.600   8.108801E-02  -1.695409E-03  -5.488291E-06   2.733278E-07  -1.430776E-09   7.910686E-02  -6.399476E-04   3.339038E-05  -3.627197E-07   1.228266E-09
   0.700   8.109879E-02  -2.168775E-03  -9.768479E-06   6.600380E-07  -4.749683E-09   7.999945E-02  -8.254695E-04   5.920399E-05  -8.841993E-07   4.099171E-09
   0.800   8.108047E-02  -2.634543E-03  -1.593343E-05   1.398937E-06  -1.329502E-08   8.089845E-02  -1.012579E-03   9.600065E-05  -1.894838E-06   1.155072E-08
   0.900   8.102396E-02  -3.067489E-03  -2.430146E-05   2.679502E-06  -3.262042E-08   8.176287E-02  -1.192318E-03   1.451497E-04  -3.675694E-06   2.857339E-08
   1.000   8.092132E-02  -3.444266E-03  -3.514923E-05   4.731465E-06  -7.203403E-08   8.255461E-02  -1.356040E-03   2.073500E-04  -6.584551E-06   6.372580E-08
   1.100   8.076621E-02  -3.744649E-03  -4.871680E-05   7.812700E-06  -1.458774E-07   8.324022E-02  -1.495808E-03   2.824814E-04  -1.104889E-05   1.305921E-07
   1.200   8.055433E-02  -3.952608E-03  -6.522509E-05   1.219095E-05  -2.746858E-07   8.379246E-02  -1.604769E-03   3.695082E-04  -1.755018E-05   2.493766E-07
   1.300   8.028372E-02  -4.057145E-03  -8.490376E-05   1.812106E-05  -4.859731E-07   8.419129E-02  -1.677490E-03   4.664400E-04  -2.659962E-05   4.484920E-07
   1.400   7.995490E-02  -4.052864E-03  -1.080257E-04   2.582002E-05  -8.143606E-07   8.442455E-02  -1.710259E-03   5.703502E-04  -3.870635E-05   7.659577E-07
   1.500   7.957090E-02  -3.940252E-03  -1.349431E-04   3.544315E-05  -1.300790E-06   8.448807E-02  -1.701332E-03   6.774512E-04  -5.433958E-05   1.250398E-06
   1.600   7.913702E-02  -3.725668E-03  -1.661179E-04   4.706432E-05  -1.990631E-06   8.438548E-02  -1.651123E-03   7.832202E-04  -7.388694E-05   1.961423E-06
   1.700   7.866052E-02  -3.421040E-03  -2.021407E-04   6.066354E-05  -2.930624E-06   8.412748E-02  -1.562344E-03   8.825699E-04  -9.761143E-05   2.969178E-06
   1.800   7.815013E-02  -3.043311E-03  -2.437314E-04   7.612401E-05  -4.164757E-06   8.373084E-02  -1.440062E-03   9.700551E-04  -1.256099E-04   4.352886E-06
   1.900   7.761535E-02  -2.613642E-03  -2.917155E-04   9.324004E-05  -5.729372E-06   8.321715E-02  -1.291684E-03   1.040108E-03  -1.577757E-04   6.198253E-06
   2.000   7.706577E-02  -2.156426E-03  -3.469746E-04   1.117357E-04  -7.647972E-06   8.261127E-02  -1.126844E-03   1.087295E-03  -1.937689E-04   8.593671E-06
   2.100   7.651015E-02  -1.698159E-03  -4.103702E-04   1.312927E-04  -9.926337E-06   8.193968E-02  -9.571952E-04   1.106576E-03  -2.329964E-04   1.162525E-05
   2.200   7.595560E-02  -1.266206E-03  -4.826436E-04   1.515844E-04  -1.254864E-05   8.122878E-02  -7.960748E-04   1.093579E-03  -2.746041E-04   1.537082E-05
   2.300   7.540675E-02  -8.875227E-04  -5.642987E-04   1.723126E-04  -1.547523E-05   8.050316E-02  -6.580591E-04   1.044846E-03  -3.174840E-04   1.989308E-05
   2.400   7.486493E-02  -5.873892E-04  -6.554781E-04   1.932416E-04  -1.864262E-05   7.978399E-02  -5.583948E-04   9.580718E-04  -3.602973E-04   2.523237E-05
   2.500   7.432754E-02  -3.881972E-04  -7.558434E-04   2.142258E-04  -2.196598E-05   7.908755E-02  -5.123221E-04   8.323000E-04  -4.015134E-04   3.139933E-05
   2.600   7.378765E-02  -3.083544E-04  -8.644736E-04   2.352258E-04  -2.534424E-05   7.842403E-02  -5.343116E-04   6.680722E-04  -4.394654E-04   3.836822E-05
   2.700   7.323377E-02  -3.613518E-04  -9.797956E-04   2.563113E-04  -2.866737E-05   7.779660E-02  -6.372454E-04   4.675163E-04  -4.724211E-04   4.607128E-05
   2.800   7.264994E-02  -5.550404E-04  -1.099557E-03   2.776477E-04  -3.182535E-05   7.720089E-02  -8.315894E-04   2.343608E-04  -4.986641E-04   5.439497E-05
   2.900   7.201609E-02  -8.911574E-04  -1.220854E-03   2.994684E-04  -3.471780E-05   7.662491E-02  -1.124608E-03  -2.613212E-05  -5.165853E-04   6.317852E-05
   3.000   7.130880E-02  -1.365131E-03  -1.340211E-03   3.220347E-04  -3.726325E-05   7.604935E-02  -1.519680E-03  -3.073201E-04  -5.247752E-04   7.221537E-05
   3.100   7.050219E-02  -1.966186E-03  -1.453721E-03   3.455866E-04  -3.940704E-05   7.544842E-02  -2.015773E-03  -6.014187E-04  -5.221145E-04   8.125787E-05
   3.200   6.956924E-02  -2.677747E-03  -1.557237E-03   3.702918E-04  -4.112665E-05   7.479107E-02  -2.607129E-03  -8.998163E-04  -5.078552E-04   9.002531E-05
   3.300   6.848312E-02  -3.478137E-03  -1.646594E-03   3.961960E-04  -4.243399E-05   7.404263E-02  -3.283207E-03  -1.193453E-03  -4.816854E-04   9.821510E-05
   3.400   6.721877E-02  -4.341533E-03  -1.717859E-03   4.231838E-04  -4.337398E-05   7.316670E-02  -4.028899E-03  -1.473242E-03  -4.437725E-04   1.055168E-04
   3.500   6.575438E-02  -5.239139E-03  -1.767584E-03   4.509525E-04  -4.401975E-05   7.212731E-02  -4.825036E-03  -1.730507E-03  -3.947809E-04   1.116283E-04
   3.600   6.407287E-02  -6.140513E-03  -1.793036E-03   4.790042E-04  -4.446465E-05   7.089107E-02  -5.649159E-03  -1.957406E-03  -3.358601E-04   1.162724E-04
   3.700   6.216311E-02  -7.014976E-03  -1.792396E-03   5.066576E-04  -4.481210E-05   6.942926E-02  -6.476517E-03  -2.147322E-03  -2.686029E-04   1.192143E-04
   3.800   6.002091E-02  -7.833026E-03  -1.764891E-03   5.330790E-04  -4.516433E-05   6.771974E-02  -7.281233E-03  -2.295182E-03  -1.949761E-04   1.202767E-04
   3.900   5.764967E-02  -8.567668E-03  -1.710876E-03   5.573300E-04  -4.561121E-05   6.574851E-02  -8.037573E-03  -2.397681E-03  -1.172264E-04   1.193523E-04
   4.000   5.506062E-02  -9.195592E-03  -1.631823E-03   5.784286E-04  -4.622044E-05   6.351076E-02  -8.721213E-03  -2.453409E-03  -3.776843E-05   1.164134E-04
   4.100   5.227263E-02  -9.698136E-03  -1.530251E-03   5.954170E-04  -4.703015E-05   6.101151E-02  -9.310439E-03  -2.462861E-03   4.093731E-05   1.115151E-04
   4.200   4.931165E-02  -1.006197E-02  -1.409575E-03   6.074302E-04  -4.804465E-05   5.826561E-02  -9.787190E-03  -2.428332E-03   1.165092E-04   1.047952E-04
   4.300   4.620976E-02  -1.027946E-02  -1.273913E-03   6.137592E-04  -4.923375E-05   5.529717E-02  -1.013787E-02  -2.353717E-03   1.867621E-04   9.646713E-05
   4.400   4.300390E-02  -1.034875E-02  -1.127840E-03   6.139034E-04  -5.053556E-05   5.213857E-02  -1.035390E-02  -2.244220E-03   2.498094E-04   8.680926E-05
   4.500   3.973438E-02  -1.027354E-02  -9.761336E-04   6.076072E-04  -5.186246E-05   4.882894E-02  -1.043196E-02  -2.106008E-03   3.041450E-04   7.614949E-05
   4.600   3.644324E-02  -1.006251E-02  -8.235084E-04   5.948778E-04  -5.310944E-05   4.541240E-02  -1.037390E-02  -1.945832E-03   3.486973E-04   6.484707E-05
   4.700   3.317263E-02  -9.728652E-03  -6.743806E-04   5.759852E-04  -5.416382E-05   4.193602E-02  -1.018642E-02  -1.770642E-03   3.828549E-04   5.327294E-05
   4.800   2.996313E-02  -9.288305E-03  -5.326610E-04   5.514425E-04  -5.491548E-05   3.844779E-02  -9.880450E-03  -1.587222E-03   4.064639E-04   4.178990E-05
   4.900   2.685240E-02  -8.760184E-03  -4.015980E-04   5.219709E-04  -5.526636E-05   3.499464E-02  -9.470374E-03  -1.401879E-03   4.197974E-04   3.073433E-05
   5.000   2.387387E-02  -8.164336E-03  -2.836751E-04   4.884526E-04  -5.513854E-05   3.162059E-02  -8.973095E-03  -1.220186E-03   4.235033E-04   2.040043E-05
   5.100   2.105585E-02  -7.521133E-03  -1.805656E-04   4.518767E-04  -5.448006E-05   2.836527E-02  -8.407066E-03  -1.046799E-03   4.185343E-04   1.102820E-05
   5.200   1.842091E-02  -6.850363E-03  -9.314126E-05   4.132808E-04  -5.326831E-05   2.526271E-02  -7.791327E-03  -8.853590E-04   4.060683E-04   2.795672E-06
   5.300   1.598550E-02  -6.170458E-03  -2.152896E-05   3.736964E-04  -5.151071E-05   2.234054E-02  -7.144608E-03  -7.384551E-04   3.874240E-04  -4.184379E-06
   5.400   1.376001E-02  -5.497874E-03   3.479522E-05   3.340980E-04  -4.924296E-05   1.961962E-02  -6.484556E-03  -6.076671E-04   3.639790E-04  -9.863395E-06
   5.500   1.174900E-02  -4.846665E-03   7.688520E-05   2.953628E-04  -4.652519E-05   1.711394E-02  -5.827105E-03  -4.936531E-04   3.370960E-04  -1.425214E-05
   5.600   9.951709E-03  -4.228230E-03   1.061901E-04   2.582390E-04  -4.343658E-05   1.483095E-02  -5.186031E-03  -3.962807E-04   3.080596E-04  -1.741276E-05
   5.700   8.362719E-03  -3.651234E-03   1.244168E-04   2.233276E-04  -4.006912E-05   1.277209E-02  -4.572677E-03  -3.147810E-04   2.780276E-04  -1.944870E-05
   5.800   6.972736E-03  -3.121674E-03   1.333991E-04   1.910741E-04  -3.652105E-05   1.093355E-02  -3.995836E-03  -2.479121E-04   2.479977E-04  -2.049346E-05
   5.900   5.769438E-03  -2.643075E-03   1.349828E-04   1.617705E-04  -3.289061E-05   9.307126E-03  -3.461802E-03  -1.941195E-04   2.187884E-04  -2.069915E-05
   6.000   4.738317E-03  -2.216769E-03   1.309305E-04   1.355663E-04  -2.927053E-05   7.881186E-03  -2.974520E-03  -1.516813E-04   1.910344E-04  -2.022572E-05
   6.100   3.863486E-03  -1.842237E-03   1.228496E-04   1.124850E-04  -2.574366E-05   6.641574E-03  -2.535846E-03  -1.188338E-04   1.651925E-04  -1.923144E-05
