 Z=  69 A= 142  Tm beta2= 0.36 nrho= 197
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.800345E-02  -4.034118E-16  -6.245005E-16  -5.754264E-16  -1.544929E-15   7.067420E-02  -4.034118E-16  -4.996004E-16  -6.129542E-16  -1.587843E-15
   0.100   7.802274E-02  -2.294024E-05  -5.627869E-08  -5.501702E-12  -1.745197E-15   7.066882E-02  -4.291966E-05  -2.908163E-08  -4.882530E-12  -1.072867E-15
   0.200   7.808045E-02  -9.063722E-05  -8.929135E-07  -3.514975E-10   6.806270E-14   7.065323E-02  -1.693710E-04  -4.619748E-07  -3.128286E-10   1.818009E-13
   0.300   7.817605E-02  -1.997730E-04  -4.457275E-06  -3.992122E-09   1.663431E-12   7.062905E-02  -3.725506E-04  -2.310813E-06  -3.569935E-09   4.460624E-12
   0.400   7.830863E-02  -3.449924E-04  -1.381171E-05  -2.233423E-08   1.498152E-11   7.059889E-02  -6.415119E-04  -7.180857E-06  -2.010258E-08   4.206599E-11
   0.500   7.847683E-02  -5.191533E-04  -3.287064E-05  -8.469874E-08   7.706457E-11   7.056613E-02  -9.617303E-04  -1.715182E-05  -7.685302E-08   2.321923E-10
   0.600   7.867879E-02  -7.136584E-04  -6.605591E-05  -2.509638E-07   2.696332E-10   7.053473E-02  -1.315849E-03  -3.461921E-05  -2.298762E-07   9.045358E-10
   0.700   7.891205E-02  -9.188472E-04  -1.178922E-04  -6.266315E-07   6.872359E-10   7.050897E-02  -1.684566E-03  -6.210311E-05  -5.800971E-07   2.740749E-09
   0.800   7.917350E-02  -1.124430E-03  -1.925685E-04  -1.379166E-06   1.246052E-09   7.049320E-02  -2.047610E-03  -1.020338E-04  -1.291596E-06   6.818342E-09
   0.900   7.945931E-02  -1.319940E-03  -2.934953E-04  -2.754002E-06   1.150402E-09   7.049150E-02  -2.384759E-03  -1.565251E-04  -2.611110E-06   1.432972E-08
   1.000   7.976493E-02  -1.495188E-03  -4.228860E-04  -5.088167E-06  -2.236852E-09   7.050748E-02  -2.676848E-03  -2.271485E-04  -4.886767E-06   2.563591E-08
   1.100   8.008511E-02  -1.640690E-03  -5.813937E-04  -8.819075E-06  -1.542081E-08   7.054406E-02  -2.906701E-03  -3.147212E-04  -8.583403E-06   3.822594E-08
   1.200   8.041389E-02  -1.748068E-03  -7.678305E-04  -1.448582E-05  -5.199963E-08   7.060323E-02  -3.059975E-03  -4.191226E-04  -1.429131E-05   4.312049E-08
