 Z=  70 A= 145  Yb beta2=-0.21 nrho= 198
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.845620E-02  -4.499593E-16  -7.494005E-16  -8.005932E-16  -1.301746E-15   7.418773E-02  -3.878960E-16  -5.828671E-16  -8.005932E-16  -4.577567E-16
   0.100   8.837824E-02   3.458916E-05  -3.369148E-08   3.700817E-12   9.441232E-16   7.416034E-02   2.601663E-05  -4.238857E-09  -9.340271E-12   2.989723E-15
   0.200   8.814806E-02   1.361563E-04  -5.333644E-07   2.355259E-10   4.950352E-13   7.407956E-02   1.023726E-04  -6.624139E-08  -5.922230E-10   7.777858E-13
   0.300   8.777653E-02   2.982325E-04  -2.652714E-06   2.656897E-09   1.240272E-11   7.394950E-02   2.240911E-04  -3.223073E-07  -6.642668E-09   1.961755E-11
   0.400   8.728108E-02   5.104663E-04  -8.178158E-06   1.472583E-08   1.199987E-10   7.377675E-02   3.832204E-04  -9.628549E-07  -3.652731E-08   1.912815E-10
   0.500   8.668468E-02   7.592403E-04  -1.933758E-05   5.519152E-08   6.863803E-10   7.356992E-02   5.693216E-04  -2.183249E-06  -1.355375E-07   1.105299E-09
   0.600   8.601454E-02   1.028475E-03  -3.855786E-05   1.612559E-07   2.805662E-09   7.333914E-02   7.701016E-04  -4.125906E-06  -3.912716E-07   4.576199E-09
   0.700   8.530053E-02   1.300569E-03  -6.819337E-05   3.962128E-07   9.067163E-09   7.309547E-02   9.721471E-04  -6.822558E-06  -9.480992E-07   1.502239E-08
   0.800   8.457361E-02   1.557419E-03  -1.102499E-04   8.565057E-07   2.460498E-08   7.285022E-02   1.161710E-03  -1.014554E-05  -2.017816E-06   4.153904E-08
   0.900   8.386406E-02   1.781450E-03  -1.661288E-04   1.677035E-06   5.827789E-08   7.261434E-02   1.325492E-03  -1.377563E-05  -3.883983E-06   1.006059E-07
   1.000   8.319996E-02   1.956602E-03  -2.364128E-04   3.033509E-06   1.236901E-07   7.239784E-02   1.451385E-03  -1.719157E-05  -6.898207E-06   2.192019E-07
   1.100   8.260573E-02   2.069216E-03  -3.207127E-04   5.140666E-06   2.396596E-07   7.220927E-02   1.529117E-03  -1.968337E-05  -1.146768E-05   4.379425E-07
   1.200   8.210101E-02   2.108770E-03  -4.175871E-04   8.245346E-06   4.297051E-07   7.205537E-02   1.550785E-03  -2.038821E-05  -1.803451E-05   8.137488E-07
   1.300   8.169975E-02   2.068430E-03  -5.245414E-04   1.261363E-05   7.201807E-07   7.194074E-02   1.511237E-03  -1.834506E-05  -2.704842E-05   1.421533E-06
   1.400   8.140975E-02   1.945399E-03  -6.381067E-04   1.851158E-05   1.136854E-06   7.186777E-02   1.408300E-03  -1.256181E-05  -3.893570E-05   2.354448E-06
   1.500   8.123248E-02   1.741045E-03  -7.539935E-04   2.617977E-05   1.699985E-06   7.183657E-02   1.242859E-03  -2.088051E-06  -5.406749E-05   3.722409E-06
   1.600   8.116332E-02   1.460816E-03  -8.673090E-04   3.580204E-05   2.418296E-06   7.184513E-02   1.018773E-03   1.391354E-05  -7.273111E-05   5.648822E-06
   1.700   8.119205E-02   1.113947E-03  -9.728253E-04   4.747018E-05   3.282577E-06   7.188950E-02   7.426656E-04   3.610279E-05  -9.510767E-05   8.265716E-06
   1.800   8.130370E-02   7.129875E-04  -1.065281E-03   6.114635E-05   4.259962E-06   7.196408E-02   4.235843E-04   6.490812E-05  -1.212585E-04   1.170774E-05
   1.900   8.147953E-02   2.731695E-04  -1.139702E-03   7.662647E-05   5.290174E-06   7.206198E-02   7.256788E-05   1.004845E-04  -1.511219E-04   1.610569E-05
   2.000   8.169830E-02  -1.883545E-04  -1.191716E-03   9.350804E-05   6.285006E-06   7.217542E-02  -2.978726E-04   1.426816E-04  -1.845201E-04   2.158036E-05
   2.100   8.193749E-02  -6.533618E-04  -1.217860E-03   1.111667E-04   7.132249E-06   7.229610E-02  -6.743324E-04   1.910205E-04  -2.211748E-04   2.823754E-05
   2.200   8.217458E-02  -1.103470E-03  -1.215848E-03   1.287458E-04   7.704827E-06   7.241569E-02  -1.043134E-03   2.446725E-04  -2.607298E-04   3.616487E-05
   2.300   8.238835E-02  -1.521066E-03  -1.184790E-03   1.451634E-04   7.875415E-06   7.252616E-02  -1.390970E-03   3.024404E-04  -3.027738E-04   4.543102E-05
   2.400   8.255991E-02  -1.890225E-03  -1.125363E-03   1.591402E-04   7.536002E-06   7.262020E-02  -1.705553E-03   3.627359E-04  -3.468632E-04   5.608737E-05
   2.500   8.267365E-02  -2.197570E-03  -1.039894E-03   1.692511E-04   6.621131E-06   7.269151E-02  -1.976247E-03   4.235575E-04  -3.925360E-04   6.817194E-05
   2.600   8.271795E-02  -2.433047E-03  -9.323805E-04   1.740004E-04   5.132682E-06   7.273508E-02  -2.194666E-03   4.824701E-04  -4.393157E-04   8.171492E-05
   2.700   8.268556E-02  -2.590578E-03  -8.084055E-04   1.719205E-04   3.163403E-06   7.274740E-02  -2.355207E-03   5.365944E-04  -4.867022E-04   9.674474E-05
   2.800   8.257378E-02  -2.668548E-03  -6.749703E-04   1.616879E-04   9.159824E-07   7.272650E-02  -2.455499E-03   5.826158E-04  -5.341481E-04   1.132933E-04
   2.900   8.238425E-02  -2.670108E-03  -5.402284E-04   1.422524E-04  -1.285721E-06   7.267203E-02  -2.496737E-03   6.168243E-04  -5.810219E-04   1.313991E-04
   3.000   8.212254E-02  -2.603257E-03  -4.131294E-04   1.129677E-04  -2.996294E-06   7.258506E-02  -2.483876E-03   6.351961E-04  -6.265634E-04   1.511059E-04
   3.100   8.179742E-02  -2.480681E-03  -3.029832E-04   7.371442E-05  -3.661566E-06   7.246793E-02  -2.425644E-03   6.335265E-04  -6.698352E-04   1.724575E-04
   3.200   8.141992E-02  -2.319351E-03  -2.189609E-04   2.500158E-05  -2.645716E-06   7.232386E-02  -2.334382E-03   6.076190E-04  -7.096794E-04   1.954855E-04
   3.300   8.100224E-02  -2.139854E-03  -1.695562E-04  -3.196494E-05   7.275987E-07   7.215652E-02  -2.225656E-03   5.535285E-04  -7.446876E-04   2.201921E-04
   3.400   8.055653E-02  -1.965505E-03  -1.620384E-04  -9.525835E-05   7.122088E-06   7.196951E-02  -2.117679E-03   4.678498E-04  -7.731933E-04   2.465279E-04
   3.500   8.009368E-02  -1.821227E-03  -2.019313E-04  -1.622597E-04   1.712727E-05   7.176573E-02  -2.030518E-03   3.480344E-04  -7.932927E-04   2.743659E-04
   3.600   7.962207E-02  -1.732293E-03  -2.925574E-04  -2.297444E-04   3.119360E-05   7.154677E-02  -1.985132E-03   1.927121E-04  -8.029008E-04   3.034758E-04
   3.700   7.914655E-02  -1.722939E-03  -4.346848E-04  -2.940254E-04   4.957039E-05   7.131230E-02  -2.002267E-03   1.986442E-06  -7.998428E-04   3.335004E-04
   3.800   7.866756E-02  -1.814968E-03  -6.263103E-04  -3.511488E-04   7.225309E-05   7.105946E-02  -2.101269E-03  -2.223276E-04  -7.819794E-04   3.639383E-04
   3.900   7.818052E-02  -2.026390E-03  -8.626070E-04  -3.971288E-04   9.894626E-05   7.078247E-02  -2.298892E-03  -4.765550E-04  -7.473596E-04   3.941368E-04
   4.000   7.767556E-02  -2.370207E-03  -1.136050E-03  -4.282080E-04   1.290474E-04   7.047229E-02  -2.608143E-03  -7.551292E-04  -6.943882E-04   4.232974E-04
   4.100   7.713759E-02  -2.853417E-03  -1.436728E-03  -4.411217E-04   1.616554E-04   7.011652E-02  -3.037292E-03  -1.050694E-03  -6.219977E-04   4.504959E-04
   4.200   7.654671E-02  -3.476309E-03  -1.752815E-03  -4.333463E-04   1.956049E-04   6.969953E-02  -3.589071E-03  -1.354351E-03  -5.298042E-04   4.747179E-04
   4.300   7.587905E-02  -4.232119E-03  -2.071202E-03  -4.033085E-04   2.295248E-04   6.920285E-02  -4.260164E-03  -1.656035E-03  -4.182348E-04   4.949083E-04
   4.400   7.510782E-02  -5.107071E-03  -2.378212E-03  -3.505383E-04   2.619189E-04   6.860577E-02  -5.041027E-03  -1.945017E-03  -2.886084E-04   5.100324E-04
   4.500   7.420472E-02  -6.080819E-03  -2.660387E-03  -2.757488E-04   2.912598E-04   6.788621E-02  -5.916053E-03  -2.210481E-03  -1.431605E-04   5.191434E-04
   4.600   7.314148E-02  -7.127281E-03  -2.905260E-03  -1.808357E-04   3.160913E-04   6.702172E-02  -6.864108E-03  -2.442147E-03   1.499760E-05   5.214515E-04
   4.700   7.189148E-02  -8.215814E-03  -3.102070E-03  -6.879262E-05   3.351284E-04   6.599075E-02  -7.859406E-03  -2.630886E-03   1.819837E-04   5.163881E-04
