 Z=  53 A= 106  I  beta2= 0.18 nrho= 181
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.336182E-02  -4.034118E-16  -5.620504E-16  -6.880098E-16  -6.437203E-16   6.770057E-02  -3.568643E-16  -5.412337E-16  -5.128800E-16  -1.230221E-15
   0.100   7.345376E-02  -4.000521E-05   2.635198E-08   3.828524E-12  -2.446137E-15   6.778000E-02  -3.000074E-05   1.773069E-08   1.160560E-12  -9.870378E-16
   0.200   7.372630E-02  -1.575786E-04   4.186099E-07   2.444825E-10  -2.619083E-13   6.801565E-02  -1.183943E-04   2.819880E-07   7.512456E-11  -2.193227E-13
   0.300   7.416972E-02  -3.455193E-04   2.093901E-06   2.773604E-09  -6.600565E-12   6.839974E-02  -2.604203E-04   1.413258E-06   8.704094E-10  -5.532833E-12
   0.400   7.476824E-02  -5.922410E-04   6.506982E-06   1.549323E-08  -6.486106E-11   6.891960E-02  -4.483627E-04   4.403715E-06   5.000910E-09  -5.441592E-11
   0.500   7.550060E-02  -8.823765E-04   1.554352E-05   5.864103E-08  -3.785357E-10   6.955820E-02  -6.718725E-04   1.055569E-05   1.958565E-08  -3.180044E-10
   0.600   7.634092E-02  -1.197587E-03   3.137843E-05   1.733496E-07  -1.586231E-09   7.029471E-02  -9.184117E-04   2.139835E-05   6.019468E-08  -1.334659E-09
   0.700   7.725966E-02  -1.517546E-03   5.630678E-05   4.316717E-07  -5.280916E-09   7.110536E-02  -1.173808E-03   3.858563E-05   1.563956E-07  -4.451185E-09
   0.800   7.822480E-02  -1.821044E-03   9.255620E-05   9.471938E-07  -1.483790E-08   7.196425E-02  -1.422905E-03   6.377910E-05   3.589076E-07  -1.253048E-08
   0.900   7.920307E-02  -2.087170E-03   1.420913E-04   1.885063E-06  -3.658316E-08   7.284439E-02  -1.650294E-03   9.852086E-05   7.480579E-07  -3.095653E-08
   1.000   8.016133E-02  -2.296514E-03   2.064215E-04   3.469969E-06  -8.128238E-08   7.371871E-02  -1.841088E-03   1.441019E-04   1.442832E-06  -6.892376E-08
   1.100   8.106784E-02  -2.432312E-03   2.864231E-04   5.990398E-06  -1.658705E-07   7.456103E-02  -1.981723E-03   2.014325E-04   2.609364E-06  -1.409443E-07
   1.200   8.189360E-02  -2.481491E-03   3.821884E-04   9.797380E-06  -3.152823E-07   7.534716E-02  -2.060737E-03   2.709227E-04   4.467302E-06  -2.684519E-07
   1.300   8.261352E-02  -2.435528E-03   4.929119E-04   1.529601E-05  -5.641962E-07   7.605573E-02  -2.069483E-03   3.523788E-04   7.292186E-06  -4.813339E-07
   1.400   8.320747E-02  -2.291093E-03   6.168222E-04   2.292838E-05  -9.584769E-07   7.666908E-02  -2.002745E-03   4.449254E-04   1.141188E-05  -8.191957E-07
   1.500   8.366111E-02  -2.050395E-03   7.511693E-04   3.314706E-05  -1.556105E-06   7.717391E-02  -1.859192E-03   5.469593E-04   1.719525E-05  -1.332157E-06
   1.600   8.396649E-02  -1.721226E-03   8.922705E-04   4.637912E-05  -2.427417E-06   7.756181E-02  -1.641648E-03   6.561417E-04   2.503182E-05  -2.081012E-06
   1.700   8.412234E-02  -1.316667E-03   1.035617E-03   6.298176E-05  -3.654545E-06   7.782954E-02  -1.357132E-03   7.694343E-04   3.530175E-05  -3.136644E-06
   1.800   8.413400E-02  -8.544598E-04   1.176044E-03   8.319166E-05  -5.330032E-06   7.797914E-02  -1.016648E-03   8.831814E-04   4.833683E-05  -4.578678E-06
   1.900   8.401314E-02  -3.560708E-04   1.307947E-03   1.070715E-04  -7.554705E-06   7.801769E-02  -6.347234E-04   9.932393E-04   6.437409E-05  -6.493442E-06
   2.000   8.377697E-02   1.545155E-04   1.425560E-03   1.344582E-04  -1.043497E-05   7.795698E-02  -2.286897E-04   1.095150E-03   8.350525E-05  -8.971441E-06
   2.100   8.344730E-02   6.522048E-04   1.523251E-03   1.649175E-04  -1.407977E-05   7.781278E-02   1.822501E-04   1.184355E-03   1.056262E-04  -1.210458E-05
   2.200   8.304915E-02   1.112325E-03   1.595850E-03   1.977117E-04  -1.859751E-05   7.760395E-02   5.781355E-04   1.256436E-03   1.303915E-04  -1.598348E-05
   2.300   8.260931E-02   1.512187E-03   1.638973E-03   2.317845E-04  -2.409315E-05   7.735134E-02   9.394748E-04   1.307381E-03   1.571807E-04  -2.069517E-05
   2.400   8.215457E-02   1.832572E-03   1.649329E-03   2.657694E-04  -3.066573E-05   7.707648E-02   1.248510E-03   1.333845E-03   1.850797E-04  -2.632138E-05
   2.500   8.171002E-02   2.059043E-03   1.624987E-03   2.980230E-04  -3.840635E-05   7.680026E-02   1.490434E-03   1.333410E-03   2.128856E-04  -3.293760E-05
   2.600   8.129725E-02   2.182988E-03   1.565594E-03   3.266862E-04  -4.739659E-05   7.654144E-02   1.654475E-03   1.304804E-03   2.391349E-04  -4.061285E-05
   2.700   8.093279E-02   2.202320E-03   1.472515E-03   3.497718E-04  -5.770714E-05   7.631528E-02   1.734764E-03   1.248086E-03   2.621598E-04  -4.940989E-05
