 Z=  21 A=  35  Sc beta2= 0.11 nrho= 137
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   5.624893E-02  -3.025588E-16  -3.955170E-16  -7.880839E-16   6.508728E-16   1.114728E-01  -5.430544E-16  -9.783840E-16  -1.100816E-15  -1.859637E-16
   0.100   5.633966E-02  -2.187376E-05   4.189796E-09  -1.079675E-13  -1.072867E-16   1.112276E-01   1.363654E-05  -1.795851E-08   6.032044E-12  -1.916856E-15
   0.200   5.661039E-02  -8.627951E-05   6.682335E-08  -6.648714E-12  -7.588748E-15   1.105023E-01   5.347370E-05  -2.834025E-07   3.832406E-10   1.262264E-13
   0.300   5.705672E-02  -1.896303E-04   3.364911E-07  -7.165652E-11  -1.848479E-13   1.093263E-01   1.163889E-04  -1.402041E-06   4.311385E-09   3.231033E-12
   0.400   5.767118E-02  -3.261438E-04   1.055494E-06  -3.713904E-10  -1.792575E-12   1.077475E-01   1.974854E-04  -4.289826E-06   2.380594E-08   3.164348E-11
   0.500   5.844306E-02  -4.881246E-04   2.551793E-06  -1.268775E-09  -1.027897E-11   1.058288E-01   2.905257E-04  -1.004310E-05   8.880147E-08   1.839004E-10
   0.600   5.935814E-02  -6.663391E-04   5.227714E-06  -3.271363E-09  -4.213197E-11   1.036452E-01   3.884839E-04  -1.977666E-05   2.580010E-07   7.666323E-10
   0.700   6.039854E-02  -8.504618E-04   9.545425E-06  -6.786619E-09  -1.365579E-10   1.012800E-01   4.841702E-04  -3.444704E-05   6.298759E-07   2.536738E-09
   0.800   6.154251E-02  -1.029571E-03   1.600930E-05  -1.158776E-08  -3.716533E-10   9.881952E-02   5.708716E-04  -5.468006E-05   1.352069E-06   7.077648E-09
   0.900   6.276430E-02  -1.192670E-03   2.514540E-05  -1.593621E-08  -8.826105E-10   9.634936E-02   6.429555E-04  -8.062120E-05   2.627518E-06   1.731219E-08
   1.000   6.403422E-02  -1.329200E-03   3.747835E-05  -1.535780E-08  -1.877098E-09   9.394934E-02   6.963827E-04  -1.118254E-04   4.715877E-06   3.812626E-08
   1.100   6.531882E-02  -1.429536E-03   5.350638E-05  -1.133130E-09  -3.640674E-09   9.168953E-02   7.290868E-04  -1.471990E-04   7.929230E-06   7.704617E-08
   1.200   6.658125E-02  -1.485424E-03   7.367495E-05   4.137064E-08  -6.523642E-09   8.962662E-02   7.411879E-04  -1.850008E-04   1.262166E-05   1.448847E-07
   1.300   6.778184E-02  -1.490353E-03   9.835019E-05   1.343382E-07  -1.090058E-08   8.780111E-02   7.350221E-04  -2.229049E-04   1.917280E-05   2.562507E-07
   1.400   6.887893E-02  -1.439839E-03   1.277931E-04   3.088814E-07  -1.709538E-08   8.623546E-02   7.149861E-04  -2.581207E-04   2.796625E-05   4.298100E-07
