 Z=  15 A=  22  P  beta2=-0.15 nrho= 132
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   5.686211E-02  -3.025588E-16  -4.267420E-16  -4.378244E-16  -9.727329E-16   9.284573E-02  -5.275385E-16  -6.661338E-16  -8.756488E-16  -8.582938E-17
   0.100   5.700085E-02  -1.819831E-05   1.282914E-09  -4.425779E-14  -5.221287E-16   9.282562E-02   3.014901E-05  -3.948471E-09   1.982469E-13   3.290126E-16
   0.200   5.740919E-02  -7.253210E-05   2.040420E-08  -2.777320E-12   9.441232E-16   9.276605E-02   1.182361E-04  -6.223793E-08   1.260199E-11  -1.487709E-15
   0.300   5.806389E-02  -1.622125E-04   1.022696E-07  -3.123830E-11   4.362993E-15   9.266908E-02   2.573350E-04  -3.072996E-07   1.405370E-10  -1.819583E-14
   0.400   5.892749E-02  -2.859074E-04   3.187221E-07  -1.724906E-10   4.589011E-14   9.253754E-02   4.364022E-04  -9.376490E-07   7.664722E-10  -1.871224E-13
   0.500   5.995006E-02  -4.417201E-04   7.641797E-07  -6.434603E-10   2.764421E-13   9.237431E-02   6.409921E-04  -2.187289E-06   2.813763E-09  -1.073497E-12
   0.600   6.107168E-02  -6.271661E-04   1.549802E-06  -1.869579E-09   1.150114E-12   9.218126E-02   8.541869E-04  -4.287978E-06   8.015527E-09  -4.438724E-12
   0.700   6.222524E-02  -8.391563E-04   2.796451E-06  -4.564520E-09   3.793401E-12   9.195821E-02   1.057680E-03  -7.428759E-06   1.911401E-08  -1.454898E-11
   0.800   6.333957E-02  -1.073992E-03   4.626785E-06  -9.798259E-09   1.052763E-11   9.170193E-02   1.232938E-03  -1.171753E-05   3.991812E-08  -4.015752E-11
   0.900   6.434276E-02  -1.327381E-03   7.156866E-06  -1.904115E-08   2.559498E-11   9.140526E-02   1.362367E-03  -1.714919E-05   7.516458E-08  -9.704620E-11
   1.000   6.516536E-02  -1.594476E-03   1.048772E-05  -3.417343E-08   5.598666E-11   9.105653E-02   1.430401E-03  -2.358433E-05   1.301571E-07  -2.108525E-10
   1.100   6.574342E-02  -1.869947E-03   1.469732E-05  -5.745266E-08   1.123048E-10   9.063935E-02   1.424452E-03  -3.074121E-05   2.101935E-07  -4.197625E-10
   1.200   6.602116E-02  -2.148079E-03   1.983341E-05  -9.143536E-08   2.095027E-10   9.013278E-02   1.335661E-03  -3.820242E-05   3.198287E-07  -7.765125E-10
   1.300   6.595322E-02  -2.422906E-03   2.590764E-05  -1.388539E-07   3.673585E-10   8.951197E-02   1.159403E-03  -4.543606E-05   4.620517E-07  -1.349074E-09
