 Z=  17 A=  27  Cl beta2= 0.14 nrho= 132
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   5.297255E-02  -2.792851E-16  -3.642919E-16  -7.255376E-16  -4.506042E-16   1.153963E-01  -6.051177E-16  -8.534839E-16  -1.351001E-15   4.291469E-16
   0.100   5.313119E-02  -1.904052E-05  -7.462885E-10   2.759545E-14  -1.094325E-15   1.151709E-01  -1.055892E-05  -4.963501E-09  -1.152354E-13  -1.831027E-15
   0.200   5.360135E-02  -7.475487E-05  -1.186970E-08   1.696982E-12   2.617796E-15   1.145035E-01  -4.150113E-05  -7.887144E-08  -7.337462E-12   3.633444E-15
   0.300   5.436594E-02  -1.629989E-04  -5.948417E-08   1.777541E-11   6.749765E-14   1.134197E-01  -9.065569E-05  -3.947311E-07  -8.397337E-11   1.210766E-13
   0.400   5.539707E-02  -2.771198E-04  -1.852680E-07   8.802343E-11   6.521960E-13   1.119607E-01  -1.545116E-04  -1.227645E-06  -4.747465E-10   1.213556E-12
   0.500   5.665690E-02  -4.083229E-04  -4.435530E-07   2.803350E-10   3.722942E-12   1.101806E-01  -2.283732E-04  -2.935773E-06  -1.823905E-09   6.976169E-12
   0.600   5.809881E-02  -5.461582E-04  -8.970208E-07   6.464911E-10   1.519074E-11   1.081430E-01  -3.065656E-04  -5.935258E-06  -5.486728E-09   2.870432E-11
   0.700   5.966885E-02  -6.790985E-04  -1.610904E-06   1.102344E-09   4.897695E-11   1.059177E-01  -3.826825E-04  -1.067058E-05  -1.393428E-08   9.347163E-11
   0.800   6.130746E-02  -7.951810E-04  -2.645709E-06   1.212505E-09   1.324844E-10   1.035758E-01  -4.498626E-04  -1.758198E-05  -3.123946E-08   2.558675E-10
   0.900   6.295127E-02  -8.826752E-04  -4.048684E-06  -1.214045E-10   3.124802E-10   1.011862E-01  -5.010853E-04  -2.707183E-05  -6.361659E-08   6.120257E-10
   1.000   6.453517E-02  -9.307428E-04  -5.844472E-06  -5.045126E-09   6.595924E-10   9.881148E-02  -5.294737E-04  -3.947177E-05  -1.199677E-07   1.313275E-09
   1.100   6.599431E-02  -9.300522E-04  -8.025672E-06  -1.715883E-08   1.268958E-09   9.650404E-02  -5.285936E-04  -5.501229E-05  -2.123692E-07   2.575431E-09
   1.200   6.726621E-02  -8.733157E-04  -1.054423E-05  -4.187472E-08   2.254391E-09   9.430370E-02  -4.927412E-04  -7.379666E-05  -3.564155E-07   4.678785E-09
   1.300   6.829273E-02  -7.557191E-04  -1.330477E-05  -8.663971E-08   3.733719E-09   9.223557E-02  -4.172084E-04  -9.578048E-05  -5.713262E-07   7.953888E-09
   1.400   6.902189E-02  -5.752212E-04  -1.616085E-05  -1.609374E-07   5.803993E-09   9.030915E-02  -2.985197E-04  -1.207582E-04  -8.797242E-07   1.274905E-08
   1.500   6.940956E-02  -3.327055E-04  -1.891536E-05  -2.759986E-07   8.506920E-09   8.851834E-02  -1.346328E-04  -1.483577E-04  -1.307002E-06   1.937765E-08
   1.600   6.942077E-02  -3.197856E-05  -2.132554E-05  -4.441792E-07   1.178696E-08   8.684256E-02   7.490541E-05  -1.780432E-04  -1.880224E-06   2.804625E-08
   1.700   6.903080E-02   3.203858E-04  -2.311308E-05  -6.780066E-07   1.544667E-08   8.524870E-02   3.288542E-04  -2.091278E-04  -2.626551E-06   3.876832E-08
   1.800   6.822584E-02   7.153466E-04  -2.397920E-05  -9.889443E-07   1.910594E-08   8.369392E-02   6.242327E-04  -2.407946E-04  -3.571226E-06   5.127215E-08
   1.900   6.700331E-02   1.141821E-03  -2.362377E-05  -1.385974E-06   2.217281E-08   8.212889E-02   9.563407E-04  -2.721264E-04  -4.735214E-06   6.491497E-08
   2.000   6.537173E-02   1.587212E-03  -2.176752E-05  -1.874135E-06   2.383382E-08   8.050148E-02   1.318849E-03  -3.021432E-04  -6.132666E-06   7.861742E-08
   2.100   6.335026E-02   2.038002E-03  -1.817541E-05  -2.453190E-06   2.307074E-08   7.876042E-02   1.703966E-03  -3.298455E-04  -7.768395E-06   9.083326E-08
   2.200   6.096781E-02   2.480394E-03  -1.267922E-05  -3.116592E-06   1.870786E-08   7.685884E-02   2.102675E-03  -3.542616E-04  -9.635635E-06   9.956732E-08
   2.300   5.826189E-02   2.900937E-03  -5.197404E-06  -3.850907E-06   9.490501E-09   7.475741E-02   2.505046E-03  -3.744966E-04  -1.171432E-05   1.024510E-07
   2.400   5.527712E-02   3.287131E-03   4.250048E-06  -4.635830E-06  -5.808678E-09   7.242677E-02   2.900600E-03  -3.897802E-04  -1.397015E-05   9.687850E-08
   2.500   5.206359E-02   3.627955E-03   1.553317E-05  -5.444829E-06  -2.826398E-08   6.984940E-02   3.278724E-03  -3.995088E-04  -1.635463E-05   8.019956E-08
   2.600   4.867506E-02   3.914312E-03   2.841130E-05  -6.246445E-06  -5.866335E-08   6.702047E-02   3.629108E-03  -4.032818E-04  -1.880621E-05   4.995639E-08
   2.700   4.516712E-02   4.139350E-03   4.254052E-05  -7.006151E-06  -9.738214E-08   6.394803E-02   3.942178E-03  -4.009262E-04  -2.125259E-05   4.144753E-09
   2.800   4.159535E-02   4.298663E-03   5.748901E-05  -7.688622E-06  -1.442795E-07   6.065228E-02   4.209519E-03  -3.925096E-04  -2.361405E-05  -5.852673E-08
   2.900   3.801367E-02   4.390356E-03   7.275929E-05  -8.260223E-06  -1.986318E-07   5.716421E-02   4.424233E-03  -3.783387E-04  -2.580770E-05  -1.384083E-07
   3.000   3.447277E-02   4.414985E-03   8.781583E-05  -8.691494E-06  -2.591149E-07   5.352362E-02   4.581231E-03  -3.589445E-04  -2.775223E-05  -2.347405E-07
   3.100   3.101878E-02   4.375380E-03   1.021158E-04  -8.959369E-06  -3.238403E-07   4.977684E-02   4.677436E-03  -3.350535E-04  -2.937291E-05  -3.455710E-07
   3.200   2.769230E-02   4.276371E-03   1.151406E-04  -9.048945E-06  -3.904480E-07   4.597414E-02   4.711874E-03  -3.075475E-04  -3.060635E-05  -4.677727E-07
   3.300   2.452758E-02   4.124431E-03   1.264256E-04  -8.954608E-06  -4.562472E-07   4.216718E-02   4.685662E-03  -2.774148E-04  -3.140465E-05  -5.971720E-07
   3.400   2.155210E-02   3.927275E-03   1.355863E-04  -8.680429E-06  -5.183954E-07   3.840657E-02   4.601883E-03  -2.456961E-04  -3.173848E-05  -7.287794E-07
   3.500   1.878645E-02   3.693431E-03   1.423381E-04  -8.239797E-06  -5.740984E-07   3.473970E-02   4.465362E-03  -2.134294E-04  -3.159898E-05  -8.571078E-07
   3.600   1.624440E-02   3.431811E-03   1.465093E-04  -7.654333E-06  -6.208118E-07   3.120897E-02   4.282373E-03  -1.815972E-04  -3.099811E-05  -9.765489E-07
   3.700   1.393328E-02   3.151312E-03   1.480459E-04  -6.952208E-06  -6.564253E-07   2.785046E-02   4.060272E-03  -1.510801E-04  -2.996758E-05  -1.081773E-06
   3.800   1.185455E-02   2.860454E-03   1.470094E-04  -6.166039E-06  -6.794113E-07   2.469304E-02   3.807112E-03  -1.226204E-04  -2.855646E-05  -1.168112E-06
   3.900   1.000447E-02   2.567083E-03   1.435663E-04  -5.330560E-06  -6.889249E-07   2.175803E-02   3.531242E-03  -9.679595E-05  -2.682756E-05  -1.231896E-06
   4.000   8.374936E-03   2.278137E-03   1.379721E-04  -4.480284E-06  -6.848461E-07   1.905917E-02   3.240931E-03  -7.400732E-05  -2.485317E-05  -1.270692E-06
   4.100   6.954320E-03   1.999491E-03   1.305519E-04  -3.647363E-06  -6.677636E-07   1.660309E-02   2.944032E-03  -5.447699E-05  -2.271031E-05  -1.283451E-06
