id,num_round,max_depth,l2,max_bin,objective,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path
1,10,10,0,300,rmse,one_hot,none,0.1958909494846878,0.104336430389142,0.8406404065501207,0.1078802101601204,0.8406402356723172,0.1969122180790337,0.1054731278308923,0.8388116695341479,0.1080030724217885,0.8388115161092623,0.1968917667449391,0.1066456894685645,0.8377523832362557,0.1075312730366697,0.837752208115609,E:\ML_Models_EXFOR\XGB_B2\XGB10_L0_MB300_none_rmse_B2_v1\xgboost_model.joblib,3.040904998779297,none
2,10,10,0,10000,rmse,one_hot,none,0.1952236998975106,0.1028207583052393,0.8426245322833243,0.1083550526983214,0.8426243727201748,0.1963505127299131,0.104229796584859,0.8403851478900413,0.1082852080242793,0.8403850626020778,0.1965384027400948,0.1055133314152327,0.8391861610977337,0.1083241803222386,0.8391860985512309,E:\ML_Models_EXFOR\XGB_B2\XGB10_L0_MB10000_none_rmse_B2_v1\xgboost_model.joblib,6.1257483959198,none
3,10,10,0,20000,rmse,one_hot,none,0.1955245004055193,0.1035168006904644,0.8406621734809788,0.1075927200562558,0.8406620123076074,0.1968684261136952,0.1051258978853879,0.8381170282417372,0.1076175308806289,0.8381168516349353,0.1971450863043757,0.1066832696072574,0.8364646185947892,0.1074526131934096,0.8364644235775144,E:\ML_Models_EXFOR\XGB_B2\XGB10_L0_MB20000_none_rmse_B2_v1\xgboost_model.joblib,7.7549402713775635,none
4,10,10,0,30000,rmse,one_hot,none,0.1951777582876564,0.1029684005857902,0.8417488357131115,0.1078521395375756,0.8417488407924854,0.1963502794556056,0.1043468536324385,0.8397256376662282,0.1079502338767387,0.8397255378963396,0.1965223841472232,0.1055887031775611,0.8385018168629662,0.1074938420529075,0.8385018166739819,E:\ML_Models_EXFOR\XGB_B2\XGB10_L0_MB30000_none_rmse_B2_v1\xgboost_model.joblib,9.442464351654053,none
5,10,20,0,300,rmse,one_hot,none,0.1597496696529217,0.0783937444011623,0.8880692419018192,0.0758912669782825,0.8880691784648411,0.1633994827090958,0.0821707225563122,0.8830817409838329,0.0780855807746008,0.8830817570362222,0.1635606678753993,0.0831662072402446,0.8817472825148888,0.0772211167892306,0.8817472938087811,E:\ML_Models_EXFOR\XGB_B2\XGB20_L0_MB300_none_rmse_B2_v1\xgboost_model.joblib,79.14360976219177,none
6,10,20,0,10000,rmse,one_hot,none,0.1033698323898036,0.0406489065107246,0.9440325769014388,0.0440498120369794,0.9440324961620378,0.1214039058127276,0.0568780148313733,0.9220126545204008,0.0516675143132148,0.9220124713394576,0.1220190352648088,0.0586514626344177,0.9197237337564748,0.0511850841523975,0.91972336670082,E:\ML_Models_EXFOR\XGB_B2\XGB20_L0_MB10000_none_rmse_B2_v1\xgboost_model.joblib,439.6199872493744,none
7,10,20,0,20000,rmse,one_hot,none,0.0986494784801273,0.0373195463700965,0.9487035075121536,0.0420888635093174,0.94870343507003,0.1209443313444641,0.0574473275615774,0.9214368298079374,0.0511255165352422,0.9214366739238316,0.1213838673857561,0.0588560630568413,0.919516791611917,0.0509217113186684,0.9195163345145804,E:\ML_Models_EXFOR\XGB_B2\XGB20_L0_MB20000_none_rmse_B2_v1\xgboost_model.joblib,789.2727384567261,none
8,10,20,0,30000,rmse,one_hot,none,0.0979432529793397,0.0367817516736471,0.949427707386134,0.0416992819503778,0.9494276646353992,0.1218386619954265,0.0577111193921956,0.9209721072355308,0.0514965569490399,0.9209721077159828,0.1222465929233291,0.0593767056203358,0.9188186697307,0.0512310880670447,0.9188182543881396,E:\ML_Models_EXFOR\XGB_B2\XGB20_L0_MB30000_none_rmse_B2_v1\xgboost_model.joblib,1067.9337043762207,none
9,10,30,0,300,rmse,one_hot,none,0.1592687204351068,0.0781836044467862,0.8885985893864657,0.0752994832623612,0.8885986073318717,0.1636341372088118,0.0828397363697605,0.8824364442090479,0.078003282237303,0.8824364365858137,0.1637387999257792,0.0836196318117272,0.8814002200592372,0.0770973414036145,0.8814001963156289,E:\ML_Models_EXFOR\XGB_B2\XGB30_L0_MB300_none_rmse_B2_v1\xgboost_model.joblib,207.27995371818545,none
10,10,30,0,10000,rmse,one_hot,none,0.0843982651371745,0.0326633179534799,0.9561591401643944,0.0294963494303451,0.9561590889007938,0.1186755094327945,0.0607068839883448,0.9191565064103838,0.0456716277740613,0.9191563300419464,0.118748902436482,0.0622979072922713,0.9170806947622876,0.0451901382889536,0.9170804965060152,E:\ML_Models_EXFOR\XGB_B2\XGB30_L0_MB10000_none_rmse_B2_v1\xgboost_model.joblib,2519.968295812607,none
