id,num_round,max_depth,l2,max_bin,objective,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path
11,10,20,2,40000,rmse,one_hot,none,0.1108668174641125,0.043310721905055,0.940356996467526,0.0507296504500108,0.9403569973580156,0.1252112254701323,0.0570672108359862,0.9203556026358346,0.0563557982283552,0.9203552709106688,0.1249837285121288,0.0559279623704036,0.922342612921122,0.0565200968420563,0.9223426019686976,E:\ML_Models_EXFOR\XGB_B1\XGB20_L2_MB40000_none_rmse_B1_v1\xgboost_model.joblib,327.47633719444275,none
12,10,20,2,50000,rmse,one_hot,none,0.1114206234790299,0.043568544318328,0.9399328904490584,0.0506147868849161,0.9399329048458906,0.1260326594686934,0.0576705386907184,0.9194306708487486,0.0565985665517071,0.9194302289380676,0.1256772045756614,0.0563055980070872,0.9217657518833942,0.0565012919743201,0.9217656129273736,E:\ML_Models_EXFOR\XGB_B1\XGB20_L2_MB50000_none_rmse_B1_v1\xgboost_model.joblib,398.7450931072235,none
13,10,30,2,300,rmse,one_hot,none,0.1596333867813799,0.0783007909842841,0.8887443260682774,0.0756235294047786,0.8887442994926755,0.1632734490501254,0.0827589053922602,0.8808605513404405,0.0777436116035282,0.8808603824890817,0.1629156502415721,0.0811894738369628,0.884166501979912,0.077630074469281,0.88416526854234,E:\ML_Models_EXFOR\XGB_B1\XGB30_L2_MB300_none_rmse_B1_v1\xgboost_model.joblib,116.23885941505432,none
14,10,30,2,10000,rmse,one_hot,none,0.0916870892209345,0.0348970700444002,0.952905578555538,0.0363611751258305,0.9529055685331472,0.1154551146764778,0.0557906657878031,0.9238290655767618,0.046048486204876,0.9238288389525164,0.1147756128997481,0.0539154671120327,0.9267393636773764,0.0461194238325589,0.9267393571877548,E:\ML_Models_EXFOR\XGB_B1\XGB30_L2_MB10000_none_rmse_B1_v1\xgboost_model.joblib,636.6361584663391,none
15,10,30,2,20000,rmse,one_hot,none,0.086254590734166,0.0313672635147839,0.957727261237712,0.0338142691212576,0.957727241701223,0.1157316564265376,0.0565432856954071,0.9229149560427744,0.0456442927304551,0.9229141973886426,0.1147107781723467,0.0541496333920192,0.9264490386700306,0.0457887287665623,0.926449036392066,E:\ML_Models_EXFOR\XGB_B1\XGB30_L2_MB20000_none_rmse_B1_v1\xgboost_model.joblib,1144.8466279506683,none
16,10,30,2,30000,rmse,one_hot,none,0.0827767945369269,0.0289277524496076,0.9611027800190132,0.0322003269525544,0.9611027837509566,0.1161400196525361,0.0569090134325335,0.9225537915820978,0.0457046687184438,0.9225524316752391,0.1153218298485822,0.0547749859707225,0.9257471655244632,0.0458429577847457,0.925747137060592,E:\ML_Models_EXFOR\XGB_B1\XGB30_L2_MB30000_none_rmse_B1_v1\xgboost_model.joblib,1707.5476512908936,none
17,10,30,2,40000,rmse,one_hot,none,0.0819125191920541,0.028369176882712,0.9618224687714572,0.0315800064520004,0.9618224695970052,0.1162966852164758,0.0568258014302401,0.9225696687240538,0.0455685371107152,0.9225690314786832,0.1156629810069877,0.0551187286075114,0.9252283552085888,0.0457953299224009,0.9252280511365488,E:\ML_Models_EXFOR\XGB_B1\XGB30_L2_MB40000_none_rmse_B1_v1\xgboost_model.joblib,2139.6166656017303,none
18,10,30,2,50000,rmse,one_hot,none,0.0798161532620114,0.0269965964203798,0.9637294501812628,0.030820979871571,0.9637294775063598,0.1165471589016346,0.0574167014876799,0.9218714042825752,0.0457328207240275,0.9218701842791832,0.1160014263898113,0.0554698757600968,0.9248506138589866,0.0460084664439873,0.9248504996881096,E:\ML_Models_EXFOR\XGB_B1\XGB30_L2_MB50000_none_rmse_B1_v1\xgboost_model.joblib,2702.7153675556183,none
19,10,10,3,300,rmse,one_hot,none,0.2021239410708525,0.109169698779874,0.8344483509849688,0.113925807340469,0.8344483375603374,0.2026986550294851,0.110431058359509,0.8307027118662489,0.1140209249094555,0.8307022312177124,0.2025430236005544,0.1089267313918779,0.834115752836947,0.1141009241612767,0.8341145886000979,E:\ML_Models_EXFOR\XGB_B1\XGB10_L3_MB300_none_rmse_B1_v1\xgboost_model.joblib,2.090016841888428,none
20,10,10,3,10000,rmse,one_hot,none,0.2009444071742663,0.1089913111160776,0.8342421246006886,0.1131471559861094,0.8342421180173498,0.2014230298693897,0.1099899152565366,0.8306310405998594,0.113279974299664,0.8306302053594432,0.2012451800370921,0.1086625690362929,0.8339734469168322,0.1133411378008114,0.8339715669740589,E:\ML_Models_EXFOR\XGB_B1\XGB10_L3_MB10000_none_rmse_B1_v1\xgboost_model.joblib,3.930007219314575,none
21,10,10,3,20000,rmse,one_hot,none,0.1965658979627472,0.1048542575649063,0.8421720320051788,0.1092917069118701,0.8421719302756299,0.1973231422055932,0.1061723106939111,0.838241870889571,0.1092375610458237,0.8382409116207048,0.1974095660380526,0.1047512270744215,0.8416631777415566,0.110036137470825,0.8416607544008364,E:\ML_Models_EXFOR\XGB_B1\XGB10_L3_MB20000_none_rmse_B1_v1\xgboost_model.joblib,5.428999662399292,none
22,10,10,3,30000,rmse,one_hot,none,0.1987253213795066,0.1062842907430315,0.839777744096897,0.1117526129220021,0.8397777570573038,0.1993847655073543,0.1072816187471604,0.8362169588669202,0.11210383051643,0.836216053728981,0.1992591385197668,0.1060282921648298,0.839705329670177,0.1123473179155984,0.8397035960582648,E:\ML_Models_EXFOR\XGB_B1\XGB10_L3_MB30000_none_rmse_B1_v1\xgboost_model.joblib,5.992999315261841,none
23,10,10,3,40000,rmse,one_hot,none,0.1985085632679576,0.1066290990806473,0.8382433934538194,0.1110720677015032,0.8382433623026451,0.1992362017020053,0.1077112510710904,0.834488635380123,0.1113637572346415,0.8344877937280726,0.1991422286888042,0.1066012840678318,0.8377714081672328,0.1114276533459996,0.8377695341278327,E:\ML_Models_EXFOR\XGB_B1\XGB10_L3_MB40000_none_rmse_B1_v1\xgboost_model.joblib,8.076987981796265,none
24,10,10,3,50000,rmse,one_hot,none,0.1989862490298116,0.1077601496877381,0.8366390056651529,0.1098153018224155,0.8366389926282105,0.1998764775414937,0.1090831831130684,0.832438752011221,0.1102010362400245,0.8324375293850603,0.1994014234567737,0.1075802949584709,0.8364964156922403,0.1102158491778844,0.836495181758075,E:\ML_Models_EXFOR\XGB_B1\XGB10_L3_MB50000_none_rmse_B1_v1\xgboost_model.joblib,8.911988496780396,none
25,10,20,3,300,rmse,one_hot,none,0.1609706056914772,0.0789866306852887,0.8873716068526014,0.0772312920542408,0.8873715480495177,0.1635811185052867,0.0826287412783443,0.8806098494555992,0.0783995800891512,0.8806097124103873,0.1634019810470786,0.0812249255734825,0.8836333381375338,0.0784153815811496,0.8836318434213594,E:\ML_Models_EXFOR\XGB_B1\XGB20_L3_MB300_none_rmse_B1_v1\xgboost_model.joblib,20.3790020942688,none
26,10,20,3,10000,rmse,one_hot,none,0.1176685128253355,0.0482962290056727,0.93312250185289,0.0540208974258419,0.9331224751501386,0.127552963401974,0.0579358875344357,0.918800801192476,0.0580778958316431,0.9188005675742976,0.1269985702794576,0.0566438073849416,0.9209549700163118,0.0577516684634217,0.9209548932055064,E:\ML_Models_EXFOR\XGB_B1\XGB20_L3_MB10000_none_rmse_B1_v1\xgboost_model.joblib,90.65000104904176,none
27,10,20,3,20000,rmse,one_hot,none,0.1132129395997772,0.045331053405509,0.937380957573522,0.0518188541102879,0.937380964530458,0.1250805318215662,0.0565000646577135,0.921003407374955,0.0566733552413999,0.9210030702181286,0.1246206354555733,0.0550162447370721,0.9234232141411456,0.0566982063810436,0.9234230644696164,E:\ML_Models_EXFOR\XGB_B1\XGB20_L3_MB20000_none_rmse_B1_v1\xgboost_model.joblib,173.2130000591278,none
28,10,20,3,30000,rmse,one_hot,none,0.1156944662684813,0.0467131472231437,0.935270703712356,0.0532180185805059,0.93527069692285,0.1276604729579135,0.0581936671653817,0.9182838447852452,0.0580592296938698,0.9182830914350356,0.1272298061439673,0.0567577731819051,0.9206889905901948,0.0580956559592965,0.9206888663740428,E:\ML_Models_EXFOR\XGB_B1\XGB20_L3_MB30000_none_rmse_B1_v1\xgboost_model.joblib,222.15700006484985,none
29,10,20,3,40000,rmse,one_hot,none,0.1132099368500535,0.0448273866805104,0.9380759181483358,0.0519288556538406,0.9380759510792136,0.1261162991799998,0.0568145786317927,0.9204571927118136,0.0573538813777209,0.9204567006150948,0.1259486944382934,0.0558829650321521,0.9222054464070344,0.0575238750771716,0.9222054370535224,E:\ML_Models_EXFOR\XGB_B1\XGB20_L3_MB40000_none_rmse_B1_v1\xgboost_model.joblib,312.9184465408325,none
