#           Level density parameters for the EGSM model
#  Z  A  Sym Io   Bn       Do            dDo           Esh          +da      a       -da   
#                [MeV]    [keV]         [keV]         [MeV]         [1/MeV] [1/MeV] [1/MeV]
#-----------------------------------------------------------------------------------------------------
  78 193 Pt  0.0  6.255   0.22000E-01   0.80000E-02  -0.11920E+01  0.7884 14.4485  0.5320  
  78 195 Pt  0.0  6.104   0.20000E+00   0.80000E-01  -0.24140E+01  0.7889 10.8215  0.5044  
  78 196 Pt  0.5  7.922   0.18000E-01   0.30000E-02  -0.31560E+01  0.2603 11.4403  0.2166  
  78 197 Pt  0.0  5.846   0.35000E+00   0.10000E+00  -0.35460E+01  0.5079 10.1552  0.3691  
  78 199 Pt  0.0  5.556   0.34000E+00   0.90000E-01  -0.46380E+01  0.4771 10.4279  0.3545  
  79 198 Au  1.5  6.512   0.16500E-01   0.90000E-03  -0.43920E+01  0.0700  9.9307  0.0647  
  80 199 Hg  0.0  6.664   0.10000E+00   0.20000E-01  -0.49720E+01  0.3035 10.2356  0.2437  
  80 200 Hg  0.5  8.028   0.80000E-01   0.30000E-01  -0.56530E+01  0.5455  8.8679  0.3534  
  80 201 Hg  0.0  6.230   0.65000E+00   0.15000E+00  -0.62420E+01  0.3156  8.1661  0.2410  
  80 202 Hg  1.5  7.754   0.70000E-01   0.30000E-01  -0.69530E+01  0.6208  8.3072  0.3732  
  81 204 Tl  0.5  6.656   0.28000E+00   0.50000E-01  -0.83840E+01  0.1591  7.1030  0.1318  
  81 206 Tl  0.5  6.503   0.55000E+01   0.15000E+01  -0.10155E+02  0.1916  5.0276  0.1431  
  82 205 Pb  0.0  6.731   0.20000E+01   0.50000E+00  -0.84600E+01  0.2318  6.4265  0.1734  
  82 207 Pb  0.0  6.737   0.32000E+02   0.60000E+01  -0.10547E+02  0.1203  4.5101  0.0982  
  82 208 Pb  0.5  7.368   0.38000E+02   0.80000E+01  -0.10998E+02  0.1331  4.0522  0.1066  
  82 209 Pb  0.0  3.936   0.40000E+03   0.20000E+03  -0.96870E+01  0.4227  3.4236  0.2235  
  83 210 Bi  4.5  4.604   0.40000E+01   0.70000E+00  -0.86070E+01  0.1289  4.6690  0.1044  
  90 229 Th  0.0  5.254   0.50000E-02   0.30000E-02   0.23790E+01  2.3310 23.1014  1.1574  
  90 230 Th  2.5  6.794   0.62000E-03   0.12000E-03   0.23200E+01  0.4703 20.3300  0.3818  
  91 232 Pa  1.5  5.553   0.45000E-03   0.50000E-04   0.20910E+01  0.2508 20.4613  0.2179  
  91 233 Pa  2.0  6.526   0.48000E-03   0.12000E-03   0.22660E+01  0.5839 19.2861  0.4474  
  91 234 Pa  1.5  5.219   0.60000E-03   0.10000E-03   0.21630E+01  0.4064 21.2281  0.3363  
  92 233 U   0.0  5.760   0.46000E-02   0.70000E-03   0.16990E+01  0.3665 20.5603  0.3138  
  92 234 U   2.5  6.843   0.55000E-03   0.50000E-04   0.17440E+01  0.2054 20.1573  0.1844  
  92 235 U   0.0  5.298   0.12000E-01   0.80000E-03   0.17680E+01  0.1600 20.4567  0.1511  
  92 236 U   3.5  6.544   0.43000E-03   0.20000E-04   0.18550E+01  0.1063 21.4463  0.1064  
  92 237 U   0.0  5.126   0.15000E-01   0.10000E-02   0.18060E+01  0.1649 20.7802  0.1552  
  92 238 U   0.5  6.153   0.35000E-02   0.80000E-03   0.20350E+01  0.6214 21.5449  0.4847  
  93 237 Np  6.0  6.573   0.60000E-03   0.60000E-04   0.16340E+01  0.2009 16.9959  0.1833  
  93 238 Np  2.5  5.488   0.57000E-03   0.30000E-04   0.14280E+01  0.1083 19.2268  0.1079  
  93 239 Np  2.0  6.217   0.41000E-03   0.10000E-03   0.17970E+01  0.5994 20.5853  0.4637  
  94 239 Pu  0.0  5.647   0.90000E-02   0.10000E-02   0.11030E+01  0.2549 19.2912  0.2297  
  94 240 Pu  0.5  6.533   0.22000E-02   0.50000E-04   0.13540E+01  0.0510 20.5903  0.0511  
  94 241 Pu  0.0  5.241   0.12400E-01   0.70000E-03   0.13530E+01  0.1351 20.4579  0.1290  
  94 242 Pu  2.5  6.309   0.73000E-03   0.80000E-04   0.15790E+01  0.2719 21.8134  0.2445  
  94 243 Pu  0.0  5.034   0.13500E-01   0.15000E-02   0.15460E+01  0.2898 21.3886  0.2562  
  95 242 Am  2.5  5.537   0.58000E-03   0.40000E-04   0.95100E+00  0.1456 18.9866  0.1386  
  95 243 Am  5.0  6.367   0.26000E-03   0.60000E-04   0.13230E+01  0.5441 19.5354  0.4227  
  95 244 Am  2.5  5.363   0.73000E-03   0.60000E-04   0.11600E+01  0.1757 19.2362  0.1672  
  96 243 Cm  0.0  5.693   0.14000E-01   0.30000E-02   0.73000E+00  0.5058 18.0203  0.4046  
  96 244 Cm  2.5  6.800   0.69000E-03   0.60000E-04   0.86400E+00  0.1895 19.6907  0.1801  
  96 245 Cm  0.0  5.520   0.11800E-01   0.12000E-02   0.74300E+00  0.2346 19.0724  0.2119  
  96 246 Cm  0.5  6.457   0.13000E-02   0.20000E-03   0.97200E+00  0.3877 22.0232  0.3253  
  96 247 Cm  0.0  5.156   0.30000E-01   0.50000E-02   0.97900E+00  0.4130 18.6454  0.3473  
  96 248 Cm  4.5  6.213   0.14000E-02   0.30000E-03   0.12120E+01  0.5528 19.7601  0.4412  
  97 250 Bk  3.5  4.968   0.11000E-02   0.10000E-03   0.10430E+01  0.2081 19.5262  0.1921  
  98 250 Cf  4.5  6.624   0.70000E-03   0.10000E-03   0.38600E+00  0.3299 19.3655  0.2887  
  98 251 Cf  0.0  5.109   0.12000E-01   0.20000E-02   0.59700E+00  0.4340 20.8020  0.3670  
