epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.15711181360128595,0.24703695,0.15711193,0.1354619346742897,0.23014829,0.13546188
1,0.1293846570324898,0.22169873,0.12938483,0.12589884375412275,0.21815997,0.12589884
2,0.12208753625327338,0.21420497,0.122087404,0.11952962750927225,0.2117818,0.11952959
3,0.11759831343272098,0.20910273,0.11759848,0.11302138932257162,0.2055861,0.113021374
4,0.11611617168226264,0.20708986,0.11611626,0.11832708654088445,0.21062645,0.11832708
5,0.1189242770468093,0.2088044,0.118924186,0.12050527131978761,0.21300054,0.120505184
6,0.11489955032716827,0.20582551,0.11489948,0.11293746559232581,0.20492303,0.11293742
7,0.1125378895860797,0.2028673,0.11253793,0.11162443358517679,0.20231682,0.11162448
8,0.11076496493359382,0.20092611,0.110765025,0.10924321234354432,0.20121601,0.10924323
9,0.10927748033578036,0.19934228,0.1092775,0.10776942622660166,0.19782181,0.10776937
10,0.1092680509418666,0.19901389,0.109267965,0.108838588065227,0.20056921,0.108838566
11,0.11018094268078157,0.19970961,0.110181,0.10801985270528516,0.1968391,0.10801987
12,0.10899892043617038,0.19834244,0.10899909,0.11108948484347159,0.19994658,0.11108948
13,0.10765377306361124,0.1970187,0.107653596,0.10775431815543511,0.20236902,0.107754394
14,0.10811744055006905,0.19756667,0.108117335,0.10679876627402186,0.19655989,0.10679875
15,0.10739652766330827,0.1965391,0.10739642,0.10623078704166991,0.19580929,0.10623076
16,0.10598743782450235,0.19505069,0.10598747,0.10358755628114791,0.19280449,0.103587456
17,0.10571111979282445,0.19490248,0.105711274,0.10703040225756398,0.19610338,0.107030384
18,0.11263108438178338,0.20159689,0.11263107,0.1082047972468241,0.19634485,0.10820488
19,0.13720472887575194,0.20588866,0.13720462,0.12939046549928468,0.2190663,0.1293905
20,0.12113929731270749,0.20947312,0.12113921,0.13597958540698493,0.22464664,0.13597961
21,0.11248859974300503,0.20188718,0.112488694,0.10834839833100053,0.19892336,0.10834829
22,0.10614138791780668,0.1950462,0.10614155,0.1045309369658572,0.19210443,0.104530945
23,0.1090760056054914,0.19447057,0.10907573,0.10500322305818552,0.19556479,0.10500316
24,0.10551940676059124,0.19338109,0.105519496,0.10465201182033723,0.19038966,0.10465202
25,0.12084580079421045,0.19326167,0.12084576,0.10968570446906825,0.1919983,0.109685704
26,0.10366657671036197,0.19073637,0.103666656,0.10119455635090017,0.18831545,0.10119457
27,0.10381439892848231,0.1919391,0.103814445,0.10210851216167363,0.1907074,0.10210858
28,0.10198307396971282,0.19000174,0.101983145,0.10323342703366968,0.19280615,0.1032334
29,0.10314026597021025,0.19092932,0.10314034,0.10361109140724195,0.19077472,0.10361099
30,0.10413154834881642,0.19164279,0.10413143,0.10314007532262187,0.19131099,0.10314012
31,0.10643916325690259,0.19414204,0.10643916,0.10940485904598105,0.2006753,0.10940486
32,0.10291254247837228,0.19075033,0.10291241,0.09961838268472309,0.18543312,0.09961832
33,0.11408533826251131,0.20069723,0.11408534,0.11997205814535974,0.20999433,0.119972125
34,0.11471374944111164,0.20166855,0.1147136,0.10614350796246205,0.19442417,0.10614345
35,0.10596225719948843,0.19363195,0.10596217,0.10242192737649987,0.19134946,0.102421954
36,0.10271454361297534,0.19049317,0.10271467,0.10301200579033891,0.19072725,0.10301207
37,0.10163370451245943,0.1894526,0.101633556,0.10231247456370271,0.19165586,0.10231251
38,0.10057555410804836,0.18828116,0.10057562,0.099288487197386,0.18529552,0.09928847
39,0.09926686101010804,0.18685211,0.09926696,0.09924382781232066,0.18741854,0.09924384
40,0.0993804516287754,0.18677275,0.099380456,0.10086427357003504,0.18833531,0.10086426
41,0.10157226274530268,0.18861823,0.10157229,0.10390032184825915,0.1922673,0.103900254
42,0.09948220533185125,0.1866173,0.09948227,0.09842796826163892,0.1846593,0.09842796
43,0.09952333725583777,0.1865144,0.0995234,0.1057504021940518,0.19586313,0.105750434
44,0.09883165801790456,0.18540806,0.09883161,0.098387787925066,0.18657127,0.09838782
45,0.09678558189557515,0.18330666,0.09678564,0.09733030224799782,0.18305928,0.09733031
46,0.09640048821230511,0.18273029,0.09640071,0.09552539026471188,0.18139142,0.09552534
47,0.09602925988577299,0.18232918,0.096029215,0.0959938850749947,0.18196204,0.095993906
48,0.09714052082275548,0.18346342,0.09714047,0.09557496949290477,0.18150933,0.09557492
49,0.0955435895738025,0.18194272,0.09554353,0.09676568641926557,0.18404044,0.09676563
50,0.09999176323803739,0.18669802,0.099991605,0.09688653349974338,0.18319042,0.09688647
51,0.09941894069134176,0.18561417,0.099419124,0.09635414985222379,0.18225871,0.096354164
52,0.0966468974352923,0.18344301,0.09664711,0.09640432797942586,0.18299817,0.096404314
53,0.09638881091168823,0.18309978,0.09638881,0.09542889048459959,0.18156597,0.09542895
54,0.09619771497715879,0.18262054,0.09619774,0.09745031980601891,0.18319388,0.09745029
55,0.095473013308185,0.18197837,0.09547323,0.09648701474279772,0.18473372,0.09648698
56,0.0942034733737269,0.18063089,0.09420357,0.09290126235436146,0.17839365,0.092901215
57,0.09366509502706778,0.17974408,0.09366498,0.09330154286272717,0.1800654,0.09330154
58,0.09349429755711598,0.17973267,0.09349411,0.09297781067398947,0.17801633,0.09297781
59,0.09390629705992984,0.18010028,0.09390632,0.09324574787026133,0.1786646,0.093245775
60,0.09368833445102641,0.1798637,0.09368858,0.0974803424246737,0.18159667,0.09748031
61,0.093445201385288,0.17949669,0.0934454,0.09285935295602502,0.17987628,0.09285932
62,0.09276567351784541,0.17886345,0.092765644,0.0944554526896369,0.17925443,0.09445552
63,0.09314268249642992,0.17922439,0.09314273,0.09546365565443692,0.18147509,0.09546366
64,0.09341235306670102,0.17937538,0.0934122,0.09349403049590489,0.17823227,0.09349403
65,0.09481462343110705,0.17949906,0.094814666,0.09203505047658812,0.17722872,0.0920351
66,0.0925383156909941,0.17822142,0.09253846,0.09217717809705116,0.17760478,0.0921771
67,0.0927458882561817,0.17834571,0.0927458,0.09327581808012846,0.1781371,0.09327589
68,0.09395569078962217,0.1801708,0.09395569,0.0952427359054705,0.18124457,0.09524271
69,0.09343251625196777,0.17994133,0.09343265,0.09193596997062757,0.17692274,0.091936015
70,0.0929131819210102,0.17927277,0.092913166,0.09213486106198998,0.17908618,0.09213479
71,0.09282956648695827,0.17891337,0.0928296,0.09268585227836294,0.17812829,0.09268577
72,0.0938792083160001,0.18019307,0.09387933,0.09493039103685944,0.18202592,0.09493037
73,0.0954391113054662,0.18168895,0.09543936,0.09299632444618965,0.1790648,0.09299634
74,0.09560686289635999,0.18055296,0.095606886,0.09343770838276334,0.17877169,0.09343773
75,0.09314136895538232,0.17899114,0.09314145,0.09385153697177616,0.18190329,0.09385154
76,0.09316290214475897,0.17928977,0.09316288,0.09339042830126769,0.17874707,0.093390405
