 Z=  27 A=  44  Co beta2= 0.32 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.492056E-02   8.930155E-02
   0.100   7.484716E-02   8.919991E-02
   0.200   7.473499E-02   8.904324E-02
   0.300   7.454092E-02   8.877205E-02
   0.400   7.429160E-02   8.842305E-02
   0.500   7.398333E-02   8.798742E-02
   0.600   7.363898E-02   8.750035E-02
   0.700   7.326874E-02   8.697753E-02
   0.800   7.289011E-02   8.644497E-02
   0.900   7.251624E-02   8.592532E-02
   1.000   7.216133E-02   8.544704E-02
   1.100   7.182938E-02   8.501945E-02
   1.200   7.153354E-02   8.467544E-02
   1.300   7.126607E-02   8.440477E-02
   1.400   7.103193E-02   8.423518E-02
   1.500   7.081751E-02   8.414070E-02
   1.600   7.061288E-02   8.413300E-02
   1.700   7.039976E-02   8.417777E-02
   1.800   7.015589E-02   8.425969E-02
   1.900   6.984806E-02   8.434279E-02
   2.000   6.946681E-02   8.439717E-02
   2.100   6.894873E-02   8.436387E-02
   2.200   6.832477E-02   8.424693E-02
   2.300   6.747275E-02   8.392957E-02
   2.400   6.650254E-02   8.349120E-02
   2.500   6.533473E-02   8.285129E-02
   2.600   6.386277E-02   8.188547E-02
   2.700   6.222323E-02   8.072103E-02
   2.800   6.024179E-02   7.916125E-02
   2.900   5.813474E-02   7.742600E-02
   3.000   5.580056E-02   7.539657E-02
   3.100   5.313921E-02   7.295106E-02
   3.200   5.035917E-02   7.030728E-02
   3.300   4.727733E-02   6.725099E-02
   3.400   4.417609E-02   6.409004E-02
   3.500   4.095827E-02   6.070509E-02
   3.600   3.755192E-02   5.700190E-02
   3.700   3.419730E-02   5.324674E-02
   3.800   3.074398E-02   4.925518E-02
   3.900   2.746937E-02   4.535215E-02
   4.000   2.429487E-02   4.144069E-02
   4.100   2.118912E-02   3.747740E-02
   4.200   1.833219E-02   3.369319E-02
   4.300   1.562800E-02   2.997021E-02
   4.400   1.323546E-02   2.653464E-02
   4.500   1.108930E-02   2.331468E-02
   4.600   9.166710E-03   2.029556E-02
   4.700   7.522091E-03   1.758043E-02
   4.800   6.096382E-03   1.510587E-02
   4.900   4.916712E-03   1.294081E-02
   5.000   3.933882E-03   1.103248E-02
   5.100   3.120062E-03   9.358866E-03
