 Z=  52 A=  94  Te beta2= 0.08 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.203597E-02   7.239879E-02
   0.100   7.228783E-02   7.262149E-02
   0.200   7.254057E-02   7.284488E-02
   0.300   7.295518E-02   7.321492E-02
   0.400   7.351875E-02   7.372464E-02
   0.500   7.417236E-02   7.432061E-02
   0.600   7.491415E-02   7.501191E-02
   0.700   7.569339E-02   7.575966E-02
   0.800   7.648900E-02   7.653540E-02
   0.900   7.724680E-02   7.731226E-02
   1.000   7.792978E-02   7.805544E-02
   1.100   7.858011E-02   7.878495E-02
   1.200   7.908476E-02   7.942508E-02
   1.300   7.944404E-02   7.996929E-02
   1.400   7.974289E-02   8.047396E-02
   1.500   7.987607E-02   8.086209E-02
   1.600   7.983586E-02   8.112570E-02
   1.700   7.973759E-02   8.134677E-02
   1.800   7.950708E-02   8.146837E-02
   1.900   7.913649E-02   8.148394E-02
   2.000   7.872894E-02   8.146912E-02
   2.100   7.824417E-02   8.139156E-02
   2.200   7.770148E-02   8.126517E-02
   2.300   7.714921E-02   8.112517E-02
   2.400   7.658646E-02   8.096807E-02
   2.500   7.603157E-02   8.080756E-02
   2.600   7.549909E-02   8.065379E-02
   2.700   7.499774E-02   8.051131E-02
   2.800   7.452531E-02   8.038077E-02
   2.900   7.407790E-02   8.025671E-02
   3.000   7.364335E-02   8.012823E-02
   3.100   7.321070E-02   7.999054E-02
   3.200   7.275216E-02   7.981638E-02
   3.300   7.222659E-02   7.956912E-02
   3.400   7.160769E-02   7.922804E-02
   3.500   7.091646E-02   7.881311E-02
   3.600   7.004430E-02   7.821996E-02
   3.700   6.904263E-02   7.749644E-02
   3.800   6.778139E-02   7.651577E-02
   3.900   6.630592E-02   7.531737E-02
   4.000   6.468152E-02   7.396091E-02
   4.100   6.274942E-02   7.228792E-02
   4.200   6.064172E-02   7.042064E-02
   4.300   5.819391E-02   6.819199E-02
   4.400   5.552164E-02   6.570845E-02
   4.500   5.273440E-02   6.307324E-02
   4.600   4.966323E-02   6.011040E-02
   4.700   4.649951E-02   5.700559E-02
   4.800   4.308978E-02   5.359268E-02
   4.900   3.960180E-02   5.003678E-02
   5.000   3.616507E-02   4.646832E-02
   5.100   3.264809E-02   4.274150E-02
   5.200   2.924679E-02   3.906303E-02
   5.300   2.585719E-02   3.531656E-02
   5.400   2.263449E-02   3.167164E-02
   5.500   1.966356E-02   2.822763E-02
   5.600   1.686431E-02   2.490002E-02
