 Z=  40 A=  70  Zr beta2=-0.24 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   8.005154E-02   8.171972E-02
   0.100   7.994629E-02   8.188250E-02
   0.200   7.983462E-02   8.205535E-02
   0.300   7.962630E-02   8.237262E-02
   0.400   7.932687E-02   8.280905E-02
   0.500   7.897683E-02   8.330170E-02
   0.600   7.855626E-02   8.385715E-02
   0.700   7.810028E-02   8.443588E-02
   0.800   7.759661E-02   8.501777E-02
   0.900   7.706701E-02   8.557074E-02
   1.000   7.653062E-02   8.607850E-02
   1.100   7.599911E-02   8.650311E-02
   1.200   7.548078E-02   8.686770E-02
   1.300   7.499549E-02   8.711922E-02
   1.400   7.454778E-02   8.727247E-02
   1.500   7.414984E-02   8.732077E-02
   1.600   7.381749E-02   8.724666E-02
   1.700   7.352734E-02   8.710208E-02
   1.800   7.330568E-02   8.684898E-02
   1.900   7.313129E-02   8.652495E-02
   2.000   7.300942E-02   8.612407E-02
   2.100   7.292875E-02   8.565575E-02
   2.200   7.286185E-02   8.515642E-02
   2.300   7.279881E-02   8.461312E-02
   2.400   7.272679E-02   8.404819E-02
   2.500   7.260678E-02   8.345251E-02
   2.600   7.240051E-02   8.282391E-02
   2.700   7.212709E-02   8.217478E-02
   2.800   7.170004E-02   8.146927E-02
   2.900   7.113134E-02   8.070476E-02
   3.000   7.040441E-02   7.987079E-02
   3.100   6.947741E-02   7.892893E-02
   3.200   6.837541E-02   7.788728E-02
   3.300   6.697391E-02   7.664651E-02
   3.400   6.536440E-02   7.524836E-02
   3.500   6.353482E-02   7.367545E-02
   3.600   6.145996E-02   7.188566E-02
   3.700   5.919776E-02   6.991813E-02
   3.800   5.661268E-02   6.763433E-02
   3.900   5.385143E-02   6.515132E-02
   4.000   5.092024E-02   6.246480E-02
   4.100   4.781283E-02   5.955623E-02
   4.200   4.461702E-02   5.650231E-02
   4.300   4.121236E-02   5.316925E-02
   4.400   3.778317E-02   4.973467E-02
   4.500   3.435353E-02   4.621644E-02
   4.600   3.094238E-02   4.262921E-02
   4.700   2.764231E-02   3.906699E-02
   4.800   2.437618E-02   3.544308E-02
   4.900   2.130162E-02   3.193272E-02
   5.000   1.843283E-02   2.855541E-02
   5.100   1.578471E-02   2.533571E-02
   5.200   1.339800E-02   2.233222E-02
   5.300   1.122528E-02   1.950065E-02
   5.400   9.326335E-03   1.692791E-02
   5.500   7.680793E-03   1.460539E-02
   5.600   6.272293E-03   1.253084E-02
   5.700   5.087479E-03   1.070374E-02
   5.800   4.090083E-03   9.094045E-03
   5.900   3.271580E-03   7.704658E-03
   6.000   2.603812E-03   6.510231E-03
   6.100   2.063989E-03   5.491138E-03
   6.200   1.631270E-03   4.626464E-03
   6.300   1.285131E-03   3.895600E-03
   6.400   1.010845E-03   3.280411E-03
   6.500   7.940185E-04   2.763242E-03
   6.600   6.230322E-04   2.329403E-03
   6.700   4.885667E-04   1.965482E-03
   6.800   3.828835E-04   1.661215E-03
   6.900   2.999321E-04   1.405751E-03
   7.000   2.348755E-04   1.191291E-03
   7.100   1.838822E-04   1.011159E-03
   7.200   1.439718E-04   8.595923E-04
   7.300   1.127761E-04   7.325718E-04
   7.400   8.838474E-05   6.253888E-04
   7.500   6.932376E-05   5.349215E-04
   7.600   5.443485E-05   4.584889E-04
   7.700   4.279771E-05   3.937281E-04
   7.800   3.371935E-05   3.390937E-04
   7.900   2.659891E-05   2.925717E-04
   8.000   2.101007E-05   2.529304E-04
   8.100   1.660975E-05   2.190864E-04
   8.200   1.314114E-05   1.901046E-04
   8.300   1.040239E-05   1.653825E-04
   8.400   8.233309E-06   1.441148E-04
   8.500   6.515364E-06   1.258132E-04
   8.600   5.154217E-06   1.100587E-04
   8.700   4.077467E-06   9.645839E-05
   8.800   3.227497E-06   8.479439E-05
   8.900   2.557023E-06   7.469447E-05
   9.000   2.028524E-06   6.594725E-05
   9.100   1.612739E-06   5.835741E-05
   9.200   1.285025E-06   5.174359E-05
   9.300   1.027774E-06   4.599784E-05
   9.400   8.238174E-07   4.094073E-05
   9.500   6.618180E-07   3.648297E-05
   9.600   5.322747E-07   3.252616E-05
   9.700   4.272845E-07   2.897856E-05
   9.800   3.415493E-07   2.577632E-05
   9.900   2.730170E-07   2.292794E-05
  10.000   2.182358E-07   2.039432E-05
  10.100   1.744465E-07   1.814067E-05
  10.200   1.394436E-07   1.613606E-05
  10.300   1.114640E-07   1.435296E-05
  10.400   8.919673E-08   1.276895E-05
  10.500   7.239731E-08   1.138327E-05
  10.600   5.876190E-08   1.014796E-05
  10.700   4.769461E-08   9.046702E-06
  10.800   3.871175E-08   8.064955E-06
  10.900   3.142073E-08   7.189747E-06
  11.000   2.550291E-08   6.409517E-06
  11.100   2.069965E-08   5.713957E-06
  11.200   1.680106E-08   5.093879E-06
  11.300   1.362498E-08   4.541668E-06
  11.400   1.086214E-08   4.059526E-06
