 Z=  34 A=  58  Se beta2= 0.20 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   8.243940E-02   8.820356E-02
   0.100   8.225115E-02   8.825409E-02
   0.200   8.201424E-02   8.831779E-02
   0.300   8.158802E-02   8.842984E-02
   0.400   8.104240E-02   8.856878E-02
   0.500   8.034376E-02   8.873684E-02
   0.600   7.954673E-02   8.891601E-02
   0.700   7.867368E-02   8.909607E-02
   0.800   7.774381E-02   8.926253E-02
   0.900   7.680625E-02   8.940851E-02
   1.000   7.588695E-02   8.951445E-02
   1.100   7.500788E-02   8.958494E-02
   1.200   7.421361E-02   8.959456E-02
   1.300   7.349862E-02   8.955815E-02
   1.400   7.291587E-02   8.944998E-02
   1.500   7.243265E-02   8.929064E-02
   1.600   7.209638E-02   8.905428E-02
   1.700   7.186814E-02   8.875970E-02
   1.800   7.174623E-02   8.840298E-02
   1.900   7.172158E-02   8.797329E-02
   2.000   7.173759E-02   8.749552E-02
   2.100   7.177791E-02   8.694747E-02
   2.200   7.180371E-02   8.635082E-02
   2.300   7.176519E-02   8.567712E-02
   2.400   7.165374E-02   8.494917E-02
   2.500   7.137568E-02   8.411863E-02
   2.600   7.095305E-02   8.320969E-02
   2.700   7.029934E-02   8.217570E-02
   2.800   6.946122E-02   8.104162E-02
   2.900   6.840103E-02   7.978376E-02
   3.000   6.699060E-02   7.831105E-02
   3.100   6.536550E-02   7.669930E-02
   3.200   6.341752E-02   7.486311E-02
   3.300   6.126802E-02   7.287286E-02
   3.400   5.888665E-02   7.069791E-02
   3.500   5.615379E-02   6.821988E-02
   3.600   5.326812E-02   6.558677E-02
   3.700   5.013002E-02   6.269768E-02
   3.800   4.690177E-02   5.968036E-02
   3.900   4.357015E-02   5.651270E-02
   4.000   4.004234E-02   5.308905E-02
   4.100   3.654114E-02   4.961199E-02
   4.200   3.299384E-02   4.599819E-02
   4.300   2.956564E-02   4.240971E-02
   4.400   2.625202E-02   3.883810E-02
   4.500   2.300260E-02   3.522438E-02
   4.600   1.998772E-02   3.175609E-02
   4.700   1.715684E-02   2.838181E-02
   4.800   1.460744E-02   2.522359E-02
   4.900   1.231674E-02   2.226810E-02
   5.000   1.025089E-02   1.949044E-02
   5.100   8.467384E-03   1.697744E-02
   5.200   6.920552E-03   1.469278E-02
   5.300   5.620717E-03   1.267001E-02
   5.400   4.531653E-03   1.088097E-02
   5.500   3.622008E-03   9.304850E-03
   5.600   2.882013E-03   7.942615E-03
   5.700   2.279987E-03   6.765684E-03
   5.800   1.798476E-03   5.759943E-03
   5.900   1.413959E-03   4.901175E-03
   6.000   1.107934E-03   4.171939E-03
   6.100   8.668765E-04   3.553745E-03
   6.200   6.770131E-04   3.031053E-03
   6.300   5.282660E-04   2.588332E-03
   6.400   4.117702E-04   2.213519E-03
   6.500   3.206047E-04   1.897526E-03
   6.600   2.495137E-04   1.629355E-03
   6.700   1.940668E-04   1.402495E-03
   6.800   1.509162E-04   1.209326E-03
   6.900   1.173412E-04   1.044969E-03
   7.000   9.126503E-05   9.058053E-04
   7.100   7.102605E-05   7.867634E-04
   7.200   5.532988E-05   6.853854E-04
   7.300   4.314200E-05   5.982562E-04
   7.400   3.367521E-05   5.234292E-04
   7.500   2.632594E-05   4.594179E-04
   7.600   2.059842E-05   4.040102E-04
   7.700   1.613180E-05   3.562227E-04
   7.800   1.263652E-05   3.146009E-04
   7.900   9.900178E-06   2.783794E-04
   8.000   7.754510E-06   2.469648E-04
   8.100   6.072792E-06   2.194446E-04
   8.200   4.754333E-06   1.954459E-04
   8.300   3.722716E-06   1.743531E-04
   8.400   2.915844E-06   1.558414E-04
   8.500   2.287231E-06   1.396932E-04
   8.600   1.796963E-06   1.254417E-04
   8.700   1.415562E-06   1.129384E-04
   8.800   1.117499E-06   1.018395E-04
   8.900   8.843897E-07   9.199565E-05
   9.000   7.019615E-07   8.326984E-05
   9.100   5.578194E-07   7.543852E-05
   9.200   4.436192E-07   6.840321E-05
   9.300   3.525419E-07   6.202812E-05
   9.400   2.795079E-07   5.620783E-05
   9.500   2.202840E-07   5.079577E-05
   9.600   1.736088E-07   4.590481E-05
   9.700   1.368235E-07   4.148479E-05
   9.800   1.078325E-07   3.749036E-05
   9.900   8.498425E-08   3.388054E-05
  10.000   6.697725E-08   3.061830E-05
  10.100   5.298196E-08   2.766783E-05
  10.200   4.286947E-08   2.498879E-05
  10.300   3.468712E-08   2.256916E-05
  10.400   2.806651E-08   2.038381E-05
  10.500   2.270955E-08   1.841008E-05
  10.600   1.837505E-08   1.662745E-05
  10.700   1.486787E-08   1.501744E-05
  10.800   1.203009E-08   1.356332E-05
  10.900   9.733947E-09   1.225000E-05
  11.000   7.768754E-09   1.105374E-05
  11.100   6.071395E-09   9.960333E-06
  11.200   4.744885E-09   8.975086E-06
  11.300   3.708198E-09   8.087296E-06
  11.400   2.898011E-09   7.287324E-06
  11.500   2.264839E-09   6.566483E-06
  11.600   1.770005E-09   5.916945E-06
  11.700   1.383285E-09   5.331658E-06
  11.800   1.081057E-09   4.804266E-06
  11.900   8.872667E-10   4.315463E-06
  12.000   7.597503E-10   3.865867E-06
  12.100   6.505603E-10   3.463110E-06
  12.200   5.570629E-10   3.102314E-06
  12.300   4.770028E-10   2.779106E-06
  12.400   4.084488E-10   2.489571E-06
  12.500   3.497473E-10   2.230201E-06
  12.600   2.994822E-10   1.997852E-06
  12.700   2.564411E-10   1.789710E-06
  12.800   1.989918E-10   1.605769E-06
  12.900   1.430491E-10   1.442486E-06
  13.000   1.028337E-10   1.295806E-06
  13.100   7.392398E-11   1.164042E-06
  13.200   5.314169E-11   1.045676E-06
  13.300   3.820194E-11   9.393466E-07
  13.400   2.746221E-11   8.438290E-07
  13.500   1.974175E-11   7.580241E-07
  13.600   1.419174E-11   6.809443E-07
  13.700   1.207886E-11   6.186852E-07
  13.800   1.277917E-11   5.703988E-07
  13.900   1.352009E-11   5.258810E-07
  14.000   1.430396E-11   4.848377E-07
  14.100   1.513328E-11   4.469977E-07
  14.200   1.601068E-11   4.121110E-07
  14.300   1.693896E-11   3.799470E-07
  14.400   1.792105E-11   3.502934E-07
  14.500   1.896008E-11   3.229541E-07
  14.600   1.963452E-11   2.992202E-07
  14.700   1.694167E-11   2.891290E-07
  14.800   1.461814E-11   2.793781E-07
  14.900   1.261328E-11   2.699561E-07
  15.000   1.088338E-11   2.608518E-07
  15.100   9.390738E-12   2.520546E-07
  15.200   8.102809E-12   2.435540E-07
  15.300   6.991519E-12   2.353401E-07
  15.400   6.032640E-12   2.274033E-07
  15.500   5.205271E-12   2.197341E-07
  15.600   5.139706E-12   2.102092E-07
  15.700   5.823383E-12   1.990543E-07
  15.800   6.598001E-12   1.884914E-07
  15.900   7.475658E-12   1.784889E-07
  16.000   8.470059E-12   1.690173E-07
  16.100   9.596735E-12   1.600483E-07
  16.200   1.087328E-11   1.515552E-07
  16.300   1.231963E-11   1.435129E-07
  16.400   1.395837E-11   1.358973E-07
  16.500   1.581509E-11   1.286858E-07
  16.600   1.734055E-11   1.152821E-07
  16.700   1.842561E-11   9.793570E-08
  16.800   1.957857E-11   8.319943E-08
  16.900   2.080367E-11   7.068052E-08
  17.000   2.210542E-11   6.004530E-08
  17.100   2.348864E-11   5.101036E-08
  17.200   2.495840E-11   4.333489E-08
  17.300   2.652013E-11   3.681434E-08
  17.400   2.817959E-11   3.127493E-08
  17.500   2.994288E-11   2.656903E-08
  17.600   3.175590E-11   2.255082E-08
  17.700   2.569593E-11   1.683574E-08
  17.800   2.079239E-11   1.256904E-08
  17.900   1.682458E-11   9.383655E-09
  18.000   1.361395E-11   7.005545E-09
  18.100   1.101601E-11   5.230122E-09
  18.200   8.913828E-12   3.904647E-09
  18.300   7.212805E-12   2.915088E-09
  18.400   5.836388E-12   2.176314E-09
  18.500   4.722633E-12   1.624769E-09
  18.600   3.821414E-12   1.213002E-09
  18.700   3.092175E-12   9.055894E-10
  18.800   2.201043E-12   6.148083E-10
  18.900   1.498771E-12   4.039020E-10
  19.000   1.020567E-12   2.653459E-10
  19.100   6.949416E-13   1.743205E-10
  19.200   4.732111E-13   1.145209E-10
  19.300   3.222267E-13   7.523521E-11
  19.400   2.194159E-13   4.942622E-11
  19.500   1.494083E-13   3.247085E-11
  19.600   1.017375E-13   2.133192E-11
  19.700   6.927679E-14   1.401413E-11
  19.800   4.717309E-14   9.206668E-12
  19.900   3.212188E-14   6.048376E-12
 Z=  34 A=  59  Se beta2= 0.30 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   8.217256E-02   8.719444E-02
   0.100   8.198558E-02   8.724052E-02
   0.200   8.175361E-02   8.729731E-02
   0.300   8.133549E-02   8.739713E-02
   0.400   8.080070E-02   8.752237E-02
   0.500   8.011666E-02   8.767299E-02
   0.600   7.932962E-02   8.783470E-02
   0.700   7.847692E-02   8.799597E-02
   0.800   7.757113E-02   8.814460E-02
   0.900   7.666068E-02   8.827570E-02
   1.000   7.577376E-02   8.837010E-02
   1.100   7.493021E-02   8.843278E-02
   1.200   7.417866E-02   8.844080E-02
   1.300   7.351029E-02   8.840784E-02
   1.400   7.298261E-02   8.831009E-02
   1.500   7.256610E-02   8.816468E-02
   1.600   7.229382E-02   8.795741E-02
   1.700   7.216567E-02   8.768778E-02
   1.800   7.212806E-02   8.737360E-02
   1.900   7.219582E-02   8.699854E-02
   2.000   7.231092E-02   8.658356E-02
   2.100   7.245761E-02   8.610810E-02
   2.200   7.259649E-02   8.559108E-02
   2.300   7.267662E-02   8.500578E-02
   2.400   7.268871E-02   8.437083E-02
   2.500   7.253537E-02   8.364045E-02
   2.600   7.225538E-02   8.284475E-02
   2.700   7.167241E-02   8.188697E-02
   2.800   7.098258E-02   8.087577E-02
   2.900   7.002634E-02   7.971889E-02
   3.000   6.873031E-02   7.835524E-02
   3.100   6.723243E-02   7.686526E-02
   3.200   6.530105E-02   7.507139E-02
   3.300   6.327298E-02   7.320319E-02
   3.400   6.094727E-02   7.110229E-02
   3.500   5.827539E-02   6.870700E-02
   3.600   5.545837E-02   6.616771E-02
   3.700   5.225872E-02   6.325981E-02
   3.800   4.908079E-02   6.032944E-02
   3.900   4.572281E-02   5.718396E-02
   4.000   4.216686E-02   5.378703E-02
   4.100   3.863817E-02   5.034479E-02
   4.200   3.493991E-02   4.664931E-02
   4.300   3.145895E-02   4.308321E-02
   4.400   2.802567E-02   3.947090E-02
   4.500   2.465471E-02   3.581965E-02
   4.600   2.152060E-02   3.231760E-02
   4.700   1.849904E-02   2.883352E-02
   4.800   1.582726E-02   2.563818E-02
   4.900   1.338775E-02   2.261057E-02
   5.000   1.118191E-02   1.976787E-02
   5.100   9.270685E-03   1.719771E-02
   5.200   7.584734E-03   1.483355E-02
   5.300   6.182444E-03   1.276580E-02
   5.400   4.994739E-03   1.092791E-02
   5.500   4.000672E-03   9.311625E-03
   5.600   3.189704E-03   7.916554E-03
   5.700   2.524763E-03   6.711031E-03
   5.800   1.994984E-03   5.686468E-03
   5.900   1.569964E-03   4.813501E-03
   6.000   1.231434E-03   4.074445E-03
   6.100   9.644254E-04   3.450171E-03
   6.200   7.536386E-04   2.925708E-03
   6.300   5.886266E-04   2.482476E-03
   6.400   4.592072E-04   2.109600E-03
