 Z=  20 A=  30  Ca beta2= 0.00 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   5.626595E-02   9.517979E-02
   0.100   5.639799E-02   9.508594E-02
   0.200   5.668450E-02   9.488180E-02
   0.300   5.712855E-02   9.456495E-02
   0.400   5.773160E-02   9.413033E-02
   0.500   5.846424E-02   9.359353E-02
   0.600   5.927877E-02   9.298643E-02
   0.700   6.015154E-02   9.231621E-02
   0.800   6.103865E-02   9.160684E-02
   0.900   6.189788E-02   9.087308E-02
   1.000   6.270101E-02   9.013138E-02
   1.100   6.340018E-02   8.938779E-02
   1.200   6.395169E-02   8.864853E-02
   1.300   6.435315E-02   8.791187E-02
   1.400   6.454873E-02   8.716907E-02
   1.500   6.452703E-02   8.640912E-02
   1.600   6.424494E-02   8.560983E-02
   1.700   6.375139E-02   8.476640E-02
   1.800   6.288557E-02   8.380292E-02
   1.900   6.190445E-02   8.279455E-02
   2.000   6.061185E-02   8.164460E-02
   2.100   5.900684E-02   8.030793E-02
   2.200   5.719340E-02   7.882473E-02
   2.300   5.501228E-02   7.703913E-02
   2.400   5.277563E-02   7.517465E-02
   2.500   5.028312E-02   7.304432E-02
   2.600   4.755685E-02   7.062933E-02
   2.700   4.472150E-02   6.803039E-02
   2.800   4.163441E-02   6.507360E-02
   2.900   3.862614E-02   6.209566E-02
   3.000   3.551029E-02   5.888033E-02
   3.100   3.232733E-02   5.545617E-02
   3.200   2.920670E-02   5.196004E-02
   3.300   2.604403E-02   4.825833E-02
   3.400   2.312145E-02   4.468903E-02
   3.500   2.029171E-02   4.106935E-02
   3.600   1.759963E-02   3.745676E-02
   3.700   1.512794E-02   3.396638E-02
   3.800   1.281724E-02   3.052709E-02
   3.900   1.080975E-02   2.735955E-02
   4.000   9.010119E-03   2.434708E-02
   4.100   7.427345E-03   2.152912E-02
   4.200   6.073465E-03   1.895123E-02
   4.300   4.908991E-03   1.658190E-02
   4.400   3.954231E-03   1.448496E-02
   4.500   3.158103E-03   1.260288E-02
   4.600   2.504484E-03   1.093426E-02
   4.700   1.976316E-03   9.469551E-03
   4.800   1.550053E-03   8.188520E-03
   4.900   1.213711E-03   7.078978E-03
   5.000   9.465366E-04   6.116945E-03
   5.100   7.360170E-04   5.287231E-03
   5.200   5.710685E-04   4.571147E-03
   5.300   4.421145E-04   3.957498E-03
   5.400   3.420834E-04   3.428118E-03
   5.500   2.643232E-04   2.974026E-03
   5.600   2.040710E-04   2.585174E-03
   5.700   1.574338E-04   2.250267E-03
   5.800   1.214425E-04   1.964518E-03
   5.900   9.368369E-05   1.716760E-03
   6.000   7.228331E-05   1.504142E-03
   6.100   5.580581E-05   1.321382E-03
   6.200   4.309175E-05   1.162851E-03
   6.300   3.330917E-05   1.026599E-03
   6.400   2.575460E-05   9.071815E-04
   6.500   1.992675E-05   8.035944E-04
   6.600   1.542910E-05   7.135544E-04
   6.700   1.194700E-05   6.346051E-04
   6.800   9.257302E-06   5.661184E-04
   6.900   7.174783E-06   5.055339E-04
   7.000   5.563996E-06   4.526178E-04
   7.100   4.318846E-06   4.064005E-04
   7.200   3.353814E-06   3.656041E-04
   7.300   2.609052E-06   3.300566E-04
   7.400   2.030838E-06   2.982843E-04
   7.500   1.583098E-06   2.702998E-04
   7.600   1.236078E-06   2.455450E-04
   7.700   9.656541E-07   2.234048E-04
   7.800   7.552859E-07   2.037765E-04
   7.900   5.908482E-07   1.860125E-04
   8.000   4.623369E-07   1.701160E-04
   8.100   3.617635E-07   1.558806E-04
   8.200   2.829423E-07   1.430143E-04
   8.300   2.213320E-07   1.315144E-04
   8.400   1.731717E-07   1.210224E-04
   8.500   1.355760E-07   1.115592E-04
   8.600   1.068274E-07   1.031357E-04
   8.700   8.421878E-08   9.537075E-05
