 Z=  44 A=  78  Ru beta2= 0.26 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.896300E-02   7.848255E-02
   0.100   7.894307E-02   7.865555E-02
   0.200   7.892316E-02   7.882893E-02
   0.300   7.888186E-02   7.915147E-02
   0.400   7.881653E-02   7.958785E-02
   0.500   7.873567E-02   8.007473E-02
   0.600   7.862299E-02   8.062941E-02
   0.700   7.847899E-02   8.121457E-02
   0.800   7.830344E-02   8.179636E-02
   0.900   7.808681E-02   8.234607E-02
   1.000   7.784757E-02   8.286913E-02
   1.100   7.756711E-02   8.331704E-02
   1.200   7.724628E-02   8.365579E-02
   1.300   7.690880E-02   8.393324E-02
   1.400   7.654494E-02   8.409819E-02
   1.500   7.616764E-02   8.418646E-02
   1.600   7.578069E-02   8.416365E-02
   1.700   7.539405E-02   8.404172E-02
   1.800   7.501259E-02   8.387121E-02
   1.900   7.464558E-02   8.362328E-02
   2.000   7.429974E-02   8.331995E-02
   2.100   7.397569E-02   8.298832E-02
   2.200   7.368034E-02   8.263230E-02
   2.300   7.340086E-02   8.226904E-02
   2.400   7.314521E-02   8.190551E-02
   2.500   7.289844E-02   8.155298E-02
   2.600   7.264558E-02   8.120678E-02
   2.700   7.236704E-02   8.086657E-02
   2.800   7.205662E-02   8.052629E-02
   2.900   7.167845E-02   8.016787E-02
   3.000   7.118500E-02   7.976254E-02
   3.100   7.055714E-02   7.927972E-02
   3.200   6.986210E-02   7.875720E-02
   3.300   6.892623E-02   7.806661E-02
   3.400   6.785551E-02   7.726791E-02
   3.500   6.650904E-02   7.623736E-02
   3.600   6.492664E-02   7.498685E-02
   3.700   6.324612E-02   7.363467E-02
   3.800   6.121114E-02   7.193141E-02
   3.900   5.902585E-02   7.005561E-02
   4.000   5.651559E-02   6.782745E-02
   4.100   5.377482E-02   6.532682E-02
   4.200   5.099760E-02   6.274365E-02
   4.300   4.789588E-02   5.977164E-02
   4.400   4.474007E-02   5.668230E-02
   4.500   4.136402E-02   5.329100E-02
   4.600   3.790654E-02   4.973649E-02
   4.700   3.457594E-02   4.623913E-02
   4.800   3.112356E-02   4.252138E-02
   4.900   2.781675E-02   3.887447E-02
   5.000   2.453801E-02   3.516241E-02
   5.100   2.141823E-02   3.153572E-02
   5.200   1.859102E-02   2.815649E-02
   5.300   1.590044E-02   2.484611E-02
   5.400   1.349687E-02   2.179593E-02
   5.500   1.130736E-02   1.892872E-02
