 Z=  51 A=  92  Sb beta2=-0.06 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.278148E-02   7.229156E-02
   0.100   7.301925E-02   7.252091E-02
   0.200   7.325781E-02   7.275098E-02
   0.300   7.365452E-02   7.313754E-02
   0.400   7.419303E-02   7.366685E-02
   0.500   7.481009E-02   7.427601E-02
   0.600   7.551641E-02   7.498724E-02
   0.700   7.625320E-02   7.574723E-02
   0.800   7.700232E-02   7.652879E-02
   0.900   7.771537E-02   7.730630E-02
   1.000   7.834661E-02   7.803581E-02
   1.100   7.893888E-02   7.874224E-02
   1.200   7.941216E-02   7.936618E-02
   1.300   7.972080E-02   7.986894E-02
   1.400   7.996606E-02   8.032555E-02
   1.500   8.006474E-02   8.067172E-02
   1.600   7.999814E-02   8.089253E-02
   1.700   7.985734E-02   8.105733E-02
   1.800   7.959003E-02   8.112645E-02
   1.900   7.921517E-02   8.111555E-02
   2.000   7.877733E-02   8.105899E-02
   2.100   7.826825E-02   8.095302E-02
   2.200   7.771665E-02   8.081917E-02
   2.300   7.714281E-02   8.067506E-02
   2.400   7.656279E-02   8.053369E-02
   2.500   7.598673E-02   8.039874E-02
   2.600   7.543457E-02   8.028875E-02
   2.700   7.491224E-02   8.020613E-02
   2.800   7.440552E-02   8.013595E-02
   2.900   7.393044E-02   8.008880E-02
   3.000   7.345776E-02   8.003725E-02
   3.100   7.298286E-02   7.997896E-02
   3.200   7.246705E-02   7.987220E-02
   3.300   7.189853E-02   7.970414E-02
   3.400   7.119661E-02   7.939474E-02
   3.500   7.044214E-02   7.902582E-02
   3.600   6.951471E-02   7.847338E-02
   3.700   6.839365E-02   7.771346E-02
   3.800   6.709452E-02   7.675995E-02
   3.900   6.548761E-02   7.547628E-02
   4.000   6.379787E-02   7.408907E-02
   4.100   6.181314E-02   7.237674E-02
   4.200   5.956093E-02   7.036313E-02
   4.300   5.709911E-02   6.810120E-02
   4.400   5.428956E-02   6.544211E-02
   4.500   5.146375E-02   6.272414E-02
   4.600   4.837324E-02   5.968123E-02
   4.700   4.509392E-02   5.638542E-02
   4.800   4.172293E-02   5.293201E-02
   4.900   3.815401E-02   4.919824E-02
   5.000   3.474570E-02   4.556769E-02
   5.100   3.127746E-02   4.179543E-02
   5.200   2.785405E-02   3.799061E-02
   5.300   2.457172E-02   3.426029E-02
   5.400   2.137526E-02   3.054100E-02
   5.500   1.850647E-02   2.711925E-02
   5.600   1.581696E-02   2.382708E-02
   5.700   1.336766E-02   2.074817E-02
   5.800   1.119234E-02   1.793267E-02
   5.900   9.252405E-03   1.534693E-02
   6.000   7.617730E-03   1.309364E-02
   6.100   6.205773E-03   1.108308E-02
   6.200   5.014361E-03   9.327226E-03
   6.300   4.026375E-03   7.815565E-03
   6.400   3.209300E-03   6.518562E-03
   6.500   2.552643E-03   5.430189E-03
   6.600   2.020056E-03   4.511299E-03
   6.700   1.593496E-03   3.743417E-03
   6.800   1.254450E-03   3.104896E-03
   6.900   9.857368E-04   2.576243E-03
   7.000   7.742242E-04   2.138229E-03
   7.100   6.074859E-04   1.776598E-03
   7.200   4.763566E-04   1.478109E-03
   7.300   3.734123E-04   1.231464E-03
   7.400   2.925577E-04   1.028235E-03
   7.500   2.291703E-04   8.592343E-04
   7.600   1.794335E-04   7.196434E-04
   7.700   1.404442E-04   6.040430E-04
   7.800   1.099276E-04   5.080823E-04
   7.900   8.607816E-05   4.287691E-04
   8.000   6.742245E-05   3.622636E-04
   8.100   5.286432E-05   3.070897E-04
   8.200   4.150501E-05   2.611119E-04
   8.300   3.263716E-05   2.226300E-04
   8.400   2.572136E-05   1.905564E-04
   8.500   2.028538E-05   1.633149E-04
   8.600   1.602774E-05   1.404562E-04
   8.700   1.267464E-05   1.211449E-04
   8.800   1.002931E-05   1.047519E-04
   8.900   7.933558E-06   9.090724E-05
   9.000   6.273958E-06   7.899248E-05
   9.100   4.956244E-06   6.888016E-05
   9.200   3.910366E-06   6.025942E-05
   9.300   3.082475E-06   5.287879E-05
   9.400   2.428674E-06   4.661245E-05
   9.500   1.913815E-06   4.115127E-05
   9.600   1.509442E-06   3.647970E-05
   9.700   1.193204E-06   3.244127E-05
   9.800   9.456941E-07   2.892212E-05
   9.900   7.531639E-07   2.584652E-05
  10.000   6.008144E-07   2.310990E-05
  10.100   4.814186E-07   2.068187E-05
  10.200   3.849844E-07   1.842186E-05
  10.300   3.077861E-07   1.639857E-05
  10.400   2.460679E-07   1.459750E-05
  10.500   1.967256E-07   1.299424E-05
  10.600   1.572776E-07   1.156707E-05
  10.700   1.257398E-07   1.029665E-05
  10.800   1.005261E-07   9.165755E-06
  10.900   8.029697E-08   8.154930E-06
  11.000   6.398246E-08   7.245480E-06
  11.100   5.098268E-08   6.437454E-06
  11.200   4.062416E-08   5.719539E-06
  11.300   3.237026E-08   5.081688E-06
  11.400   2.579336E-08   4.514970E-06
  11.500   2.055274E-08   4.011454E-06
  11.600   1.637689E-08   3.564091E-06
  11.700   1.304948E-08   3.166618E-06
  11.800   1.039812E-08   2.813472E-06
  11.900   8.338642E-09   2.461224E-06
  12.000   6.696277E-09   2.145905E-06
  12.100   5.377389E-09   1.870983E-06
  12.200   4.318268E-09   1.631283E-06
  12.300   3.467749E-09   1.422292E-06
  12.400   2.784747E-09   1.240075E-06
  12.500   2.236267E-09   1.081203E-06
  12.600   1.795816E-09   9.426852E-07
  12.700   1.442115E-09   8.219134E-07
  12.800   1.161522E-09   7.089918E-07
  12.900   9.436748E-10   5.927724E-07
  13.000   7.666855E-10   4.956039E-07
  13.100   6.228912E-10   4.143634E-07
  13.200   5.060660E-10   3.464401E-07
  13.300   4.111517E-10   2.896509E-07
  13.400   3.340388E-10   2.421707E-07
  13.500   2.713888E-10   2.024736E-07
  13.600   2.204889E-10   1.692837E-07
  13.700   1.791355E-10   1.415343E-07
  13.800   1.469904E-10   1.206090E-07
  13.900   1.215392E-10   1.042956E-07
  14.000   1.004948E-10   9.018870E-08
  14.100   8.309423E-11   7.798988E-08
  14.200   6.870656E-11   6.744106E-08
  14.300   5.681009E-11   5.831906E-08
  14.400   4.697349E-11   5.043090E-08
  14.500   3.884008E-11   4.360967E-08
  14.600   3.211496E-11   3.771108E-08
  14.700   2.655429E-11   3.261032E-08
  14.800   2.327157E-11   3.353623E-08
  14.900   2.088748E-11   3.703124E-08
  15.000   1.874762E-11   4.089049E-08
  15.100   1.682699E-11   4.515193E-08
  15.200   1.510312E-11   4.985747E-08
  15.300   1.355585E-11   5.505342E-08
  15.400   1.216710E-11   6.079086E-08
  15.500   1.092062E-11   6.712624E-08
  15.600   9.801835E-12   7.412186E-08
  15.700   8.797669E-12   8.184654E-08
  15.800   8.749869E-12   8.719612E-08
  15.900   9.240630E-12   9.096964E-08
  16.000   9.758918E-12   9.490645E-08
  16.100   1.030627E-11   9.901364E-08
  16.200   1.088433E-11   1.032986E-07
  16.300   1.149481E-11   1.077689E-07
