 Z=  32 A=  54  Ge beta2= 0.14 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   8.627458E-02   9.460600E-02
   0.100   8.606621E-02   9.458123E-02
   0.200   8.578879E-02   9.454713E-02
   0.300   8.529382E-02   9.448238E-02
   0.400   8.465691E-02   9.439429E-02
   0.500   8.384426E-02   9.426880E-02
   0.600   8.292902E-02   9.411499E-02
   0.700   8.190072E-02   9.392024E-02
   0.800   8.082134E-02   9.369569E-02
   0.900   7.970753E-02   9.342853E-02
   1.000   7.860111E-02   9.313237E-02
   1.100   7.753705E-02   9.280080E-02
   1.200   7.654473E-02   9.243770E-02
   1.300   7.563872E-02   9.204892E-02
   1.400   7.486191E-02   9.162738E-02
   1.500   7.418691E-02   9.118197E-02
   1.600   7.365414E-02   9.070235E-02
   1.700   7.321649E-02   9.019690E-02
   1.800   7.289397E-02   8.965271E-02
   1.900   7.263236E-02   8.907892E-02
   2.000   7.242322E-02   8.845603E-02
   2.100   7.222199E-02   8.779440E-02
   2.200   7.198619E-02   8.706697E-02
   2.300   7.169519E-02   8.628733E-02
   2.400   7.126614E-02   8.540638E-02
   2.500   7.070587E-02   8.444325E-02
   2.600   6.994809E-02   8.335731E-02
   2.700   6.900478E-02   8.215703E-02
   2.800   6.785627E-02   8.082817E-02
   2.900   6.636986E-02   7.927107E-02
   3.000   6.466902E-02   7.756266E-02
   3.100   6.267066E-02   7.563433E-02
   3.200   6.045563E-02   7.353198E-02
   3.300   5.802004E-02   7.124499E-02
   3.400   5.523698E-02   6.864994E-02
   3.500   5.229829E-02   6.589431E-02
   3.600   4.913468E-02   6.290365E-02
   3.700   4.586724E-02   5.977049E-02
   3.800   4.251227E-02   5.649962E-02
   3.900   3.897162E-02   5.297979E-02
   4.000   3.546215E-02   4.940975E-02
   4.100   3.193898E-02   4.573331E-02
   4.200   2.852868E-02   4.207443E-02
   4.300   2.525135E-02   3.845118E-02
   4.400   2.205279E-02   3.480055E-02
   4.500   1.909381E-02   3.130343E-02
   4.600   1.633991E-02   2.792685E-02
   4.700   1.386117E-02   2.476520E-02
   4.800   1.164784E-02   2.182055E-02
   4.900   9.662434E-03   1.906495E-02
   5.000   7.953943E-03   1.657809E-02
   5.100   6.483238E-03   1.432929E-02
   5.200   5.249463E-03   1.234045E-02
   5.300   4.220862E-03   1.058770E-02
   5.400   3.365434E-03   9.047991E-03
   5.500   2.671642E-03   7.719620E-03
   5.600   2.109665E-03   6.575150E-03
   5.700   1.660953E-03   5.598168E-03
   5.800   1.303659E-03   4.765227E-03
   5.900   1.019959E-03   4.059260E-03
   6.000   7.968766E-04   3.461297E-03
   6.100   6.215222E-04   2.956112E-03
   6.200   4.843040E-04   2.528694E-03
   6.300   3.770084E-04   2.166925E-03
   6.400   2.931713E-04   1.862269E-03
   6.500   2.278781E-04   1.603685E-03
   6.600   1.770333E-04   1.384800E-03
   6.700   1.375187E-04   1.198368E-03
   6.800   1.068162E-04   1.039494E-03
   6.900   8.300412E-05   9.048763E-04
   7.000   6.454215E-05   7.895151E-04
   7.100   5.023461E-05   6.910074E-04
   7.200   3.913549E-05   6.062438E-04
   7.300   3.051860E-05   5.332645E-04
   7.400   2.383044E-05   4.708184E-04
   7.500   1.862145E-05   4.166648E-04
   7.600   1.456129E-05   3.698820E-04
   7.700   1.138762E-05   3.290985E-04
   7.800   8.905809E-06   2.935234E-04
   7.900   6.963052E-06   2.626671E-04
   8.000   5.443576E-06   2.355464E-04
   8.100   4.255189E-06   2.118027E-04
   8.200   3.327442E-06   1.908367E-04
   8.300   2.603345E-06   1.723229E-04
   8.400   2.040448E-06   1.560913E-04
   8.500   1.601998E-06   1.416712E-04
   8.600   1.260903E-06   1.289265E-04
   8.700   9.944881E-07   1.175487E-04
   8.800   7.860188E-07   1.073901E-04
   8.900   6.226216E-07   9.836818E-05
   9.000   4.935119E-07   9.023239E-05
   9.100   3.912093E-07   8.290560E-05
   9.200   3.097641E-07   7.623537E-05
   9.300   2.447120E-07   7.014332E-05
   9.400   1.925362E-07   6.453056E-05
   9.500   1.514849E-07   5.936692E-05
   9.600   1.191863E-07   5.461646E-05
   9.700   9.377419E-08   5.024613E-05
   9.800   7.378028E-08   4.622551E-05
   9.900   5.804934E-08   4.252661E-05
  10.000   4.595949E-08   3.916788E-05
  10.100   3.704569E-08   3.619112E-05
  10.200   2.986071E-08   3.344059E-05
  10.300   2.406925E-08   3.089910E-05
  10.400   1.940104E-08   2.855077E-05
  10.500   1.563823E-08   2.638091E-05
  10.600   1.260521E-08   2.437595E-05
  10.700   1.016044E-08   2.252338E-05
  10.800   8.189829E-09   2.081160E-05
  10.900   6.478656E-09   1.933298E-05
