 Z=  10 A=  18  Ne beta2= 0.00 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   6.979287E-02   7.455597E-02
   0.100   6.990294E-02   7.465656E-02
   0.200   7.017900E-02   7.490848E-02
   0.300   7.062068E-02   7.531151E-02
   0.400   7.118770E-02   7.583360E-02
   0.500   7.183931E-02   7.643847E-02
   0.600   7.252621E-02   7.708472E-02
   0.700   7.319741E-02   7.772730E-02
   0.800   7.379690E-02   7.831819E-02
   0.900   7.427570E-02   7.881282E-02
   1.000   7.458234E-02   7.916440E-02
   1.100   7.463796E-02   7.930207E-02
   1.200   7.445234E-02   7.922951E-02
   1.300   7.405378E-02   7.896962E-02
   1.400   7.329545E-02   7.838529E-02
   1.500   7.228051E-02   7.756652E-02
   1.600   7.082164E-02   7.633506E-02
   1.700   6.904187E-02   7.479580E-02
   1.800   6.701481E-02   7.301299E-02
   1.900   6.459547E-02   7.084168E-02
   2.000   6.195073E-02   6.843379E-02
   2.100   5.889770E-02   6.560463E-02
   2.200   5.561889E-02   6.252236E-02
   2.300   5.222075E-02   5.928508E-02
   2.400   4.858045E-02   5.576429E-02
   2.500   4.489444E-02   5.214881E-02
   2.600   4.101239E-02   4.828052E-02
   2.700   3.713791E-02   4.436006E-02
   2.800   3.337847E-02   4.049480E-02
   2.900   2.965077E-02   3.659549E-02
   3.000   2.612347E-02   3.283851E-02
   3.100   2.269978E-02   2.912236E-02
   3.200   1.953084E-02   2.561238E-02
   3.300   1.666590E-02   2.236911E-02
   3.400   1.405287E-02   1.934497E-02
   3.500   1.175481E-02   1.661977E-02
   3.600   9.712189E-03   1.413685E-02
   3.700   7.961846E-03   1.195138E-02
   3.800   6.485370E-03   1.005395E-02
   3.900   5.240470E-03   8.407747E-03
   4.000   4.213626E-03   7.006408E-03
   4.100   3.364719E-03   5.811961E-03
   4.200   2.677019E-03   4.811132E-03
   4.300   2.123935E-03   3.976750E-03
   4.400   1.680051E-03   3.283580E-03
   4.500   1.326774E-03   2.710401E-03
   4.600   1.045564E-03   2.237253E-03
   4.700   8.232322E-04   1.847844E-03
   4.800   6.478113E-04   1.527271E-03
   4.900   5.095440E-04   1.264032E-03
   5.000   4.007624E-04   1.047325E-03
   5.100   3.151722E-04   8.694331E-04
   5.200   2.479410E-04   7.229466E-04
   5.300   1.951318E-04   6.020254E-04
   5.400   1.536886E-04   5.024583E-04
   5.500   1.211350E-04   4.200648E-04
   5.600   9.555312E-05   3.520510E-04
   5.700   7.542852E-05   2.956032E-04
   5.800   5.958584E-05   2.486183E-04
   5.900   4.711083E-05   2.095668E-04
   6.000   3.727185E-05   1.769254E-04
   6.100   2.950638E-05   1.497006E-04
   6.200   2.337338E-05   1.268653E-04
   6.300   1.852687E-05   1.076606E-04
   6.400   1.469897E-05   9.153753E-05
   6.500   1.167124E-05   7.793517E-05
   6.600   9.277086E-06   6.648121E-05
   6.700   7.381003E-06   5.679132E-05
   6.800   5.877676E-06   4.857469E-05
   6.900   4.685510E-06   4.161700E-05
   7.000   3.737970E-06   3.569797E-05
   7.100   2.983855E-06   3.066756E-05
   7.200   2.382807E-06   2.637413E-05
   7.300   1.903589E-06   2.270314E-05
   7.400   1.521265E-06   1.956404E-05
   7.500   1.216189E-06   1.687230E-05
   7.600   9.727656E-07   1.456386E-05
   7.700   7.786386E-07   1.257863E-05
   7.800   6.237290E-07   1.086983E-05
   7.900   5.002955E-07   9.399285E-06
   8.000   4.020075E-07   8.131756E-06
   8.100   3.235394E-07   7.037613E-06
   8.200   2.603875E-07   6.090688E-06
   8.300   2.095623E-07   5.271174E-06
   8.400   1.686577E-07   4.561928E-06
   8.500   1.357373E-07   3.948111E-06
   8.600   1.092899E-07   3.421643E-06
   8.700   8.802258E-08   2.968306E-06
   8.800   7.089379E-08   2.575032E-06
   8.900   5.709818E-08   2.233863E-06
   9.000   4.598713E-08   1.937896E-06
   9.100   3.703825E-08   1.681143E-06
   9.200   2.983077E-08   1.458406E-06
   9.300   2.409852E-08   1.272624E-06
   9.400   1.956036E-08   1.120787E-06
   9.500   1.587682E-08   9.870655E-07
   9.600   1.288694E-08   8.692985E-07
   9.700   1.046011E-08   7.655824E-07
   9.800   8.490296E-09   6.742406E-07
   9.900   6.891429E-09   5.937968E-07
  10.000   5.590606E-09   5.245101E-07
  10.100   4.512868E-09   4.760339E-07
  10.200   3.642892E-09   4.320380E-07
  10.300   2.940627E-09   3.921082E-07
  10.400   2.373743E-09   3.558688E-07
  10.500   1.916140E-09   3.229788E-07
  10.600   1.546753E-09   2.931285E-07
  10.700   1.248575E-09   2.660370E-07
  10.800   1.022182E-09   2.473860E-07
  10.900   8.415286E-10   2.322697E-07
  11.000   6.928028E-10   2.180770E-07
  11.100   5.703618E-10   2.047516E-07
  11.200   4.695601E-10   1.922404E-07
  11.300   3.865734E-10   1.804937E-07
  11.400   3.182532E-10   1.694648E-07
  11.500   2.604894E-10   1.592653E-07
  11.600   2.085163E-10   1.502411E-07
  11.700   1.669130E-10   1.417282E-07
  11.800   1.336104E-10   1.336977E-07
  11.900   1.069523E-10   1.261222E-07
  12.000   8.561309E-11   1.189759E-07
