 Z=  45 A=  80  Rh beta2= 0.19 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.873900E-02   7.775852E-02
   0.100   7.873900E-02   7.793478E-02
   0.200   7.873900E-02   7.811144E-02
   0.300   7.873574E-02   7.843412E-02
   0.400   7.872151E-02   7.887168E-02
   0.500   7.869834E-02   7.935968E-02
   0.600   7.865311E-02   7.991660E-02
   0.700   7.857854E-02   8.050536E-02
   0.800   7.847664E-02   8.108976E-02
   0.900   7.833151E-02   8.164414E-02
   1.000   7.816014E-02   8.217308E-02
   1.100   7.793564E-02   8.261705E-02
   1.200   7.766334E-02   8.296221E-02
   1.300   7.736760E-02   8.325017E-02
   1.400   7.703091E-02   8.342633E-02
   1.500   7.666390E-02   8.350154E-02
   1.600   7.627928E-02   8.349463E-02
   1.700   7.587991E-02   8.338987E-02
   1.800   7.547676E-02   8.323641E-02
   1.900   7.507633E-02   8.300136E-02
   2.000   7.469345E-02   8.271456E-02
   2.100   7.432385E-02   8.241078E-02
   2.200   7.398032E-02   8.208559E-02
   2.300   7.366181E-02   8.175661E-02
   2.400   7.336591E-02   8.143628E-02
   2.500   7.308836E-02   8.113368E-02
   2.600   7.281713E-02   8.084260E-02
   2.700   7.254012E-02   8.057095E-02
   2.800   7.222389E-02   8.030436E-02
   2.900   7.187513E-02   8.003017E-02
   3.000   7.143100E-02   7.971952E-02
   3.100   7.089576E-02   7.935911E-02
   3.200   7.021320E-02   7.890703E-02
   3.300   6.940062E-02   7.835656E-02
   3.400   6.843067E-02   7.768316E-02
   3.500   6.719402E-02   7.678110E-02
   3.600   6.578428E-02   7.571451E-02
   3.700   6.410914E-02   7.439054E-02
   3.800   6.225004E-02   7.287173E-02
   3.900   6.018021E-02   7.112557E-02
   4.000   5.777852E-02   6.901852E-02
   4.100   5.521093E-02   6.670596E-02
   4.200   5.238182E-02   6.408122E-02
   4.300   4.942599E-02   6.127423E-02
   4.400   4.633083E-02   5.826402E-02
   4.500   4.299151E-02   5.492956E-02
   4.600   3.962327E-02   5.149205E-02
   4.700   3.615195E-02   4.786339E-02
   4.800   3.273973E-02   4.421517E-02
   4.900   2.938727E-02   4.054515E-02
   5.000   2.603580E-02   3.678196E-02
   5.100   2.287561E-02   3.314129E-02
   5.200   1.985728E-02   2.957008E-02
   5.300   1.709407E-02   2.620807E-02
   5.400   1.457205E-02   2.304772E-02
   5.500   1.225701E-02   2.005678E-02
   5.600   1.022861E-02   1.734769E-02
   5.700   8.443053E-03   1.488033E-02
   5.800   6.921803E-03   1.270023E-02
   5.900   5.630437E-03   1.077773E-02
