 Z=  16 A=  24  S  beta2=-0.09 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   6.303875E-02   1.011483E-01
   0.100   6.317433E-02   1.010731E-01
   0.200   6.349630E-02   1.008860E-01
   0.300   6.400229E-02   1.005756E-01
   0.400   6.466131E-02   1.001683E-01
   0.500   6.544761E-02   9.966104E-02
   0.600   6.631330E-02   9.905942E-02
   0.700   6.720770E-02   9.837977E-02
   0.800   6.807812E-02   9.761659E-02
   0.900   6.887784E-02   9.678374E-02
   1.000   6.956605E-02   9.588039E-02
   1.100   7.008247E-02   9.489628E-02
   1.200   7.039815E-02   9.383061E-02
   1.300   7.047455E-02   9.267635E-02
   1.400   7.024350E-02   9.140545E-02
   1.500   6.980354E-02   9.006221E-02
   1.600   6.890556E-02   8.852639E-02
   1.700   6.785977E-02   8.693524E-02
   1.800   6.648684E-02   8.519706E-02
   1.900   6.468942E-02   8.322954E-02
   2.000   6.269482E-02   8.115318E-02
   2.100   6.023421E-02   7.876313E-02
   2.200   5.769734E-02   7.631073E-02
   2.300   5.490587E-02   7.365311E-02
   2.400   5.178807E-02   7.069388E-02
   2.500   4.860393E-02   6.763711E-02
   2.600   4.510880E-02   6.423374E-02
   2.700   4.170317E-02   6.084121E-02
   2.800   3.822844E-02   5.729583E-02
   2.900   3.464113E-02   5.352956E-02
   3.000   3.118943E-02   4.978939E-02
   3.100   2.768337E-02   4.585534E-02
   3.200   2.445347E-02   4.209283E-02
   3.300   2.137369E-02   3.836014E-02
   3.400   1.842890E-02   3.463571E-02
   3.500   1.577378E-02   3.111958E-02
   3.600   1.329448E-02   2.767748E-02
   3.700   1.115141E-02   2.454149E-02
   3.800   9.256309E-03   2.161664E-02
   3.900   7.588911E-03   1.889679E-02
   4.000   6.183419E-03   1.645986E-02
   4.100   4.978478E-03   1.424288E-02
   4.200   3.995281E-03   1.230471E-02
   4.300   3.183439E-03   1.059298E-02
   4.400   2.517781E-03   9.089733E-03
   4.500   1.984747E-03   7.790969E-03
   4.600   1.555517E-03   6.667738E-03
   4.700   1.217428E-03   5.705896E-03
   4.800   9.499428E-04   4.881809E-03
   4.900   7.391604E-04   4.179211E-03
   5.000   5.745225E-04   3.580128E-03
   5.100   4.457518E-04   3.072377E-03
   5.200   3.457172E-04   2.638610E-03
   5.300   2.679188E-04   2.269804E-03
   5.400   2.075252E-04   1.957076E-03
   5.500   1.607525E-04   1.689702E-03
   5.600   1.245545E-04   1.463057E-03
   5.700   9.653133E-05   1.268000E-03
   5.800   7.485366E-05   1.101207E-03
   5.900   5.809409E-05   9.588496E-04
   6.000   4.511599E-05   8.360855E-04
   6.100   3.507878E-05   7.312321E-04
   6.200   2.728419E-05   6.401639E-04
   6.300   2.123786E-05   5.616587E-04
   6.400   1.654432E-05   4.941204E-04
   6.500   1.289569E-05   4.353684E-04
   6.600   1.006162E-05   3.847632E-04
   6.700   7.853699E-06   3.403523E-04
   6.800   6.135955E-06   3.016732E-04
   6.900   4.800469E-06   2.679854E-04
   7.000   3.759287E-06   2.383411E-04
   7.100   2.949831E-06   2.124503E-04
   7.200   2.316114E-06   1.895068E-04
   7.300   1.821020E-06   1.693049E-04
   7.400   1.433575E-06   1.515594E-04
   7.500   1.129398E-06   1.358376E-04
   7.600   8.905237E-07   1.220729E-04
   7.700   7.022887E-07   1.098005E-04
   7.800   5.540410E-07   9.895429E-05
   7.900   4.372618E-07   8.937693E-05
   8.000   3.452598E-07   8.081894E-05
   8.100   2.729714E-07   7.320474E-05
   8.200   2.159639E-07   6.632683E-05
   8.300   1.711241E-07   6.013194E-05
   8.400   1.363645E-07   5.449039E-05
   8.500   1.086655E-07   4.937814E-05
   8.600   8.659277E-08   4.474551E-05
   8.700   6.900360E-08   4.054751E-05
   8.800   5.498723E-08   3.674337E-05
   8.900   4.381794E-08   3.329612E-05
   9.000   3.495098E-08   3.029918E-05
   9.100   2.788437E-08   2.759808E-05
   9.200   2.224653E-08   2.513778E-05
   9.300   1.774858E-08   2.289681E-05
   9.400   1.416006E-08   2.085562E-05
   9.500   1.129709E-08   1.899640E-05
   9.600   9.012972E-09   1.730292E-05
   9.700   7.209300E-09   1.576906E-05
   9.800   5.821310E-09   1.440001E-05
   9.900   4.700547E-09   1.314981E-05
  10.000   3.795562E-09   1.200816E-05
  10.100   3.064811E-09   1.096562E-05
  10.200   2.474750E-09   1.001360E-05
  10.300   1.998292E-09   9.144227E-06
  10.400   1.613566E-09   8.350335E-06
  10.500   1.297655E-09   7.639846E-06
  10.600   1.039631E-09   7.002309E-06
  10.700   8.329122E-10   6.417973E-06
  10.800   6.672969E-10   5.882400E-06
  10.900   5.346124E-10   5.391519E-06
  11.000   4.283108E-10   4.941603E-06
  11.100   3.431460E-10   4.529231E-06
  11.200   2.749153E-10   4.151271E-06
  11.300   2.243276E-10   3.794486E-06
  11.400   1.843850E-10   3.464615E-06
  11.500   1.515543E-10   3.163421E-06
  11.600   1.245694E-10   2.888411E-06
  11.700   1.023892E-10   2.637309E-06
  11.800   8.415828E-11   2.408036E-06
  11.900   6.917349E-11   2.198695E-06
  12.000   5.685681E-11   2.007553E-06
  12.100   4.544237E-11   1.825356E-06
  12.200   3.604028E-11   1.657777E-06
  12.300   2.858349E-11   1.505583E-06
  12.400   2.266952E-11   1.367362E-06
  12.500   1.797917E-11   1.241830E-06
  12.600   1.425925E-11   1.127822E-06
  12.700   1.130899E-11   1.024281E-06
  12.800   8.969143E-12   9.302463E-07
  12.900   7.391114E-12   8.414980E-07
  13.000   6.205117E-12   7.597502E-07
  13.100   5.209429E-12   6.859438E-07
  13.200   4.373511E-12   6.193074E-07
  13.300   3.671726E-12   5.591444E-07
  13.400   3.082552E-12   5.048260E-07
  13.500   2.587918E-12   4.557844E-07
  13.600   2.172654E-12   4.115069E-07
  13.700   1.933063E-12   3.617131E-07
  13.800   1.943544E-12   3.005122E-07
  13.900   1.954082E-12   2.496662E-07
  14.000   1.964677E-12   2.074233E-07
  14.100   1.975330E-12   1.723278E-07
  14.200   1.986040E-12   1.431704E-07
  14.300   1.996809E-12   1.189463E-07
  14.400   2.007636E-12   9.882087E-08
  14.500   2.018521E-12   8.210063E-08
  14.600   1.856150E-12   6.285058E-08
  14.700   1.625005E-12   4.599536E-08
  14.800   1.422645E-12   3.366037E-08
  14.900   1.245485E-12   2.463336E-08
  15.000   1.090386E-12   1.802720E-08
  15.100   9.546013E-13   1.319268E-08
  15.200   8.357258E-13   9.654681E-09
  15.300   7.316538E-13   7.065497E-09
  15.400   6.405417E-13   5.170678E-09
  15.500   5.030910E-13   3.535261E-09
  15.600   3.567378E-13   2.267174E-09
  15.700   2.529600E-13   1.453946E-09
  15.800   1.793719E-13   9.324203E-10
  15.900   1.271912E-13   5.979641E-10
  16.000   9.019027E-14   3.834763E-10
  16.100   6.395321E-14   2.459246E-10
  16.200   4.534871E-14   1.577122E-10
  16.300   3.215641E-14   1.011413E-10
  16.400   2.280186E-14   6.486227E-11
  16.500   1.432271E-14   3.783682E-11
  16.600   8.592322E-15   2.129275E-11
  16.700   5.154610E-15   1.198255E-11
  16.800   3.092296E-15   6.743205E-12
  16.900   1.855096E-15   3.794754E-12
  17.000   1.112888E-15   2.135506E-12
