 Z=  23 A=  36  V  beta2= 0.39 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   5.622190E-02   9.463924E-02
   0.100   5.639345E-02   9.454418E-02
   0.200   5.669739E-02   9.437397E-02
   0.300   5.721675E-02   9.408184E-02
   0.400   5.792651E-02   9.367971E-02
   0.500   5.877563E-02   9.319977E-02
   0.600   5.976329E-02   9.263914E-02
   0.700   6.085018E-02   9.202029E-02
   0.800   6.199461E-02   9.137128E-02
   0.900   6.316187E-02   9.070956E-02
   1.000   6.431662E-02   9.005484E-02
   1.100   6.541228E-02   8.942381E-02
   1.200   6.640573E-02   8.882838E-02
   1.300   6.729302E-02   8.826472E-02
   1.400   6.801255E-02   8.773663E-02
   1.500   6.853439E-02   8.722903E-02
   1.600   6.885701E-02   8.672522E-02
   1.700   6.893235E-02   8.619966E-02
   1.800   6.878680E-02   8.563371E-02
   1.900   6.831590E-02   8.497375E-02
   2.000   6.754560E-02   8.418475E-02
   2.100   6.665737E-02   8.334625E-02
   2.200   6.534126E-02   8.225979E-02
   2.300   6.383108E-02   8.103424E-02
   2.400   6.195761E-02   7.952529E-02
   2.500   5.979547E-02   7.774719E-02
   2.600   5.756851E-02   7.588552E-02
   2.700   5.494488E-02   7.361090E-02
   2.800   5.220475E-02   7.116760E-02
   2.900   4.918292E-02   6.836997E-02
   3.000   4.597985E-02   6.530176E-02
   3.100   4.284473E-02   6.221750E-02
   3.200   3.945402E-02   5.875589E-02
   3.300   3.610923E-02   5.523533E-02
   3.400   3.267081E-02   5.149074E-02
   3.500   2.925802E-02   4.764721E-02
   3.600   2.608789E-02   4.395283E-02
   3.700   2.291104E-02   4.011166E-02
   3.800   1.996879E-02   3.641451E-02
   3.900   1.716890E-02   3.275139E-02
   4.000   1.459473E-02   2.923489E-02
   4.100   1.234693E-02   2.601262E-02
   4.200   1.028460E-02   2.291681E-02
   4.300   8.505069E-03   2.010040E-02
   4.400   6.948548E-03   1.750468E-02
   4.500   5.625587E-03   1.516926E-02
   4.600   4.537090E-03   1.311820E-02
   4.700   3.619412E-03   1.128593E-02
   4.800   2.874180E-03   9.692102E-03
   4.900   2.266479E-03   8.303655E-03
   5.000   1.779304E-03   7.108320E-03
   5.100   1.394225E-03   6.083029E-03
   5.200   1.087381E-03   5.207049E-03
   5.300   8.465426E-04   4.459986E-03
   5.400   6.574433E-04   3.827146E-03
