 Z=  50 A=  90  Sn beta2= 0.00 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.344265E-02   7.250002E-02
   0.100   7.364435E-02   7.271452E-02
   0.200   7.384661E-02   7.292965E-02
   0.300   7.418842E-02   7.329568E-02
   0.400   7.465042E-02   7.379466E-02
   0.500   7.517220E-02   7.436074E-02
   0.600   7.577375E-02   7.502393E-02
   0.700   7.639654E-02   7.572458E-02
   0.800   7.702351E-02   7.643804E-02
   0.900   7.761859E-02   7.713943E-02
   1.000   7.813313E-02   7.778160E-02
   1.100   7.860581E-02   7.839217E-02
   1.200   7.897359E-02   7.891825E-02
   1.300   7.920445E-02   7.933016E-02
   1.400   7.935999E-02   7.968041E-02
   1.500   7.938498E-02   7.992328E-02
   1.600   7.929306E-02   8.007155E-02
   1.700   7.910711E-02   8.014590E-02
   1.800   7.881332E-02   8.013967E-02
   1.900   7.845202E-02   8.008514E-02
   2.000   7.801471E-02   7.998370E-02
   2.100   7.752251E-02   7.985819E-02
   2.200   7.700914E-02   7.972460E-02
   2.300   7.647017E-02   7.960144E-02
   2.400   7.593525E-02   7.951033E-02
   2.500   7.540770E-02   7.943653E-02
   2.600   7.490164E-02   7.940891E-02
   2.700   7.442839E-02   7.943762E-02
   2.800   7.396635E-02   7.948268E-02
   2.900   7.352056E-02   7.955757E-02
   3.000   7.307216E-02   7.963966E-02
   3.100   7.260677E-02   7.970480E-02
   3.200   7.208391E-02   7.971212E-02
   3.300   7.149152E-02   7.964398E-02
   3.400   7.078797E-02   7.945335E-02
   3.500   6.996451E-02   7.912798E-02
   3.600   6.900414E-02   7.864663E-02
   3.700   6.779552E-02   7.788581E-02
   3.800   6.641517E-02   7.692389E-02
   3.900   6.478877E-02   7.567683E-02
   4.000   6.296453E-02   7.419237E-02
   4.100   6.093232E-02   7.245483E-02
   4.200   5.856052E-02   7.031958E-02
   4.300   5.600795E-02   6.795146E-02
   4.400   5.319938E-02   6.526285E-02
   4.500   5.023588E-02   6.235808E-02
   4.600   4.712741E-02   5.924113E-02
   4.700   4.375848E-02   5.577891E-02
   4.800   4.034520E-02   5.220033E-02
   4.900   3.683476E-02   4.843966E-02
   5.000   3.336067E-02   4.464208E-02
   5.100   2.994694E-02   4.083131E-02
   5.200   2.652734E-02   3.692616E-02
   5.300   2.329637E-02   3.315178E-02
   5.400   2.022013E-02   2.947077E-02
   5.500   1.739265E-02   2.600296E-02
   5.600   1.481491E-02   2.275822E-02
   5.700   1.244924E-02   1.969809E-02
   5.800   1.037622E-02   1.693687E-02
   5.900   8.556186E-03   1.443874E-02
   6.000   7.003627E-03   1.223875E-02
   6.100   5.688408E-03   1.031173E-02
   6.200   4.576200E-03   8.626006E-03
   6.300   3.662841E-03   7.189727E-03
   6.400   2.913822E-03   5.966947E-03
   6.500   2.309916E-03   4.941264E-03
   6.600   1.824733E-03   4.083100E-03
   6.700   1.436581E-03   3.368241E-03
   6.800   1.129446E-03   2.777418E-03
   6.900   8.866139E-04   2.289848E-03
   7.000   6.955658E-04   1.888490E-03
   7.100   5.453425E-04   1.558136E-03
   7.200   4.273169E-04   1.286923E-03
   7.300   3.347515E-04   1.063808E-03
   7.400   2.621345E-04   8.803389E-04
   7.500   2.052128E-04   7.292089E-04
   7.600   1.606009E-04   6.046546E-04
   7.700   1.256640E-04   5.022234E-04
   7.800   9.834808E-05   4.176668E-04
   7.900   7.700008E-05   3.479413E-04
   8.000   6.033340E-05   2.902926E-04
   8.100   4.731832E-05   2.425965E-04
   8.200   3.718219E-05   2.032536E-04
   8.300   2.926036E-05   1.705802E-04
   8.400   2.307161E-05   1.434807E-04
   8.500   1.821510E-05   1.208894E-04
   8.600   1.439837E-05   1.020328E-04
   8.700   1.139276E-05   8.631612E-05
   8.800   9.016187E-06   7.312927E-05
   8.900   7.133212E-06   6.207402E-05
   9.000   5.639294E-06   5.276831E-05
   9.100   4.454189E-06   4.493070E-05
   9.200   3.513197E-06   3.835596E-05
   9.300   2.769673E-06   3.280447E-05
   9.400   2.182715E-06   2.812904E-05
   9.500   1.721402E-06   2.417135E-05
   9.600   1.359075E-06   2.081810E-05
   9.700   1.076516E-06   1.798742E-05
   9.800   8.551095E-07   1.556968E-05
   9.900   6.820538E-07   1.350488E-05
  10.000   5.457083E-07   1.172501E-05
  10.100   4.373578E-07   1.017895E-05
  10.200   3.497964E-07   8.816241E-06
  10.300   2.797653E-07   7.635966E-06
  10.400   2.237548E-07   6.613701E-06
  10.500   1.789579E-07   5.728292E-06
  10.600   1.431296E-07   4.961417E-06
  10.700   1.144742E-07   4.297207E-06
  10.800   9.155589E-08   3.721918E-06
  10.900   7.308798E-08   3.233002E-06
  11.000   5.829086E-08   2.812341E-06
  11.100   4.648951E-08   2.446414E-06
  11.200   3.707742E-08   2.128099E-06
  11.300   2.957087E-08   1.851202E-06
  11.400   2.358406E-08   1.610333E-06
  11.500   1.880932E-08   1.400805E-06
  11.600   1.500126E-08   1.218539E-06
  11.700   1.196416E-08   1.059989E-06
  11.800   9.559977E-09   9.244613E-07
  11.900   7.680083E-09   8.122295E-07
  12.000   6.169855E-09   7.136229E-07
  12.100   4.956601E-09   6.269874E-07
  12.200   3.981924E-09   5.508696E-07
  12.300   3.198910E-09   4.839927E-07
  12.400   2.569869E-09   4.252349E-07
  12.500   2.064525E-09   3.736104E-07
  12.600   1.658552E-09   3.282532E-07
  12.700   1.332411E-09   2.884025E-07
  12.800   1.078422E-09   2.551907E-07
  12.900   8.752996E-10   2.264050E-07
  13.000   7.104355E-10   2.008662E-07
  13.100   5.766239E-10   1.782083E-07
  13.200   4.680158E-10   1.581062E-07
  13.300   3.798643E-10   1.402717E-07
  13.400   3.083162E-10   1.244489E-07
  13.500   2.502444E-10   1.104109E-07
  13.600   2.031105E-10   9.795644E-08
  13.700   1.650879E-10   8.692305E-08
  13.800   1.366550E-10   7.731787E-08
  13.900   1.131191E-10   6.877409E-08
  14.000   9.363678E-11   6.117441E-08
  14.100   7.750984E-11   5.441451E-08
  14.200   6.416043E-11   4.840160E-08
  14.300   5.311017E-11   4.305312E-08
  14.400   4.396308E-11   3.829566E-08
  14.500   3.639137E-11   3.406391E-08
  14.600   3.012374E-11   3.029978E-08
  14.700   2.531034E-11   2.705174E-08
  14.800   2.222368E-11   2.441783E-08
  14.900   1.951344E-11   2.204036E-08
  15.000   1.713372E-11   1.989438E-08
  15.100   1.504422E-11   1.795735E-08
  15.200   1.320954E-11   1.620892E-08
  15.300   1.159860E-11   1.463072E-08
  15.400   1.018412E-11   1.320619E-08
  15.500   8.942139E-12   1.192036E-08
  15.600   7.851622E-12   1.075972E-08
  15.700   7.205071E-12   9.703523E-09
  15.800   7.797696E-12   8.722158E-09
  15.900   8.439065E-12   7.840044E-09
  16.000   9.133187E-12   7.047142E-09
  16.100   9.884402E-12   6.334430E-09
  16.200   1.069741E-11   5.693799E-09
  16.300   1.157728E-11   5.117957E-09
  16.400   1.252952E-11   4.600353E-09
  16.500   1.356009E-11   4.135097E-09
  16.600   1.467542E-11   3.716895E-09
  16.700   1.588249E-11   3.340987E-09
  16.800   1.729313E-11   3.039910E-09
  16.900   1.884578E-11   2.770917E-09
  17.000   2.053783E-11   2.525725E-09
  17.100   2.238180E-11   2.302231E-09
  17.200   2.439134E-11   2.098512E-09
  17.300   2.658129E-11   1.912821E-09
  17.400   2.896787E-11   1.743560E-09
  17.500   3.156873E-11   1.589277E-09
  17.600   3.440310E-11   1.448646E-09
  17.700   3.749196E-11   1.320459E-09
  17.800   4.052004E-11   1.207010E-09
  17.900   4.142386E-11   1.124298E-09
  18.000   4.234784E-11   1.047255E-09
  18.100   4.329244E-11   9.754909E-10
  18.200   4.425810E-11   9.086446E-10
  18.300   4.524530E-11   8.463790E-10
  18.400   4.625452E-11   7.883801E-10
  18.500   4.728625E-11   7.343557E-10
  18.600   4.834100E-11   6.840334E-10
  18.700   4.941927E-11   6.371594E-10
  18.800   5.052160E-11   5.934975E-10
  18.900   5.164851E-11   5.528276E-10
  19.000   4.389837E-11   4.618407E-10
  19.100   3.589750E-11   3.771436E-10
  19.200   2.935485E-11   3.079791E-10
  19.300   2.400466E-11   2.514987E-10
  19.400   1.962959E-11   2.053762E-10
  19.500   1.605192E-11   1.677122E-10
  19.600   1.312631E-11   1.369554E-10
  19.700   1.073392E-11   1.118391E-10
  19.800   8.777565E-12   9.132888E-11
  19.900   7.177774E-12   7.458004E-11
 Z=  50 A=  91  Sn beta2= 0.00 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.306532E-02   7.176115E-02
   0.100   7.328955E-02   7.198234E-02
   0.200   7.351447E-02   7.220420E-02
   0.300   7.389209E-02   7.257794E-02
   0.400   7.440367E-02   7.308798E-02
   0.500   7.498573E-02   7.367067E-02
   0.600   7.565568E-02   7.435053E-02
   0.700   7.635400E-02   7.507046E-02
   0.800   7.706167E-02   7.580611E-02
   0.900   7.773620E-02   7.652970E-02
   1.000   7.833033E-02   7.719661E-02
   1.100   7.888471E-02   7.783465E-02
   1.200   7.933251E-02   7.838913E-02
   1.300   7.962209E-02   7.881840E-02
   1.400   7.984606E-02   7.919670E-02
   1.500   7.993230E-02   7.946638E-02
   1.600   7.987931E-02   7.962711E-02
   1.700   7.974148E-02   7.972530E-02
   1.800   7.948741E-02   7.974012E-02
   1.900   7.914740E-02   7.969625E-02
   2.000   7.873680E-02   7.961155E-02
   2.100   7.826426E-02   7.949923E-02
   2.200   7.776118E-02   7.937685E-02
   2.300   7.723379E-02   7.926369E-02
   2.400   7.670643E-02   7.917845E-02
   2.500   7.618352E-02   7.910784E-02
   2.600   7.568655E-02   7.909286E-02
   2.700   7.521934E-02   7.912499E-02
   2.800   7.476552E-02   7.917525E-02
   2.900   7.433557E-02   7.926011E-02
   3.000   7.390484E-02   7.935062E-02
   3.100   7.346398E-02   7.942943E-02
   3.200   7.297248E-02   7.945405E-02
   3.300   7.242742E-02   7.941775E-02
   3.400   7.173815E-02   7.922280E-02
   3.500   7.096987E-02   7.893639E-02
   3.600   7.005501E-02   7.848332E-02
   3.700   6.889474E-02   7.775290E-02
   3.800   6.758713E-02   7.685150E-02
   3.900   6.595287E-02   7.558201E-02
   4.000   6.419696E-02   7.416068E-02
   4.100   6.220396E-02   7.245953E-02
