 Z=  49 A=  88  In beta2= 0.00 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.632593E-02   7.435831E-02
   0.100   7.644982E-02   7.455450E-02
   0.200   7.657391E-02   7.475120E-02
   0.300   7.678570E-02   7.508988E-02
   0.400   7.706776E-02   7.554950E-02
   0.500   7.738047E-02   7.606422E-02
   0.600   7.773372E-02   7.666890E-02
   0.700   7.808486E-02   7.730172E-02
   0.800   7.842707E-02   7.793970E-02
   0.900   7.873222E-02   7.856197E-02
   1.000   7.896095E-02   7.911859E-02
   1.100   7.914507E-02   7.963497E-02
   1.200   7.923845E-02   8.006335E-02
   1.300   7.924032E-02   8.039763E-02
   1.400   7.916223E-02   8.064945E-02
   1.500   7.898354E-02   8.079521E-02
   1.600   7.873970E-02   8.087095E-02
   1.700   7.840714E-02   8.085235E-02
   1.800   7.800327E-02   8.075916E-02
   1.900   7.757008E-02   8.063419E-02
   2.000   7.708351E-02   8.045451E-02
   2.100   7.657496E-02   8.025661E-02
   2.200   7.606585E-02   8.005853E-02
   2.300   7.556136E-02   7.987008E-02
   2.400   7.508052E-02   7.971741E-02
   2.500   7.462000E-02   7.959056E-02
   2.600   7.419244E-02   7.951017E-02
   2.700   7.379327E-02   7.947230E-02
   2.800   7.341198E-02   7.946629E-02
   2.900   7.303491E-02   7.948359E-02
   3.000   7.265439E-02   7.950902E-02
   3.100   7.223488E-02   7.951294E-02
   3.200   7.173587E-02   7.945418E-02
   3.300   7.112595E-02   7.929451E-02
   3.400   7.046073E-02   7.908114E-02
   3.500   6.957939E-02   7.865317E-02
   3.600   6.857083E-02   7.809099E-02
   3.700   6.729500E-02   7.724808E-02
   3.800   6.578336E-02   7.614656E-02
   3.900   6.417167E-02   7.492125E-02
   4.000   6.219739E-02   7.329414E-02
   4.100   6.006404E-02   7.146953E-02
   4.200   5.759109E-02   6.925009E-02
   4.300   5.487139E-02   6.672711E-02
   4.400   5.210539E-02   6.410720E-02
   4.500   4.899200E-02   6.106107E-02
   4.600   4.581155E-02   5.788233E-02
   4.700   4.239006E-02   5.437363E-02
   4.800   3.887231E-02   5.068514E-02
   4.900   3.547733E-02   4.705491E-02
   5.000   3.194475E-02   4.318449E-02
   5.100   2.855596E-02   3.938872E-02
   5.200   2.518676E-02   3.552366E-02
   5.300   2.197695E-02   3.174962E-02
   5.400   1.906771E-02   2.824184E-02
   5.500   1.629522E-02   2.480926E-02
   5.600   1.381926E-02   2.165696E-02
   5.700   1.156380E-02   1.870124E-02
   5.800   9.581291E-03   1.602343E-02
   5.900   7.897617E-03   1.367307E-02
   6.000   6.430008E-03   1.155626E-02
   6.100   5.204863E-03   9.724608E-03
   6.200   4.175008E-03   8.129173E-03
   6.300   3.329834E-03   6.768789E-03
   6.400   2.647863E-03   5.624556E-03
   6.500   2.093269E-03   4.656848E-03
   6.600   1.650928E-03   3.850743E-03
   6.700   1.298196E-03   3.180046E-03
   6.800   1.019355E-03   2.625712E-03
   6.900   7.998115E-04   2.167849E-03
   7.000   6.268808E-04   1.790894E-03
   7.100   4.911162E-04   1.480137E-03
   7.200   3.845805E-04   1.224751E-03
   7.300   3.010402E-04   1.014538E-03
   7.400   2.355988E-04   8.408900E-04
   7.500   1.842961E-04   6.980954E-04
   7.600   1.441315E-04   5.800500E-04
   7.700   1.127201E-04   4.828575E-04
   7.800   8.818779E-05   4.026040E-04
   7.900   6.900891E-05   3.359768E-04
   8.000   5.407216E-05   2.810958E-04
   8.100   4.240587E-05   2.354920E-04
   8.200   3.332664E-05   1.978106E-04
   8.300   2.623769E-05   1.665029E-04
   8.400   2.067586E-05   1.403026E-04
   8.500   1.632776E-05   1.185496E-04
   8.600   1.290278E-05   1.003027E-04
   8.700   1.020512E-05   8.506258E-05
   8.800   8.069624E-06   7.226444E-05
   8.900   6.380066E-06   6.144827E-05
   9.000   5.038045E-06   5.238255E-05
   9.100   3.974941E-06   4.471397E-05
   9.200   3.132491E-06   3.827359E-05
   9.300   2.467855E-06   3.283886E-05
   9.400   1.943962E-06   2.821120E-05
   9.500   1.533387E-06   2.432275E-05
   9.600   1.211090E-06   2.100758E-05
   9.700   9.601598E-07   1.820068E-05
   9.800   7.640432E-07   1.579886E-05
   9.900   6.091749E-07   1.372752E-05
