 Z=  74 A= 146  W  beta2= 0.49 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.987924E-02   7.302440E-02
   0.100   7.980871E-02   7.297057E-02
   0.200   7.973825E-02   7.291677E-02
   0.300   7.966058E-02   7.285748E-02
   0.400   7.953442E-02   7.276123E-02
   0.500   7.939242E-02   7.265429E-02
   0.600   7.923965E-02   7.254007E-02
   0.700   7.909106E-02   7.243088E-02
   0.800   7.894677E-02   7.232688E-02
   0.900   7.884740E-02   7.226618E-02
   1.000   7.875035E-02   7.220766E-02
   1.100   7.871716E-02   7.220952E-02
   1.200   7.872276E-02   7.224875E-02
   1.300   7.878890E-02   7.234677E-02
   1.400   7.887212E-02   7.246244E-02
   1.500   7.901840E-02   7.264317E-02
   1.600   7.919781E-02   7.286546E-02
   1.700   7.939349E-02   7.310830E-02
   1.800   7.959591E-02   7.336921E-02
   1.900   7.980222E-02   7.364366E-02
   2.000   7.997528E-02   7.391255E-02
   2.100   8.014871E-02   7.418242E-02
   2.200   8.025541E-02   7.441683E-02
   2.300   8.031946E-02   7.462433E-02
   2.400   8.032564E-02   7.479419E-02
   2.500   8.030015E-02   7.494188E-02
   2.600   8.019937E-02   7.503617E-02
   2.700   8.002242E-02   7.507271E-02
   2.800   7.982157E-02   7.509081E-02
   2.900   7.956746E-02   7.506533E-02
   3.000   7.928037E-02   7.501173E-02
   3.100   7.895089E-02   7.491792E-02
   3.200   7.862244E-02   7.482382E-02
   3.300   7.827811E-02   7.470935E-02
   3.400   7.794126E-02   7.459568E-02
   3.500   7.761227E-02   7.448286E-02
   3.600   7.729211E-02   7.437344E-02
   3.700   7.698536E-02   7.426942E-02
   3.800   7.667906E-02   7.416114E-02
   3.900   7.637385E-02   7.405219E-02
   4.000   7.604115E-02   7.391640E-02
   4.100   7.565735E-02   7.373381E-02
   4.200   7.520492E-02   7.348974E-02
   4.300   7.466069E-02   7.316382E-02
   4.400   7.399570E-02   7.272807E-02
   4.500   7.320705E-02   7.217935E-02
   4.600   7.218733E-02   7.141931E-02
   4.700   7.099524E-02   7.049721E-02
   4.800   6.958920E-02   6.937319E-02
   4.900   6.796270E-02   6.803745E-02
   5.000   6.613345E-02   6.650354E-02
   5.100   6.396235E-02   6.463768E-02
   5.200   6.158427E-02   6.256156E-02
   5.300   5.896265E-02   6.023701E-02
   5.400   5.612670E-02   5.768666E-02
   5.500   5.312283E-02   5.495160E-02
   5.600   4.981649E-02   5.189784E-02
   5.700   4.640822E-02   4.871416E-02
   5.800   4.288274E-02   4.538299E-02
   5.900   3.930661E-02   4.196595E-02
   6.000   3.574717E-02   3.852752E-02
   6.100   3.211629E-02   3.497908E-02
   6.200   2.861595E-02   3.151835E-02
   6.300   2.524359E-02   2.814342E-02
   6.400   2.206118E-02   2.491981E-02
   6.500   1.910940E-02   2.189083E-02
   6.600   1.634001E-02   1.901134E-02
   6.700   1.385749E-02   1.639258E-02
   6.800   1.163962E-02   1.401734E-02
   6.900   9.696634E-03   1.190295E-02
   7.000   8.017069E-03   1.004342E-02
   7.100   6.563190E-03   8.406229E-03
   7.200   5.343088E-03   7.005132E-03
   7.300   4.322993E-03   5.809871E-03
   7.400   3.482316E-03   4.803483E-03
   7.500   2.794424E-03   3.960985E-03
   7.600   2.233483E-03   3.258739E-03
   7.700   1.782163E-03   2.679307E-03
   7.800   1.419800E-03   2.202073E-03
   7.900   1.130347E-03   1.810646E-03
   8.000   8.994356E-04   1.489615E-03
   8.100   7.155826E-04   1.227282E-03
   8.200   5.693420E-04   1.012321E-03
   8.300   4.529991E-04   8.361558E-04
   8.400   3.604019E-04   6.915467E-04
   8.500   2.866926E-04   5.726235E-04
   8.600   2.279899E-04   4.749809E-04
   8.700   1.812821E-04   3.944719E-04
   8.800   1.441208E-04   3.280775E-04
   8.900   1.145936E-04   2.732613E-04
   9.000   9.113644E-05   2.279386E-04
   9.100   7.255622E-05   1.906254E-04
   9.200   5.783423E-05   1.597381E-04
   9.300   4.617429E-05   1.341863E-04
   9.400   3.693652E-05   1.130196E-04
   9.500   2.960151E-05   9.543231E-05
   9.600   2.379055E-05   8.090167E-05
   9.700   1.915179E-05   6.876839E-05
   9.800   1.544355E-05   5.863876E-05
   9.900   1.246234E-05   5.013972E-05
  10.000   1.006067E-05   4.298109E-05
  10.100   8.117630E-06   3.697223E-05
  10.200   6.543732E-06   3.187036E-05
  10.300   5.267530E-06   2.753698E-05
  10.400   4.233825E-06   2.383872E-05
  10.500   3.398327E-06   2.067239E-05
  10.600   2.724179E-06   1.796675E-05
  10.700   2.183939E-06   1.563587E-05
  10.800   1.751866E-06   1.362642E-05
  10.900   1.408278E-06   1.188606E-05
  11.000   1.139930E-06   1.037018E-05
  11.100   9.338446E-07   9.041024E-06
  11.200   7.650169E-07   7.882225E-06
  11.300   6.267111E-07   6.871951E-06
  11.400   5.134094E-07   5.991165E-06
  11.500   4.205912E-07   5.223270E-06
  11.600   3.445534E-07   4.553797E-06
  11.700   2.822624E-07   3.970132E-06
  11.800   2.306927E-07   3.459217E-06
  11.900   1.853693E-07   3.001058E-06
  12.000   1.489504E-07   2.603581E-06
  12.100   1.196866E-07   2.258747E-06
  12.200   9.617219E-08   1.959586E-06
  12.300   7.727757E-08   1.700047E-06
  12.400   6.209510E-08   1.474883E-06
  12.500   4.989549E-08   1.279541E-06
  12.600   4.009269E-08   1.110071E-06
  12.700   3.221581E-08   9.630468E-07
  12.800   2.588648E-08   8.354953E-07
  12.900   2.182692E-08   7.268845E-07
  13.000   1.848017E-08   6.325457E-07
  13.100   1.564658E-08   5.504507E-07
  13.200   1.324746E-08   4.790103E-07
  13.300   1.121621E-08   4.168419E-07
  13.400   9.496414E-09   3.627420E-07
  13.500   8.040315E-09   3.156635E-07
  13.600   6.807483E-09   2.746951E-07
  13.700   5.763682E-09   2.390437E-07
  13.800   4.879928E-09   2.080194E-07
  13.900   3.911247E-09   1.769967E-07
  14.000   3.016704E-09   1.482465E-07
  14.100   2.326752E-09   1.241662E-07
  14.200   1.794599E-09   1.039974E-07
  14.300   1.384156E-09   8.710475E-08
  14.400   1.067585E-09   7.295599E-08
  14.500   8.234169E-10   6.110548E-08
  14.600   6.350928E-10   5.117988E-08
  14.700   4.898404E-10   4.286654E-08
  14.800   3.778088E-10   3.590357E-08
  14.900   2.989135E-10   3.027300E-08
  15.000   2.840449E-10   2.678146E-08
  15.100   2.699158E-10   2.369262E-08
  15.200   2.564895E-10   2.096003E-08
  15.300   2.437311E-10   1.854260E-08
  15.400   2.316074E-10   1.640399E-08
  15.500   2.200867E-10   1.451203E-08
  15.600   2.091390E-10   1.283828E-08
  15.700   1.987360E-10   1.135758E-08
  15.800   1.888503E-10   1.004765E-08
  15.900   1.794565E-10   8.888805E-09
  16.000   1.605616E-10   8.585356E-09
  16.100   1.345109E-10   9.126828E-09
  16.200   1.126869E-10   9.702451E-09
  16.300   9.440376E-11   1.031438E-08
  16.400   7.908701E-11   1.096490E-08
  16.500   6.625536E-11   1.165645E-08
  16.600   5.550561E-11   1.239161E-08
  16.700   4.649998E-11   1.317314E-08
  16.800   3.895549E-11   1.400396E-08
  16.900   3.263507E-11   1.488718E-08
  17.000   2.734012E-11   1.582610E-08
  17.100   2.574424E-11   1.654822E-08
  17.200   2.625773E-11   1.710875E-08
  17.300   2.678145E-11   1.768827E-08
  17.400   2.731562E-11   1.828742E-08
  17.500   2.786045E-11   1.890686E-08
  17.600   2.841614E-11   1.954729E-08
  17.700   2.898292E-11   2.020940E-08
  17.800   2.956100E-11   2.089395E-08
  17.900   3.015061E-11   2.160168E-08
  18.000   3.075198E-11   2.233338E-08
  18.100   3.136535E-11   2.308987E-08
  18.200   3.306616E-11   2.337304E-08
  18.300   3.674129E-11   2.287796E-08
  18.400   4.082488E-11   2.239336E-08
  18.500   4.536234E-11   2.191902E-08
  18.600   5.040411E-11   2.145474E-08
  18.700   5.600625E-11   2.100029E-08
  18.800   6.223104E-11   2.055546E-08
  18.900   6.914768E-11   2.012006E-08
  19.000   7.683306E-11   1.969387E-08
  19.100   8.537263E-11   1.927672E-08
  19.200   9.486133E-11   1.886840E-08
  19.300   1.054046E-10   1.846873E-08
  19.400   1.100852E-10   1.671389E-08
  19.500   1.125237E-10   1.471886E-08
  19.600   1.150162E-10   1.296197E-08
  19.700   1.175639E-10   1.141479E-08
  19.800   1.201681E-10   1.005228E-08
  19.900   1.228299E-10   8.852408E-09
 Z=  74 A= 154  W  beta2=-0.09 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   8.796502E-02   6.978560E-02
   0.100   8.775619E-02   6.973548E-02
   0.200   8.754784E-02   6.968540E-02
   0.300   8.733003E-02   6.963337E-02
   0.400   8.693530E-02   6.954600E-02
   0.500   8.647539E-02   6.945280E-02
   0.600   8.594376E-02   6.935311E-02
   0.700   8.539103E-02   6.925936E-02
   0.800   8.478950E-02   6.917830E-02
   0.900   8.419783E-02   6.913684E-02
   1.000   8.361229E-02   6.910951E-02
   1.100   8.308087E-02   6.912842E-02
   1.200   8.258900E-02   6.918100E-02
   1.300   8.225225E-02   6.932587E-02
   1.400   8.191686E-02   6.947104E-02
   1.500   8.173486E-02   6.968893E-02
   1.600   8.162602E-02   6.993672E-02
   1.700   8.164131E-02   7.022920E-02
   1.800   8.166974E-02   7.052554E-02
   1.900   8.181029E-02   7.084572E-02
   2.000   8.198165E-02   7.115959E-02
   2.100   8.218098E-02   7.146782E-02
   2.200   8.237883E-02   7.176040E-02
   2.300   8.257380E-02   7.202504E-02
   2.400   8.272023E-02   7.223653E-02
   2.500   8.285379E-02   7.243414E-02
   2.600   8.292739E-02   7.258254E-02
   2.700   8.296033E-02   7.269834E-02
   2.800   8.288983E-02   7.274329E-02
   2.900   8.281939E-02   7.278828E-02
   3.000   8.265885E-02   7.277769E-02
   3.100   8.246506E-02   7.274915E-02
   3.200   8.222206E-02   7.269585E-02
   3.300   8.197376E-02   7.264079E-02
   3.400   8.169435E-02   7.257618E-02
   3.500   8.141504E-02   7.251759E-02
   3.600   8.113608E-02   7.246337E-02
   3.700   8.086334E-02   7.241466E-02
   3.800   8.059873E-02   7.237350E-02
   3.900   8.033177E-02   7.232211E-02
   4.000   8.006509E-02   7.226883E-02
   4.100   7.977068E-02   7.218153E-02
   4.200   7.942429E-02   7.203776E-02
   4.300   7.901084E-02   7.182520E-02
   4.400   7.848989E-02   7.150446E-02
   4.500   7.785692E-02   7.107631E-02
   4.600   7.709054E-02   7.052040E-02
   4.700   7.608343E-02   6.973822E-02
   4.800   7.490556E-02   6.879539E-02
   4.900   7.347211E-02   6.761386E-02
   5.000   7.183712E-02   6.624336E-02
   5.100   6.997696E-02   6.466178E-02
   5.200   6.775437E-02   6.274312E-02
   5.300   6.532541E-02   6.062734E-02
   5.400   6.259238E-02   5.822453E-02
   5.500   5.967065E-02   5.563956E-02
   5.600   5.655171E-02   5.286299E-02
   5.700   5.310550E-02   4.977403E-02
   5.800   4.955908E-02   4.658047E-02
   5.900   4.583395E-02   4.320840E-02
   6.000   4.209090E-02   3.980628E-02
   6.100   3.834150E-02   3.638407E-02
   6.200   3.450582E-02   3.286854E-02
   6.300   3.081096E-02   2.946902E-02
   6.400   2.720857E-02   2.614112E-02
   6.500   2.383312E-02   2.301010E-02
   6.600   2.068530E-02   2.007730E-02
   6.700   1.772406E-02   1.730691E-02
   6.800   1.506909E-02   1.481083E-02
   6.900   1.267688E-02   1.255080E-02
   7.000   1.058957E-02   1.056724E-02
   7.100   8.777200E-03   8.834115E-03
   7.200   7.204284E-03   7.321143E-03
   7.300   5.882279E-03   6.039692E-03
   7.400   4.771046E-03   4.954464E-03
   7.500   3.855568E-03   4.052323E-03
   7.600   3.103627E-03   3.304330E-03
   7.700   2.488843E-03   2.687417E-03
   7.800   1.992857E-03   2.184077E-03
   7.900   1.593172E-03   1.774121E-03
   8.000   1.273110E-03   1.441597E-03
   8.100   1.016921E-03   1.171943E-03
   8.200   8.122377E-04   9.539441E-04
   8.300   6.488595E-04   7.772759E-04
   8.400   5.184091E-04   6.341604E-04
   8.500   4.141819E-04   5.178743E-04
   8.600   3.308879E-04   4.233291E-04
   8.700   2.642739E-04   3.464871E-04
   8.800   2.110438E-04   2.838415E-04
   8.900   1.685042E-04   2.327916E-04
   9.000   1.345568E-04   1.911217E-04
   9.100   1.074704E-04   1.571046E-04
   9.200   8.591543E-05   1.294399E-04
   9.300   6.875798E-05   1.068428E-04
   9.400   5.512293E-05   8.843162E-05
   9.500   4.426492E-05   7.336630E-05
   9.600   3.561296E-05   6.103259E-05
   9.700   2.873221E-05   5.098183E-05
   9.800   2.321773E-05   4.269894E-05
   9.900   1.879654E-05   3.588818E-05
  10.000   1.522770E-05   3.023414E-05
  10.100   1.234321E-05   2.553501E-05
  10.200   1.000105E-05   2.163122E-05
  10.300   8.097151E-06   1.835503E-05
  10.400   6.545704E-06   1.560717E-05
  10.500   5.284537E-06   1.328787E-05
  10.600   4.260091E-06   1.132910E-05
  10.700   3.429056E-06   9.676952E-06
  10.800   2.759661E-06   8.276017E-06
  10.900   2.221796E-06   7.089871E-06
  11.000   1.791521E-06   6.081292E-06
  11.100   1.452431E-06   5.226048E-06
  11.200   1.192887E-06   4.503041E-06
  11.300   9.797226E-07   3.880059E-06
  11.400   8.046500E-07   3.343264E-06
  11.500   6.608622E-07   2.880734E-06
  11.600   5.427687E-07   2.482193E-06
  11.700   4.457780E-07   2.138790E-06
  11.800   3.661192E-07   1.842895E-06
  11.900   3.006952E-07   1.587936E-06
  12.000   2.427216E-07   1.365116E-06
  12.100   1.958346E-07   1.173490E-06
  12.200   1.580049E-07   1.008763E-06
  12.300   1.274829E-07   8.671599E-07
  12.400   1.028568E-07   7.454338E-07
  12.500   8.298776E-08   6.407948E-07
  12.600   6.695688E-08   5.508444E-07
  12.700   5.402271E-08   4.735205E-07
  12.800   4.358705E-08   4.070509E-07
