 Z=  17 A=  25  Cl beta2=-0.11 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
  14.900   3.646223E-13   8.244908E-06
  15.000   3.085193E-13   6.232972E-06
  15.100   2.610487E-13   4.711992E-06
  15.200   2.208821E-13   3.562164E-06
  15.300   1.868959E-13   2.692919E-06
  15.400   1.581390E-13   2.035788E-06
  15.500   1.203702E-13   1.430735E-06
  15.600   8.293102E-14   9.387481E-07
  15.700   5.713670E-14   6.159405E-07
  15.800   3.936527E-14   4.041369E-07
  15.900   2.712135E-14   2.651662E-07
  16.000   1.868571E-14   1.739835E-07
  16.100   1.287383E-14   1.141557E-07
  16.200   8.869635E-15   7.490097E-08
  16.300   6.110881E-15   4.914475E-08
  16.400   4.210193E-15   3.224533E-08
  16.500   2.578142E-15   1.915448E-08
  16.600   1.509710E-15   1.095703E-08
  16.700   8.840569E-16   6.267799E-09
  16.800   5.176866E-16   3.585399E-09
  16.900   3.031473E-16   2.050973E-09
  17.000   1.775172E-16   1.173228E-09
  17.100   1.039506E-16   6.711269E-10
  17.200   6.087147E-17   3.839079E-10
  17.300   3.564515E-17   2.196086E-10
  17.400   2.087311E-17   1.256238E-10
  17.500   1.222289E-17   7.186116E-11
  17.600   6.260370E-18   3.634072E-11
  17.700   3.145701E-18   1.805704E-11
  17.800   1.580647E-18   8.972216E-12
  17.900   7.942410E-19   4.458131E-12
  18.000   3.990890E-19   2.215164E-12
  18.100   2.005336E-19   1.100675E-12
  18.200   1.007638E-19   5.469053E-13
  18.300   5.063165E-20   2.717473E-13
  18.400   2.544131E-20   1.350263E-13
  18.500   1.278371E-20   6.709211E-14
  18.600   6.423540E-21   3.333685E-14
  18.700   3.227690E-21   1.656447E-14
  18.800   1.621845E-21   8.230586E-15
  18.900   8.149421E-22   4.089628E-15
  19.000   4.094909E-22   2.032062E-15
  19.100   2.057603E-22   1.009695E-15
  19.200   1.033901E-22   5.016989E-16
  19.300   5.195131E-23   2.492851E-16
  19.400   2.610442E-23   1.238652E-16
  19.500   1.311691E-23   6.154638E-17
  19.600   6.590963E-24   3.058127E-17
  19.700   3.311817E-24   1.519528E-17
  19.800   1.664117E-24   7.550258E-18
  19.900   8.361828E-25   3.751586E-18
 Z=  17 A=  26  Cl beta2= 0.15 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   6.076654E-02   9.936693E-02
   0.100   6.089833E-02   9.928696E-02
   0.200   6.121350E-02   9.909291E-02
   0.300   6.169974E-02   9.878833E-02
   0.400   6.233863E-02   9.838024E-02
   0.500   6.310821E-02   9.786861E-02
   0.600   6.395250E-02   9.727739E-02
   0.700   6.483179E-02   9.660590E-02
   0.800   6.569509E-02   9.587385E-02
   0.900   6.650324E-02   9.508441E-02
   1.000   6.719451E-02   9.423372E-02
   1.100   6.774590E-02   9.332964E-02
   1.200   6.808918E-02   9.235824E-02
   1.300   6.822265E-02   9.132505E-02
   1.400   6.811190E-02   9.021946E-02
   1.500   6.767475E-02   8.900775E-02
   1.600   6.694552E-02   8.769050E-02
   1.700   6.603432E-02   8.631351E-02
   1.800   6.471584E-02   8.475344E-02
   1.900   6.317778E-02   8.308882E-02
   2.000   6.124119E-02   8.119271E-02
   2.100   5.902448E-02   7.910387E-02
   2.200   5.667693E-02   7.691846E-02
   2.300   5.397689E-02   7.443969E-02
   2.400   5.115285E-02   7.182614E-02
   2.500   4.804063E-02   6.891150E-02
   2.600   4.478514E-02   6.579588E-02
   2.700   4.155031E-02   6.262342E-02
   2.800   3.814029E-02   5.917990E-02
   2.900   3.478619E-02   5.568379E-02
   3.000   3.135615E-02   5.198035E-02
   3.100   2.799745E-02   4.821339E-02
   3.200   2.484542E-02   4.453420E-02
   3.300   2.175811E-02   4.077317E-02
   3.400   1.890765E-02   3.713935E-02
   3.500   1.620778E-02   3.352879E-02
   3.600   1.375005E-02   3.007116E-02
   3.700   1.158740E-02   2.685685E-02
   3.800   9.636639E-03   2.379347E-02
   3.900   7.956294E-03   2.098929E-02
   4.000   6.490128E-03   1.838905E-02
   4.100   5.250611E-03   1.604049E-02
   4.200   4.225593E-03   1.395330E-02
   4.300   3.369694E-03   1.208510E-02
   4.400   2.674784E-03   1.044718E-02
   4.500   2.108156E-03   9.006649E-03
   4.600   1.654462E-03   7.755749E-03
   4.700   1.294935E-03   6.674087E-03
   4.800   1.009469E-03   5.742052E-03
   4.900   7.855162E-04   4.941423E-03
   5.000   6.095399E-04   4.255832E-03
   5.100   4.722424E-04   3.669210E-03
   5.200   3.655171E-04   3.165696E-03
   5.300   2.825983E-04   2.736940E-03
   5.400   2.184045E-04   2.369428E-03
   5.500   1.686922E-04   2.055782E-03
   5.600   1.302780E-04   1.786705E-03
   5.700   1.006058E-04   1.554572E-03
   5.800   7.774015E-05   1.355946E-03
   5.900   6.010402E-05   1.184447E-03
   6.000   4.650268E-05   1.037154E-03
   6.100   3.599953E-05   9.098693E-04
   6.200   2.787904E-05   7.991688E-04
   6.300   2.161164E-05   7.038486E-04
   6.400   1.676274E-05   6.208880E-04
   6.500   1.300953E-05   5.491076E-04
   6.600   1.010138E-05   4.864955E-04
   6.700   7.845786E-06   4.315173E-04
   6.800   6.100516E-06   3.836000E-04
   6.900   4.747451E-06   3.414133E-04
   7.000   3.699315E-06   3.043889E-04
   7.100   2.885886E-06   2.716895E-04
   7.200   2.253028E-06   2.426802E-04
   7.300   1.762175E-06   2.171347E-04
   7.400   1.379724E-06   1.944892E-04
   7.500   1.081556E-06   1.745241E-04
   7.600   8.482123E-07   1.568389E-04
   7.700   6.653969E-07   1.410808E-04
   7.800   5.222178E-07   1.271796E-04
   7.900   4.099581E-07   1.147764E-04
   8.000   3.219054E-07   1.037306E-04
   8.100   2.528969E-07   9.380084E-05
   8.200   1.987564E-07   8.484985E-05
   8.300   1.564937E-07   7.675212E-05
   8.400   1.236969E-07   6.933267E-05
   8.500   9.803582E-08   6.256749E-05
   8.600   7.769819E-08   5.646242E-05
   8.700   6.157962E-08   5.095305E-05
   8.800   4.880486E-08   4.598127E-05
   8.900   3.868025E-08   4.149461E-05
   9.000   3.065936E-08   3.746829E-05
   9.100   2.430693E-08   3.387238E-05
   9.200   1.927068E-08   3.062157E-05
   9.300   1.527792E-08   2.768275E-05
   9.400   1.211243E-08   2.502598E-05
   9.500   9.602808E-09   2.262418E-05
   9.600   7.613165E-09   2.045289E-05
   9.700   6.035765E-09   1.848999E-05
   9.800   4.829722E-09   1.670686E-05
   9.900   3.880935E-09   1.509218E-05
  10.000   3.118534E-09   1.363355E-05
  10.100   2.505906E-09   1.231590E-05
  10.200   2.013626E-09   1.112560E-05
  10.300   1.618054E-09   1.005033E-05
  10.400   1.300191E-09   9.078987E-06
  10.500   1.044772E-09   8.201522E-06
  10.600   8.306345E-10   7.442695E-06
  10.700   6.599223E-10   6.756111E-06
  10.800   5.242949E-10   6.132863E-06
  10.900   4.165417E-10   5.567110E-06
  11.000   3.309339E-10   5.053548E-06
  11.100   2.629203E-10   4.587361E-06
  11.200   2.088849E-10   4.164180E-06
  11.300   1.664254E-10   3.781348E-06
  11.400   1.365963E-10   3.446238E-06
  11.500   1.121135E-10   3.140826E-06
  11.600   9.201894E-11   2.862480E-06
  11.700   7.552598E-11   2.608801E-06
  11.800   6.198913E-11   2.377604E-06
  11.900   5.087855E-11   2.166896E-06
  12.000   4.175937E-11   1.974862E-06
  12.100   3.411756E-11   1.801140E-06
  12.200   2.679246E-11   1.652910E-06
  12.300   2.104008E-11   1.516878E-06
  12.400   1.652274E-11   1.392042E-06
  12.500   1.297528E-11   1.277479E-06
  12.600   1.018947E-11   1.172345E-06
  12.700   8.001774E-12   1.075863E-06
  12.800   6.283781E-12   9.873217E-07
  12.900   4.934643E-12   9.060669E-07
  13.000   4.097396E-12   8.395169E-07
  13.100   3.414334E-12   7.783314E-07
  13.200   2.845142E-12   7.216053E-07
  13.300   2.370838E-12   6.690135E-07
  13.400   1.975604E-12   6.202547E-07
  13.500   1.646258E-12   5.750495E-07
  13.600   1.371816E-12   5.331389E-07
  13.700   1.143125E-12   4.942828E-07
  13.800   1.095347E-12   4.419061E-07
  13.900   1.186199E-12   3.826994E-07
  14.000   1.284587E-12   3.314253E-07
  14.100   1.391136E-12   2.870209E-07
  14.200   1.506522E-12   2.485657E-07
  14.300   1.631479E-12   2.152629E-07
  14.400   1.766800E-12   1.864219E-07
  14.500   1.913346E-12   1.614451E-07
  14.600   2.072046E-12   1.398146E-07
  14.700   1.909908E-12   1.096403E-07
  14.800   1.690511E-12   8.385772E-08
  14.900   1.496316E-12   6.413806E-08
  15.000   1.324429E-12   4.905560E-08
  15.100   1.172287E-12   3.751987E-08
  15.200   1.037622E-12   2.869684E-08
  15.300   9.184270E-13   2.194860E-08
  15.400   8.129241E-13   1.678725E-08
  15.500   7.195406E-13   1.283962E-08
  15.600   5.573931E-13   9.042081E-09
  15.700   3.965065E-13   6.040317E-09
  15.800   2.820584E-13   4.035070E-09
  15.900   2.006448E-13   2.695520E-09
  16.000   1.427304E-13   1.800669E-09
  16.100   1.015326E-13   1.202888E-09
  16.200   7.222610E-14   8.035568E-10
  16.300   5.137868E-14   5.367944E-10
  16.400   3.654868E-14   3.585910E-10
  16.500   2.599923E-14   2.395470E-10
  16.600   1.628892E-14   1.444710E-10
  16.700   9.795400E-15   8.430242E-11
