Energy,Data_18,Data_102,Data_1,Data_2,Data_3
1.125e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
1.25e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
1.375e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
1.5e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
1.625e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
1.7500000000000002e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
2e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
2.1875e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
2.375e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
2.5624999999999997e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
2.75e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
3.125e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
3.5000000000000003e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
3.875e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
4.2500000000000003e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
4.625e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
5e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
5.625e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
6.25e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
6.875000000000001e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
7.5e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
8.125e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
8.75e-10,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
1e-09,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.0199999999995
1.125e-09,1875.7400000000002,51.22046,2807.0200000000004,12.720000000000002,2807.0200000000004
1.25e-09,1875.7400000000002,51.22046,2807.02,12.720000000000002,2807.02
1.3750000000000001e-09,1875.7400000000002,51.22046,2386.04,12.720000000000002,2386.04
1.5e-09,1875.7400000000002,51.22046,2386.04,12.720000000000002,2386.04
1.625e-09,1875.7400000000002,51.22046,2386.04,12.720000000000002,2386.04
1.75e-09,1875.7400000000002,51.22046,2201.6,12.720000000000002,2079.4
2e-09,1875.7400000000002,51.22046,2187.48,12.720000000000002,1947.1599999999999
2.1875e-09,1764.9399999999998,51.22046,2398.24,12.720000000000002,1764.9399999999998
2.3749999999999998e-09,1755.1,51.22046,2423.1,12.720000000000002,2341.52
2.5624999999999998e-09,1711.1599999999999,51.22046,1640.5600000000002,12.720000000000002,1624.3200000000002
2.7500000000000002e-09,1605.78,51.22046,1847.4199999999996,12.720000000000002,1564.28
3.125e-09,1456.42,51.22046,1744.86,12.720000000000002,1623.1599999999999
3.5e-09,1391.92,51.22046,2028.64,12.720000000000002,1988.8400000000001
3.875e-09,1350.1200000000001,51.22046,1419.68,12.720000000000002,1464.66
4.25e-09,1249.0400000000002,51.22046,1383.5800000000002,12.720000000000002,1325.7199999999998
4.625e-09,1274.8200000000002,51.22046,1250.58,12.720000000000002,1303.06
5e-09,1204.2400000000002,51.22046,1242.8799999999999,12.720000000000002,1221.58
5.625e-09,1140.82,51.22046,1162.82,12.720000000000002,1169.9
6.25e-09,1079.02,51.22046,1152.6599999999999,12.720000000000002,1127.82
6.875e-09,1023.5380000000001,51.22046,1119.3600000000001,12.720000000000002,1095.1
7.5e-09,961.174,51.22046,1041.484,12.720000000000002,993.4739999999999
8.125e-09,994.5099999999999,51.22046,1008.7459999999999,12.720000000000002,978.55
8.75e-09,893.3460000000001,51.22046,984.3799999999999,12.720000000000002,948.896
1e-08,838.0360000000001,51.22046,919.4860000000001,12.720000000000002,898.528
1.125e-08,797.078,51.22046,859.8039999999999,12.720000000000002,842.3439999999998
1.25e-08,751.282,51.22046,844.3040000000001,12.720000000000002,824.2239999999999
1.375e-08,719.1360000000001,51.22046,772.7220000000001,12.720000000000002,764.0360000000001
1.5e-08,678.8779999999999,51.22046,765.138,12.720000000000002,748.55
1.625e-08,649.912,51.22046,736.1,12.720000000000002,716.838
1.75e-08,629.34362,51.22046,690.768,12.720000000000002,686.0699999999999
2e-08,600.90056,51.22046,648.21,12.720000000000002,494.480004
2.265e-08,561.616,47.758078,615.314,12.720000000000002,600.11
2.5299999999999998e-08,522.02,49.589999999999996,584.9,12.720000000000002,547.6
2.8387500000000002e-08,494.36664,48.094246,548.19,12.720000000000002,519.052
3.1475e-08,464.70199999999994,42.131722,538.792,12.720000000000002,501.802
3.4562499999999996e-08,452.8166,40.683742,502.726,12.720000000000002,465.30840000000006
3.765e-08,438.40479999999997,39.001742,483.25600000000003,12.720000000000002,459.66759999999994
4.07375e-08,422.203,39.001742,469.49485999999996,12.720000000000002,444.4652
4.3825000000000004e-08,404.03819999999996,36.903000000000006,454.08000000000004,12.720000000000002,440.9862
5e-08,378.7704,33.240731999999994,412.782,12.720000000000002,395.8782
5.625e-08,353.1526,33.240731999999994,391.016,12.720000000000002,353.1526
6.25e-08,336.9106,33.240731999999994,375.678,12.720000000000002,365.74719999999996
6.875e-08,316.1936,31.192787999999997,362.02,12.720000000000002,324.27360000000004
7.5e-08,301.6254,29.689574,345.4,12.720000000000002,323.58000000000004
8.125e-08,291.89700000000005,28.213631999999997,334.96,12.720000000000002,309.32680000000005
8.75e-08,278.258,28.213632,323.04,12.720000000000002,302.1042
9.375e-08,269.3292,27.417939999999998,307.06000000000006,12.720000000000002,284.4624
1e-07,259.7916,26.794960000000003,298.076,12.720000000000002,291.896
1.07475e-07,248.8282,26.794960000000003,291.26000000000005,12.720000000000002,272.3338
1.1495e-07,236.606,26.794959999999996,284.54,12.720000000000002,246.706
1.277075e-07,229.13379999999998,27.188010000000002,272.64,12.720000000000002,238.9518
1.40465e-07,216.52280000000002,27.803878000000005,261.2,12.720000000000002,192.21359999999999
1.468438e-07,209.78897999999998,27.803877999999997,252.42,12.720000000000002,227.30720000000002
1.532225e-07,207.23579999999998,27.803877999999997,247.10999999999999,12.720000000000002,238.35519999999997
1.590697e-07,207.6616,27.173876,248.69190000000003,12.720000000000002,217.47959999999998
1.6491689999999998e-07,205.5424,27.173875999999996,243.98016,12.720000000000002,223.5356
1.707641e-07,201.52980000000002,26.193906,242.66,12.720000000000002,220.342
1.766113e-07,201.3164,26.193906,242.66,12.720000000000002,217.01640000000003
2e-07,198.7512,24.15394,239.95999999999998,12.720000000000002,205.9598
2.0850000000000002e-07,190.4222,24.15394,232.54000000000002,12.720000000000002,163.184686
2.17e-07,189.75860000000003,21.661573999999995,226.58491999999995,12.720000000000002,204.1002
2.2472e-07,187.7146,21.661573999999995,223.28000000000003,12.720000000000002,204.0244
2.3244e-07,185.8758,19.139562,217.65468,12.720000000000002,191.12380000000002
2.5771e-07,174.4876,16.953066,213.9,12.720000000000002,186.6566
2.651082e-07,174.59473999999997,16.953066,205.498,12.720000000000002,142.47781999999998
2.7250629999999997e-07,174.6,16.953066,209.64000000000001,12.720000000000002,181.35999999999999
2.7990440000000004e-07,166.74960000000002,15.033702,201.8,12.720000000000002,189.2436
2.873025e-07,167.08999999999997,15.033702,193.888,12.720000000000002,170.49759999999998
3.005961e-07,164.9048,15.033702,189.2916,12.720000000000002,184.9096
3.138897e-07,162.5664,13.631854,193.18,12.720000000000002,175.4294
3.271833e-07,159.20680000000002,13.631853999999999,187.04,12.720000000000002,176.0306
3.404769e-07,155.1098,12.508174,182.00799999999998,12.74,164.5826
3.670641e-07,153.04399999999998,11.540386000000002,176.95999999999998,12.74,161.09419999999997
3.936513e-07,151.3514,11.174024,178.12,12.74,167.7096
5e-07,131.03199999999998,10.815674,165.042,12.739999999999998,150.10840000000002
6.771850000000001e-07,122.80919999999999,8.951156000000001,143.316,12.48,134.8792
7.7755e-07,112.9392,5.24,141.43400000000003,12.36,99.73120000000002
8.88775e-07,126.27060000000002,7.843999999999999,151.366,12.36,132.67600000000002
1e-06,139.89600000000002,9.336,169.12599999999998,12.34,131.608
1.071643e-06,154.1012,9.251999999999999,182.712,12.28,124.68199999999999
1.1432850000000001e-06,180.41879999999998,11.516,202.70999999999998,12.28,151.3588
1.214927e-06,200.2802,14.632,231.898,12.28,213.2982
1.286569e-06,234.23200000000003,18.054000000000002,268.454,12.32,249.804
1.322391e-06,234.42619999999997,22.93,283.172,12.3,234.42619999999997
1.358212e-06,262.38700000000006,28.215999999999998,317.68094,12.399999999999999,224.9798
1.429854e-06,305.83140000000003,35.852,355.20200000000006,12.48,283.8754
1.465675e-06,325.12199999999996,41.174,384.98999999999995,12.620000000000001,209.94
1.5014959999999998e-06,342.02200000000005,50.748,417.78599999999994,12.620000000000001,325.258
1.537317e-06,381.89799999999997,59.152,458.082,12.58,351.784
1.5731379999999998e-06,417.09,67.27799999999999,510.09399999999994,13.059999999999999,373.634
1.597426e-06,414.30420000000004,76.256,510.834,13.76,427.4902
1.621713e-06,456.18199999999996,88.7,570.5600000000001,13.76,464.582
1.6581099999999997e-06,517.2414,105.12,647.7239999999999,14.1,579.7734
1.694507e-06,596.8199999999999,129.12,773.564,14.74,734.7239999999999
1.730904e-06,744.4386000000001,161.32,1014.3520000000001,14.74,621.126
1.749102e-06,785.37578,159.6,1027.696,16.02,553.432
1.7673e-06,831.3106399999999,160.52,1173.66,16.020000000000003,831.3106399999999
1.782463e-06,814.0142,165.56,1111.4599999999998,16.560000000000002,1019.8922
1.808998e-06,831.38472,151.98,1097.04,17.040000000000003,831.38472
1.835532e-06,768.91104,133.07999999999998,1015.1200000000001,17.639999999999997,686.7810400000001
1.8886000000000002e-06,590.94806,93.942,731.1600000000001,17.04,628.86206
1.91645e-06,517.9048,78.72999999999999,601.482,16.800000000000004,531.9528
1.9443e-06,450.39570000000003,67.13199999999999,506.294,16.139999999999997,300.288
1.97215e-06,374.469,54.824,481.9599999999999,16.14,306.758
2e-06,350.72533999999996,50.260000000000005,402.20599999999996,15.239999999999998,372.668
2.03215e-06,312.72380000000004,48.019999999999996,355.15200000000004,14.279999999999998,288.9898
2.0643e-06,274.2068,45.666000000000004,348.88,14.040000000000001,241.80139999999997
2.088413e-06,273.60716,46.480000000000004,345.316,13.9,254.90456000000003
2.112525e-06,264.098,54.391999999999996,348.116,13.9,237.88600000000002
2.127596e-06,267.94424,57.220000000000006,336.612,13.9,282.39423999999997
2.142666e-06,262.72158,62.040000000000006,343.76199999999994,14.319999999999999,240.69958000000003
2.157737e-06,276.13,72.50000000000001,345.954,14.5,201.546
2.172807e-06,279.55134000000004,82.732,380.666,14.5,285.87
2.187878e-06,296.78648,100.42,411.6139999999999,14.5,283.62048
2.202948e-06,329.75169999999997,124.28,474.954,15.6,316.45570000000004
2.210483e-06,364.21655999999996,131.57999999999998,529.4739999999999,15.6,348.7386
2.218018e-06,359.73704,142.38,515.574,15.6,392.628
2.2255529999999997e-06,383.47668000000004,181.64000000000001,559.106,15.6,425.14268000000004
2.233088e-06,410.00660000000005,200.84,616.5240000000001,15.6,397.8558
2.249179e-06,468.67965999999996,253.94,713.714,16.56,559.12166
2.265269e-06,557.1508,314.4,932.6060000000001,16.56,699.8340000000001
2.28136e-06,574.1077,366.14,1103.7659999999998,17.42,737.818
2.289405e-06,589.844,395.54,964.9200000000001,17.42,455.15199999999993
2.29745e-06,584.32972,397.78000000000003,1073.3200000000002,17.42,804.3437200000001
2.3032e-06,572.508,396.78000000000003,1097.3799999999999,17.42,856.1939999999998
2.314675e-06,501.706,384.58000000000004,1013.9699999999999,17.419999999999998,827.03
2.32615e-06,502.93243999999993,329.2,890.588,17.419999999999998,595.9324399999999
2.348435e-06,359.08036,237.6,588.508,17.18,433.546
2.359577e-06,266.764,185.88,481.004,17.46,269.084
2.370719e-06,235.22408000000001,168.68,381.0,17.46,235.23128000000003
2.3818620000000002e-06,177.22,137.68,334.01800000000003,17.46,228.314
2.393004e-06,170.72755999999998,119.47999999999999,272.83399999999995,17.46,210.39556
2.404146e-06,122.93999999999998,92.35999999999999,238.57,17.6,136.488
2.415288e-06,118.61552000000002,73.654,209.49,17.6,170.55772000000002
2.4276990000000003e-06,107.36606000000002,68.654,167.78400000000005,17.6,118.74780000000001
2.4401089999999998e-06,91.03362,55.022000000000006,149.142,17.6,91.03362
2.452519e-06,78.553846,46.428000000000004,128.462,17.6,99.250046
2.464929e-06,77.084024,39.354,147.91968000000003,17.6,88.866724
2.477339e-06,68.47715000000001,36.474000000000004,115.95,17.6,71.12819999999999
2.489749e-06,65.124292,31.968000000000007,91.2802,16.96,73.53039999999999
2.514569e-06,58.362646,25.259999999999998,98.1166,16.96,67.701446
2.5393900000000003e-06,54.998000000000005,20.381999999999998,92.9082,16.540000000000003,50.53959999999999
2.56421e-06,60.054678,17.12,83.8342,16.080000000000002,57.366158
2.58903e-06,48.963924,15.916,78.17320000000001,15.760000000000002,52.038599999999995
2.61385e-06,54.534456,13.51,84.04060000000001,15.76,59.95445600000001
2.6403250000000004e-06,52.22568,11.264599999999998,82.6326,15.760000000000002,71.95208
2.6668e-06,51.1936,11.013,84.271,15.76,42.5384
2.713132e-06,46.32428,9.35,70.83659999999999,15.280000000000001,67.24571999999999
2.759463e-06,51.074200000000005,7.103,68.7074,14.98,43.2368
2.805794e-06,51.9886,7.3208,68.8108,13.959999999999999,45.93339999999999
2.852125e-06,54.551,7.5884,71.274,14.680000000000001,58.963
2.898457e-06,45.649104,6.7976,70.978,14.280000000000001,50.109104
2.944788e-06,49.70826,6.4604,76.48179999999999,14.279999999999998,43.54386
3.03745e-06,62.2073,5.682,80.64377999999999,14.139999999999997,69.5959
3.096494e-06,64.0446,6.361599999999999,84.61699999999999,13.839999999999998,56.4884
3.1555380000000003e-06,65.56344800000001,13.3018,112.78220000000002,13.4,55.6014
3.2145819999999996e-06,68.218356,5.9622,95.5318,13.079999999999998,71.836356
3.273625e-06,81.15903,5.9534,105.082,12.820000000000002,69.81903
3.332669e-06,89.976394,6.2232,111.94200000000001,12.819999999999999,93.47037399999999
3.391713e-06,110.66281799999999,10.156,145.91000000000003,12.84,128.5136
3.421235e-06,101.6234,12.113999999999999,128.9318,13.14,121.1516
3.450757e-06,113.50806,15.13,148.276,13.4,104.87766000000002
3.480279e-06,120.60010400000002,16.456,152.514,13.4,133.374104
3.4950400000000003e-06,117.72376000000001,16.695999999999998,161.208,13.559999999999999,134.17775999999998
3.5098000000000003e-06,125.00129,20.356,172.82199999999997,13.559999999999999,136.59329
3.5257999999999998e-06,134.5328,24.381999999999998,182.252,13.559999999999999,134.5328
3.5418e-06,140.37286,28.606,193.82799999999997,13.559999999999999,156.04665999999997
3.5577999999999996e-06,144.29515999999998,31.915999999999997,201.002,13.559999999999999,148.216
3.5738e-06,155.14148,36.236000000000004,214.56,13.559999999999999,161.96148
3.6073250000000002e-06,176.56596,51.918000000000006,238.05,13.680000000000001,200.52596
3.624088e-06,180.14990000000003,55.46,246.61599999999999,13.680000000000001,172.272
3.6408499999999996e-06,199.931,54.912,275.71999999999997,14.3,234.48000000000002
3.653888e-06,194.72526000000002,53.612,257.798,14.66,196.612
3.666925e-06,183.046,50.784000000000006,239.75799999999998,14.66,213.91800000000003
3.693e-06,157.35399999999998,38.876,202.92999999999998,14.660000000000002,170.058
3.719138e-06,127.68400000000001,30.815999999999995,186.82,14.88,135.21599999999998
3.732207e-06,119.60544,21.594,160.538,14.88,104.848
3.745275e-06,124.11212,19.474,154.956,14.88,128.91
3.758344e-06,101.70924,18.554000000000002,141.048,14.88,69.6692
3.771413e-06,99.86614,17.354,116.42540000000001,15.040000000000001,91.85754
3.784482e-06,97.44255999999999,14.99,111.79159999999999,15.040000000000001,95.37535999999999
3.7975499999999997e-06,90.61802,11.8218,106.94740000000002,15.040000000000001,97.46402
3.823688e-06,72.97990200000001,10.693000000000001,107.6958,15.160000000000002,85.345302
3.849825e-06,75.38667,8.206000000000001,78.8226,15.16,83.57746999999999
3.8759629999999994e-06,59.948771999999984,7.4208,81.2354,14.819999999999999,61.188700000000004
3.9020999999999995e-06,63.763968,6.1922,83.55259999999998,14.819999999999999,68.293928
3.94835e-06,59.299884,6.304399999999999,74.9962,14.52,59.299884
3.9946e-06,56.137682,5.929799999999999,75.513,14.239999999999998,62.920282
4.04085e-06,53.079462000000014,3.425,73.16560000000001,13.459999999999999,63.103539999999995
4.087099999999999e-06,52.282316,5.2748,70.39840000000001,13.2,54.482316000000004
4.1611e-06,59.540800000000004,3.3575999999999993,76.0384,12.979999999999999,74.7512
4.2351e-06,59.34438,2.9642000000000004,75.8382,12.72,70.0682
4.3461e-06,71.4956,4.2951999999999995,88.6138,12.5,60.69840000000001
4.4571e-06,76.81806,4.0566,94.20479999999999,12.48,74.213
4.592825e-06,103.484582,4.1676,120.82000000000001,12.84,64.290582
4.660688e-06,107.10999999999999,5.7208,126.11399999999999,13.16,90.23920000000001
4.72855e-06,113.53316,4.2492,135.828,13.16,125.89659999999999
4.796413e-06,105.94781800000001,6.442399999999999,128.942,13.12,98.511618
4.864275e-06,105.232,3.6352,125.21400000000001,13.12,65.0472
5e-06,89.22784200000001,5.2712,108.458,13.12,67.50999999999999
5.129625e-06,80.1418,5.1,159.41559999999998,12.74,64.67179999999999
5.25925e-06,66.808664,2.9714,67.6384,12.48,52.20640000000001
5.364325e-06,62.367534,4.562,78.3386,12.48,64.846734
5.416862999999999e-06,57.951173999999995,3.8644,64.236,12.559999999999999,42.6786
5.4694000000000005e-06,55.05980000000001,3.6795999999999998,73.8102,12.559999999999999,44.244
5.5411e-06,54.8246,5.445,75.4204,12.559999999999999,67.2876
5.576950000000001e-06,54.895366,5.908799999999999,78.31340000000002,12.559999999999999,66.400766
5.6128e-06,62.416399999999996,5.588,85.99359999999999,12.559999999999999,54.94780000000001
5.64865e-06,64.03067800000001,6.486,85.353,12.559999999999999,61.3448
5.6845e-06,73.51679999999999,8.382,92.39179999999999,12.819999999999999,79.9904
5.720349999999999e-06,79.43204,9.46,99.27420000000001,12.2,86.47644
5.7562e-06,91.19968000000001,11.368000000000002,114.35200000000002,12.2,100.83680000000001
5.8051e-06,98.654174,11.212,136.66400000000002,12.219999999999999,101.888
5.854e-06,112.535214,10.674000000000001,144.988,12.22,122.11420000000001
5.9029e-06,120.06544000000001,10.873999999999999,144.586,12.48,105.71400000000001
5.9517999999999995e-06,111.09866199999999,10.612,140.01,12.38,95.85866200000001
6.000700000000001e-06,109.31199999999998,8.8084,128.58599999999998,12.38,123.532
6.043200000000001e-06,100.5096,8.040000000000001,129.144,12.379999999999999,80.42960000000001
6.085700000000001e-06,106.98188,9.47,123.01199999999999,12.040000000000001,108.29679999999999
6.128200000000001e-06,94.12588000000001,8.234,119.80199999999999,12.040000000000001,98.66608000000001
6.170700000000001e-06,86.014476,7.808,119.60799999999999,12.040000000000001,89.544476
6.213200000000001e-06,100.00059999999999,10.5,119.982,12.040000000000001,111.36680000000001
6.2640250000000006e-06,91.93440000000001,10.222,122.748,11.6,109.22999999999999
6.314849000000001e-06,99.52340000000001,10.904,120.34200000000001,11.599999999999998,100.3856
6.365673e-06,110.5056,12.366,130.0214,11.279999999999998,120.7124
6.4164970000000004e-06,117.17339999999999,12.7,158.11599999999999,11.280000000000001,126.66799999999998
6.467322e-06,134.4226,17.660000000000004,162.87199999999999,12.139999999999999,147.7886
6.492734e-06,157.4458,20.25,172.49200000000002,12.139999999999999,168.06179999999998
6.518146e-06,137.72718,24.488,193.93800000000002,12.14,118.93199999999999
6.5435580000000004e-06,157.746,27.445999999999998,206.974,12.14,134.908
6.56897e-06,157.91576,27.828000000000003,209.882,14.419999999999998,184.16375999999997
6.594382000000001e-06,176.73200000000003,35.501999999999995,275.71400000000006,14.419999999999998,186.472
6.619794000000001e-06,221.95999999999998,47.408,255.544,14.419999999999998,189.046
6.641868e-06,251.8808,58.04600000000001,351.006,14.419999999999998,222.66799999999998
6.6639409999999995e-06,264.041,72.024,367.298,14.419999999999998,354.15999999999997
6.686015e-06,276.8745,79.35799999999999,445.554,14.419999999999998,308.26849999999996
6.708088e-06,315.48526000000004,101.9,513.486,14.419999999999998,351.55726
6.723906e-06,353.79884,126.02000000000001,588.9060000000001,14.419999999999998,424.58884
6.7397230000000005e-06,397.67387999999994,138.78000000000003,686.802,14.419999999999998,397.67387999999994
6.755539999999999e-06,464.44840000000005,151.7,675.714,14.419999999999998,487.5104
6.771357000000001e-06,550.9114,176.57999999999998,753.1679999999999,14.419999999999998,438.95200000000006
6.787174e-06,638.5952,190.38,830.9080000000001,15.12,679.3092
6.8029909999999995e-06,708.2212000000001,206.92,821.78,15.12,782.1020000000001
6.818808e-06,667.1915999999999,207.5,944.76,15.12,589.986
6.834625e-06,672.438,206.5,897.064,15.12,832.5039999999999
6.846407e-06,639.7427599999999,195.88,701.818,15.12,639.7427599999999
6.858188e-06,561.262,190.48,792.962,15.12,475.53999999999996
6.88175e-06,530.367,167.38,715.936,15.12,530.367
6.905208e-06,428.98999999999995,122.904,544.0539999999999,15.12,476.7219999999999
6.928666e-06,337.73580000000004,96.406,464.842,15.6,358.3158
6.952124e-06,338.99352,76.34,393.53,15.6,322.33672000000007
6.963853e-06,244.7,67.64000000000001,302.204,15.6,288.30199999999996
6.9755820000000005e-06,220.32599999999996,61.036,280.85800000000006,15.6,236.86399999999998
6.987311e-06,231.76992,51.66799999999999,259.264,15.6,255.60392000000002
6.99904e-06,224.55524,51.668000000000006,210.892,15.6,239.43924
7.0224980000000005e-06,123.89679999999998,35.836,191.62999999999997,16.28,123.89679999999998
7.045956e-06,172.44682000000003,30.589999999999996,159.68800000000002,16.28,168.82882
7.069412999999999e-06,114.50386,27.85,137.56199999999998,16.28,97.1612
7.086078e-06,128.334,23.738,132.98600000000002,16.28,141.2244
7.102742e-06,108.18786,20.973999999999997,135.18,16.28,114.43346000000001
7.13607e-06,83.64934000000001,19.122,111.576,16.28,104.61114
7.169398e-06,62.236357999999996,14.809999999999999,88.3296,15.679999999999998,81.48240000000001
7.202726e-06,49.648799999999994,13.301999999999998,83.26,15.680000000000001,67.7106
7.236054e-06,63.478454,12.5,74.2988,15.680000000000001,63.478454
7.269382e-06,45.339600000000004,11.89,71.0474,13.9,45.339600000000004
7.302710000000001e-06,44.719028,10.886,67.84540000000001,13.9,53.146828000000006
7.3360379999999995e-06,45.23984599999999,10.096,70.79420000000002,13.9,47.104859999999995
7.3627e-06,42.022360000000006,9.638,66.05080000000001,13.9,45.003
7.390825e-06,44.662854,10.080000000000002,72.46600000000001,13.9,54.811933999999994
7.4189499999999995e-06,42.889556,10.382000000000001,76.4918,13.9,46.982355999999996
7.4752e-06,47.65145600000001,11.0574,76.9868,13.919999999999998,53.98546
7.503325e-06,44.288856,11.426,82.3376,13.919999999999998,40.356456
7.53145e-06,44.714980000000004,9.674,73.1036,13.919999999999998,58.17898
7.583682e-06,46.143094,7.105199999999999,64.843,13.919999999999998,52.661294
7.635913e-06,34.77720000000001,4.8556,58.46099999999999,13.719999999999999,49.6232
7.662029e-06,36.6582,3.718,65.431,13.719999999999999,43.96059999999999
7.688144e-06,31.02708,3.6160000000000005,52.7932,13.8,35.10208000000001
7.740375e-06,32.612742000000004,3.0474,46.627399999999994,13.8,37.416802
7.792607e-06,28.036206,2.8506,35.856939999999994,13.580000000000002,28.036206
7.844838e-06,32.601332,2.9806,48.8436,13.580000000000002,38.419799999999995
7.9493e-06,24.847004,2.3352,44.1908,13.52,24.847004
8.02975e-06,37.5588,2.1552000000000002,47.215199999999996,13.52,45.933800000000005
8.110199999999999e-06,40.6416,3.2003999999999997,41.489,13.16,34.925799999999995
8.2711e-06,26.39157,1.22408,42.7338,12.580000000000002,29.59342
8.365199999999999e-06,24.718411999999997,1.4292004440000001,40.348,12.580000000000002,26.595011999999997
8.459299999999999e-06,32.135268,2.777,38.8721,12.559999999999999,34.746947999999996
8.50635e-06,37.479,2.2329999999999997,63.65260000000001,12.559999999999999,37.547
8.5534e-06,40.96659999999999,2.2128,54.126400000000004,12.36,39.596999999999994
8.60045e-06,52.52419999999999,3.1888,56.2026,12.360000000000001,53.74059999999999
8.6475e-06,47.254606,4.6256,57.0918,12.360000000000001,47.254606
8.702100000000001e-06,40.444759999999995,4.909000000000001,63.709799999999994,12.36,45.643
8.736900000000001e-06,36.4561,4.1196,70.94460000000001,12.36,31.9019
8.7717e-06,32.336200000000005,4.6975999999999996,56.938,12.0,21.081
8.819738e-06,35.715,4.781000000000001,55.7236,12.0,35.715
8.867775e-06,27.550800000000002,4.047000000000001,50.788199999999996,11.82,27.550800000000002
8.895963e-06,28.8558,4.7783999999999995,44.923199999999994,11.82,22.6292
8.92415e-06,30.832100000000004,5.3978,42.704,11.819999999999999,33.7719
8.950882e-06,39.223600000000005,5.489800000000001,34.925760000000004,11.68,39.08
8.977613e-06,35.1438,5.9038,51.3624,11.68,27.911600000000004
9.004344e-06,39.742399999999996,6.8434,57.8298,11.68,39.742399999999996
9.031074999999999e-06,40.64059999999999,7.378,51.1408,11.68,40.64059999999999
9.057807e-06,44.193799999999996,8.498000000000001,62.4188,11.68,44.193799999999996
9.084538e-06,57.19539999999999,8.522,60.21999999999999,11.4,55.876599999999996
