epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.1582400468750045,0.24850033,0.15823986,0.13283550488576315,0.22757167,0.13283548
1,0.13253021849622262,0.22481789,0.13253045,0.12709353053518868,0.21754488,0.12709352
2,0.12473750450569089,0.21694642,0.124737166,0.12052807913531238,0.2128805,0.12052798
3,0.1204176438844943,0.21224014,0.1204174,0.12754473997133212,0.22047125,0.12754476
4,0.11836179983385565,0.20974782,0.118361875,0.11823443102220156,0.21244779,0.118234426
5,0.11624352862623936,0.20705058,0.11624355,0.11300812631288139,0.20490119,0.11300815
6,0.11588912877287995,0.20674327,0.11588897,0.11861988902893261,0.21111658,0.118619986
7,0.1132194141855753,0.20361793,0.11321927,0.11093226437707696,0.20202641,0.11093225
8,0.11344894047821344,0.2037656,0.11344859,0.11670668075152635,0.20691623,0.11670669
9,0.11256256949017576,0.20212322,0.1125626,0.1097962828198912,0.19923265,0.10979626
10,0.12745238785856017,0.20551519,0.12745266,0.12726813930119565,0.21591613,0.12726814
11,0.12169471752333176,0.20880103,0.12169487,0.1163254368144594,0.20776252,0.11632544
12,0.11433830466662225,0.20380805,0.11433846,0.1144800910417585,0.20526761,0.11448011
13,0.112823989976704,0.20246007,0.11282387,0.10880667671392973,0.1982678,0.108806714
14,0.10822893755052312,0.19720696,0.10822866,0.15172218346941918,0.2295545,0.15172218
15,0.12285519420098821,0.19643502,0.12285506,0.10336411458343248,0.19184987,0.103364125
16,0.10830668445697975,0.19743913,0.10830671,0.1130390503284801,0.20385331,0.11303912
17,0.10847944321049247,0.1973983,0.108479574,0.10665156689773589,0.19470988,0.10665154
18,0.10599895321261245,0.19452442,0.105998956,0.10513564208334916,0.1919792,0.105135635
19,0.14178508741533238,0.19330984,0.14178538,0.10388296284215556,0.1927261,0.103883035
20,0.10659887340009759,0.1927826,0.10659908,0.11209480156543869,0.20024103,0.11209482
21,0.10693265914436317,0.19314323,0.1069329,0.11960042144952085,0.20285968,0.11960039
22,0.1108437376111982,0.19475207,0.110843726,0.10377350577856112,0.19111095,0.103773564
23,0.1021403226834898,0.18938582,0.10214042,0.10196660541039382,0.19024867,0.101966515
24,0.11014526495644618,0.19110101,0.110145204,0.10062892994218925,0.18785326,0.100628994
25,0.10402964631922701,0.18940802,0.10402975,0.10028594592015803,0.18805978,0.10028587
26,0.10147632833908567,0.188731,0.10147632,0.10435141863538108,0.19120453,0.104351394
27,0.10345212788165578,0.1902589,0.10345188,0.10015302519452268,0.18642676,0.100153014
28,0.10333302103772672,0.18779504,0.10333296,0.09867406023674387,0.18508655,0.09867412
29,0.09948829888165489,0.18687841,0.099488124,0.1003002925323722,0.18761137,0.10030027
30,0.152180224487006,0.18672913,0.1521804,0.09763447683138282,0.18420371,0.097634524
31,0.09820453908185253,0.18504554,0.098204486,0.09812872016845499,0.18701254,0.098128766
32,0.0980972287487599,0.18516521,0.098097235,0.0998745813588305,0.19396694,0.09987458
33,0.09760338373052604,0.18485251,0.09760356,0.09666509738819298,0.1829484,0.09666507
34,0.09720176610968909,0.183808,0.09720182,0.0961148415895754,0.1826535,0.09611483
35,0.0965744126185433,0.18327813,0.09657453,0.09610547182987246,0.18355605,0.09610541
36,0.09657723425816182,0.18316808,0.096577406,0.09758801050891498,0.18584768,0.097587995
37,0.09689272720956262,0.18354551,0.09689288,0.09425470420552416,0.18002526,0.09425474
38,0.09747495620290932,0.18418281,0.09747489,0.0998406446199267,0.18706466,0.09984071
39,0.09902008410055682,0.18620212,0.09902006,0.09713244026090222,0.18625464,0.097132385
40,0.09642912854336419,0.18281527,0.096429035,0.10010801114989074,0.18795556,0.100108
41,0.09505436388852896,0.18129984,0.095054604,0.09446698028740934,0.1805776,0.09446702
42,0.1551993900661629,0.18106791,0.1551996,0.09412314037364422,0.18018645,0.09412316
43,0.09352799443957224,0.17946507,0.09352788,0.09308097249110298,0.17817508,0.09308095
44,0.09322380714326485,0.17899574,0.093223855,0.09416245044038067,0.18177791,0.09416251
45,0.09313742348761686,0.17899221,0.093137406,0.0943452691492509,0.1790112,0.09434526
46,0.09292232711201537,0.17867012,0.09292236,0.09183124945261234,0.17760861,0.09183129
47,0.09472072339089155,0.18147725,0.09472083,0.09324703767629496,0.17958957,0.09324697
48,0.09449778613748927,0.1804436,0.09449768,0.09293167880455454,0.17884289,0.09293162
49,0.09325361108160847,0.17913128,0.0932535,0.09251754793083682,0.17810541,0.09251755
50,0.09347277064047631,0.17936781,0.09347282,0.09844932205921192,0.18616773,0.09844932
51,0.09225236883860145,0.17752929,0.0922525,0.0932960524245168,0.17866166,0.09329611
52,0.098047466846763,0.17692165,0.098047554,0.09098281148573387,0.17494611,0.090982825
53,0.09141192778570355,0.17641142,0.09141178,0.09228500699399726,0.17701283,0.09228501
54,0.09475693603071081,0.17958204,0.09475702,0.09227859212111535,0.17725578,0.09227857
55,0.0917948817220513,0.17715403,0.09179494,0.1002516590934426,0.18959765,0.100251615
56,0.09217230032403217,0.17756894,0.09217254,0.09163768277130453,0.17763649,0.09163763
57,0.09169881139715369,0.17697158,0.09169859,0.09109757578525376,0.1749199,0.09109757
58,0.09173784448463945,0.17716369,0.09173764,0.09071380823811458,0.1758799,0.090713784
59,0.09141814578554287,0.17664194,0.0914181,0.09287139579236184,0.1777465,0.0928714
60,0.09087882666627348,0.17595719,0.090878665,0.09060593428957268,0.17526476,0.090605944
61,0.09070280713968305,0.17551899,0.0907026,0.09040738859852632,0.17495593,0.09040736
62,0.09044972221996864,0.17553447,0.09044984,0.09075852373290277,0.17542343,0.09075852
63,0.09297287139504204,0.1777777,0.092972904,0.09508811686691677,0.17855471,0.09508814
64,0.0942834360160944,0.17954855,0.09428331,0.093323169736076,0.17867571,0.09332324
65,0.09593738944921226,0.18062985,0.095937446,0.09364771792520336,0.17894556,0.093647756
66,0.09407389411053944,0.17971256,0.09407391,0.09406932384842305,0.18209536,0.09406934
67,0.09322551538191234,0.17881395,0.09322549,0.0917895750153262,0.17656347,0.09178955
68,0.0921058033122564,0.17758106,0.0921057,0.09159445604915409,0.17673163,0.09159447
69,0.10163417548436209,0.1784439,0.101634175,0.09146328767274253,0.1763609,0.091463275
70,0.09140538899427532,0.1765679,0.09140539,0.09239347301774778,0.17796727,0.092393465
71,0.09194633375394272,0.17680913,0.091946416,0.09203544357717981,0.1768975,0.092035405
