id,train_mae,train_mse,train_evs,train_mae_m,train_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time
13,0.02588554821460584,0.01097698662843347,0.985775624117345,0.0,0.9857756069369231,0.11931112547717625,0.0633193255957491,0.9154817149230517,0.04269289549628419,0.9154812932904033,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\KNN\neigh_model_k13.joblib,2438.8602588176727
14,0.02587488765285451,0.010958531881905036,0.9857963786580654,0.0,0.9857963681484688,0.11953502650152673,0.06343732923223268,0.9152211747065986,0.042868229204702124,0.9152206438011884,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\KNN\neigh_model_k14.joblib,2423.7357501983643
15,0.025867116565296285,0.010951509745852675,0.9858063849509142,0.0,0.9858063725298104,0.1197585591340885,0.06355945698596421,0.9149905052808901,0.04309327944239416,0.9149899062105415,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\KNN\neigh_model_k15.joblib,2424.314685344696
16,0.025863257858077315,0.010940947708284592,0.9858169084664895,0.0,0.9858169013771554,0.11999362053459116,0.06369496634022616,0.9147166746894674,0.04326103318334362,0.914715929795707,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\KNN\neigh_model_k16.joblib,2433.7896242141724
17,0.025857513981393104,0.010931350234207519,0.9858280795888427,0.0,0.9858280743070943,0.12019688531582588,0.06379465755876902,0.9144953211598231,0.043463193186513704,0.9144944067102843,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\KNN\neigh_model_k17.joblib,2426.372442007065
18,0.025850168310838657,0.010920163678122671,0.9858423043117401,0.0,0.98584229877022,0.12041745614414041,0.06392637795384573,0.9142549855228655,0.04360709865273349,0.9142539682494092,C:\Users\Pedro\Desktop\ML_Nuclear_Data\ML_Data\Models\KNN\neigh_model_k18.joblib,2427.561028242111
