epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.1461297809274338,0.23706152,0.14612995,0.12613755475415647,0.21739988,0.12613751
1,0.12320024346991518,0.21416691,0.123200335,0.11930851745377193,0.21448655,0.119308524
2,0.11678765056740867,0.20702758,0.116787605,0.1168694578958304,0.20824842,0.116869435
3,0.113018267331607,0.20256706,0.113018304,0.11030534572323754,0.2003313,0.11030533
4,0.11051486247245532,0.19956505,0.110514775,0.10892508452364341,0.19811001,0.10892513
5,0.10859760880590504,0.19719121,0.1085977,0.11280963035024266,0.2039614,0.1128097
6,0.10711188563168601,0.19536367,0.10711186,0.10407887977098502,0.19132067,0.104078904
7,0.10611923704980843,0.19425274,0.10611922,0.10461352774196182,0.19201836,0.10461351
8,0.10502259601305884,0.19279487,0.10502267,0.10333560208443951,0.19081855,0.10333562
9,0.10396671848167795,0.19142748,0.10396662,0.10191711069912639,0.18836415,0.10191713
10,0.10355882622826261,0.19079845,0.10355894,0.10134421124214794,0.18810329,0.101344235
11,0.10267506438927769,0.18975405,0.10267521,0.1050073842450646,0.19562368,0.10500731
12,0.1019756892012389,0.18892565,0.10197575,0.10073611419853817,0.1884173,0.10073612
13,0.10154079350600921,0.18837446,0.101540804,0.10047647009275432,0.18806517,0.10047649
14,0.10097623618736491,0.18759024,0.10097621,0.1014612933666773,0.18894693,0.10146129
15,0.10061674029889624,0.18723665,0.10061688,0.09872552196494623,0.18486226,0.09872551
16,0.10016307208559676,0.18658623,0.10016307,0.09931840157762767,0.18581882,0.09931841
17,0.09990949268893062,0.18629104,0.09990932,0.09950247762060695,0.18585704,0.09950246
18,0.09945062872365859,0.18572938,0.09945062,0.10519968915672621,0.18978828,0.10519969
19,0.0990188131337721,0.18528123,0.09901875,0.09787635435621507,0.18375786,0.09787628
20,0.09868156730700652,0.18478672,0.09868172,0.09894166651942037,0.18593189,0.0989416
21,0.09843050186008694,0.18438153,0.09843059,0.10310914877452909,0.19021718,0.10310915
22,0.09784452773083063,0.18378673,0.09784457,0.09699039868113458,0.18186969,0.09699036
23,0.09776215406097663,0.18354945,0.09776216,0.09776674162369657,0.1841199,0.097766735
24,0.09756170246168486,0.18334836,0.0975619,0.09606505399797455,0.18178159,0.09606502
25,0.09848566184776157,0.18429445,0.09848566,0.09545804453124394,0.18029402,0.09545805
26,0.09827561009226368,0.18387142,0.098275736,0.09654000733182828,0.1811548,0.096539974
27,0.09747960827477728,0.1832,0.097479515,0.09664649448502254,0.18222146,0.09664647
28,0.09659411333840177,0.18213296,0.096594274,0.09851151485860352,0.18354191,0.09851151
29,0.09615161414260012,0.1817469,0.096151665,0.11138259691100055,0.19554403,0.11138254
30,0.0968788008151583,0.18236034,0.09687882,0.09504612988585417,0.18023531,0.0950462
31,0.09655348186935118,0.18188678,0.09655365,0.09551016028438296,0.17972527,0.095510244
32,0.09574067478639622,0.18106493,0.0957406,0.09939370966516045,0.18637103,0.09939371
33,0.09976997116359917,0.1848628,0.0997702,0.10432706540731458,0.18971267,0.10432706
34,0.09771666021257426,0.18316682,0.097716875,0.09627305144517448,0.18161578,0.09627299
35,0.09681376003919902,0.1821935,0.096813776,0.09491141727043394,0.1805581,0.09491145
36,0.09725532868128438,0.18265158,0.09725523,0.09626849530807938,0.18211755,0.0962685
37,0.0971969447978904,0.18253095,0.09719715,0.09874485028677177,0.18356383,0.09874489
38,0.09629173762961779,0.18162145,0.09629154,0.09502507350920862,0.18104525,0.09502508
39,0.09511436140858577,0.18034343,0.09511424,0.09371496858709052,0.17870562,0.093715
40,0.09439448477818503,0.17952298,0.094394594,0.0955245974640867,0.18175867,0.09552458
41,0.09656329075994466,0.18159379,0.096563056,0.09952001926409214,0.18466203,0.099520035
42,0.0965623241574862,0.18193997,0.09656252,0.09553678283367617,0.18194638,0.09553677
43,0.09825253291339806,0.18340257,0.09825242,0.09583834426602975,0.18012825,0.0958383
44,0.09763926529525664,0.18254021,0.097639285,0.09662543912689454,0.18244496,0.09662546
45,0.09681157037549211,0.18204148,0.09681147,0.09454651358642266,0.17970395,0.09454642
46,0.09711932898856382,0.18246526,0.09711938,0.09620863533101216,0.18257937,0.09620863
47,0.09814743886511813,0.18349472,0.09814742,0.1055555320564383,0.19196467,0.10555551
48,0.0979243730530886,0.18310857,0.09792433,0.09628810451283153,0.18085817,0.09628813
49,0.09659637684877734,0.18176578,0.096596725,0.09569475682945443,0.18084298,0.09569477
50,0.09551260097086339,0.18093301,0.0955126,0.09663214383479578,0.1822835,0.0966322
