 Z=  54 A=  98  Xe beta2= 0.19 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.080751E-02   7.265796E-02
   0.100   7.107525E-02   7.286580E-02
   0.200   7.134401E-02   7.307425E-02
   0.300   7.177242E-02   7.341136E-02
   0.400   7.235650E-02   7.387874E-02
   0.500   7.304911E-02   7.444014E-02
   0.600   7.382173E-02   7.508507E-02
   0.700   7.464132E-02   7.579489E-02
   0.800   7.547959E-02   7.654285E-02
   0.900   7.628637E-02   7.730325E-02
   1.000   7.702735E-02   7.805043E-02
   1.100   7.771339E-02   7.878163E-02
   1.200   7.827503E-02   7.945509E-02
   1.300   7.870086E-02   8.005601E-02
   1.400   7.903816E-02   8.060848E-02
   1.500   7.921052E-02   8.105851E-02
   1.600   7.923770E-02   8.141190E-02
   1.700   7.918329E-02   8.170998E-02
   1.800   7.897929E-02   8.189739E-02
   1.900   7.866905E-02   8.199753E-02
   2.000   7.830787E-02   8.205372E-02
   2.100   7.785860E-02   8.202134E-02
   2.200   7.736833E-02   8.193182E-02
   2.300   7.686318E-02   8.181719E-02
   2.400   7.635078E-02   8.165291E-02
   2.500   7.586046E-02   8.146560E-02
   2.600   7.538168E-02   8.126974E-02
   2.700   7.495459E-02   8.106043E-02
   2.800   7.457083E-02   8.084566E-02
   2.900   7.420448E-02   8.062907E-02
   3.000   7.387739E-02   8.040118E-02
   3.100   7.355028E-02   8.014914E-02
   3.200   7.322115E-02   7.988703E-02
   3.300   7.284306E-02   7.956724E-02
   3.400   7.238779E-02   7.917726E-02
   3.500   7.179456E-02   7.866940E-02
   3.600   7.114649E-02   7.811436E-02
   3.700   7.027862E-02   7.737487E-02
   3.800   6.923982E-02   7.648837E-02
   3.900   6.796372E-02   7.539461E-02
   4.000   6.639816E-02   7.404113E-02
   4.100   6.474744E-02   7.260418E-02
   4.200   6.274292E-02   7.083872E-02
   4.300   6.052344E-02   6.885967E-02
   4.400   5.802250E-02   6.659985E-02
   4.500   5.521581E-02   6.402544E-02
   4.600   5.239280E-02   6.140425E-02
   4.700   4.924554E-02   5.843316E-02
   4.800   4.597639E-02   5.529827E-02
   4.900   4.254344E-02   5.194896E-02
   5.000   3.896071E-02   4.838925E-02
   5.100   3.553666E-02   4.492536E-02
   5.200   3.200280E-02   4.127662E-02
   5.300   2.856907E-02   3.765642E-02
   5.400   2.521893E-02   3.404489E-02
   5.500   2.198900E-02   3.047910E-02
   5.600   1.908319E-02   2.718576E-02
   5.700   1.632708E-02   2.397955E-02
   5.800   1.384174E-02   2.100512E-02
   5.900   1.160475E-02   1.824615E-02
   6.000   9.619499E-03   1.572135E-02
   6.100   7.940617E-03   1.350599E-02
   6.200   6.477944E-03   1.150972E-02
   6.300   5.248882E-03   9.766272E-03
   6.400   4.220354E-03   8.249099E-03
   6.500   3.370632E-03   6.943904E-03
   6.600   2.685647E-03   5.838690E-03
   6.700   2.127435E-03   4.898742E-03
   6.800   1.680395E-03   4.108126E-03
   6.900   1.323778E-03   3.445642E-03
   7.000   1.040901E-03   2.893239E-03
   7.100   8.179611E-04   2.430666E-03
   7.200   6.419269E-04   2.046666E-03
   7.300   5.034531E-04   1.726283E-03
   7.400   3.946423E-04   1.459860E-03
   7.500   3.091553E-04   1.238250E-03
   7.600   2.421306E-04   1.051500E-03
   7.700   1.895128E-04   8.962293E-04
   7.800   1.482666E-04   7.657933E-04
   7.900   1.159739E-04   6.565788E-04
   8.000   9.073155E-05   5.650752E-04
   8.100   7.099351E-05   4.870343E-04
   8.200   5.560130E-05   4.217023E-04
   8.300   4.358701E-05   3.662306E-04
   8.400   3.422556E-05   3.193182E-04
   8.500   2.692734E-05   2.795831E-04
   8.600   2.120074E-05   2.451804E-04
   8.700   1.672675E-05   2.160384E-04
   8.800   1.320757E-05   1.909300E-04
   8.900   1.043798E-05   1.693944E-04
   9.000   8.247919E-06   1.509004E-04
   9.100   6.516376E-06   1.346342E-04
   9.200   5.142558E-06   1.206945E-04
   9.300   4.053979E-06   1.085096E-04
   9.400   3.192052E-06   9.793956E-05
   9.500   2.511574E-06   8.873870E-05
   9.600   1.975905E-06   8.051582E-05
   9.700   1.555433E-06   7.334682E-05
   9.800   1.226321E-06   6.695670E-05
   9.900   9.695915E-07   6.126670E-05
  10.000   7.698635E-07   5.614518E-05
  10.100   6.122805E-07   5.147569E-05
  10.200   4.894852E-07   4.722503E-05
  10.300   3.912249E-07   4.319629E-05
  10.400   3.126699E-07   3.947954E-05
  10.500   2.498881E-07   3.608259E-05
  10.600   1.997124E-07   3.297792E-05
  10.700   1.596116E-07   3.014039E-05
  10.800   1.275628E-07   2.754701E-05
  10.900   1.019491E-07   2.517677E-05
  11.000   8.144459E-08   2.300953E-05
  11.100   6.480658E-08   2.102063E-05
  11.200   5.156749E-08   1.920364E-05
  11.300   4.103296E-08   1.754371E-05
  11.400   3.265049E-08   1.602726E-05
  11.500   2.598045E-08   1.464190E-05
  11.600   2.067300E-08   1.337627E-05
  11.700   1.644979E-08   1.222005E-05
  11.800   1.308933E-08   1.116377E-05
  11.900   1.041536E-08   1.019880E-05
  12.000   8.336566E-09   9.313596E-06
  12.100   6.704760E-09   8.502525E-06
  12.200   5.392364E-09   7.762085E-06
  12.300   4.336858E-09   7.086127E-06
  12.400   3.487958E-09   6.469034E-06
  12.500   2.805222E-09   5.905680E-06
  12.600   2.256126E-09   5.391386E-06
  12.700   1.814510E-09   4.921879E-06
  12.800   1.459336E-09   4.493259E-06
  12.900   1.173684E-09   4.101965E-06
  13.000   9.595922E-10   3.713234E-06
  13.100   7.862800E-10   3.357544E-06
  13.200   6.442697E-10   3.035925E-06
  13.300   5.279080E-10   2.745114E-06
  13.400   4.325624E-10   2.482160E-06
  13.500   3.544372E-10   2.244394E-06
  13.600   2.904222E-10   2.029404E-06
  13.700   2.379689E-10   1.835007E-06
  13.800   1.949893E-10   1.659232E-06
  13.900   1.599223E-10   1.499962E-06
  14.000   1.324280E-10   1.352911E-06
  14.100   1.096606E-10   1.220277E-06
  14.200   9.080747E-11   1.100645E-06
  14.300   7.519561E-11   9.927417E-07
  14.400   6.226777E-11   8.954168E-07
  14.500   5.156253E-11   8.076334E-07
  14.600   4.269776E-11   7.284558E-07
  14.700   3.535704E-11   6.570406E-07
  14.800   2.927837E-11   5.926267E-07
  14.900   2.465702E-11   5.357187E-07
  15.000   2.326900E-11   4.916077E-07
  15.100   2.195911E-11   4.511289E-07
  15.200   2.072296E-11   4.139831E-07
  15.300   1.955640E-11   3.798958E-07
  15.400   1.845551E-11   3.486153E-07
  15.500   1.741659E-11   3.199104E-07
  15.600   1.643616E-11   2.935691E-07
  15.700   1.551091E-11   2.693967E-07
  15.800   1.463775E-11   2.472146E-07
  15.900   1.381375E-11   2.268590E-07
  16.000   1.368490E-11   2.194792E-07
  16.100   1.359636E-11   2.130063E-07
  16.200   1.350840E-11   2.067244E-07
  16.300   1.342101E-11   2.006276E-07
  16.400   1.333419E-11   1.947107E-07
  16.500   1.324792E-11   1.889683E-07
  16.600   1.316222E-11   1.833953E-07
  16.700   1.307707E-11   1.779866E-07
  16.800   1.299247E-11   1.727374E-07
  16.900   1.290841E-11   1.676430E-07
  17.000   1.318071E-11   1.606040E-07
  17.100   1.390357E-11   1.515095E-07
  17.200   1.466607E-11   1.429299E-07
  17.300   1.547038E-11   1.348362E-07
  17.400   1.631881E-11   1.272009E-07
  17.500   1.721377E-11   1.199979E-07
  17.600   1.815780E-11   1.132027E-07
  17.700   1.915361E-11   1.067924E-07
  17.800   2.020403E-11   1.007451E-07
  17.900   2.131206E-11   9.504017E-08
  18.000   2.248086E-11   8.965833E-08
  18.100   2.413869E-11   7.976158E-08
  18.200   2.628153E-11   6.777316E-08
  18.300   2.861459E-11   5.758663E-08
  18.400   3.115476E-11   4.893118E-08
  18.500   3.392042E-11   4.157667E-08
  18.600   3.693160E-11   3.532756E-08
  18.700   4.021009E-11   3.001771E-08
  18.800   4.377961E-11   2.550596E-08
  18.900   4.766601E-11   2.167233E-08
  19.000   5.189741E-11   1.841491E-08
  19.100   5.650444E-11   1.564709E-08
  19.200   6.006288E-11   1.314661E-08
  19.300   5.107276E-11   9.947828E-09
  19.400   4.342827E-11   7.527363E-09
  19.500   3.692799E-11   5.695836E-09
  19.600   3.140066E-11   4.309949E-09
  19.700   2.670066E-11   3.261270E-09
  19.800   2.270414E-11   2.467751E-09
  19.900   1.930582E-11   1.867308E-09
 Z=  54 A=  99  Xe beta2= 0.21 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   7.047070E-02   7.173346E-02
   0.100   7.074323E-02   7.194588E-02
   0.200   7.101682E-02   7.215893E-02
   0.300   7.144918E-02   7.249987E-02
   0.400   7.203919E-02   7.297284E-02
   0.500   7.274315E-02   7.354518E-02
   0.600   7.352504E-02   7.419953E-02
   0.700   7.435765E-02   7.492091E-02
   0.800   7.521096E-02   7.568272E-02
   0.900   7.603469E-02   7.645598E-02
   1.000   7.679615E-02   7.721853E-02
   1.100   7.749633E-02   7.796301E-02
   1.200   7.808174E-02   7.865315E-02
   1.300   7.853463E-02   7.927227E-02
   1.400   7.888617E-02   7.983465E-02
   1.500   7.908979E-02   8.030443E-02
   1.600   7.915000E-02   8.067818E-02
   1.700   7.911335E-02   8.098490E-02
   1.800   7.894719E-02   8.119300E-02
   1.900   7.867583E-02   8.131379E-02
   2.000   7.834194E-02   8.137957E-02
   2.100   7.793696E-02   8.137022E-02
   2.200   7.749153E-02   8.130310E-02
   2.300   7.702812E-02   8.120300E-02
   2.400   7.656644E-02   8.106371E-02
   2.500   7.612707E-02   8.090172E-02
   2.600   7.570555E-02   8.072892E-02
   2.700   7.533443E-02   8.054896E-02
   2.800   7.500894E-02   8.036573E-02
   2.900   7.470944E-02   8.018131E-02
   3.000   7.444560E-02   7.998925E-02
   3.100   7.418562E-02   7.977780E-02
   3.200   7.392508E-02   7.955502E-02
   3.300   7.362003E-02   7.928237E-02
   3.400   7.322595E-02   7.893112E-02
   3.500   7.271100E-02   7.847999E-02
   3.600   7.212754E-02   7.797204E-02
   3.700   7.131221E-02   7.727378E-02
   3.800   7.035652E-02   7.645606E-02
   3.900   6.911305E-02   7.539228E-02
   4.000   6.762206E-02   7.410873E-02
   4.100   6.600946E-02   7.271224E-02
   4.200   6.402833E-02   7.097691E-02
   4.300   6.187405E-02   6.907036E-02
   4.400   5.936440E-02   6.681930E-02
   4.500   5.660411E-02   6.430914E-02
   4.600   5.377716E-02   6.170732E-02
   4.700   5.060670E-02   5.874306E-02
   4.800   4.736068E-02   5.566368E-02
   4.900   4.386553E-02   5.229165E-02
   5.000   4.027566E-02   4.876915E-02
   5.100   3.679241E-02   4.529249E-02
   5.200   3.318143E-02   4.161858E-02
   5.300   2.970819E-02   3.801513E-02
   5.400   2.625138E-02   3.435263E-02
   5.500   2.295671E-02   3.078301E-02
   5.600   1.995481E-02   2.745029E-02
   5.700   1.709760E-02   2.420107E-02
   5.800   1.453669E-02   2.120841E-02
   5.900   1.219740E-02   1.839959E-02
   6.000   1.013672E-02   1.585039E-02
   6.100   8.377671E-03   1.359904E-02
   6.200   6.841947E-03   1.157150E-02
   6.300   5.554710E-03   9.807461E-03
   6.400   4.468475E-03   8.265227E-03
   6.500   3.574014E-03   6.944054E-03
   6.600   2.849230E-03   5.823951E-03
   6.700   2.258189E-03   4.873214E-03
   6.800   1.785188E-03   4.074882E-03
   6.900   1.406626E-03   3.407085E-03
   7.000   1.106589E-03   2.851075E-03
   7.100   8.697817E-04   2.387010E-03
   7.200   6.828104E-04   2.002681E-03
   7.300   5.357289E-04   1.682446E-03
   7.400   4.200687E-04   1.417461E-03
   7.500   3.292161E-04   1.197013E-03
   7.600   2.579377E-04   1.012220E-03
   7.700   2.019626E-04   8.589974E-04
   7.800   1.580730E-04   7.303997E-04
   7.900   1.236909E-04   6.233859E-04
   8.000   9.679873E-05   5.336808E-04
   8.100   7.575920E-05   4.576954E-04
   8.200   5.934898E-05   3.942709E-04
   8.300   4.652707E-05   3.404552E-04
   8.400   3.654412E-05   2.952926E-04
   8.500   2.875149E-05   2.570030E-04
   8.600   2.264267E-05   2.241234E-04
   8.700   1.787043E-05   1.963442E-04
   8.800   1.411548E-05   1.724233E-04
   8.900   1.116132E-05   1.520773E-04
   9.000   8.825192E-06   1.345706E-04
   9.100   6.977649E-06   1.193034E-04
   9.200   5.510556E-06   1.062482E-04
   9.300   4.347971E-06   9.485077E-05
   9.400   3.425641E-06   8.504269E-05
   9.500   2.697091E-06   7.649455E-05
   9.600   2.122671E-06   6.893337E-05
   9.700   1.671655E-06   6.236778E-05
   9.800   1.317712E-06   5.653215E-05
   9.900   1.042089E-06   5.138757E-05
  10.000   8.270590E-07   4.677536E-05
  10.100   6.577759E-07   4.260940E-05
  10.200   5.259401E-07   3.883861E-05
  10.300   4.207024E-07   3.531001E-05
  10.400   3.365021E-07   3.204770E-05
  10.500   2.691539E-07   2.908680E-05
  10.600   2.152849E-07   2.639945E-05
  10.700   1.721973E-07   2.396039E-05
  10.800   1.377334E-07   2.174668E-05
  10.900   1.101671E-07   1.973750E-05
  11.000   8.811804E-08   1.791394E-05
  11.100   7.019372E-08   1.623275E-05
  11.200   5.589110E-08   1.470683E-05
  11.300   4.450278E-08   1.332435E-05
  11.400   3.543493E-08   1.207183E-05
  11.500   2.821474E-08   1.093705E-05
  11.600   2.246573E-08   9.908935E-06
  11.700   1.788813E-08   8.977470E-06
  11.800   1.424326E-08   8.133565E-06
  11.900   1.134106E-08   7.368989E-06
  12.000   9.062644E-09   6.666726E-06
  12.100   7.291631E-09   6.014934E-06
  12.200   5.866707E-09   5.426866E-06
  12.300   4.720241E-09   4.896292E-06
  12.400   3.797816E-09   4.417591E-06
  12.500   3.055650E-09   3.985692E-06
  12.600   2.458518E-09   3.596019E-06
  12.700   1.978077E-09   3.244443E-06
  12.800   1.591523E-09   2.927241E-06
  12.900   1.280509E-09   2.641050E-06
  13.000   1.045168E-09   2.360064E-06
  13.100   8.594404E-10   2.098517E-06
  13.200   7.067166E-10   1.865955E-06
  13.300   5.811320E-10   1.659166E-06
  13.400   4.778639E-10   1.475294E-06
  13.500   3.929468E-10   1.311799E-06
  13.600   3.231196E-10   1.166423E-06
  13.700   2.657007E-10   1.037158E-06
  13.800   2.184853E-10   9.222177E-07
  13.900   1.796601E-10   8.200157E-07
  14.000   1.483007E-10   7.263295E-07
  14.100   1.224983E-10   6.429051E-07
  14.200   1.011852E-10   5.690626E-07
  14.300   8.358033E-11   5.037015E-07
  14.400   6.903846E-11   4.458476E-07
  14.500   5.702668E-11   3.946387E-07
  14.600   4.710479E-11   3.493115E-07
  14.700   3.890918E-11   3.091905E-07
  14.800   3.213949E-11   2.736776E-07
  14.900   2.654765E-11   2.422437E-07
  15.000   2.485267E-11   2.253235E-07
  15.100   2.369733E-11   2.111165E-07
  15.200   2.259570E-11   1.978054E-07
  15.300   2.154528E-11   1.853335E-07
  15.400   2.054370E-11   1.736480E-07
  15.500   1.958867E-11   1.626993E-07
  15.600   1.867804E-11   1.524409E-07
  15.700   1.780975E-11   1.428293E-07
  15.800   1.698182E-11   1.338238E-07
  15.900   1.619238E-11   1.253860E-07
  16.000   1.575711E-11   1.232075E-07
  16.100   1.548804E-11   1.239388E-07
  16.200   1.522356E-11   1.246743E-07
  16.300   1.496360E-11   1.254143E-07
  16.400   1.470808E-11   1.261586E-07
  16.500   1.445693E-11   1.269074E-07
  16.600   1.421006E-11   1.276606E-07
  16.700   1.396740E-11   1.284182E-07
  16.800   1.372889E-11   1.291804E-07
  16.900   1.349446E-11   1.299471E-07
  17.000   1.340976E-11   1.295960E-07
  17.100   1.407764E-11   1.237659E-07
  17.200   1.477878E-11   1.181982E-07
  17.300   1.551485E-11   1.128809E-07
  17.400   1.628757E-11   1.078028E-07
  17.500   1.709878E-11   1.029532E-07
  17.600   1.795039E-11   9.832168E-08
  17.700   1.884442E-11   9.389856E-08
  17.800   1.978298E-11   8.967442E-08
  17.900   2.076828E-11   8.564030E-08
  18.000   2.180265E-11   8.178767E-08
  18.100   2.316017E-11   7.594633E-08
  18.200   2.548376E-11   6.485569E-08
  18.300   2.804047E-11   5.538464E-08
  18.400   3.085369E-11   4.729667E-08
  18.500   3.394915E-11   4.038981E-08
  18.600   3.735516E-11   3.449158E-08
  18.700   4.110290E-11   2.945468E-08
  18.800   4.522663E-11   2.515334E-08
  18.900   4.976408E-11   2.148013E-08
  19.000   5.475676E-11   1.834333E-08
  19.100   6.025035E-11   1.566460E-08
  19.200   6.629508E-11   1.337706E-08
  19.300   6.001773E-11   1.043882E-08
  19.400   5.122527E-11   7.927120E-09
  19.500   4.372089E-11   6.019764E-09
  19.600   3.731588E-11   4.571340E-09
  19.700   3.184919E-11   3.471423E-09
  19.800   2.718335E-11   2.636159E-09
  19.900   2.320105E-11   2.001869E-09
 Z=  54 A= 100  Xe beta2= 0.18 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   6.990380E-02   7.058734E-02
   0.100   7.017646E-02   7.079736E-02
   0.200   7.045020E-02   7.100801E-02
   0.300   7.088013E-02   7.134308E-02
   0.400   7.146794E-02   7.180824E-02
   0.500   7.217386E-02   7.237458E-02
   0.600   7.295540E-02   7.301682E-02
   0.700   7.379046E-02   7.372546E-02
   0.800   7.464704E-02   7.447604E-02
   0.900   7.547741E-02   7.523591E-02
   1.000   7.625074E-02   7.598600E-02
   1.100   7.695792E-02   7.671462E-02
   1.200   7.756260E-02   7.739295E-02
   1.300   7.804048E-02   7.800296E-02
   1.400   7.840628E-02   7.854939E-02
   1.500   7.864265E-02   7.901461E-02
   1.600   7.874029E-02   7.938730E-02
   1.700   7.872871E-02   7.968364E-02
   1.800   7.860836E-02   7.989818E-02
   1.900   7.838570E-02   8.003004E-02
   2.000   7.809177E-02   8.010007E-02
   2.100   7.774276E-02   8.011222E-02
   2.200   7.735537E-02   8.007319E-02
   2.300   7.695016E-02   8.000024E-02
   2.400   7.655244E-02   7.990380E-02
   2.500   7.617816E-02   7.979241E-02
   2.600   7.583085E-02   7.967487E-02
   2.700   7.552940E-02   7.955994E-02
   2.800   7.527552E-02   7.944957E-02
   2.900   7.505797E-02   7.934368E-02
   3.000   7.486966E-02   7.923714E-02
   3.100   7.469005E-02   7.911806E-02
   3.200   7.450664E-02   7.898381E-02
   3.300   7.428184E-02   7.880881E-02
   3.400   7.396913E-02   7.855690E-02
   3.500   7.354609E-02   7.821306E-02
   3.600   7.301466E-02   7.777915E-02
   3.700   7.228856E-02   7.718316E-02
   3.800   7.140558E-02   7.645411E-02
   3.900   7.022908E-02   7.547224E-02
   4.000   6.882606E-02   7.428760E-02
   4.100   6.722056E-02   7.291748E-02
   4.200   6.531597E-02   7.126836E-02
   4.300   6.320574E-02   6.941913E-02
   4.400   6.073030E-02   6.721512E-02
   4.500   5.802856E-02   6.477563E-02
   4.600   5.515466E-02   6.214539E-02
   4.700   5.202145E-02   5.923471E-02
   4.800   4.877042E-02   5.617114E-02
   4.900   4.525460E-02   5.280311E-02
   5.000   4.166401E-02   4.930908E-02
   5.100   3.807482E-02   4.575884E-02
   5.200   3.443541E-02   4.209486E-02
   5.300   3.089542E-02   3.846547E-02
   5.400   2.735773E-02   3.476742E-02
   5.500   2.399632E-02   3.118068E-02
   5.600   2.086268E-02   2.776218E-02
   5.700   1.792900E-02   2.448756E-02
   5.800   1.527371E-02   2.144937E-02
   5.900   1.283953E-02   1.859386E-02
   6.000   1.069792E-02   1.601066E-02
   6.100   8.841306E-03   1.370270E-02
   6.200   7.236941E-03   1.164656E-02
   6.300   5.883169E-03   9.852030E-03
   6.400   4.737782E-03   8.283407E-03
   6.500   3.794658E-03   6.942542E-03
   6.600   3.024764E-03   5.803229E-03
   6.700   2.399764E-03   4.841133E-03
   6.800   1.898054E-03   4.034107E-03
   6.900   1.496115E-03   3.360265E-03
   7.000   1.177507E-03   2.800461E-03
   7.100   9.256086E-04   2.335420E-03
   7.200   7.269148E-04   1.950637E-03
   7.300   5.705126E-04   1.631430E-03
   7.400   4.474791E-04   1.367911E-03
   7.500   3.508439E-04   1.149256E-03
   7.600   2.749719E-04   9.673903E-04
   7.700   2.153987E-04   8.164772E-04
   7.800   1.686696E-04   6.905004E-04
   7.900   1.320277E-04   5.859987E-04
   8.000   1.033545E-04   4.986260E-04
   8.100   8.092194E-05   4.253243E-04
   8.200   6.340702E-05   3.640385E-04
   8.300   4.972004E-05   3.123899E-04
   8.400   3.905913E-05   2.692123E-04
   8.500   3.073239E-05   2.326995E-04
   8.600   2.421646E-05   2.016925E-04
   8.700   1.911662E-05   1.754400E-04
   8.800   1.510710E-05   1.530016E-04
   8.900   1.195273E-05   1.339721E-04
   9.000   9.458571E-06   1.176427E-04
   9.100   7.484359E-06   1.035746E-04
   9.200   5.916630E-06   9.149688E-05
   9.300   4.672989E-06   8.103341E-05
   9.400   3.684960E-06   7.206244E-05
   9.500   2.903699E-06   6.426844E-05
   9.600   2.286745E-06   5.746799E-05
   9.700   1.801733E-06   5.154963E-05
   9.800   1.420731E-06   4.634144E-05
   9.900   1.123676E-06   4.177923E-05
  10.000   8.915603E-07   3.771762E-05
  10.100   7.096001E-07   3.408760E-05
  10.200   5.672792E-07   3.081885E-05
  10.300   4.542469E-07   2.779929E-05
  10.400   3.637620E-07   2.499533E-05
  10.500   2.913015E-07   2.247420E-05
  10.600   2.332749E-07   2.020736E-05
  10.700   1.868071E-07   1.816916E-05
  10.800   1.495956E-07   1.633654E-05
  10.900   1.197965E-07   1.468877E-05
  11.000   9.593329E-08   1.320720E-05
  11.100   7.656742E-08   1.183005E-05
  11.200   6.102958E-08   1.058047E-05
  11.300   4.864484E-08   9.462888E-06
  11.400   3.877334E-08   8.463350E-06
  11.500   3.090506E-08   7.569389E-06
  11.600   2.463349E-08   6.769856E-06
  11.700   1.963461E-08   6.054774E-06
  11.800   1.565016E-08   5.415225E-06
  11.900   1.247427E-08   4.843230E-06
  12.000   9.957751E-09   4.322960E-06
  12.100   8.023540E-09   3.810467E-06
  12.200   6.465033E-09   3.358730E-06
  12.300   5.209253E-09   2.960547E-06
  12.400   4.197398E-09   2.609570E-06
  12.500   3.382088E-09   2.300201E-06
  12.600   2.725145E-09   2.027509E-06
  12.700   2.195808E-09   1.787144E-06
  12.800   1.769290E-09   1.575275E-06
  12.900   1.425620E-09   1.388524E-06
  13.000   1.160495E-09   1.205064E-06
  13.100   9.571850E-10   1.025141E-06
  13.200   7.894936E-10   8.720817E-07
  13.300   6.511804E-10   7.418749E-07
  13.400   5.370987E-10   6.311086E-07
  13.500   4.430032E-10   5.368804E-07
  13.600   3.653925E-10   4.567210E-07
  13.700   3.013785E-10   3.885299E-07
  13.800   2.485794E-10   3.305202E-07
  13.900   2.050302E-10   2.811716E-07
  14.000   1.693053E-10   2.432844E-07
  14.100   1.399078E-10   2.127889E-07
  14.200   1.156147E-10   1.861160E-07
  14.300   9.553983E-11   1.627865E-07
  14.400   7.895066E-11   1.423813E-07
  14.500   6.524196E-11   1.245339E-07
  14.600   5.391360E-11   1.089237E-07
  14.700   4.455224E-11   9.527019E-08
  14.800   3.681636E-11   8.332814E-08
  14.900   3.042371E-11   7.288302E-08
  15.000   2.755072E-11   7.185347E-08
  15.100   2.640121E-11   7.627869E-08
  15.200   2.529967E-11   8.097645E-08
  15.300   2.424408E-11   8.596352E-08
  15.400   2.323254E-11   9.125774E-08
  15.500   2.226320E-11   9.687801E-08
  15.600   2.133431E-11   1.028444E-07
  15.700   2.044417E-11   1.091783E-07
  15.800   1.959117E-11   1.159022E-07
  15.900   1.877376E-11   1.230402E-07
  16.000   1.811810E-11   1.294007E-07
  16.100   1.767253E-11   1.341842E-07
  16.200   1.723793E-11   1.391446E-07
  16.300   1.681401E-11   1.442883E-07
  16.400   1.640051E-11   1.496221E-07
  16.500   1.599718E-11   1.551532E-07
  16.600   1.560378E-11   1.608887E-07
  16.700   1.522004E-11   1.668362E-07
  16.800   1.484575E-11   1.730036E-07
  16.900   1.448066E-11   1.793990E-07
  17.000   1.412454E-11   1.860308E-07
  17.100   1.462369E-11   1.805615E-07
  17.200   1.526881E-11   1.736198E-07
  17.300   1.594240E-11   1.669451E-07
  17.400   1.664569E-11   1.605270E-07
  17.500   1.738001E-11   1.543556E-07
  17.600   1.814673E-11   1.484214E-07
  17.700   1.894727E-11   1.427154E-07
  17.800   1.978313E-11   1.372288E-07
  17.900   2.065586E-11   1.319531E-07
  18.000   2.156709E-11   1.268802E-07
  18.100   2.251852E-11   1.220023E-07
  18.200   2.492315E-11   1.055952E-07
  18.300   2.768192E-11   9.081509E-08
  18.400   3.074605E-11   7.810374E-08
  18.500   3.414936E-11   6.717160E-08
  18.600   3.792939E-11   5.776962E-08
  18.700   4.212782E-11   4.968363E-08
