 Z=  19 A=  29  K  beta2= 0.06 nrho= 200
   r[fm]    rhon0[fm-3]    rhop0[fm-3]
   0.000   5.830390E-02   9.689779E-02
   0.100   5.843583E-02   9.680513E-02
   0.200   5.873156E-02   9.659810E-02
   0.300   5.918292E-02   9.628106E-02
   0.400   5.980410E-02   9.583657E-02
   0.500   6.054739E-02   9.529396E-02
   0.600   6.137711E-02   9.466940E-02
   0.700   6.225913E-02   9.398150E-02
   0.800   6.315202E-02   9.324097E-02
   0.900   6.400937E-02   9.246454E-02
   1.000   6.479823E-02   9.166683E-02
   1.100   6.547575E-02   9.085133E-02
   1.200   6.601095E-02   9.002430E-02
   1.300   6.634361E-02   8.917797E-02
   1.400   6.649511E-02   8.831347E-02
   1.500   6.639394E-02   8.741144E-02
   1.600   6.600289E-02   8.644727E-02
   1.700   6.538236E-02   8.541932E-02
   1.800   6.448678E-02   8.430428E-02
   1.900   6.332624E-02   8.307527E-02
   2.000   6.192600E-02   8.173386E-02
   2.100   6.015660E-02   8.017138E-02
   2.200   5.816632E-02   7.844678E-02
   2.300   5.592861E-02   7.652396E-02
   2.400   5.347784E-02   7.439345E-02
   2.500   5.086070E-02   7.207905E-02
   2.600   4.795994E-02   6.944189E-02
   2.700   4.495150E-02   6.662360E-02
   2.800   4.182620E-02   6.359721E-02
   2.900   3.863147E-02   6.039589E-02
   3.000   3.542828E-02   5.707150E-02
   3.100   3.212508E-02   5.350611E-02
   3.200   2.889906E-02   4.988907E-02
   3.300   2.575189E-02   4.621461E-02
   3.400   2.273428E-02   4.254177E-02
   3.500   1.989321E-02   3.892897E-02
   3.600   1.717332E-02   3.530626E-02
   3.700   1.469295E-02   3.183488E-02
   3.800   1.244063E-02   2.851398E-02
   3.900   1.043334E-02   2.538945E-02
   4.000   8.673372E-03   2.248617E-02
   4.100   7.121527E-03   1.976991E-02
   4.200   5.803292E-03   1.730900E-02
   4.300   4.689692E-03   1.508674E-02
   4.400   3.763971E-03   1.310559E-02
   4.500   3.002831E-03   1.135242E-02
   4.600   2.377255E-03   9.803153E-03
   4.700   1.874102E-03   8.453700E-03
   4.800   1.471147E-03   7.281853E-03
   4.900   1.151221E-03   6.270080E-03
