Energy,Data
14952,0.00122487
14956.1,0.00116326
14960.2,0.00110636
14965.1,0.00104489
14969.9,0.000988628
14974.7,0.000937034
14979.6,0.000889672
14986.9,0.000825425
14994.1,0.000768096
15001.2,0.000718098
15007.9,0.000675367
15014.7,0.000636638
15021.4,0.000601428
15028.1,0.000569311
15034.8,0.000539946
15042.2,0.000510674
15049.5,0.00048399
15054.4,0.000467493
15064.2,0.000437287
15074,0.000410351
15084.3,0.000384976
15094.6,0.000362292
15104.9,0.000341945
15115.2,0.000323636
15125.5,0.000307114
15135.8,0.000292165
15146.1,0.000278606
15156.4,0.000266281
15171.9,0.000249819
15187.3,0.000235457
15203.8,0.000222105
15216.2,0.000213244
15228.5,0.00020527
15247.1,0.000194757
15265.6,0.000185689
15284.2,0.000177911
15302.7,0.00017125
15321.3,0.000165565
15339.8,0.000160742
15358.4,0.000156689
15383.1,0.000152362
15407.8,0.000149128
15432.6,0.000146874
15455.2,0.000145601
15486.1,0.000144968
15517.1,0.000145616
15539.7,0.000146833
15564.5,0.00014889
15589.2,0.000151719
15613.9,0.000155344
15638.6,0.000159805
15663.4,0.000165158
15688.1,0.000171478
15712.8,0.000178863
15737.6,0.000187431
15762.3,0.000197336
15780.8,0.000205758
15799.4,0.000215129
15817.9,0.000225563
15836.5,0.000237192
15855,0.000250182
15873.6,0.000264728
15892.1,0.000281064
15910.7,0.000299468
15928.2,0.000319043
15943.6,0.000338354
15959.1,0.000359739
15973.9,0.000382673
15988.3,0.000407781
16002.8,0.000435914
16015.7,0.00046385
16028.6,0.000494948
16041.5,0.00052989
16054.4,0.000569184
16063,0.000598168
16071.6,0.00062969
16081.2,0.000668283
16090.8,0.000710934
16100.4,0.000758198
16110,0.000810852
16119.3,0.000867529
16126.3,0.000914421
16133.2,0.000965527
16140.1,0.00102141
16147.1,0.0010827
16154.4,0.00115429
16161.8,0.00123379
16169.1,0.00132247
16176.5,0.0014218
16183.8,0.0015334
16190.4,0.00164461
16196.5,0.00176131
16202.6,0.00189187
16208.7,0.00203851
16212.8,0.00214655
16216.9,0.00226394
16220.8,0.00238515
16224.5,0.00250972
16228.1,0.00264487
16231.8,0.00279186
16235.5,0.00295214
16239.2,0.0031274
16242.8,0.00331958
16246.5,0.00353097
16249.7,0.00373046
16253.6,0.00400762
16257.6,0.00431842
16260.3,0.00454703
16262.9,0.00479501
16265.6,0.0050646
16268.2,0.00535852
16270.6,0.00564139
16273.6,0.00604703
16276.7,0.00650029
16279.8,0.00700889
16281.8,0.00738327
16283.9,0.0077897
16285.9,0.00823198
16287.7,0.00866435
16289.6,0.00913301
16291.4,0.00964224
16293.2,0.0101969
16295.1,0.0108026
16296.9,0.0114659
16298.8,0.0121944
16300.6,0.0129972
16302.6,0.0139631
16304.6,0.0150448
16305.9,0.0158399
16307.2,0.0167021
16308.6,0.0176392
16309.9,0.0186604
16311.2,0.0197761
16312.4,0.0208811
16313.6,0.0220846
16314.8,0.0233991
16316,0.0248389
16317.2,0.026421
16318.4,0.0281649
16319.6,0.0300944
16320.8,0.0322374
16322.1,0.0346711
16322.9,0.0364566
16323.7,0.0383898
16324.5,0.0404882
16325.3,0.042772
16326.2,0.0452643
16327,0.0479924
16327.7,0.0508318
16328.5,0.0537744
16329.2,0.0569954
16329.9,0.0605331
16330.7,0.0644331
16331.4,0.0687496
16332.2,0.0735479
16332.9,0.0789068
16333.5,0.084219
16334.1,0.0893575
16334.7,0.095021
16335.3,0.101286
16335.8,0.108244
16336.4,0.116001
16336.8,0.122417
16337.3,0.129413
16337.7,0.137057
16338.1,0.144431
16338.5,0.154515
16339,0.165703
16339.5,0.178136
16339.8,0.188375
16340.2,0.199475
16340.6,0.211518
16340.9,0.224582
16341.3,0.238758
16341.6,0.25413
16342,0.271812
16342.4,0.291058
16342.7,0.311995
16343.1,0.334734
16343.5,0.359408
16343.9,0.386117
16344.2,0.414981
16344.6,0.446089
16345.1,0.485617
16345.5,0.528471
16345.9,0.574743
16346.4,0.62445
16346.8,0.677583
16347.2,0.729747
16347.8,0.800478
16348.3,0.875264
16349.1,0.993743
16351.3,1.34551
16352.1,1.46265
16352.7,1.54757
16353.4,1.63021
16353.8,1.67731
16354.3,1.71703
16354.7,1.74792
16355.2,1.77066
16355.6,1.78488
16356.1,1.79037
16356.6,1.7851
16357.1,1.77061
16357.6,1.74388
16358.2,1.69767
16358.8,1.63758
16359.4,1.56752
16359.8,1.51619
16360.6,1.40372
16361.5,1.2511
16363,1.01101
16363.7,0.905551
16364.2,0.833497
16364.7,0.760341
16365.3,0.691488
16365.8,0.627268
16366.2,0.578625
16366.7,0.526495
16367.2,0.478605
16367.5,0.448993
16367.8,0.421179
16368.2,0.39511
16368.5,0.370723
16368.9,0.34541
16369.3,0.319676
16369.7,0.296117
16370.1,0.274583
16370.5,0.254926
16370.9,0.237
16371.3,0.220663
16371.7,0.205781
16372.1,0.19098
16372.5,0.17997
16372.8,0.169837
16373.2,0.160498
16373.6,0.151891
16374,0.141437
16374.5,0.132025
16375,0.123533
16375.5,0.115853
16376,0.108257
16376.6,0.100844
16377.1,0.0941984
16377.7,0.0882179
16378.3,0.0828147
16378.9,0.0779153
16379.4,0.0734573
16380,0.0693873
16380.7,0.0651525
16381.4,0.0608517
16382.1,0.0569766
16382.9,0.0534706
16383.6,0.0502864
16384.3,0.0473843
16385.1,0.0447311
16385.8,0.0422982
16386.6,0.0399421
16387.4,0.0376706
16388.2,0.0355892
16389,0.0336768
16389.8,0.0319153
16390.7,0.0302887
16391.9,0.0280728
16392.7,0.0267278
16393.7,0.0251479
16394.8,0.0237035
16395.8,0.0223792
16396.9,0.0211619
16397.9,0.0200402
16398.9,0.0190043
16400.5,0.0175929
16401.7,0.0166235
16403,0.0156277
16404.3,0.0147173
16405.7,0.0138827
16407,0.0131158
16408.3,0.0124093
16409.7,0.011757
16411,0.0111537
16412.5,0.0105324
16414.1,0.00990359
16415.7,0.0093278
16417.4,0.00879925
16419,0.00831292
16420.6,0.00786446
16422.3,0.00745007
16424.7,0.00688514
16426.5,0.00650094
16428.4,0.00614675
16430.2,0.00581951
16432.1,0.00551661
16434.8,0.00510277
16437.6,0.00473169
16439.4,0.00450523
16441.7,0.00424872
16443.9,0.00401238
16446.1,0.00379419
16448.4,0.00359239
16451.8,0.00331691
16455.1,0.00307001
16457.4,0.00291931
16460.2,0.00274183
16463.1,0.00257885
16465.9,0.00242887
16468.8,0.00229059
16471.7,0.00216283
16474.5,0.00204457
16477.4,0.0019349
16480.2,0.00183303
16483.5,0.00172523
16486.8,0.00162575
16490,0.00153376
16493.3,0.00144855
16496.6,0.00136947
16501.5,0.00126114
16506.4,0.0011637
16510,0.00109692
16513.7,0.00103499
16517.4,0.000977447
16522.9,0.000898507
16528.4,0.000827403
16533.9,0.000763149
16539.4,0.000704914
16544.9,0.000651986
16550.5,0.000603755
16556,0.000559694
16561.5,0.000519351
16567.1,0.000481594
16573,0.000445604
16578.8,0.000412666
16584.7,0.00038238
16590.5,0.000354402
16596.4,0.000328584
16602.7,0.000303053
16609,0.000279579
16615.3,0.000257945
16621.6,0.000237976
16627.9,0.000219513
16634.2,0.000202421
16640.5,0.000186577
16646.8,0.000171873
16653.1,0.000158212
16659.4,0.000145509
16665.4,0.000134109
16671,0.000124258
16676.6,0.000115007
16682.2,0.000106318
16687.8,9.82E-05
16693.4,9.05E-05
16699,8.33E-05
16704.6,7.65E-05
16710.2,7.01E-05
16715.8,6.42E-05
16721.4,5.86E-05
16726.6,5.38E-05
16731.5,4.94E-05
16736.4,4.53E-05
16741.3,4.15E-05
16746.2,3.79E-05
16750.8,3.47E-05
16755,3.19E-05
16759.2,2.94E-05
16763.4,2.69E-05
16767.6,2.47E-05
16771.8,2.26E-05
16775.3,2.09E-05
16778.8,1.94E-05
16782.3,1.80E-05
16785.8,1.66E-05
16789.3,1.54E-05
16792.8,1.43E-05
16796.3,1.32E-05
16799.8,1.23E-05
16803.3,1.15E-05
16805.6,1.10E-05
16808,1.06E-05
16810.3,1.02E-05
16812.6,9.85E-06
16815,9.56E-06
16817.3,9.31E-06
16819.6,9.12E-06
16822,8.97E-06
16824.3,8.88E-06
16826.6,8.84E-06
16827.8,8.84E-06
16830.1,8.87E-06
16832.5,8.96E-06
16834.8,9.11E-06
16837.1,9.31E-06
16839.5,9.57E-06
16841.8,9.89E-06
16844.1,1.03E-05
16846.5,1.07E-05
16848.8,1.12E-05
16851.1,1.18E-05
16853.5,1.24E-05
16855.8,1.31E-05
16858.1,1.39E-05
16860.5,1.47E-05
16862.8,1.56E-05
16865.1,1.66E-05
16868.3,1.80E-05
16871.4,1.96E-05
16874.6,2.14E-05
16877.7,2.33E-05
16880.9,2.53E-05
16884,2.76E-05
16887.2,3.00E-05
16890.3,3.26E-05
16893.5,3.55E-05
16896.6,3.85E-05
16899.9,4.19E-05
16903.4,4.58E-05
16906.9,5.00E-05
16910.4,5.46E-05
16913.9,5.95E-05
16917.4,6.47E-05
16920.9,7.04E-05
16924.4,7.65E-05
16927.9,8.30E-05
16931.4,9.01E-05
16934.9,9.77E-05
16938.4,0.000105798
16941.9,0.000114546
16945.4,0.000123953
16948.9,0.000134073
16952.4,0.000144963
16955.9,0.00015669
16959.4,0.000169324
16962.9,0.000182945
16966.4,0.000197641
16969.9,0.000213512
16973.4,0.000230666
16976.9,0.000249227
16980.4,0.000269331
16983.9,0.000291134
16987.4,0.000314809
16990.9,0.000340546
16994.4,0.000368558
16997.9,0.000399086
17001.4,0.000432427
17004.9,0.000468938
17008.4,0.000509012
17011.8,0.000552315
17015.1,0.000598258
17018.5,0.000648722
17021.8,0.000704265
17025.1,0.000765552
17028.4,0.000833355
17031.5,0.00090194
17034.5,0.000977551
17037.6,0.00106113
17040.6,0.00115378
17042.6,0.0012212
17044.7,0.00129364
17047.4,0.00139989
17050.1,0.00151756
17052.9,0.00164829
17054.7,0.00174365
17056.5,0.00184632
17058.3,0.00195704
17060.7,0.00211701
17063,0.00228201
17065.2,0.00246448
17067.4,0.00266693
17069.7,0.00289228
17071.8,0.00313295
17073.8,0.00337695
17075.7,0.0036475
17077.7,0.00394847
17079,0.00416826
17080.3,0.0044052
17081.6,0.00466106
17083.3,0.00502115
17085,0.00542086
17086.7,0.00586611
17087.8,0.00619169
17088.9,0.00654303
17090,0.00692291
17091.1,0.00731665
17092.1,0.00772339
17093.1,0.00816271
17094.2,0.00863814
17095.2,0.0091537
17096.2,0.00971396
17097.2,0.0103241
17098.3,0.0109902
17099.2,0.0116364
17100.4,0.0125726
17101.2,0.0132575
17102,0.0139969
17102.8,0.0147968
17103.6,0.0156637
17104.4,0.0166051
17105.2,0.0176295
17106.2,0.0190491
17106.9,0.0200879
17107.6,0.0212094
17108.2,0.0224222
17108.9,0.0237362
17109.6,0.0251619
17110.2,0.0267115
17110.9,0.0283011
17111.5,0.0299207
17112.1,0.0316718
17112.7,0.0335671
17113.3,0.0356208
17113.9,0.0378479
17114.5,0.0402647
17115.1,0.0428887
17115.6,0.0455535
17116.1,0.048234
17116.7,0.0511145
17117.2,0.0542088
17117.7,0.0575307
17118.2,0.0610935
17118.8,0.0649099
17119.3,0.0689916
17120,0.0749745
17120.7,0.0811303
17121.3,0.0877688
17122,0.0948936
17122.7,0.10249
17123.6,0.11331
17124.5,0.124821
17125.8,0.143015
17127.6,0.168205
17128.6,0.180456
17129.5,0.191746
17130.2,0.19932
17130.9,0.205541
17131.5,0.210625
17132.1,0.214695
17132.8,0.217668
17133.4,0.219479
17133.9,0.220079
17134.6,0.21966
17135.2,0.218045
17135.8,0.215273
17136.5,0.21141
17137.1,0.206541
17137.8,0.20033
17138.7,0.190353
17139.6,0.179112
17141,0.160816
17143.3,0.130921
17144.2,0.119561
17145.1,0.108828
17146,0.0988326
17146.6,0.0918606
17147.3,0.085352
17148,0.0793051
17148.7,0.0731174
17149.5,0.0671972
17150.3,0.0618354
17151.1,0.0569897
17151.9,0.0526194
17152.4,0.0499483
17153.1,0.0467745
17153.7,0.0438713
17154.4,0.0412137
17155.1,0.0387795
17155.7,0.0365466
17156.4,0.0344967
17157.1,0.0326116
17157.8,0.0308759
17158.5,0.029062
17159.3,0.0274044
17160.1,0.025886
17160.8,0.0244925
17161.6,0.0232104
17162.3,0.0220287
17163.5,0.0204225
17164.4,0.0193166
17165.4,0.0181794
17166.3,0.0171429
17167.3,0.0161956
17168.3,0.0153274
17169.3,0.0145298
17170.3,0.0137952
17171.8,0.0127975
17173,0.0120463
17174.2,0.0113622
17175.5,0.0107372
17176.7,0.0101646
17177.9,0.00963866
17179.2,0.00915439
17181,0.0084967
17182.5,0.00803052
17184.2,0.00754181
17185.8,0.00709864
17187.5,0.00669545
17189.2,0.0063275
17190.9,0.00599074
17192.6,0.00568169
17194.2,0.00539735
17196,0.00512114
17197.9,0.00485405
17199.7,0.00460863
17201.6,0.00438254
17204.4,0.00407534
17207.2,0.00380144
17210,0.00355617
17212.6,0.00334958
17215.2,0.00316181
17217.9,0.00299052
17220.5,0.00283374
17223.1,0.00268984
17225.7,0.00255745
17229.6,0.00237788
17232.5,0.00225634
17235.8,0.00213281
17239.1,0.00202
17242.3,0.00191667
17245.6,0.00182178
17250.5,0.00169331
17255.4,0.0015792
17259.4,0.00149583
17264,0.00140668
17268.7,0.00132602
17273.4,0.00125277
17278,0.00118603
17282.7,0.00112503
17287.4,0.00106911
17292,0.00101769
17299,0.000947967
17306,0.000885918
17313,0.000830419
17320,0.000780543
17327,0.000735538
17334.3,0.00069354
17342,0.00065315
17349.7,0.000616502
17357.4,0.000583196
17365.1,0.000552838
17372.8,0.000525075
17382.1,0.000494472
17391.4,0.00046679
17400.7,0.00044165
17410.1,0.000418737
17419.4,0.000397781
17428.7,0.000378556
17442.7,0.000352542
17456.7,0.000329441
17470.7,0.000308812
17484.7,0.000290296
17498.7,0.0002736
17512.7,0.000258479
17527.7,0.000243861
17544.4,0.0002291
17561.2,0.000215733
17578,0.000203637
17594.8,0.000192652
17611.6,0.00018264
17634,0.000170608
17656.4,0.000159852
17678.8,0.000150206
17701.2,0.000141499
17723.6,0.000133619
17746,0.000126448
17768.4,0.000119907
17790.8,0.000113913
17813.2,0.000108411
17846.8,0.000100951
17880.4,9.43E-05
17910.2,8.90E-05
17940.1,8.42E-05
17979.3,7.85E-05
18014.7,7.39E-05
18050.2,6.97E-05
18089.4,6.55E-05
18134.2,6.12E-05
18179,5.74E-05
18223.8,5.39E-05
18268.6,5.08E-05
18310.6,4.81E-05
18350.7,4.58E-05
18396.4,4.34E-05
18455.2,4.05E-05
18507.4,3.83E-05
18567.2,3.59E-05
18626.9,3.38E-05
18686.6,3.19E-05
18746.3,3.02E-05
18813.5,2.84E-05
18880.7,2.68E-05
18947.9,2.53E-05
19015.1,2.40E-05
19078.5,2.29E-05
19142,2.18E-05
19205.4,2.08E-05
19268.9,1.99E-05
19364.1,1.87E-05
19459.2,1.76E-05
19560,1.66E-05
19634.7,1.58E-05
19709.3,1.52E-05
19821.3,1.43E-05
19933.3,1.35E-05
20045.3,1.28E-05
20162.5,1.21E-05
20290.1,1.14E-05
20417.8,1.08E-05
20545.4,1.03E-05
20673.1,9.79E-06
20800.7,9.34E-06
20949.2,8.89E-06
21097.7,8.47E-06
21271,8.05E-06
21469,7.62E-06
21664.1,7.26E-06
21858.2,6.95E-06
22081.5,6.64E-06
22312.3,6.38E-06
22537.9,6.17E-06
22753.4,6.01E-06
22968,5.89E-06
23199.6,5.81E-06
23431.2,5.76E-06
23518.1,5.76E-06
23720.7,5.78E-06
23923.4,5.83E-06
24097.1,5.92E-06
24270.8,6.04E-06
24415.5,6.18E-06
24560.3,6.36E-06
24705.1,6.57E-06
24820.9,6.78E-06
24936.7,7.03E-06
25052.5,7.32E-06
25168.3,7.66E-06
25255.1,7.96E-06
25342,8.30E-06
25428.8,8.69E-06
25515.7,9.14E-06
25602.5,9.66E-06
25660.4,1.01E-05
25732.8,1.06E-05
25797.9,1.12E-05
25863.1,1.18E-05
25923.9,1.25E-05
25973.8,1.31E-05
26013.6,1.36E-05
26059.9,1.43E-05
26106.3,1.50E-05
26152.6,1.59E-05
26198.9,1.68E-05
26245.2,1.79E-05
26280,1.88E-05
26314.7,1.98E-05
26347.7,2.08E-05
26380.7,2.19E-05
26414.3,2.32E-05
26449,2.46E-05
26482,2.61E-05
26516.2,2.79E-05
26550.9,2.99E-05
26581.6,3.18E-05
26608.7,3.37E-05
26633.2,3.57E-05
26656.9,3.80E-05
26680.6,4.04E-05
26703.8,4.30E-05
26727,4.59E-05
26750.1,4.91E-05
26773.3,5.26E-05
26790.7,5.56E-05
26808,5.88E-05
26826.3,6.26E-05
26846.2,6.71E-05
26866.2,7.23E-05
26879.8,7.61E-05
26893.7,8.04E-05
26907.6,8.52E-05
26921.5,9.03E-05
26934.2,9.56E-05
26945.8,0.000100708
26957.4,0.000106325
26969,0.000112456
26980.6,0.000119169
26992.1,0.000126538
27003.7,0.000134654
27015.3,0.000143623
27026.9,0.000153569
27038.5,0.000164626
27047.2,0.000173723
27055.8,0.00018366
27064.5,0.000194539
27073.2,0.000206461
27081.9,0.000219562
27090.6,0.000234003
27099.3,0.000249976
27107.9,0.000267708
27116.6,0.000287463
27125.3,0.00030956
27131.1,0.0003258
27136.9,0.000343403
27142.7,0.000362512
27148.5,0.000383305
27154.3,0.000405994
27160.1,0.000430817
27167.1,0.000464367
27171.8,0.000489017
27176.5,0.000515731
27181.2,0.000544733
27185.9,0.000576278
27190.6,0.000610687
27195.3,0.00064837
27199.5,0.000684795
27204.9,0.00073725
27208.6,0.000775723
27212.2,0.000817352
27215.8,0.000862497
27219.4,0.000911564
27223,0.000965026
27226.6,0.00102343
27231,0.00110093
27235.3,0.00118774
27238.2,0.00125156
27241.1,0.00132076
27244,0.00139597
27246.9,0.0014779
27249.8,0.00156739
27253.3,0.00168809
27255.7,0.00177659
27258,0.00187234
27260.4,0.00197614
27262.7,0.00208894
27265.1,0.00221181
27267.4,0.00234604
27269.5,0.00247542
27272.2,0.00266124
27275,0.00286925
27276.8,0.00302205
27278.6,0.00318763
27280.4,0.00336746
27282.2,0.00356324
27283.9,0.00376408
27285.5,0.00396878
27287.1,0.00419098
27288.7,0.00443277
27290.3,0.00469657
27291.9,0.00498517
27293.5,0.00530184
27295.1,0.00565042
27296.5,0.00598618
27297.7,0.0063003
27298.9,0.00664046
27300.1,0.00700971
27301.3,0.00741155
27302.6,0.00785004
27303.8,0.00832989
27305,0.00885668
27306,0.00937281
27307,0.00986772
27308,0.0104045
27308.9,0.0109884
27309.9,0.0116252
27310.8,0.0123219
27311.8,0.0130868
27312.7,0.0139297
27313.6,0.0147989
27314.4,0.0156884
27315.3,0.0166669
27316.1,0.017748
27316.9,0.0189476
27317.8,0.0202854
27318.4,0.0213935
27319,0.0226045
27319.6,0.0239326
27320.2,0.0251907
27320.8,0.0268949
27321.5,0.0287957
27322,0.0303692
27322.5,0.0320855
27323,0.0339631
27323.5,0.0360197
27324,0.0382773
27324.5,0.0407594
27325,0.0434932
27325.4,0.0461469
27325.8,0.0488479
27326.2,0.0517793
27326.6,0.0549644
27327.1,0.0584229
27327.5,0.0621802
27327.9,0.0662603
27328.3,0.0706904
27328.7,0.0754959
27329.1,0.080706
27329.5,0.0863464
27330,0.0928431
27330.4,0.0998921
27330.8,0.10753
27331.3,0.115785
27331.7,0.124693
27332.2,0.134276
27332.6,0.144562
27333,0.155567
27333.5,0.169332
27334,0.184105
27334.6,0.199889
27335.1,0.216661
27335.7,0.240503
27336.3,0.262736
27337.2,0.298038
27338.4,0.34492
27340.4,0.430392
27341.2,0.462186
27342,0.491614
27342.8,0.517788
27343.4,0.534994
27344,0.549857
27344.6,0.561564
27345.2,0.569436
27345.8,0.574063
27346.3,0.575681
27347,0.573723
27347.6,0.567992
27348.2,0.558761
27348.9,0.546184
27349.5,0.530749
27350.1,0.513149
27350.9,0.486291
27351.7,0.456335
27352.9,0.404761
27355.1,0.312147
27355.9,0.279958
27356.6,0.253148
27357.3,0.229041
27357.9,0.206492
27358.4,0.190665
27358.9,0.175791
27359.5,0.159824
27359.9,0.149245
27360.3,0.139301
27360.7,0.129981
27361.1,0.121263
27361.5,0.11313
27362,0.105557
27362.4,0.0985207
27362.8,0.0907872
27363.3,0.0837327
27363.8,0.0773073
27364.3,0.071466
27364.8,0.0661595
27365.3,0.0613454
27365.8,0.0569791
27366.3,0.0530211
27366.7,0.0497959
27367.1,0.0468411
27367.6,0.0441315
27368,0.0416457
27368.4,0.0393623
27368.9,0.0372633
27369.5,0.0347215
27370,0.0324404
27370.6,0.0303877
27371.1,0.0288523
27371.6,0.0272038
27372.2,0.0257026
27372.8,0.024332
27373.1,0.0234833
27373.9,0.0219244
27374.6,0.0205275
27375.4,0.0192702
27376.1,0.0181334
27376.9,0.0171014
27377.6,0.0161606
27378.4,0.0153001
27379.4,0.0142616
27380.4,0.0133306
27381.3,0.0124919
27382.3,0.0117331
27383.3,0.0110439
27384.3,0.0104158
27385.4,0.00978428
27386.6,0.00915857
27387.8,0.00859246
27389,0.0080784
27390.2,0.00761001
27391.4,0.00718192
27392.6,0.00678955
27393.8,0.00642897
27395.2,0.00606387
27396.6,0.00569947
27398.1,0.00536732
27399.5,0.00506368
27401,0.00478531
27402.4,0.00452946
27403.9,0.00429373
27405.3,0.00407604
27407,0.00384702
27408.9,0.00361179
27410.7,0.00339756
27412.6,0.00320188
27414.5,0.00302267
27416.3,0.00285811
27418.2,0.00270665
27420,0.00256691
27422,0.00243084
27424.1,0.00229896
27426.2,0.00217752
27428.2,0.00206545
27431.3,0.00191289
27434.5,0.00177662
27437.6,0.00165441
27440.3,0.00155839
27443,0.00147046
27445.6,0.00138971
27448.3,0.00131538
27451,0.00124679
27453.7,0.00118339
27457.8,0.0010969
27460.8,0.00103855
27464.1,0.000979371
27467.4,0.000925068
27470.7,0.000875124
27474,0.000829083
27477.4,0.00078655
27482.3,0.00072858
27485.7,0.000693389
27489.8,0.000652836
27493.9,0.000615703
27498.1,0.000581616
27502.2,0.000550253
27506.4,0.000521329
27510.5,0.000494601
27516.7,0.00045816
27521.3,0.000433909
27526.3,0.000409575
27531.3,0.000387231
27536.2,0.00036665
27541.2,0.000347625
27548.7,0.000321677
27556.1,0.000298476
27561.5,0.000283222
27567.3,0.000268046
27573.1,0.000254038
27578.9,0.000241082
27587.6,0.000223399
27596.3,0.000207561
27605,0.00019332
27613.7,0.000180469
27622.5,0.000168835
27631.2,0.000158269
27639.9,0.000148646
27648.6,0.000139857
27657.3,0.00013181
27666,0.000124423
27674.7,0.000117627
27686.3,0.000109381
27697.9,0.000101954
27710.3,9.48E-05
27722.8,8.83E-05
27735.2,8.25E-05
27747.7,7.72E-05
27760.1,7.24E-05
27772.5,6.81E-05
27785,6.41E-05
27797.4,6.04E-05
27810.7,5.68E-05
27823.9,5.35E-05
27837.2,5.05E-05
27850.5,4.77E-05
27868.5,4.43E-05
27886.5,4.12E-05
27904.4,3.85E-05
27921.8,3.60E-05
27939.2,3.38E-05
27957.8,3.17E-05
27977.1,2.96E-05
27996.4,2.78E-05
28016.3,2.61E-05
28036.2,2.45E-05
28056.7,2.30E-05
28078.5,2.16E-05
28100.2,2.03E-05
28122.4,1.90E-05
28144.8,1.79E-05
28167.2,1.69E-05
28193.9,1.58E-05
28220.7,1.48E-05
28238.5,1.42E-05
28266.7,1.32E-05
28294.9,1.24E-05
28323.1,1.17E-05
28351.2,1.10E-05
28379.4,1.04E-05
28407.6,9.79E-06
28440.8,9.18E-06
28474,8.62E-06
28507.1,8.11E-06
28540.3,7.65E-06
28573.5,7.23E-06
28606.6,6.84E-06
28639.8,6.48E-06
28672.9,6.15E-06
28710.8,5.81E-06
28748.6,5.49E-06
28786.4,5.21E-06
28824.2,4.94E-06
28862,4.70E-06
28899.8,4.48E-06
28937.6,4.27E-06
28975.4,4.08E-06
29028.1,3.83E-06
29080.9,3.61E-06
29133.6,3.42E-06
29186.3,3.24E-06
29239.1,3.07E-06
29291.8,2.92E-06
29344.5,2.79E-06
29397.3,2.66E-06
29463.6,2.52E-06
29529.9,2.39E-06
29596.3,2.28E-06
29662.6,2.17E-06
29728.9,2.08E-06
29795.2,1.99E-06
29861.6,1.91E-06
29957.3,1.81E-06
30045.3,1.73E-06
30133.4,1.66E-06
30221.4,1.59E-06
30280.1,1.55E-06
30397.5,1.48E-06
30513.6,1.42E-06
30629.7,1.36E-06
30745.7,1.31E-06
30861.8,1.27E-06
30977.9,1.24E-06
31152,1.19E-06
31326.1,1.15E-06
31492,1.12E-06
31657.8,1.09E-06
31823.6,1.07E-06
32072.3,1.04E-06
32321.1,1.02E-06
32569.8,1.01E-06
32901.5,9.92E-07
33233.1,9.85E-07
33523.3,9.83E-07
33979.3,9.87E-07
34429.6,9.98E-07
34879.9,1.01E-06
35240.2,1.03E-06
35600.4,1.05E-06
36140.8,1.09E-06
36726.2,1.14E-06
37325.5,1.20E-06
37787.5,1.25E-06
38368.3,1.32E-06
38946.2,1.41E-06
39477.5,1.49E-06
40020.2,1.59E-06
40255.2,1.64E-06
40268,1.64E-06
40299,1.65E-06
40817.9,1.76E-06
41315.4,1.88E-06
41797.1,2.02E-06
42255.2,2.15E-06
42713.2,2.31E-06
43187.1,2.48E-06
43629.3,2.67E-06
44114.5,2.88E-06
44129.7,2.89E-06
44143.6,2.88E-06
44161.5,2.87E-06
44165.4,2.86E-06
44173.6,2.87E-06
44194.1,2.91E-06
44225.7,2.94E-06
44750.8,3.23E-06
45145.6,3.46E-06
45524.7,3.72E-06
45903.8,4.00E-06
46251.3,4.28E-06
46598.7,4.59E-06
46962,4.95E-06
47325.3,5.36E-06
47649.1,5.76E-06
47933.4,6.15E-06
48213.8,6.57E-06
48482.3,7.02E-06
48750.8,7.51E-06
49019.3,8.06E-06
49260.2,8.60E-06
49536.6,9.31E-06
49694.5,9.77E-06
49852.5,1.03E-05
50010.4,1.08E-05
50168.4,1.14E-05
50286.8,1.20E-05
50405.3,1.26E-05
50484.3,1.31E-05
50555,1.35E-05
50625.8,1.40E-05
50714.3,1.48E-05
50767.4,1.54E-05
50820.5,1.60E-05
50873.6,1.67E-05
50909,1.73E-05
50944.4,1.79E-05
50979.8,1.87E-05
51024,1.98E-05
51050.6,2.05E-05
51077.4,2.14E-05
51104.2,2.24E-05
51130,2.36E-05
51154,2.48E-05
51178,2.62E-05
51194.4,2.73E-05
51211.2,2.86E-05
51227.9,3.01E-05
51244.7,3.18E-05
51257.3,3.32E-05
51269.9,3.47E-05
51282.5,3.65E-05
51295.1,3.85E-05
51307.7,4.07E-05
51320.3,4.32E-05
51331.8,4.59E-05
51343.3,4.88E-05
51354.8,5.22E-05
51362.5,5.48E-05
51370.1,5.76E-05
51377.8,6.07E-05
51384.6,6.37E-05
51393.5,6.80E-05
51399.4,7.13E-05
51405.3,7.48E-05
51411.2,7.87E-05
51417.1,8.29E-05
51423.1,8.76E-05
51429,9.27E-05
51434.1,9.76E-05
51439.2,0.00010293
51444.3,0.000108792
51449.4,0.000115245
51454.6,0.000122371
51459.7,0.000130268
51464.8,0.00013905
51469.9,0.000148849
51474.7,0.000159109
51479.5,0.000170576
51484.3,0.00018345
51487.5,0.00019293
51490.7,0.000203222
51493.9,0.000214423
51496.9,0.000226006
51499.8,0.000237926
51502.7,0.000250874
51505.6,0.000264973
51508.4,0.000280365
51511.3,0.000297213
51514.2,0.000315707
51517.1,0.000336069
51519.6,0.00035595
51521.9,0.000374894
51524.1,0.000395457
51526.3,0.00041783
51528.6,0.000442233
51530.8,0.000468923
51533.1,0.000498199
51535.3,0.000530412
51537.3,0.000561993
51539,0.00059227
51540.8,0.000625157
51542.6,0.000660971
51544.3,0.00070008
51546.1,0.000742913
51547.8,0.000789968
