epoch,loss,mae,mse,val_loss,val_mae,val_mse
0,0.1476992025492581,0.23831852,0.14769916,0.12338586970242277,0.21327445,0.12338589
1,0.12398308051475355,0.21504241,0.12398312,0.12023506669242258,0.2106236,0.120235085
2,0.1190475863453793,0.20908943,0.119047605,0.11703010041963571,0.20808962,0.11703014
3,0.11441392685031612,0.20426974,0.11441362,0.11322833393823006,0.20133065,0.113228336
4,0.11144541204988791,0.20081349,0.11144544,0.11071668403369947,0.19897291,0.11071676
5,0.10934502271259981,0.19834475,0.10934498,0.10815544478123837,0.19660448,0.108155526
6,0.10771348821289249,0.19632046,0.10771349,0.10940971001898109,0.19683169,0.10940977
7,0.10664838832567275,0.19516027,0.1066484,0.10699815948786413,0.19776198,0.10699811
8,0.10581377492879124,0.19417527,0.10581366,0.10502683169605156,0.19212838,0.105026804
9,0.10485145161019688,0.192938,0.10485159,0.10253121624536296,0.18891639,0.10253133
10,0.10395654968507534,0.19170468,0.103956506,0.10407342297234415,0.1903329,0.10407344
11,0.10319894387987692,0.19078489,0.10319913,0.10439171730072444,0.19016354,0.10439174
12,0.10242697568438061,0.18982865,0.10242698,0.10488821431222538,0.19056463,0.10488823
13,0.10241013274065962,0.18990597,0.1024102,0.10282384500939366,0.18918237,0.10282382
14,0.10162983781329454,0.18889773,0.10162995,0.10675621419422102,0.19274053,0.10675615
15,0.10122646513596616,0.18823701,0.101226434,0.1004327291501119,0.18786001,0.10043283
16,0.1007780523528139,0.18761866,0.100778066,0.10360333561592791,0.19079019,0.103603326
17,0.10016568443931415,0.18700103,0.100165516,0.09955171822687842,0.18533958,0.09955165
18,0.09980544486597037,0.18663812,0.099805534,0.10140581328221288,0.18750656,0.101405784
19,0.09937254354463305,0.18603955,0.099372275,0.09889586651354428,0.18433125,0.098895974
20,0.09958019824504552,0.1860841,0.09958044,0.09999878156159865,0.18693683,0.09999874
21,0.09967399603046878,0.18611571,0.09967386,0.09892157194475451,0.1843709,0.09892152
22,0.0996698345941697,0.18611689,0.099669814,0.1051159769019759,0.19418973,0.10511604
23,0.09915148195033992,0.18548757,0.0991517,0.09834982960296232,0.18393037,0.09834978
24,0.10026867692203807,0.18675913,0.10026854,0.10346817371807782,0.19071244,0.10346816
25,0.10017126915604818,0.18674423,0.100171246,0.10113448486406044,0.18741678,0.10113454
26,0.10027312143823293,0.18698408,0.100273214,0.10182609643201543,0.1868302,0.10182615
27,0.09903644548955172,0.18526764,0.09903653,0.10074267217892433,0.1874617,0.10074267
28,0.09969546382058607,0.1860759,0.09969549,0.10198277666031434,0.18789642,0.10198272
29,0.10259106673704958,0.18908873,0.1025911,0.10412283234181154,0.19022945,0.10412281
30,0.10089602509787889,0.18728471,0.10089611,0.10068080580061095,0.18544205,0.100680836
31,0.099644526985485,0.18604793,0.09964469,0.10000988866831372,0.1854291,0.1000099
32,0.09889819572562646,0.18521495,0.09889813,0.09928734708494373,0.18463197,0.09928738
33,0.09860030425051745,0.18459223,0.09860047,0.09861715421255982,0.18325312,0.09861709
34,0.098377179447608,0.18483648,0.09837727,0.09764705146120078,0.18270476,0.09764709
35,0.09871290222758711,0.18516393,0.09871283,0.09964347106256087,0.18524952,0.099643454
36,0.09961714825762602,0.18570511,0.09961718,0.09963583023686161,0.18447417,0.09963585
37,0.10045761307150292,0.18669325,0.100457646,0.10035925958381942,0.1858066,0.10035925
38,0.09951995105095389,0.18599954,0.099519834,0.10488805656931822,0.19146268,0.10488807
39,0.09927663001981722,0.18545519,0.099276654,0.10225499302902023,0.18923175,0.10225502
40,0.09907381510260105,0.18526952,0.09907397,0.0962715963348092,0.18136774,0.09627158
41,0.09892969039001731,0.18513033,0.09892968,0.09783456020661278,0.18282865,0.09783451
42,0.09930107877165471,0.18565898,0.09930101,0.09941613772009168,0.18448664,0.09941612
43,0.10067139001873833,0.1871083,0.10067121,0.09809471998676901,0.18297641,0.09809472
44,0.09996733454226958,0.18644926,0.09996717,0.0994131433666055,0.18488784,0.099413194
