id,max_depth,mss,msl,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path
47,80,5,3,one_hot,standard,0.0777596411175658,0.0282628105690437,0.9624809122680306,0.0266080828968711,0.9624809122680306,0.122303369188282,0.0615988987609851,0.9188204377457247,0.0459678578883095,0.9188204272259974,0.1233395239000871,0.0627491807793626,0.9168435744412656,0.0458882291380055,0.9168424917317626,E:\ML_Models_EXFOR\DT_B0\DT80_MSS5_MSL3_standard_one_hot_B0_v1\DT80_MSS5_MSL3_standard_one_hot_B0_v1.joblib,35.36384153366089,E:\ML_Models_EXFOR\DT_B0\DT80_MSS5_MSL3_standard_one_hot_B0_v1\scaler.pkl
51,80,10,1,one_hot,standard,0.0704376683541962,0.0238026246468015,0.9685878309359344,0.0242033766589424,0.9685878309359344,0.1243449284293528,0.0665169682120119,0.9128989253450464,0.0459868014135813,0.9128962509801506,0.1257260099084837,0.068267425850213,0.9101585239321462,0.0459105270577191,0.9101585238850972,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL1_standard_one_hot_B0_v1\DT80_MSS10_MSL1_standard_one_hot_B0_v1.joblib,35.958094358444214,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL1_standard_one_hot_B0_v1\scaler.pkl
52,80,10,3,one_hot,standard,0.0824944555532578,0.0305055069503522,0.9593827910338624,0.0295753372034143,0.9593827910338624,0.1212184811221078,0.059985775681841,0.9206676678602836,0.0460740367230552,0.9206675175580884,0.1221646549119609,0.0612005351919,0.918576443697331,0.0460780816054245,0.918575394196842,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL3_standard_one_hot_B0_v1\DT80_MSS10_MSL3_standard_one_hot_B0_v1.joblib,36.690295457839966,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL3_standard_one_hot_B0_v1\scaler.pkl
53,80,10,5,one_hot,standard,0.0883877817068254,0.0341740769181683,0.954274846276161,0.0326320645351507,0.954274846276161,0.1193401099081521,0.0580201285778732,0.9229276417101124,0.0462300631633598,0.9229264456875902,0.1199338274141499,0.0586779991992953,0.9216364557927984,0.0462250038143146,0.9216359996148596,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL5_standard_one_hot_B0_v1\DT80_MSS10_MSL5_standard_one_hot_B0_v1.joblib,37.27335786819458,E:\ML_Models_EXFOR\DT_B0\DT80_MSS10_MSL5_standard_one_hot_B0_v1\scaler.pkl
54,77,10,7,one_hot,standard,0.0944716478287119,0.0380963959861265,0.9487578324304976,0.0359723035367077,0.9487578324304976,0.118891406612396,0.0574996525892477,0.9232077682976532,0.0467529689357322,0.923207257272608,0.1197363151124982,0.0585685799095546,0.921219128157518,0.0467325869423064,0.9212183391155422,E:\ML_Models_EXFOR\DT_B0\DT77_MSS10_MSL7_standard_one_hot_B0_v1\DT77_MSS10_MSL7_standard_one_hot_B0_v1.joblib,35.435511112213135,E:\ML_Models_EXFOR\DT_B0\DT77_MSS10_MSL7_standard_one_hot_B0_v1\scaler.pkl
1,60,2,1,one_hot,none,0.0272400978743256,0.0115822328260081,0.984953899872942,0.0,0.984953899872942,0.1360301466709405,0.0819550810800756,0.8945710944896976,0.0477980980397782,0.8945695460307562,0.1348908598666983,0.0802583344856917,0.8966952100692565,0.0477888394588113,0.8966933354122439,E:\ML_Models_EXFOR\DT_B0\DT60_MSS2_MSL1_none_one_hot_B0_v1\DT60_MSS2_MSL1_none_one_hot_B0_v1.joblib,37.91790819168091,E:\ML_Models_EXFOR\DT_B0\DT60_MSS2_MSL1_none_one_hot_B0_v1\scaler.pkl
56,80,15,1,one_hot,standard,0.0798590710901242,0.0283034592393319,0.962424923256924,0.0292957425277283,0.962424923256924,0.1221080837457809,0.0632013186689142,0.9166756263714364,0.0461356663633721,0.9166734807087004,0.1233581272947181,0.0648096962136354,0.9140913413298324,0.0460999093371689,0.9140913411768832,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL1_standard_one_hot_B0_v1\DT80_MSS15_MSL1_standard_one_hot_B0_v1.joblib,35.936574935913086,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL1_standard_one_hot_B0_v1\scaler.pkl
6,60,5,1,one_hot,none,0.0530034438061384,0.0171894618992573,0.9775058808993524,0.0141712684185499,0.9775058808993524,0.1310545874124817,0.0756672549391644,0.9019050374358712,0.046581976714259,0.9019034811121054,0.1296571650078601,0.073554890647171,0.9044967701371602,0.0465073197170437,0.9044955523835186,E:\ML_Models_EXFOR\DT_B0\DT60_MSS5_MSL1_none_one_hot_B0_v1\DT60_MSS5_MSL1_none_one_hot_B0_v1.joblib,36.5424063205719,E:\ML_Models_EXFOR\DT_B0\DT60_MSS5_MSL1_none_one_hot_B0_v1\scaler.pkl
57,80,15,3,one_hot,standard,0.088091789864971,0.033305717053673,0.9554884345651968,0.0329110948433656,0.9554884345651968,0.1202277824043054,0.058451344572006,0.922325011128414,0.0464848950058058,0.9223247416946182,0.1212700576307537,0.0597967870084001,0.9200931137171028,0.0465014257208582,0.9200924609056452,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL3_standard_one_hot_B0_v1\DT80_MSS15_MSL3_standard_one_hot_B0_v1.joblib,36.92346858978272,E:\ML_Models_EXFOR\DT_B0\DT80_MSS15_MSL3_standard_one_hot_B0_v1\scaler.pkl
7,60,5,3,one_hot,none,0.0779383040825124,0.0284120096149007,0.9622659058975817,0.0266849711515758,0.9622659058975817,0.1235119502974286,0.063846760458601,0.9157117121015448,0.0460563083634981,0.9157115953070912,0.1222195107737646,0.0621328853100918,0.917730607699536,0.0460563387097568,0.917730509235078,E:\ML_Models_EXFOR\DT_B0\DT60_MSS5_MSL3_none_one_hot_B0_v1\DT60_MSS5_MSL3_none_one_hot_B0_v1.joblib,35.93623471260071,E:\ML_Models_EXFOR\DT_B0\DT60_MSS5_MSL3_none_one_hot_B0_v1\scaler.pkl
