id,max_depth,mss,msl,mt_strategy,normalizer,train_mae,train_mse,train_evs,train_mae_m,train_r2,val_mae,val_mse,val_evs,val_mae_m,val_r2,test_mae,test_mse,test_evs,test_mae_m,test_r2,model_path,training_time,scaler_path
1,60,2,1,one_hot,none,0.027306495083638,0.011644980959793,0.9848843362775662,0.0,0.9848843362775662,0.1344387002554267,0.0807531025366041,0.8940749749087017,0.0474656988490709,0.894072859768001,0.1342578871941724,0.0788675926491269,0.8984214238210938,0.0478434099108115,0.8984207866666223,E:\ML_Models_EXFOR\DT_B1\DT60_MSS2_MSL1_none_one_hot_B1_v1\DT60_MSS2_MSL1_none_one_hot_B1_v1.joblib,56.42250609397888,E:\ML_Models_EXFOR\DT_B1\DT60_MSS2_MSL1_none_one_hot_B1_v1\scaler.pkl
6,60,5,1,one_hot,none,0.0530464490079086,0.0172431879363498,0.9774537970656048,0.0141583086493479,0.9774537970656048,0.1299501589339821,0.0748507519587642,0.901079189441644,0.0467961948266516,0.9010778215007412,0.1298738843442285,0.0730763495491527,0.905238044430121,0.046681726968539,0.9052373884754664,E:\ML_Models_EXFOR\DT_B1\DT60_MSS5_MSL1_none_one_hot_B1_v1\DT60_MSS5_MSL1_none_one_hot_B1_v1.joblib,59.96929717063904,E:\ML_Models_EXFOR\DT_B1\DT60_MSS5_MSL1_none_one_hot_B1_v1\scaler.pkl
7,60,5,3,one_hot,none,0.0778729614903277,0.0282793017046451,0.9624822194163856,0.0266415734873942,0.9624822194163856,0.1226094928269111,0.0639414382269268,0.9139881450066576,0.045863270388921,0.913988116465872,0.1227901307837946,0.0625522467881082,0.9177193404765136,0.046080387052577,0.91771791017912,E:\ML_Models_EXFOR\DT_B1\DT60_MSS5_MSL3_none_one_hot_B1_v1\DT60_MSS5_MSL3_none_one_hot_B1_v1.joblib,56.20274543762207,E:\ML_Models_EXFOR\DT_B1\DT60_MSS5_MSL3_none_one_hot_B1_v1\scaler.pkl
11,60,10,1,one_hot,none,0.0709645773027646,0.0240983504659005,0.968205391633333,0.0243270320084929,0.968205391633333,0.1245606522437999,0.0684542483346622,0.9085690137890324,0.0458835612333199,0.9085660887407038,0.1245052187405079,0.0664308251348882,0.9130187975722978,0.0458062166716135,0.9130186616544248,E:\ML_Models_EXFOR\DT_B1\DT60_MSS10_MSL1_none_one_hot_B1_v1\DT60_MSS10_MSL1_none_one_hot_B1_v1.joblib,59.160667181015015,E:\ML_Models_EXFOR\DT_B1\DT60_MSS10_MSL1_none_one_hot_B1_v1\scaler.pkl
12,60,10,3,one_hot,none,0.0826133956642715,0.0304693704751477,0.9594588901140026,0.0296086781134991,0.9594588901140026,0.1215423724417027,0.0624378822223973,0.91575584895676,0.0460047776525124,0.9157555441516624,0.1213468689690903,0.0605709716001846,0.9200775808735924,0.0459467706503058,0.9200765882832488,E:\ML_Models_EXFOR\DT_B1\DT60_MSS10_MSL3_none_one_hot_B1_v1\DT60_MSS10_MSL3_none_one_hot_B1_v1.joblib,61.49300193786621,E:\ML_Models_EXFOR\DT_B1\DT60_MSS10_MSL3_none_one_hot_B1_v1\scaler.pkl
13,60,10,5,one_hot,none,0.0884490431275877,0.0341043248301429,0.9544018555933864,0.0326048358479267,0.9544018555933864,0.1192758201586764,0.0597622823833495,0.9188748565634134,0.0460659506739628,0.9188744434852152,0.1194213488174507,0.0580313721558013,0.9230345059487844,0.0460953051967379,0.9230339747464612,E:\ML_Models_EXFOR\DT_B1\DT60_MSS10_MSL5_none_one_hot_B1_v1\DT60_MSS10_MSL5_none_one_hot_B1_v1.joblib,57.02600717544556,E:\ML_Models_EXFOR\DT_B1\DT60_MSS10_MSL5_none_one_hot_B1_v1\scaler.pkl
14,60,10,7,one_hot,none,0.094478407306045,0.0379462947121128,0.9490031070281348,0.0359779578792581,0.9490031070281348,0.1187221761768529,0.0585766639819264,0.9201059028238734,0.0467024726452006,0.9201053367818336,0.1191600568461612,0.0574332338438762,0.9234666955945048,0.0468642393965474,0.9234662155399108,E:\ML_Models_EXFOR\DT_B1\DT60_MSS10_MSL7_none_one_hot_B1_v1\DT60_MSS10_MSL7_none_one_hot_B1_v1.joblib,65.4695770740509,E:\ML_Models_EXFOR\DT_B1\DT60_MSS10_MSL7_none_one_hot_B1_v1\scaler.pkl
16,60,15,1,one_hot,none,0.0802969161741776,0.0284988366887922,0.96217994996903,0.029403881893415,0.96217994996903,0.1222588546539286,0.0651054932785347,0.9123390472871946,0.0459792537914853,0.9123368514104742,0.1226269221827611,0.0633470002433664,0.9166312891037074,0.0459774696769799,0.9166310691495756,E:\ML_Models_EXFOR\DT_B1\DT60_MSS15_MSL1_none_one_hot_B1_v1\DT60_MSS15_MSL1_none_one_hot_B1_v1.joblib,60.35892176628113,E:\ML_Models_EXFOR\DT_B1\DT60_MSS15_MSL1_none_one_hot_B1_v1\scaler.pkl
17,60,15,3,one_hot,none,0.0881862943595031,0.0332367614971341,0.9556132909323334,0.0329126000428461,0.9556132909323334,0.1204966725990742,0.0608635522303598,0.917493463752572,0.0463980951209934,0.9174930188970368,0.1207158046352175,0.0591909222448283,0.9216658826221624,0.0463973274698503,0.921664970825143,E:\ML_Models_EXFOR\DT_B1\DT60_MSS15_MSL3_none_one_hot_B1_v1\DT60_MSS15_MSL3_none_one_hot_B1_v1.joblib,58.91595387458801,E:\ML_Models_EXFOR\DT_B1\DT60_MSS15_MSL3_none_one_hot_B1_v1\scaler.pkl
18,60,15,5,one_hot,none,0.0916195828272424,0.0356755689376257,0.9522006556252558,0.0346013456049346,0.9522006556252558,0.1192231288177448,0.0591186026143989,0.9195266569315712,0.0465301788915372,0.9195260776830082,0.1196298351997301,0.0577401912129444,0.923299496926186,0.0467559737079119,0.9232989979251912,E:\ML_Models_EXFOR\DT_B1\DT60_MSS15_MSL5_none_one_hot_B1_v1\DT60_MSS15_MSL5_none_one_hot_B1_v1.joblib,60.18286204338074,E:\ML_Models_EXFOR\DT_B1\DT60_MSS15_MSL5_none_one_hot_B1_v1\scaler.pkl
