Energy,MT_1,MT_101,MT_102,MT_18,MT_2,MT_3,MT_4,MT_51
1e-05,34700.00000000002,34700.00000000002,34700.00000000002,34700.00000000002,34700.00000000002,34700.00000000002,34700.00000000002,34700.00000000002
1.1250000000000004e-05,32500.000000000004,32500.000000000004,32500.000000000004,32500.000000000004,32500.000000000004,32500.000000000004,32500.000000000004,32500.000000000004
1.2499999999999996e-05,29600.00000000001,29600.00000000001,29600.00000000001,29600.00000000001,29600.00000000001,29600.00000000001,29600.00000000001,29600.00000000001
1.3750000000000004e-05,29600.00000000001,29600.00000000001,29600.00000000001,29600.00000000001,29600.00000000001,29600.00000000001,29600.00000000001,29600.00000000001
1.5000000000000004e-05,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978
1.625e-05,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978
1.75e-05,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978,26899.999999999978
2e-05,24400.00000000001,24400.00000000001,24400.00000000001,24400.00000000001,24400.00000000001,24400.00000000001,24400.00000000001,24400.00000000001
2.187499999999999e-05,24400.00000000001,24400.00000000001,24400.00000000001,24400.00000000001,24400.00000000001,24400.00000000001,24400.00000000001,24400.00000000001
2.3749999999999984e-05,21800.00000000001,21800.00000000001,21800.00000000001,21800.00000000001,21800.00000000001,21800.00000000001,21800.00000000001,21800.00000000001
2.5624999999999983e-05,21800.00000000001,21800.00000000001,21800.00000000001,21800.00000000001,21800.00000000001,21800.00000000001,21800.00000000001,21800.00000000001
2.7500000000000015e-05,20199.999999999985,20199.999999999985,20199.999999999985,20199.999999999985,20199.999999999985,20199.999999999985,20199.999999999985,20199.999999999985
3.124999999999998e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
3.5000000000000004e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
3.875000000000002e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
4.25e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
4.624999999999998e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
4.9999999999999996e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
5.625000000000001e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
6.249999999999996e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
6.875000000000002e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
7.500000000000001e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
8.124999999999998e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
8.749999999999999e-05,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
0.0001,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
0.00011250000000000004,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999,18799.99999999999
0.00012499999999999995,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.00013750000000000004,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.00015000000000000004,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0001625,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.000175,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.00020000000000000004,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0002187499999999999,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.00023750000000000008,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0002562500000000001,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.00027499999999999985,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0003125000000000001,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.00035000000000000005,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0003874999999999998,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0004250000000000001,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0004624999999999998,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0004999999999999999,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0005625000000000002,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0006250000000000003,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0006875000000000002,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0007500000000000001,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0008124999999999999,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0008749999999999998,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.001,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0011250000000000003,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0012499999999999996,3222.329651044411,3222.329651044411,52.941810000000004,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411,3222.329651044411
0.0013750000000000006,2592.780576909664,2592.780576909664,52.941810000000004,2592.780576909664,2592.780576909664,2592.780576909664,2592.780576909664,2592.780576909664
0.0015000000000000005,2592.780576909664,2592.780576909664,52.941810000000004,2592.780576909664,2592.780576909664,2592.780576909664,2592.780576909664,2592.780576909664
0.001625,2891.1000000000013,2891.1000000000013,52.941810000000004,2891.1000000000013,2891.1000000000013,2891.1000000000013,2891.1000000000013,2891.1000000000013
0.0017499999999999998,2570.0000000000005,2570.0000000000005,52.941810000000004,2570.0000000000005,2570.0000000000005,2570.0000000000005,2570.0000000000005,2570.0000000000005
0.0020000000000000005,2099.999999999999,1779.1999999999994,52.941810000000004,1779.1999999999994,1779.1999999999994,1779.1999999999994,1779.1999999999994,1779.1999999999994
0.002187500000000001,2068.0000000000005,1604.5000000000002,52.941810000000004,1604.5000000000002,1604.5000000000002,1604.5000000000002,1604.5000000000002,1604.5000000000002
0.002375000000000001,2324.019625562572,1649.1000000000008,52.941810000000004,1649.1000000000008,1649.1000000000008,1649.1000000000008,1649.1000000000008,1649.1000000000008
0.002562500000000001,1342.712478529934,1657.9999999999995,52.941810000000004,1657.9999999999995,1657.9999999999995,1657.9999999999995,1657.9999999999995,1657.9999999999995
0.0027499999999999985,1682.6300484657938,1564.7,52.941810000000004,1564.7,1564.7,1564.7,1564.7,1564.7
0.003125000000000001,1778.5323668688184,1456.9000000000003,52.941810000000004,1456.9000000000003,1456.9000000000003,1456.9000000000003,1456.9000000000003,1456.9000000000003
0.0035,1470.239640330785,1363.9999999999998,52.941810000000004,1363.9999999999998,1363.9999999999998,1363.9999999999998,1363.9999999999998,1363.9999999999998
0.0038749999999999982,1490.7227911318726,1490.7227911318726,52.941810000000004,1336.3999999999999,1490.7227911318726,1490.7227911318726,1490.7227911318726,1490.7227911318726
0.00425,1435.0561800849475,1435.0561800849475,52.941810000000004,1239.4999999999998,1435.0561800849475,1435.0561800849475,1435.0561800849475,1435.0561800849475
0.004624999999999998,1325.3643159524102,1226.9000000000003,52.941810000000004,1226.9000000000003,1226.9000000000003,1226.9000000000003,1226.9000000000003,1226.9000000000003
0.004999999999999999,1383.6000000000006,1192.6000000000001,52.941810000000004,1192.6000000000001,1192.6000000000001,1192.6000000000001,1192.6000000000001,1192.6000000000001
0.0056250000000000015,1329.6999999999996,1329.6999999999996,52.941810000000004,1110.7000000000003,1329.6999999999996,1329.6999999999996,1329.6999999999996,1329.6999999999996
0.006249999999999997,1238.6999999999996,1238.6999999999996,52.941810000000004,1058.8000000000002,1238.6999999999996,1238.6999999999996,1238.6999999999996,1238.6999999999996
0.006875000000000002,1199.0000000000002,1199.0000000000002,52.941810000000004,1001.9999999999995,1199.0000000000002,1199.0000000000002,1199.0000000000002,1199.0000000000002
0.007500000000000001,1059.74226111824,1059.74226111824,52.941810000000004,945.0099999999995,1059.74226111824,1059.74226111824,1059.74226111824,1059.74226111824
0.008124999999999999,1028.6,1028.6,52.941810000000004,939.0199999999999,1028.6,1028.6,1028.6,1028.6
0.008749999999999999,967.1074940253537,967.1074940253537,52.941810000000004,915.7900000000004,967.1074940253537,967.1074940253537,967.1074940253537,967.1074940253537
0.01,899.9999999999998,899.9999999999998,52.941810000000004,807.8499999999997,899.9999999999998,899.9999999999998,899.9999999999998,899.9999999999998
0.011249999999999998,875.3800000000003,784.29,52.941810000000004,784.29,784.29,784.29,784.29,784.29
0.0125,847.9999999999998,744.9999999999999,52.941810000000004,744.9999999999999,744.9999999999999,744.9999999999999,744.9999999999999,744.9999999999999
0.013749999999999998,798.4199999999998,680.9999999999999,52.941810000000004,680.9999999999999,680.9999999999999,680.9999999999999,680.9999999999999,680.9999999999999
0.014999999999999996,793.5594062198494,680.5599999999997,52.941810000000004,680.5599999999997,680.5599999999997,680.5599999999997,680.5599999999997,680.5599999999997
0.01625,738.1300000000002,647.9999999999999,52.941810000000004,647.9999999999999,647.9999999999999,647.9999999999999,647.9999999999999,647.9999999999999
0.017499999999999998,670.0,652.3299999999999,53.20926,652.3299999999999,652.3299999999999,652.3299999999999,652.3299999999999,652.3299999999999
0.020000000000000004,639.9999999999999,625.0000000000003,49.09721999999999,625.0000000000003,625.0000000000003,625.0000000000003,625.0000000000003,625.0000000000003
0.022649999999999997,627.1011934289389,555.0400000000002,47.51472,555.0400000000002,555.0400000000002,555.0400000000002,555.0400000000002,555.0400000000002
0.025300000000000003,587.5367479698642,579.8642377446325,50.67941614575675,520.6553270799867,12.699999999999998,587.5367479698642,587.5367479698642,587.5367479698642
0.028387499999999996,561.33,561.33,42.63673000000001,504.95,12.699999999999998,561.33,561.33,561.33
0.03147500000000001,526.12,526.12,43.71365,465.99999999999994,12.699999999999998,526.12,526.12,526.12
0.0345625,485.2985279186408,485.2985279186408,39.53950999999999,460.71700000000004,12.699999999999998,485.2985279186408,485.2985279186408,485.2985279186408
0.037649999999999996,487.41715088849696,487.41715088849696,37.18095000000001,440.2049999999999,12.699999999999998,487.41715088849696,487.41715088849696,487.41715088849696
0.04073750000000001,481.00000000000017,481.00000000000017,34.22673,422.8189999999999,12.699999999999998,481.00000000000017,481.00000000000017,481.00000000000017
0.043825,445.7000000000002,445.7000000000002,34.22673,406.4709999999999,12.699999999999998,445.7000000000002,445.7000000000002,445.7000000000002
0.049999999999999996,422.09829423962407,422.09829423962407,33.21994,375.1999999999999,12.699999999999998,422.09829423962407,422.09829423962407,422.09829423962407
0.05624999999999998,398.04385436783224,398.04385436783224,31.348860000000005,356.19899999999984,12.699999999999998,398.04385436783224,398.04385436783224,398.04385436783224
0.0625,383.0000000000001,383.0000000000001,30.227179999999993,337.4459999999999,12.699999999999998,383.0000000000001,383.0000000000001,383.0000000000001
0.06875000000000002,360.09999999999985,360.09999999999985,28.46498,320.77599999999995,12.699999999999998,360.09999999999985,360.09999999999985,360.09999999999985
0.07500000000000001,343.5452147723784,343.5452147723784,28.46498,301.8007952275805,12.699999999999998,343.5452147723784,343.5452147723784,343.5452147723784
0.08124999999999999,328.79999999999984,318.9999999999999,27.925189999999994,295.4000000000001,12.699999999999998,328.79999999999984,328.79999999999984,328.79999999999984
0.08749999999999998,317.7000000000001,317.7000000000001,27.51199,279.8109999999999,13.400000000000002,317.7000000000001,317.7000000000001,317.7000000000001
0.09375000000000001,317.99999999999994,317.99999999999994,27.51199,269.3999999999999,13.400000000000002,317.99999999999994,317.99999999999994,317.99999999999994
0.1,307.6,307.6,26.94123,265.00000000000006,13.400000000000002,307.6,307.6,307.6
0.107475,278.4,278.4,25.840230000000002,248.78700000000003,13.400000000000002,278.4,278.4,278.4
0.11495000000000001,279.2469874501782,264.0000000000001,26.38076999999999,240.65300000000008,13.400000000000002,279.2469874501782,279.2469874501782,279.2469874501782
0.1277075,277.00000000000006,256.0,27.112280000000005,229.90000000000006,13.400000000000002,256.0,256.0,256.0
0.140465,253.19999999999987,242.99999999999997,27.604810000000004,214.48800000000003,13.400000000000002,253.19999999999987,253.19999999999987,253.19999999999987
0.1468438,244.39999999999995,236.00000000000009,28.906480000000002,209.40500000000006,13.400000000000002,244.39999999999995,244.39999999999995,244.39999999999995
0.1532225,237.71500583682135,237.71500583682135,28.330229999999997,207.01599999999996,13.400000000000002,237.71500583682135,237.71500583682135,237.71500583682135
0.1590697,257.99999999999994,257.99999999999994,28.330229999999997,206.10600000000005,13.400000000000002,257.99999999999994,257.99999999999994,257.99999999999994
0.1649169,255.70000000000007,255.70000000000007,27.3,209.09999999999994,13.400000000000002,255.70000000000007,255.70000000000007,255.70000000000007
0.1707641,279.8,279.8,27.3,199.40400000000005,13.400000000000002,279.8,279.8,279.8
0.1766113,237.1000000000001,237.1000000000001,25.284189999999995,198.38700000000003,13.400000000000002,237.1000000000001,237.1000000000001,237.1000000000001
0.19999999999999998,231.50000000000006,231.50000000000006,24.220390000000005,193.79999999999993,13.400000000000002,231.50000000000006,231.50000000000006,231.50000000000006
0.2085,227.5999999999999,227.5999999999999,22.21243,192.95220000000003,13.400000000000002,227.5999999999999,227.5999999999999,227.5999999999999
0.21699999999999997,224.30000000000007,224.30000000000007,20.4663,176.19999999999993,13.400000000000002,224.30000000000007,224.30000000000007,224.30000000000007
0.22471999999999998,235.4,235.4,20.4663,188.02099999999996,13.400000000000002,235.4,235.4,235.4
