Energy,MT_1,MT_102,MT_18,MT_2,MT_3,MT_4,MT_51
0.000175,85.36437445603015,113.546148681702,3996.6008913578758,11.166654540030292,149.34897704874095,149.34897704874095,149.34897704874095
0.00020000000000000004,68.1070245558821,80.0776468106503,3995.7896524304456,11.167942397969004,71.43560732466365,71.43560732466365,71.43560732466365
0.0002187499999999999,49.92533116499773,58.95555465776731,3995.164132850375,11.168845916579343,75.59084943349683,75.59084943349683,75.59084943349683
0.00023750000000000008,51.74381318551557,45.305623161313186,3994.5207213269327,11.169704575546136,62.04815544990811,62.04815544990811,62.04815544990811
0.0002562500000000001,41.09002799947894,27.05446216943338,3993.8566423379193,11.170524349262793,63.009808330137794,63.009808330137794,63.009808330137794
0.00027499999999999985,48.49439721910371,20.62542926698648,3993.1691569381032,11.171310045353952,95.32338923157867,95.32338923157867,95.32338923157867
0.0003125000000000001,56.29535201855658,19.26129218975496,3991.7128003324756,11.172794261606901,149.52851859641797,149.52851859641797,149.52851859641797
0.00035000000000000005,93.90813092898955,14.356298399611621,3990.128159057861,11.174181475126076,239.83394839553992,239.83394839553992,239.83394839553992
0.0003874999999999998,173.50051142864424,13.63601696808088,3988.388831908891,11.175489079847058,245.95902858310242,245.95902858310242,245.95902858310242
0.0004250000000000001,601.4550018247338,10.444702600107874,3986.463987833997,11.176730019607623,578.168467822759,578.168467822759,578.168467822759
0.0004624999999999998,763.7501505141454,10.22489928217965,3984.3166279908646,11.177914214401143,1409.3966887132044,1409.3966887132044,1409.3966887132044
0.0004999999999999999,2238.4712865271495,10.041594329742413,3981.901391229018,11.179049452069034,4985.792082175134,4985.792082175134,4985.792082175134
0.0005625000000000002,4232.629435611641,8.029871778645354,3977.120000297016,11.180849131632927,4976.266817342682,4976.266817342682,4976.266817342682
0.0006250000000000003,5398.446018020004,8.035831428413339,3971.060892712191,11.182551973576306,4959.053159685505,4959.053159685505,4959.053159685505
0.0006875000000000002,5034.352579390342,8.038866100864572,3963.1382916183443,11.184174409487195,4937.6683214199475,4937.6683214199475,4937.6683214199475
0.0007500000000000001,4537.448812741644,8.039079515995502,3952.3594615646334,11.185728934070331,4396.391046290128,4396.391046290128,4396.391046290128
0.0008124999999999999,3419.2011717467826,8.045320029834485,3946.0741522720286,11.187225294749174,4168.174185480964,4168.174185480964,4168.174185480964
0.0008749999999999998,4083.108300476826,8.04589895150239,3970.6519009324684,11.188671258847286,3989.6571343614373,3989.6571343614373,3989.6571343614373
0.001,4155.760724108369,8.05347793893846,4017.083748470885,11.191436091525283,4382.022220202029,4382.022220202029,4382.022220202029
0.0011250000000000003,3785.173711767066,8.062044089103393,3694.1079822742986,11.194061961890629,3747.072317114305,3747.072317114305,3747.072317114305
0.0012499999999999996,2695.3185773488376,8.074570347194891,2922.8877521704317,11.196576228716332,3123.583456830113,3123.583456830113,3123.583456830113
0.0013750000000000006,2298.9046753466164,8.083434553090132,2778.0020817895306,11.19899910707925,2768.965699231525,2768.965699231525,2768.965699231525
0.0015000000000000005,2247.8230751140386,8.0972509383059,2694.106360059156,11.201346013574407,2723.0034632314,2723.0034632314,2723.0034632314
0.001625,2316.4543331679583,8.116620613953259,2678.4991721631777,11.203629012614577,2647.0813706018034,2647.0813706018034,2647.0813706018034
0.0017499999999999998,1898.5103354986318,8.138065208968392,2646.194511237314,11.205857750479549,2584.911938526485,2584.911938526485,2584.911938526485
0.0020000000000000005,1569.5624055128208,8.205078802948279,2058.3023650443047,11.210182503876336,2161.1578361179822,1806.7712632940418,2161.1578361179822
0.002187500000000001,1848.5665123242225,8.124929858497383,1759.3677987940957,11.213332994187805,1933.0240944971533,1612.0529830185546,1933.0240944971533
0.002375000000000001,2235.644268701214,8.016027022744982,1757.5071343108148,11.216420840771423,1965.7796074392347,1606.217711783205,1965.7796074392347
0.002562500000000001,1463.280064949729,7.895089010889872,1647.8907874041824,11.219458109451997,1762.6730614703854,1475.2273015658404,1762.6730614703854
0.0027499999999999985,1692.4960118849785,7.690484157623632,1628.218524875939,11.222454649378708,1716.437631665871,1385.1850747149824,1716.437631665871
0.003125000000000001,1688.4797241116876,7.316836343127221,1491.6332282985586,11.228357004299577,1573.2660636830317,1321.379044665517,1573.2660636830317
0.0035,1627.512909178764,9.391900609834172,1429.384481602804,11.23417969121505,1560.4863307301468,1294.5998865690503,1560.4863307301468
0.0038749999999999982,1406.185519151341,11.983741646192728,1356.0429977954655,11.239961512477334,1395.3541838707881,1150.0463815242806,1395.3541838707881
0.00425,1421.9535697223178,15.911855721956865,1271.7696003181693,11.245732922484896,1364.5395940957926,1124.1288329262363,1364.5395940957926
0.004624999999999998,1289.4928203819418,18.421204319466558,1271.4182179854322,11.251518797795704,1292.2444440108964,1057.2880277108575,1292.2444440108964
0.004999999999999999,1291.0496296019937,16.96731164802472,1198.2761063287683,11.257340186290328,1252.5662110221751,1032.170772778532,1252.5662110221751
0.0056250000000000015,1236.868094240637,10.67748191132962,1144.4873726310063,11.267170461029915,1181.2398518718203,963.3152704875757,1181.2398518718203
0.006249999999999997,1238.699999999773,10.619068954146426,1102.3426887968922,11.277224305537564,1114.339701220766,914.1227997553393,1114.339701220766
0.006875000000000002,1162.6592383905515,13.151069765847579,922.2852944006527,11.2875682806958,1079.522541447195,786.2634717527661,1079.522541447195
0.007500000000000001,1043.4314364853165,14.930471567985991,973.9571530028634,11.298265145362318,1011.5719280655484,739.6439190152627,1011.5719280655484
0.008124999999999999,1004.4482491089209,14.607430565601035,958.1454522151163,11.309376781491663,1000.4924614688279,722.933367908599,1000.4924614688279
0.008749999999999999,973.6847562589775,17.24261887418527,918.885560491727,11.320966402359629,961.1574797622312,697.0398652827137,961.1574797622312
0.01,899.9999999999998,46.07991444275942,888.6125252240796,11.345850038200906,889.9873799361939,640.0936467492996,889.9873799361939
0.011249999999999998,871.12264457196,105.80597012818778,673.7596120234667,11.373516057837577,879.658256843165,613.6402900726574,879.658256843165
0.0125,847.9999999999998,66.36412070916452,749.0003859201844,11.404700879593952,798.5657822793171,571.9368738997688,798.5657822793171
0.013749999999999998,796.0441852482757,63.02697047321162,757.9596302516316,11.440350915887837,770.3424407914906,549.6933358616827,770.3424407914906
0.014999999999999996,782.5273558563717,54.51766551749665,732.0190076867643,11.481729084034088,729.962723309333,519.7569761861242,729.962723309333
0.01625,737.8664339719409,50.89652655036984,663.3381484257789,11.53058209378219,708.2062298886495,502.66850386251224,708.2062298886495
0.017499999999999998,708.0058750382615,47.56521400948947,569.1647811848551,11.589420498104603,596.618807112475,422.8115603105335,596.618807112475
0.020000000000000004,639.9999999999999,60.920064190736326,625.0000000000003,11.754381942490474,536.6591490559109,385.01101206619586,536.6591490559109
0.022649999999999997,623.4748591719884,45.504070876688644,556.5062106925941,12.07451293390217,511.2029403627493,363.58863432437806,511.2029403627493
0.025300000000000003,588.1492615187611,50.67941614575675,520.9877723537159,12.699999999999998,271.15466672760454,201.81944231587656,271.15466672760454
0.028387499999999996,546.9420617854096,49.047791330285484,498.95759807037683,12.960710986463395,459.645792738803,333.2213871106694,459.645792738803
0.03147500000000001,526.3663045607361,61.74088677793293,467.53369686898884,13.487305528301386,496.0770300287838,363.3286432830466,496.0770300287838
0.0345625,496.8413750681178,57.778937436242884,457.70871610455083,13.778707358149644,467.39185162375486,349.1028396829463,467.39185162375486
0.037649999999999996,484.06862711900595,54.239724106922154,438.1823076279432,13.899145945524351,455.6843501892329,343.3008255138207,455.6843501892329
0.04073750000000001,470.782242259865,55.81567393883191,419.83892467659666,13.889306753529945,438.02494731238477,334.68130558189137,438.02494731238477
0.043825,452.9502725912819,49.540220113101235,405.92749408941694,13.806218264908315,419.88973762869125,325.61456510008026,419.88973762869125
0.049999999999999996,422.09829423962407,52.20408620629978,377.5531568059436,13.970671514293887,392.3720069897612,310.1574863344537,392.3720069897612
0.05624999999999998,393.6995619325075,44.97715956710905,353.60345829447016,14.067391626646149,368.5114665683023,293.04370914090526,368.5114665683023
0.0625,383.0000000000001,50.09437010914659,335.63859960251654,13.957437055751356,351.1079989786325,284.3890368818459,351.1079989786325
0.06875000000000002,360.84650342871225,37.792481228133695,315.20675770957183,13.84506263330878,334.6238136592568,275.31073823601366,334.6238136592568
0.07500000000000001,342.52240802610265,43.484090851737164,296.3999999999999,13.880537576890333,323.4219936452708,267.42468278349827,323.4219936452708
0.08124999999999999,332.8362021439499,38.46982335795321,291.42819864994635,13.856032192287849,308.179653934389,256.8957638800545,308.179653934389
0.08749999999999998,322.96505445953744,42.2445479412198,279.20908500621584,13.896133085907175,298.54055062036616,250.43244131777328,298.54055062036616
0.09375000000000001,311.5583525840844,32.38107416337449,269.0414184831341,13.890508705470474,287.4200484114575,242.30092459383613,287.4200484114575
0.1,307.6,22.798396560475016,265.00000000000006,13.876193326192862,276.3615442556171,248.42905140044084,276.3615442556171
0.107475,296.17933912368323,23.639469375177974,248.5974986152678,13.865817377077951,269.9543004591508,241.45821120701498,269.9543004591508
0.11495000000000001,279.26741389347507,19.535235722604327,239.95409342310907,13.843251310152445,252.33023951644535,227.6603012955111,252.33023951644535
0.1277075,267.859153698707,22.08701353055746,229.59496645409297,13.794774150905457,243.8873388794314,222.43659150172243,243.8873388794314
0.140465,259.6453745192973,19.35273375360446,215.3121088723099,13.725024959433354,203.2885665346264,185.1215605335494,203.2885665346264
0.1468438,250.13376012024577,24.099988656775942,210.44538632569717,13.7396032139808,201.24687971601256,183.21669439286924,201.24687971601256
0.1532225,240.45951984686195,18.788731009123673,207.9266909774288,13.748927445932672,222.07890449929917,205.14972883980033,222.07890449929917
0.1590697,251.43623407032607,17.80805408554997,205.60267984194454,13.752882290546351,192.08816686727187,177.42622596520846,192.08816686727187
0.1649169,249.063772603248,19.402733432923593,203.5715011260834,13.75441475748764,220.57632408322684,203.79997544121045,220.57632408322684
0.1707641,257.1324534078433,19.49823604532472,201.58142811695714,13.754242530693762,216.01658888754736,199.65374115820103,216.01658888754736
0.1766113,242.51113506965444,20.552935352500405,200.4034936484953,13.73009090993554,216.25703650663215,200.330888248356,216.25703650663215
0.19999999999999998,236.42364739678615,19.435060449560368,193.80000000008357,13.70540705500694,206.33971651506653,191.70349931824856,206.33971651506653
0.2085,230.7109181819802,21.734794256912654,193.04774932429117,13.688074847307883,162.63042863830765,151.38529912790167,162.63042863830765
0.21699999999999997,231.3395340187232,19.263324888791356,191.36878940097267,13.696349467946332,208.97491236122812,194.73854935817167,208.97491236122812
0.22471999999999998,228.25398883328762,17.745607714484994,187.75180714075853,13.71310681645371,197.9848393911373,184.5858001724523,197.9848393911373
0.23244,220.55478242052783,16.556120409521366,186.11020602562886,13.71812428464636,199.05231000788507,185.8421753035191,199.05231000788507
0.25771,209.21762291133115,20.755223239445684,176.52429950635332,13.708441447294954,192.74115209521045,179.75356288451732,192.74115209521045
0.2651082,205.9146354740319,15.973138101275115,176.7709590742225,13.62869378535058,163.901377423204,153.9490653635785,163.901377423204
0.27250630000000003,208.9008580994304,15.332775887161972,174.68041916702293,13.570859391341703,161.7521352662309,151.99073086864854,161.7521352662309
0.2799044,205.3293728405824,13.621694787201744,169.81388480743587,13.656896844785049,182.7105811920677,170.7035030987932,182.7105811920677
0.2873025,196.05424720750648,15.048369534420111,170.03605079226642,13.658735568118484,157.56869280113514,167.58276342147568,157.56869280113514
0.30059610000000003,207.25497528602926,18.359667648985592,166.28536459367587,13.60586342773156,156.1471831821472,147.30718236170478,156.1471831821472
0.31388969999999994,192.96073930630124,14.19289007579069,163.32792590014085,13.571541393836947,171.32695797890685,160.9519537463768,171.32695797890685
0.3271833,181.61171986460937,16.832708040262226,160.02393001643574,13.516721119783607,167.73161779856508,167.73161779856508,167.73161779856508
0.3404769,180.05065417309535,14.662188759874667,156.15355981624361,13.464805005760107,168.73064347160872,168.73064347160872,168.73064347160872
0.3670641,173.70832154751548,18.905854508696525,152.08230626707126,13.368242522841623,139.62933187079136,139.62933187079122,139.62933187079136
0.3936513,178.4971284774779,12.924755911641396,149.6645835941695,13.289848451037173,160.63058185484365,160.63058185484365,160.63058185484365
0.5,165.0,8.722966368357241,150.00000000000003,12.878741908220116,140.48826817662993,140.48826817662993,140.48826817662993
0.6771849999999999,144.19915317637992,8.091320816956113,121.01469455253017,12.511629268584725,129.6991877057534,129.6991877057534,129.6991877057534
0.77755,141.90186896709184,8.576629677736596,114.98381937411307,12.622406179457688,80.38054243779473,80.38054243779473,80.38054243779473
0.888775,152.27027939129212,7.782813786714497,125.78427060565706,12.546330599037015,87.67346128830577,87.67346128830577,87.67346128830577
1.0,171.49927113547724,9.44412466198292,138.99999999999997,12.58325749922593,111.50801691618138,111.50801691618138,111.50801691618138
1.071643,184.78378670602822,9.754236888532466,154.66386902270207,12.572058045367044,104.94855585436474,104.94855585436474,104.94855585436474
1.1432849999999999,206.20893554151738,12.819308827095481,178.40550390049677,12.630134065250695,124.60228270512378,124.60228270512378,124.60228270512378
1.2149269999999999,232.11373617829628,15.01766741085298,200.78871890840023,12.876950708207078,142.63565215969774,127.06530228138084,142.63565215969774
1.286569,268.47268406190415,18.725472203466936,234.16383673930133,12.547771626115734,187.67944713742088,187.67944713742088,187.67944713742088
1.322391,286.4955371835291,23.244584212582765,238.54672111631268,12.688316539192515,199.38761963997123,199.38761963997143,199.38761963997123
1.3582120000000002,312.0916131634115,26.94551472393644,261.5316070987821,12.655744400886068,221.23001075913186,221.23001075913186,221.23001075913186
1.429854,363.2113421323513,36.28980079761834,304.46713769706747,12.315013613472466,222.46262899204044,222.46262899204044,222.46262899204044
1.4656749999999998,392.3908022396216,43.79442943460689,325.38544278273326,13.01835818325866,253.775596466413,253.775596466413,253.775596466413
1.501496,418.5820589644055,49.74534523019079,351.9971953143784,13.035926526233627,309.2432322298586,309.24323222985834,309.2432322298586
1.5373169999999998,452.2232097306983,61.462710819280765,376.0651376953315,13.151388566198413,338.76425921032256,338.76425921032256,338.76425921032256
1.573138,496.50092456116994,66.17602863480533,403.04011334089654,13.42369376963614,333.8320526155022,333.8320526155022,333.8320526155022
1.597426,515.4816171323173,73.0080110074562,418.3295101305338,13.599189169610593,415.1023224067971,415.1023224067971,415.1023224067971
1.621713,568.2500278039238,82.77019551600438,445.2729657135852,13.669211390001713,446.91104346461316,446.91104346461316,446.91104346461316
1.65811,655.3491989413277,104.80073179920944,512.29837263045,12.888638015597618,428.108515208445,428.1085152084441,428.108515208445
1.694507,781.2635795543667,129.31492564732014,599.6761381450798,14.774910509990343,667.0638823976077,667.0638823976077,667.0638823976077
1.730904,960.5934102505207,148.73983949312668,713.7066442443493,15.900164697290583,605.1350756778631,605.1350756778631,605.1350756778631
1.749102,1097.9242217157273,170.2384114889684,795.7465832808247,15.684019074032609,704.1335195952356,704.1335195952356,704.1335195952356
1.7673,1164.7798169752991,160.7706112730427,826.8565427831436,16.000670071080286,833.4599243585105,833.4599243585105,833.4599243585105
1.7824629999999997,1291.1009274780058,159.84998694331034,814.767061095826,16.09069186935717,847.3793234231371,847.3793234231371,847.3793234231371
1.8089979999999999,1105.940948943181,147.39720303808707,840.1388000461084,18.31090818720171,610.5103008412709,610.5103008412709,610.5103008412709
1.8355320000000002,1009.0297062714355,134.8701680859103,776.854287808718,16.90192313021546,744.4645588511885,744.4645588511885,744.4645588511885
1.8886,734.9357184982237,94.38469801079432,588.5894890880468,16.702866052343236,501.94883154284906,501.94883154284906,501.94883154284906
1.91645,605.1787057479215,78.57473789859021,510.705437428053,16.42207771917351,437.5063424532853,437.50634245328575,437.5063424532853
1.9443000000000001,516.7203375184106,65.92061493770176,428.8807055424548,15.707521664662039,375.6001017488111,375.6001017488111,375.6001017488111
1.9721499999999998,473.4814205398462,54.78866818247814,367.9414731076827,15.848198221164786,334.8966587082758,334.8966587082755,334.8966587082758
2.0,411.99999999999994,45.902158606295565,354.4300148200768,15.457619807481842,333.00439567311025,333.00439567311025,333.00439567311025
2.03215,370.96199245667174,49.21393554878456,317.01888364485654,14.767925551945273,293.9645825821082,293.9645825821082,293.9645825821082
2.0643,349.9955624505143,46.803564130637746,277.20188837009044,14.743779914472443,251.81644279220785,212.53459822265097,251.81644279220785
2.088413,345.00343174018866,47.945517986916734,276.17116420048575,12.57720327745164,220.99901435045226,220.99901435045226,220.99901435045226
2.112525,341.5942983382443,50.59439360423192,275.33292951057587,14.42952857944216,264.7717041786968,264.7717041786968,264.7717041786968
2.127596,340.3541882827446,53.524489918679784,266.9778679953291,14.483071156154333,268.0569535616086,268.0569535616086,268.0569535616086
2.142666,343.42297889168447,62.38079014093787,266.7766631356237,14.240551599839325,214.11587914095298,214.11587914095276,214.11587914095298
2.157737,363.06208077609693,77.51111884484142,284.24345553971193,14.244320709148711,270.2251109158604,270.2251109158604,270.2251109158604
2.172807,386.8890945226142,79.95116687010443,287.18701552137657,14.638804046804271,228.27603382906278,228.27603382906278,228.27603382906278
2.187878,421.68304147373556,94.95335913085567,299.96670139680185,15.074648811071112,291.7003002649437,291.7003002649437,291.7003002649437
2.202948,473.1055379704452,109.49258017937856,334.63253290287264,15.274602924291203,349.1945147924077,349.1945147924077,349.1945147924077
2.210483,529.3394704782746,127.71376167558033,357.47099048078667,15.134158403748886,300.89013490698494,300.89013490698494,300.89013490698494
2.218018,521.956269548931,140.36906775728622,367.3643278209175,15.425243050466461,403.45443948776756,403.45443948776756,403.45443948776756
2.225553,587.7821826919776,166.9530051015459,383.6682866302592,15.59852519451503,361.04595033886966,361.04595033886966,361.04595033886966
2.233088,609.9825854638142,181.58012843737288,432.3939019261598,15.736431933397068,427.57330686418527,427.57330686418527,427.57330686418527
2.2491790000000003,749.5960950863654,286.74410718367415,446.0991063269054,15.85721865048381,358.73073228791,358.73073228791,358.73073228791
2.265269,892.8538394552356,297.07063443929235,529.2294486140728,16.222608103059677,601.7575849757391,601.7575849757391,601.7575849757391
2.28136,927.315652809126,352.9704693967421,583.9438996392345,16.780674121497498,721.2253326880732,721.2253326880732,721.2253326880732
2.289405,795.5783071545177,382.9369627761482,562.7687407965279,17.07362160009727,496.70647596882293,496.70647596882293,496.70647596882293
2.29745,1021.7838800316636,379.86351317353495,586.3883416698247,17.083631306502436,690.0041059194467,690.0041059194467,690.0041059194467
2.3032,1253.0327050665474,378.9827556376472,589.5796375810598,17.237595819380523,643.7928464889981,643.7928464889974,643.7928464889981
2.314675,974.5690908083981,361.75125589981445,557.4746880297231,17.75705705830377,625.9240343896843,625.9240343896843,625.9240343896843
2.32615,856.0277480029484,327.20397519942367,480.28124077739665,18.518694350086054,554.1789878874492,554.1789878874492,554.1789878874492
2.3484350000000003,552.3104726486649,242.13458620680896,319.405114799535,18.965343518311066,330.3664563423587,329.5731381406095,330.3664563423587
2.359577,499.76819162377967,196.12842087746648,275.4086535777169,21.879013290022684,288.90275780302005,287.3092045082018,288.90275780302005
2.370719,367.38145560092266,166.60193788930079,208.815018207814,18.985003804641465,263.4100370570752,263.4100370570752,263.4100370570752
2.381862,340.92011241694325,133.35997306623386,182.93305410432507,18.422952375085426,230.39222817963142,230.39222817963142,230.39222817963142
2.393004,294.68176533510837,107.79859048522106,173.09655935850535,18.544938800075098,180.9935960910907,180.9935960910907,180.9935960910907
2.404146,233.23587485415555,89.31198580026646,147.86299545984406,18.683215891436227,141.4867337036554,141.4867337036554,141.4867337036554
2.415288,219.33377899040323,79.98715372051984,132.8054194985895,18.12348602070156,129.42014556307728,129.42014556307728,129.42014556307728
2.4276989999999996,181.76952797389418,65.43840288518571,101.91621552696093,17.56447749997656,105.39182337726457,105.39182337726457,105.39182337726457
2.440109,148.9204012249156,55.098023903005405,80.41498955655294,16.469957318032364,95.66255742776313,95.66255742776313,95.66255742776313
2.452519,129.2557714539908,46.23677267514011,79.82999989240942,15.112085413311224,82.95491343636496,82.95491343636505,82.95491343636496
2.464929,132.71568960543854,39.26586978171344,76.93971325200798,16.959605594996564,82.79674952579657,82.79674952579657,82.79674952579657
2.477339,116.39711907656057,38.505873163665306,67.96658101367181,17.041662064988895,76.43113313480332,76.43113313480332,76.43113313480332
2.4897489999999998,75.59921367478265,32.51066723114596,63.51555209699583,16.862726830899813,71.53304130407608,71.53304130407608,71.53304130407608
2.514569,95.27766839236678,24.13213930110628,61.52900193712151,17.136081712677065,54.41574301415655,58.36108501786239,54.41574301415655
2.53939,95.327227093699,20.814638470726926,54.74831854014421,16.602275608340346,59.80319144300141,59.80319144300141,59.80319144300141
2.5642099999999997,84.90018350214669,17.747960894607367,58.861219005554155,16.395791209785017,54.4398523291027,54.4398523291027,54.4398523291027
2.58903,78.51694762765234,15.62338840826128,52.20266570873999,16.02073791975802,49.10374330182918,49.10374330182918,49.10374330182918
2.61385,77.33072218237825,12.963269582356865,53.256005121353475,15.960588689658868,54.428350458054126,54.428350458054126,54.428350458054126
2.640325,86.30694675168047,11.579297233974625,52.625818121054365,14.366834743263249,58.799837977736225,58.799837977736196,58.799837977736225
2.6668,80.667403673103,9.526266400979699,48.703891766021094,15.466887270697725,44.91011961788245,44.91011961788245,44.91011961788245
2.713132,70.66697938832961,8.633277359116825,49.26469171282701,14.811824049529555,44.92612030789328,44.92612030789333,44.92612030789328
2.759463,64.75495078884103,7.0611484015268005,50.36201624740291,15.262797249140954,42.5926972313622,42.47258966579208,42.5926972313622
2.805794,71.40835489903962,6.151115019446149,51.99778437175212,15.084556836517635,44.88600654181891,44.88600654181891,44.88600654181891
2.852125,72.5248255106737,6.785695248664132,52.92910173828212,14.911158930458374,51.85928443667738,51.85928443667738,51.85928443667738
2.898457,72.79727221957471,7.20893059804726,48.851800871821915,14.855928551272916,47.31094870251658,47.31094870251658,47.31094870251658
2.944788,74.84545472831344,5.531981142906558,51.03035012131181,14.783687707079201,45.79571570015482,45.79571570015482,45.79571570015482
3.03745,80.70653459734143,5.155416778996551,59.87698365397471,14.466778183222667,48.54599389993274,49.08883348667069,48.54599389993274
3.0964940000000003,84.34374714672478,6.426253541770882,62.470789523101494,13.997150609032008,60.15467817032592,59.41546745047183,60.15467817032592
3.155538,92.33310453770764,6.72817536626925,68.62366710812658,14.243914654027918,63.78059318293547,61.99679200051544,63.78059318293547
3.2145819999999996,95.83535806964095,6.068549019612197,70.79742034082672,13.363202927017669,62.61353547832898,62.61353547832898,62.61353547832898
3.2736249999999996,105.66958478903958,6.5660372827764135,79.18486350424925,12.96958097711806,70.039096652782,70.039096652782,70.039096652782
3.3326690000000005,115.2741001510794,7.237985611547139,77.71402566347692,13.186269220102355,88.67712553855337,88.67712553855337,88.67712553855337
3.3917129999999998,145.17223066576722,9.941116294498093,107.97745421917178,13.366496278548626,79.99559566059864,79.99559566059864,79.99559566059864
3.4212349999999994,130.33562395905614,11.630872692037162,101.87876840964023,13.34671862531195,97.05674436629715,85.59472365588563,97.05674436629715
3.450757,150.529195394481,14.853116610424284,107.77679333622203,13.41604334677553,101.68562347958706,101.68562347958706,101.68562347958706
3.4802789999999995,155.3769236520575,16.82264236813081,122.16669115569444,13.479441094925004,95.9969535014755,95.9969535014755,95.9969535014755
3.4950399999999995,156.5516983907302,19.277935453928112,119.72196659402103,13.479734613648576,110.46748122957251,110.46748122957251,110.46748122957251
3.5098,170.26134219728303,20.36276744434449,127.12767629960011,13.461744360106007,121.03840555247191,133.1118391742566,121.03840555247191
3.5258000000000007,177.29610098504796,22.6473728226969,134.94426894554738,13.401656675217447,111.56098202591461,123.5633434121469,111.56098202591461
3.5418000000000003,189.4076726144035,28.478579676204646,140.14087965714467,13.229756223401647,134.70236648679168,146.56328687900765,134.70236648679168
3.5578,200.9996438821627,35.2120633677907,154.1669513892154,13.258523913886766,140.7796495141724,140.7796495141724,140.7796495141724
3.5737999999999994,214.46313954201528,40.55747387915586,152.3295384704463,13.617622139027034,164.836881699767,164.836881699767,164.836881699767
