 Z=  35 A=  64  Br beta2=-0.19 nrho= 158
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   9.315666E-02  -4.809910E-16  -7.285839E-16  -6.379727E-16  -1.759502E-15   8.080114E-02  -4.344435E-16  -5.620504E-16  -9.381952E-16   1.716587E-16
   0.100   9.304050E-02  -2.595783E-05  -1.080391E-08   1.306343E-13  -1.187306E-15   8.090576E-02  -4.718167E-05   5.448551E-09   1.258482E-12  -1.888246E-15
   0.200   9.269560E-02  -1.020230E-04  -1.716469E-07   8.453914E-12   1.049693E-13   8.121459E-02  -1.863421E-04   8.702531E-08   8.053789E-11  -7.306941E-14
   0.300   9.213250E-02  -2.228714E-04  -8.588275E-07   9.702852E-11   2.681796E-12   8.171279E-02  -4.104451E-04   4.391486E-07   9.164497E-10  -1.839696E-12
   0.400   9.136837E-02  -3.799605E-04  -2.670268E-06   5.509960E-10   2.624701E-11   8.237645E-02  -7.081495E-04   1.380772E-06   5.141080E-09  -1.804568E-11
   0.500   9.042629E-02  -5.620134E-04  -6.384158E-06   2.131065E-09   1.523657E-10   8.317379E-02  -1.064370E-03   3.345061E-06   1.956686E-08  -1.051506E-10
   0.600   8.933445E-02  -7.556679E-04  -1.290575E-05   6.472089E-09   6.342829E-10   8.406670E-02  -1.461023E-03   6.860189E-06   5.824142E-08  -4.398793E-10
   0.700   8.812504E-02  -9.462647E-04  -2.320633E-05   1.665004E-08   2.094890E-09   8.501270E-02  -1.877932E-03   1.251791E-05   1.462397E-07  -1.461700E-09
   0.800   8.683305E-02  -1.118739E-03  -3.825854E-05   3.795677E-08   5.830741E-09   8.596705E-02  -2.293831E-03   2.092743E-05   3.240436E-07  -4.098709E-09
   0.900   8.549503E-02  -1.258573E-03  -5.897230E-05   7.892192E-08   1.421833E-08   8.688497E-02  -2.687451E-03   3.265375E-05   6.522853E-07  -1.008445E-08
   1.000   8.414766E-02  -1.352762E-03  -8.613451E-05   1.526091E-07   3.119153E-08   8.772395E-02  -3.038604E-03   4.814233E-05   1.216549E-06  -2.235960E-08
   1.100   8.282647E-02  -1.390735E-03  -1.203553E-04   2.781835E-07   6.272911E-08   8.844577E-02  -3.329242E-03   6.763452E-05   2.131840E-06  -4.553696E-08
   1.200   8.156449E-02  -1.365192E-03  -1.620220E-04   4.826991E-07   1.172634E-07   8.901840E-02  -3.544423E-03   9.108144E-05   3.546259E-06  -8.639402E-08
   1.300   8.039105E-02  -1.272776E-03  -2.112622E-04   8.029822E-07   2.059021E-07   8.941750E-02  -3.673151E-03   1.180660E-04   5.643359E-06  -1.543460E-07
   1.400   7.933063E-02  -1.114559E-03  -2.679140E-04   1.287409E-06   3.423497E-07   8.962734E-02  -3.709031E-03   1.477444E-04   8.642623E-06  -2.618469E-07
   1.500   7.840196E-02  -8.962739E-04  -3.315049E-04   1.997284E-06   5.424269E-07   8.964132E-02  -3.650719E-03   1.788185E-04   1.279753E-05  -4.246667E-07
   1.600   7.761720E-02  -6.282874E-04  -4.012371E-04   3.007454E-06   8.231178E-07   8.946182E-02  -3.502132E-03   2.095486E-04   1.839068E-05  -6.619993E-07
   1.700   7.698142E-02  -3.252734E-04  -4.759801E-04   4.405758E-06   1.201127E-06   8.909951E-02  -3.272395E-03   2.378143E-04   2.572561E-05  -9.963668E-07
   1.800   7.649222E-02  -5.608137E-06  -5.542699E-04   6.290892E-06   1.690987E-06   8.857200E-02  -2.975526E-03   2.612243E-04   3.511502E-05  -1.453302E-06
   1.900   7.613967E-02   3.095005E-04  -6.343180E-04   8.768381E-06   2.302846E-06   8.790222E-02  -2.629860E-03   2.772736E-04   4.686538E-05  -2.060798E-06
   2.000   7.590649E-02   5.971070E-04  -7.140303E-04   1.194444E-05   3.040104E-06   8.711624E-02  -2.257227E-03   2.835389E-04   6.125815E-05  -2.848541E-06
   2.100   7.576847E-02   8.337873E-04  -7.910402E-04   1.591774E-05   3.897163E-06   8.624104E-02  -1.881920E-03   2.778968E-04   7.852825E-05  -3.846924E-06
   2.200   7.569514E-02   9.969894E-04  -8.627578E-04   2.076942E-05   4.857571E-06   8.530216E-02  -1.529496E-03   2.587479E-04   9.884054E-05  -5.085875E-06
   2.300   7.565081E-02   1.066394E-03  -9.264382E-04   2.655175E-05   5.892835E-06   8.432152E-02  -1.225464E-03   2.252237E-04   1.222659E-04  -6.593506E-06
   2.400   7.559566E-02   1.025196E-03  -9.792696E-04   3.327655E-05   6.962182E-06   8.331554E-02  -9.939260E-04   1.773548E-04   1.487581E-04  -8.394612E-06
   2.500   7.548721E-02   8.612206E-04  -1.018480E-03   4.090417E-05   8.013446E-06   8.229372E-02  -8.562542E-04   1.161807E-04   1.781341E-04  -1.050904E-05
