 Z=  34 A=  62  Se beta2=-0.22 nrho= 157
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   9.137939E-02  -4.499593E-16  -7.285839E-16  -7.380469E-16  -4.291469E-16   8.039265E-02  -4.034118E-16  -6.349088E-16  -8.005932E-16  -1.430490E-17
   0.100   9.124853E-02  -1.346423E-05  -1.639757E-08  -1.181400E-12  -2.374613E-15   8.047464E-02  -7.038962E-05   4.748349E-09   6.625209E-12  -4.076895E-15
   0.200   9.086041E-02  -5.248362E-05  -2.606078E-07  -7.480144E-11   2.830939E-14   8.071657E-02  -2.782133E-04   7.580891E-08   4.208522E-10  -4.296619E-13
   0.300   9.022832E-02  -1.130276E-04  -1.304633E-06  -8.375358E-10   7.541970E-13   8.110662E-02  -6.135888E-04   3.822453E-07   4.733561E-09  -1.083667E-11
   0.400   8.937374E-02  -1.886726E-04  -4.058923E-06  -4.594157E-09   7.435742E-12   8.162577E-02  -1.060551E-03   1.200342E-06   2.613060E-08  -1.060367E-10
   0.500   8.832557E-02  -2.710293E-04  -9.710143E-06  -1.699266E-08   4.345644E-11   8.224883E-02  -1.597789E-03   2.902530E-06   9.744780E-08  -6.155353E-10
   0.600   8.711890E-02  -3.503149E-04  -1.963817E-05  -4.886252E-08   1.823705E-10   8.294578E-02  -2.199641E-03   5.936971E-06   2.830576E-07  -2.562411E-09
   0.700   8.579362E-02  -4.160420E-04  -3.531617E-05  -1.178487E-07   6.083365E-10   8.368333E-02  -2.837305E-03   1.079459E-05   6.909512E-07  -8.464402E-09
   0.800   8.439280E-02  -4.577921E-04  -5.819850E-05  -2.494599E-07   1.713604E-09   8.442675E-02  -3.480218E-03   1.796145E-05   1.483185E-06  -2.356796E-08
   0.900   8.296099E-02  -4.660316E-04  -8.960160E-05  -4.772199E-07   4.238565E-09   8.514159E-02  -4.097548E-03   2.785665E-05   2.882993E-06  -5.750963E-08
   1.000   8.154240E-02  -4.329261E-04  -1.305838E-04  -8.417387E-07   9.455167E-09   8.579554E-02  -4.659725E-03   4.075860E-05   5.177199E-06  -1.262985E-07
