 Z=  39 A=  73  Y  beta2=-0.21 nrho= 164
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.060971E-02  -4.344435E-16  -6.036838E-16  -7.380469E-16  -1.444794E-15   7.591398E-02  -3.878960E-16  -6.245005E-16  -5.504078E-16  -1.859636E-15
   0.100   8.063994E-02  -5.896498E-05  -3.792928E-09   5.167029E-12  -1.058562E-15   7.600423E-02  -2.946104E-05   2.375611E-08  -5.439493E-12  -1.144392E-15
   0.200   8.072864E-02  -2.328098E-04  -5.981219E-08   3.278940E-10  -4.229958E-14   7.627096E-02  -1.164320E-04   3.777498E-07  -3.472610E-10   3.422446E-13
   0.300   8.086994E-02  -5.125313E-04  -2.956337E-07   3.681670E-09  -1.114967E-12   7.670233E-02  -2.567385E-04   1.892559E-06  -3.939363E-09   8.729878E-12
   0.400   8.105434E-02  -8.836089E-04  -9.040281E-07   2.027464E-08  -1.116387E-11   7.727916E-02  -4.436286E-04   5.893913E-06  -2.200324E-08   8.591259E-11
   0.500   8.126927E-02  -1.326711E-03  -2.117507E-06   7.537241E-08  -6.682654E-11   7.797583E-02  -6.680715E-04   1.411532E-05  -8.327206E-08   5.022479E-10
   0.600   8.149968E-02  -1.818642E-03  -4.180636E-06   2.180902E-07  -2.884230E-10   7.876137E-02  -9.191595E-04   2.857707E-05  -2.461291E-07   2.108971E-09
   0.700   8.172884E-02  -2.333492E-03  -7.326492E-06   5.299188E-07  -9.925147E-10   7.960092E-02  -1.184597E-03   5.143408E-05  -6.128106E-07   7.038211E-09
   0.800   8.193924E-02  -2.843938E-03  -1.176346E-05   1.131450E-06  -2.890595E-09   8.045731E-02  -1.451258E-03   8.479641E-05  -1.344421E-06   1.982999E-08
   0.900   8.211352E-02  -3.322634E-03  -1.767728E-05   2.185953E-06  -7.403120E-09   8.129277E-02  -1.705792E-03   1.305294E-04  -2.675094E-06   4.904145E-08
   1.000   8.223546E-02  -3.743642E-03  -2.525091E-05   3.898836E-06  -1.711215E-08   8.207075E-02  -1.935251E-03   1.900423E-04  -4.923253E-06   1.093264E-07
   1.100   8.229089E-02  -4.083814E-03  -3.470184E-05   6.512591E-06  -3.636285E-08   8.275765E-02  -2.127725E-03   2.640777E-04  -8.497616E-06   2.238875E-07
   1.200   8.226852E-02  -4.324069E-03  -4.633302E-05   1.029744E-05  -7.200367E-08   8.332443E-02  -2.272950E-03   3.525166E-04  -1.389553E-05   4.271094E-07
   1.300   8.216056E-02  -4.450499E-03  -6.059051E-05   1.553853E-05  -1.342289E-07   8.374800E-02  -2.362877E-03   4.542154E-04  -2.169132E-05   7.670879E-07
   1.400   8.196325E-02  -4.455237E-03  -7.811833E-05   2.252104E-05  -2.374600E-07   8.401229E-02  -2.392161E-03   5.668920E-04  -3.251298E-05   1.307691E-06
   1.500   8.167696E-02  -4.337030E-03  -9.979952E-05   3.151496E-05  -4.011769E-07   8.410898E-02  -2.358575E-03   6.870775E-04  -4.700621E-05   2.129736E-06
   1.600   8.130616E-02  -4.101496E-03  -1.267724E-04   4.276123E-05  -6.505952E-07   8.403769E-02  -2.263299E-03   8.101478E-04  -6.578625E-05   3.330861E-06
   1.700   8.085904E-02  -3.761009E-03  -1.604124E-04   5.646105E-05  -1.017079E-06   8.380578E-02  -2.111082E-03   9.304429E-04  -8.937921E-05   5.023685E-06
   1.800   8.034675E-02  -3.334240E-03  -2.022736E-04   7.276915E-05  -1.538193E-06   8.342762E-02  -1.910246E-03   1.041479E-03  -1.181565E-04   7.331964E-06
   1.900   7.978257E-02  -2.845331E-03  -2.539874E-04   9.179189E-05  -2.257314E-06   8.292340E-02  -1.672533E-03   1.136248E-03  -1.522667E-04   1.038458E-05
   2.000   7.918065E-02  -2.322772E-03  -3.171212E-04   1.135895E-04  -3.222765E-06   8.231755E-02  -1.412768E-03   1.207593E-03  -1.915727E-04   1.430743E-05
   2.100   7.855479E-02  -1.797996E-03  -3.930073E-04   1.381813E-04  -4.486476E-06   8.163690E-02  -1.148347E-03   1.248639E-03  -2.355983E-04   1.921341E-05
