 Z=   8 A=  12  O  beta2= 0.00 nrho= 132
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.078595E-02  -3.723801E-16  -5.204170E-16  -7.130283E-16  -6.580252E-16   7.099449E-02  -3.723801E-16  -5.204170E-16  -7.130283E-16   8.582938E-17
   0.100   7.072974E-02   1.424373E-11   3.330669E-15  -3.502595E-16  -2.174344E-15   7.114574E-02  -1.002564E-11  -4.871103E-15  -7.380469E-16  -8.725987E-16
   0.200   7.055831E-02   5.630704E-11   6.110737E-14  -6.504820E-16  -8.296840E-16   7.158893E-02  -3.949982E-11  -6.825790E-14  -7.630654E-16  -1.430490E-16
   0.300   7.026362E-02   1.242206E-10   3.062342E-13  -4.253151E-16  -2.331698E-15   7.229296E-02  -8.665735E-11  -3.378339E-13  -6.880098E-16  -1.859637E-16
   0.400   6.983292E-02   2.148262E-10   9.460557E-13  -3.752781E-16  -1.001343E-15   7.320793E-02  -1.486831E-10  -1.041708E-12  -4.253151E-16  -1.087172E-15
   0.500   6.924989E-02   3.239527E-10   2.240323E-12  -5.754264E-16   6.294154E-16   7.426800E-02  -2.218937E-10  -2.466662E-12  -9.507044E-16  -4.577567E-16
   0.600   6.849593E-02   4.466462E-10   4.473546E-12   6.004449E-16  -1.144392E-15   7.539504E-02  -3.019721E-10  -4.928620E-12  -1.188380E-15  -6.437203E-16
   0.700   6.755176E-02   5.774383E-10   7.925660E-12   1.701261E-15  -5.721958E-16   7.650291E-02  -3.842389E-10  -8.739530E-12  -1.938937E-15  -1.430490E-17
   0.800   6.639905E-02   7.106358E-10   1.283994E-11   4.415772E-15  -1.459099E-15   7.750215E-02  -4.639403E-10  -1.417424E-11  -2.952188E-15  -2.088515E-15
   0.900   6.502209E-02   8.406128E-10   1.939509E-11   8.994164E-15  -5.435861E-16   7.830473E-02  -5.365328E-10  -2.143888E-11  -5.879356E-15   3.147077E-16
   1.000   6.340929E-02   9.620872E-10   2.768181E-11   1.649973E-14  -1.173002E-15   7.882853E-02  -5.979449E-10  -3.064588E-11  -9.044201E-15  -2.474747E-15
   1.100   6.155445E-02   1.070366E-09   3.768575E-11   2.737028E-14  -4.577567E-16   7.900146E-02  -6.448002E-10  -4.179365E-11  -1.476094E-14  -1.430490E-15
   1.200   5.945777E-02   1.161547E-09   4.927868E-11   4.363233E-14  -8.725987E-16   7.876479E-02  -6.745869E-10  -5.475797E-11  -2.277938E-14  -1.859636E-15
   1.300   5.712640E-02   1.232662E-09   6.222058E-11   6.574872E-14  -7.152448E-18   7.807572E-02  -6.857655E-10  -6.929167E-11  -3.427540E-14  -8.439889E-16
   1.400   5.457463E-02   1.281765E-09   7.616828E-11   9.484528E-14  -1.573539E-16   7.690891E-02  -6.778110E-10  -8.503366E-11  -4.881117E-14  -1.130087E-15
   1.500   5.182367E-02   1.307957E-09   9.069379E-11   1.313223E-13  -4.219944E-16   7.525712E-02  -6.511901E-10  -1.015273E-10  -6.785027E-14  -2.174344E-15
   1.600   4.890104E-02   1.311351E-09   1.053084E-10   1.760304E-13   6.866350E-16   7.313084E-02  -6.072791E-10  -1.182458E-10  -9.130515E-14  -1.645063E-15
   1.700   4.583963E-02   1.292987E-09   1.194913E-10   2.292886E-13   6.651777E-16   7.055702E-02  -5.482327E-10  -1.346222E-10  -1.195886E-13   3.147077E-16
   1.800   4.267645E-02   1.254702E-09   1.327213E-10   2.907279E-13  -1.144392E-16   6.757711E-02  -4.768141E-10  -1.500820E-10  -1.521878E-13  -6.580252E-16
   1.900   3.945127E-02   1.198975E-09   1.445067E-10   3.585094E-13   2.760845E-15   6.424451E-02  -3.962029E-10  -1.640768E-10  -1.889900E-13  -1.115782E-15
   2.000   3.620511E-02   1.128747E-09   1.544134E-10   4.329083E-13   2.624949E-15   6.062164E-02  -3.097934E-10  -1.761131E-10  -2.303957E-13   2.002685E-16
   2.100   3.297874E-02   1.047234E-09   1.620891E-10   5.115916E-13   2.996876E-15   5.677680E-02  -2.209979E-10  -1.857803E-10  -2.744784E-13  -5.578910E-16
   2.200   2.981126E-02   9.577514E-10   1.672807E-10   5.921763E-13   4.541805E-15   5.278104E-02  -1.330674E-10  -1.927689E-10  -3.208627E-13  -5.721958E-16
