 Z=  25 A=  42  Mn beta2= 0.27 nrho= 143
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   8.287951E-02  -4.034118E-16  -6.349088E-16  -1.225908E-15   1.730892E-15   9.852200E-02  -5.275385E-16  -7.910339E-16  -9.006674E-16  -1.444794E-15
   0.100   8.278192E-02  -2.898027E-05  -1.439192E-08  -2.612185E-13  -4.291469E-17   9.838462E-02   1.765548E-05  -3.526974E-09  -1.842991E-13   1.287441E-16
   0.200   8.249304E-02  -1.144896E-04  -2.286924E-07  -1.698128E-11   9.426927E-15   9.797783E-02   6.888540E-05  -5.634726E-08  -1.261352E-11   4.646516E-13
   0.300   8.202434E-02  -2.522896E-04  -1.144552E-06  -1.992068E-10   2.519664E-13   9.731745E-02   1.486159E-04  -2.845611E-07  -1.597393E-10   1.172906E-11
   0.400   8.139428E-02  -4.355015E-04  -3.559671E-06  -1.163026E-09   2.416512E-12   9.642897E-02   2.488353E-04  -8.963550E-07  -1.019910E-09   1.141653E-10
   0.500   8.062735E-02  -6.548738E-04  -8.512600E-06  -4.640038E-09   1.352222E-11   9.534639E-02   3.592330E-04  -2.179252E-06  -4.465353E-09   6.581195E-10
   0.600   7.975278E-02  -8.991386E-04  -1.721006E-05  -1.454853E-08   5.363642E-11   9.411060E-02   4.680392E-04  -4.496518E-06  -1.531778E-08   2.716166E-09
   0.700   7.880300E-02  -1.155440E-03  -3.094100E-05  -3.858498E-08   1.666743E-10   9.276740E-02   5.630135E-04  -8.282587E-06  -4.415042E-08   8.879819E-09
   0.800   7.781189E-02  -1.409818E-03  -5.098230E-05  -9.038076E-08   4.298424E-10   9.136527E-02   6.325172E-04  -1.403692E-05  -1.114670E-07   2.442520E-08
   0.900   7.681287E-02  -1.647723E-03  -7.850151E-05  -1.921774E-07   9.526243E-10   8.995303E-02   6.665976E-04  -2.231511E-05  -2.532902E-07   5.876573E-08
   1.000   7.583708E-02  -1.854544E-03  -1.144620E-04  -3.778535E-07   1.851413E-09   8.857740E-02   6.580082E-04  -3.371545E-05  -5.279140E-07   1.269841E-07
   1.100   7.491150E-02  -2.016139E-03  -1.595359E-04  -6.960054E-07   3.182479E-09   8.728065E-02   6.030850E-04  -4.885887E-05  -1.023251E-06   2.511165E-07
   1.200   7.405732E-02  -2.119342E-03  -2.140294E-04  -1.212663E-06   4.815173E-09   8.609842E-02   5.024092E-04  -6.835986E-05  -1.863884E-06   4.607802E-07
   1.300   7.328860E-02  -2.152434E-03  -2.778251E-04  -2.013138E-06   6.230437E-09   8.505789E-02   3.611922E-04  -9.278688E-05  -3.216677E-06   7.927137E-07
   1.400   7.261120E-02  -2.105576E-03  -3.503441E-04  -3.202462E-06   6.237268E-09   8.417624E-02   1.893387E-04  -1.226112E-04  -5.293627E-06   1.288862E-06
   1.500   7.202221E-02  -1.971183E-03  -4.305308E-04  -4.903917E-06   2.611925E-09   8.345970E-02   1.160759E-06  -1.581454E-04  -8.350666E-06   1.992783E-06
   1.600   7.150985E-02  -1.744241E-03  -5.168620E-04  -7.255269E-06  -8.319806E-09   8.290306E-02  -1.852569E-04  -1.994736E-04  -1.268128E-05   2.944380E-06
   1.700   7.105382E-02  -1.422548E-03  -6.073803E-04  -1.040250E-05  -3.211951E-08   8.248979E-02  -3.490166E-04  -2.463799E-04  -1.860421E-05   4.173231E-06
   1.800   7.062619E-02  -1.006883E-03  -6.997518E-04  -1.449110E-05  -7.663801E-08   8.219273E-02  -4.676398E-04  -2.982796E-04  -2.644505E-05   5.691076E-06
   1.900   7.019274E-02  -5.010860E-04  -7.913451E-04  -1.965517E-05  -1.523147E-07   8.197528E-02  -5.184971E-04  -3.541644E-04  -3.651214E-05   7.484296E-06
   2.000   6.971468E-02   8.795359E-05  -8.793316E-04  -2.600510E-05  -2.723007E-07   8.179320E-02  -4.803414E-04  -4.125681E-04  -4.906818E-05   9.507363E-06
   2.100   6.915065E-02   7.504070E-04  -9.607989E-04  -3.361455E-05  -4.523335E-07   8.159664E-02  -3.348353E-04  -4.715638E-04  -6.429923E-05   1.167834E-05
   2.200   6.845898E-02   1.473723E-03  -1.032877E-03  -4.250789E-05  -7.103052E-07   8.133261E-02  -6.796256E-05  -5.287971E-04  -8.228392E-05   1.387738E-05
   2.300   6.759990E-02   2.242952E-03  -1.092869E-03  -5.264931E-05  -1.065488E-06   8.094752E-02   3.287860E-04  -5.815622E-04  -1.029657E-04   1.594909E-05
   2.400   6.653778E-02   3.041169E-03  -1.138378E-03  -6.393476E-05  -1.537412E-06   8.038982E-02   8.575445E-04  -6.269184E-04  -1.261313E-04   1.770895E-05
   2.500   6.524306E-02   3.849999E-03  -1.167427E-03  -7.618782E-05  -2.144437E-06   7.961241E-02   1.513595E-03  -6.618446E-04  -1.513980E-04   1.895397E-05
   2.600   6.369397E-02   4.650221E-03  -1.178566E-03  -8.916022E-05  -2.902093E-06   7.857493E-02   2.285327E-03  -6.834227E-04  -1.782130E-04   1.947685E-05
   2.700   6.187768E-02   5.422428E-03  -1.170950E-03  -1.025377E-04  -3.821303E-06   7.724559E-02   3.154633E-03  -6.890367E-04  -2.058649E-04   1.908266E-05
   2.800   5.979114E-02   6.147730E-03  -1.144397E-03  -1.159509E-04  -4.906650E-06   7.560265E-02   4.097740E-03  -6.765721E-04  -2.335093E-04   1.760665E-05
   2.900   5.744123E-02   6.808445E-03  -1.099409E-03  -1.289912E-04  -6.154847E-06   7.363524E-02   5.086394E-03  -6.445987E-04  -2.602065E-04   1.493139E-05
   3.000   5.484450E-02   7.388769E-03  -1.037160E-03  -1.412306E-04  -7.553589E-06   7.134379E-02   6.089331E-03  -5.925182E-04  -2.849699E-04   1.100150E-05
   3.100   5.202637E-02   7.875364E-03  -9.594478E-04  -1.522437E-04  -9.080930E-06   6.873979E-02   7.073929E-03  -5.206644E-04  -3.068216E-04   5.834451E-06
   3.200   4.901992E-02   8.257857E-03  -8.686189E-04  -1.616316E-04  -1.070533E-05   6.584513E-02   8.007921E-03  -4.303406E-04  -3.248512E-04  -4.740937E-07
