 Z=  57 A= 114  La beta2= 0.30 nrho= 185
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.794603E-02  -4.189276E-16  -6.349088E-16  -2.251668E-16  -3.147077E-15   7.188053E-02  -3.413484E-16  -6.245005E-16  -8.005932E-16  -3.004028E-16
   0.100   7.799346E-02  -4.130833E-05  -7.943043E-09   1.468898E-11   1.831027E-15   7.191970E-02  -3.160302E-05  -6.566620E-09   1.059644E-11  -3.290126E-16
   0.200   7.813395E-02  -1.625166E-04  -1.259164E-07   9.340557E-10   6.126644E-13   7.203586E-02  -1.244903E-04  -1.040778E-07   6.739469E-10   4.417781E-13
   0.300   7.836213E-02  -3.556344E-04  -6.276070E-07   1.052488E-08   1.558021E-11   7.222497E-02  -2.730024E-04  -5.186181E-07   7.596863E-09   1.125674E-11
   0.400   7.866932E-02  -6.078683E-04  -1.940303E-06   5.824473E-08   1.541281E-10   7.248051E-02  -4.680532E-04  -1.602874E-06   4.206348E-08   1.113606E-10
   0.500   7.904385E-02  -9.023757E-04  -4.602687E-06   2.178840E-07   9.071274E-10   7.279372E-02  -6.976296E-04  -3.801277E-06   1.574619E-07   6.553416E-10
   0.600   7.947160E-02  -1.219257E-03  -9.208062E-06   6.352028E-07   3.840010E-09   7.315396E-02  -9.474508E-04  -7.603827E-06   4.594489E-07   2.773778E-09
   0.700   7.993650E-02  -1.536732E-03  -1.633561E-05   1.556936E-06   1.293576E-08   7.354911E-02  -1.201752E-03  -1.349121E-05   1.127321E-06   9.342540E-09
   0.800   8.042124E-02  -1.832426E-03  -2.647340E-05   3.357088E-06   3.683359E-08   7.396611E-02  -1.444149E-03  -2.187446E-05   2.433737E-06   2.659787E-08
   0.900   8.090797E-02  -2.084703E-03  -3.993801E-05   6.556369E-06   9.216574E-08   7.439137E-02  -1.658540E-03  -3.303307E-05   4.759888E-06   6.654326E-08
   1.000   8.137897E-02  -2.273959E-03  -5.679673E-05   1.183094E-05   2.081043E-07   7.481138E-02  -1.829992E-03  -4.705594E-05   8.603409E-06   1.502299E-07
   1.100   8.181743E-02  -2.383806E-03  -7.679943E-05   2.000732E-05   4.320947E-07   7.521314E-02  -1.945576E-03  -6.378978E-05   1.457681E-05   3.118991E-07
   1.200   8.220808E-02  -2.402089E-03  -9.932743E-05   3.204139E-05   8.365834E-07   7.558470E-02  -1.995098E-03  -8.279999E-05   2.339490E-05   6.038587E-07
   1.300   8.253777E-02  -2.321661E-03  -1.233671E-04   4.898059E-05   1.526360E-06   7.591553E-02  -1.971697E-03  -1.033485E-04   3.585053E-05   1.101845E-06
   1.400   8.279605E-02  -2.140887E-03  -1.475144E-04   7.190988E-05   2.645954E-06   7.619695E-02  -1.872277E-03  -1.243928E-04   5.277884E-05   1.910501E-06
   1.500   8.297551E-02  -1.863843E-03  -1.700168E-04   1.018834E-04   4.386364E-06   7.642240E-02  -1.697753E-03  -1.446100E-04   7.501127E-05   3.168521E-06
   1.600   8.307209E-02  -1.500191E-03  -1.888531E-04   1.398453E-04   6.990312E-06   7.658770E-02  -1.453097E-03  -1.624468E-04   1.033213E-04   5.052947E-06
   1.700   8.308519E-02  -1.064737E-03  -2.018533E-04   1.865434E-04   1.075516E-05   7.669117E-02  -1.147168E-03  -1.761977E-04   1.383645E-04   7.782101E-06
   1.800   8.301765E-02  -5.766854E-04  -2.068526E-04   2.424419E-04   1.603267E-05   7.673365E-02  -7.923469E-04  -1.841080E-04   1.806159E-04   1.161669E-05
   1.900   8.287557E-02  -5.863516E-05  -2.018719E-04   3.076372E-04   2.322504E-05   7.671851E-02  -4.039684E-04  -1.844992E-04   2.303087E-04   1.685868E-05
   2.000   8.266798E-02   4.646522E-04  -1.853133E-04   3.817840E-04   3.277652E-05   7.665141E-02   4.219232E-07  -1.759095E-04   2.873759E-04   2.384764E-05
   2.100   8.240627E-02   9.676373E-04  -1.561551E-04   4.640357E-04   4.516061E-05   7.654004E-02   4.019602E-04  -1.572414E-04   3.514006E-04   3.295445E-05
   2.200   8.210361E-02   1.425478E-03  -1.141286E-04   5.530040E-04   6.086283E-05   7.639372E-02   7.814720E-04  -1.279056E-04   4.215750E-04   4.457213E-05
   2.300   8.177415E-02   1.815517E-03  -5.985795E-05   6.467423E-04   8.035925E-05   7.622288E-02   1.120551E-03  -8.794771E-05   4.966730E-04   5.910400E-05
   2.400   8.143208E-02   2.118694E-03   5.053498E-06   7.427549E-04   1.040917E-04   7.603839E-02   1.402659E-03  -3.814627E-05   5.750369E-04   7.694905E-05
   2.500   8.109076E-02   2.320815E-03   7.800796E-05   8.380355E-04   1.324402E-04   7.585090E-02   1.614189E-03   1.993283E-05   6.545811E-04   9.848470E-05
   2.600   8.076169E-02   2.413583E-03   1.554782E-04   9.291331E-04   1.656939E-04   7.566999E-02   1.745433E-03   8.393557E-05   7.328150E-04   1.240471E-04
