 Z=  65 A= 132  Tb beta2= 0.38 nrho= 193
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.795142E-02  -3.878960E-16  -6.453171E-16  -4.878615E-16  -2.431832E-15   7.024208E-02  -3.568643E-16  -5.204170E-16  -9.006674E-16   8.582938E-16
   0.100   7.796843E-02  -4.302532E-05  -3.915701E-08  -5.407094E-12  -1.301746E-15   7.026138E-02  -3.148684E-05  -1.925505E-08  -7.929876E-13   3.433175E-16
   0.200   7.801916E-02  -1.694553E-04  -6.205445E-07  -3.449943E-10   1.449515E-13   7.031879E-02  -1.241459E-04  -3.052609E-07  -5.180509E-11   5.920367E-13
   0.300   7.810268E-02  -3.715031E-04  -3.091670E-06  -3.910244E-09   3.545082E-12   7.041282E-02  -2.726713E-04  -1.521816E-06  -6.098823E-10   1.491418E-11
   0.400   7.821744E-02  -6.366848E-04  -9.554079E-06  -2.181281E-08   3.293268E-11   7.054105E-02  -4.685423E-04  -4.706895E-06  -3.575243E-09   1.451103E-10
   0.500   7.836130E-02  -9.485296E-04  -2.265780E-05  -8.240870E-08   1.779363E-10   7.070023E-02  -7.004865E-04  -1.117488E-05  -1.432152E-08   8.360329E-10
   0.600   7.853151E-02  -1.287513E-03  -4.533463E-05  -2.430299E-07   6.726382E-10   7.088635E-02  -9.550883E-04  -2.238889E-05  -4.505772E-08   3.447926E-09
   0.700   7.872477E-02  -1.632158E-03  -8.048962E-05  -6.033771E-07   1.952944E-09   7.109479E-02  -1.217507E-03  -3.981170E-05  -1.197780E-07   1.126178E-08
   0.800   7.893728E-02  -1.960241E-03  -1.306735E-04  -1.319082E-06   4.561687E-09   7.132048E-02  -1.472262E-03  -6.474524E-05  -2.808107E-07   3.094171E-08
   0.900   7.916471E-02  -2.250031E-03  -1.977606E-04  -2.613488E-06   8.670740E-09   7.155804E-02  -1.704044E-03  -9.816944E-05  -5.965891E-07   7.433900E-08
   1.000   7.940236E-02  -2.481492E-03  -2.826568E-04  -4.785302E-06   1.289729E-08   7.180197E-02  -1.898509E-03  -1.405916E-04  -1.169782E-06   1.603568E-07
   1.100   7.964517E-02  -2.637391E-03  -3.850610E-04  -8.209520E-06   1.203600E-08   7.204676E-02  -2.043002E-03  -1.919172E-04  -2.144422E-06   3.164375E-07
   1.200   7.988786E-02  -2.704239E-03  -5.033016E-04  -1.332904E-05  -6.658599E-09   7.228714E-02  -2.127202E-03  -2.513514E-04  -3.710255E-06   5.791259E-07
   1.300   8.012504E-02  -2.673029E-03  -6.342620E-04  -2.063471E-05  -6.890081E-08   7.251812E-02  -2.143628E-03  -3.173415E-04  -6.102267E-06   9.931339E-07
   1.400   8.035136E-02  -2.539733E-03  -7.734095E-04  -3.063234E-05  -2.205651E-07   7.273524E-02  -2.088013E-03  -3.875647E-04  -9.593356E-06   1.608418E-06
   1.500   8.056166E-02  -2.305535E-03  -9.149298E-04  -4.379624E-05  -5.363835E-07   7.293463E-02  -1.959511E-03  -4.589689E-04  -1.447845E-05   2.474982E-06
   1.600   8.075112E-02  -1.976783E-03  -1.051967E-03  -6.051033E-05  -1.129510E-06   7.311312E-02  -1.760750E-03  -5.278667E-04  -2.104896E-05   3.635436E-06
   1.700   8.091548E-02  -1.564689E-03  -1.176961E-03  -8.099975E-05  -2.160903E-06   7.326839E-02  -1.497710E-03  -5.900840E-04  -2.955748E-05   5.115732E-06
   1.800   8.105117E-02  -1.084760E-03  -1.282066E-03  -1.052573E-04  -3.847096E-06   7.339898E-02  -1.179459E-03  -6.411606E-04  -4.017385E-05   6.914942E-06
   1.900   8.115546E-02  -5.560226E-04  -1.359632E-03  -1.329709E-04  -6.464662E-06   7.350436E-02  -8.177334E-04  -6.765953E-04  -5.293497E-05   8.995331E-06
   2.000   8.122658E-02  -4.944829E-08  -1.402720E-03  -1.634601E-04  -1.034956E-05   7.358490E-02  -4.263966E-04  -6.921290E-04  -6.769224E-05   1.127430E-05
   2.100   8.126381E-02   5.601495E-04  -1.405621E-03  -1.956288E-04  -1.588970E-05   7.364186E-02  -2.078191E-05  -6.840516E-04  -8.406173E-05   1.361989E-05
   2.200   8.126741E-02   1.101330E-03  -1.364354E-03  -2.279435E-04  -2.350942E-05   7.367727E-02   3.830484E-04  -6.495187E-04  -1.013830E-04   1.585157E-05
   2.300   8.123862E-02   1.601256E-03  -1.277091E-03  -2.584444E-04  -3.364531E-05   7.369382E-02   7.691072E-04  -5.868585E-04  -1.186929E-04   1.774750E-05
   2.400   8.117948E-02   2.039918E-03  -1.144499E-03  -2.847939E-04  -4.671359E-05   7.369459E-02   1.122319E-03  -4.958494E-04  -1.347210E-04   1.905920E-05
   2.500   8.109255E-02   2.400679E-03  -9.699530E-04  -3.043678E-04  -6.307046E-05   7.368283E-02   1.429354E-03  -3.779458E-04  -1.479117E-04   1.953347E-05
   2.600   8.098065E-02   2.671289E-03  -7.595959E-04  -3.143858E-04  -8.296783E-05   7.366164E-02   1.679428E-03  -2.364284E-04  -1.564765E-04   1.894071E-05
   2.700   8.084645E-02   2.844707E-03  -5.222383E-04  -3.120806E-04  -1.065078E-04   7.363358E-02   1.865022E-03  -7.646035E-05  -1.584792E-04   1.710764E-05
   2.800   8.069202E-02   2.919696E-03  -2.690784E-04  -2.948936E-04  -1.336007E-04   7.360031E-02   1.982492E-03   9.497105E-05  -1.519508E-04   1.395159E-05
   2.900   8.051841E-02   2.901134E-03  -1.324963E-05  -2.606886E-04  -1.639302E-04   7.356222E-02   2.032514E-03   2.692377E-04  -1.350306E-04   9.512742E-06
   3.000   8.032523E-02   2.800030E-03   2.307914E-04  -2.079653E-04  -1.969322E-04   7.351803E-02   2.020344E-03   4.363850E-04  -1.061251E-04   3.980307E-06
   3.100   8.011022E-02   2.633214E-03   4.480107E-04  -1.360559E-04  -2.317892E-04   7.346452E-02   1.955851E-03   5.855734E-04  -6.407399E-05  -2.291328E-06
