 Z=  72 A= 149  Hf beta2=-0.15 nrho= 200
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   9.010139E-02  -4.344435E-16  -8.534839E-16  -1.876390E-16  -3.633444E-15   7.345649E-02  -3.878960E-16  -6.036838E-16  -5.128800E-16  -1.974076E-15
   0.100   9.000333E-02   3.854629E-05  -4.564875E-08   1.439779E-11  -6.523033E-15   7.342156E-02   2.651663E-05  -1.253899E-08   1.531472E-12  -1.773807E-15
   0.200   8.971399E-02   1.520203E-04  -7.230308E-07   9.136165E-10  -6.133510E-13   7.331905E-02   1.045092E-04  -1.981008E-07   9.672462E-11  -3.433175E-14
   0.300   8.924761E-02   3.340397E-04  -3.599148E-06   1.025949E-08  -1.548362E-11   7.315557E-02   2.293939E-04  -9.819649E-07   1.077217E-09  -8.395401E-13
   0.400   8.862693E-02   5.743360E-04  -1.110962E-05   5.650773E-08  -1.516807E-10   7.294157E-02   3.938189E-04  -3.013314E-06   5.864908E-09  -8.091608E-12
   0.500   8.788182E-02   8.592871E-04  -2.631148E-05   2.101173E-07  -8.818417E-10   7.269059E-02   5.880763E-04  -7.083325E-06   2.148713E-08  -4.592827E-11
   0.600   8.704744E-02   1.172624E-03  -5.256910E-05   6.081334E-07  -3.678538E-09   7.241824E-02   8.006431E-04  -1.402448E-05   6.107854E-08  -1.860375E-10
   0.700   8.616218E-02   1.496275E-03  -9.320130E-05   1.478079E-06  -1.218347E-08   7.214110E-02   1.018815E-03  -2.460280E-05   1.453455E-07  -5.945412E-10
   0.800   8.526544E-02   1.811299E-03  -1.511208E-04   3.156818E-06  -3.403719E-08   7.187557E-02   1.229397E-03  -3.941523E-05   3.030071E-07  -1.591894E-09
   0.900   8.439539E-02   2.098872E-03  -2.284969E-04   6.100439E-06  -8.340475E-08   7.163681E-02   1.419408E-03  -5.880322E-05   5.699124E-07  -3.711342E-09
   1.000   8.358693E-02   2.341254E-03  -3.264702E-04   1.088208E-05  -1.841137E-07   7.143782E-02   1.576761E-03  -8.279134E-05   9.867932E-07  -7.733615E-09
   1.100   8.286991E-02   2.522708E-03  -4.449421E-04   1.817584E-05  -3.731939E-07   7.128870E-02   1.690876E-03  -1.110563E-04   1.595888E-06  -1.467246E-08
   1.200   8.226774E-02   2.630311E-03  -5.824552E-04   2.872648E-05  -7.044946E-07   7.119623E-02   1.753209E-03  -1.429278E-04   2.436906E-06  -2.569132E-08
   1.300   8.179642E-02   2.654614E-03  -7.361733E-04   4.330575E-05  -1.251975E-06   7.116362E-02   1.757650E-03  -1.774196E-04   3.542954E-06  -4.194824E-08
   1.400   8.146408E-02   2.590128E-03  -9.019613E-04   6.265804E-05  -2.112233E-06   7.119060E-02   1.700798E-03  -2.132854E-04   4.937027E-06  -6.439475E-08
   1.500   8.127091E-02   2.435603E-03  -1.074558E-03   8.743851E-05  -3.405840E-06   7.127366E-02   1.582082E-03  -2.490917E-04   6.629558E-06  -9.359124E-08
   1.600   8.120967E-02   2.194082E-03  -1.247827E-03   1.181480E-04  -5.277146E-06   7.140647E-02   1.403752E-03  -2.833012E-04   8.617212E-06  -1.296409E-07
   1.700   8.126642E-02   1.872750E-03  -1.415071E-03   1.550688E-04  -7.892273E-06   7.158047E-02   1.170724E-03  -3.143571E-04   1.088277E-05  -1.723772E-07
   1.800   8.142171E-02   1.482561E-03  -1.569386E-03   1.982063E-04  -1.143517E-05   7.178548E-02   8.903107E-04  -3.407625E-04   1.339553E-05  -2.219531E-07
   1.900   8.165188E-02   1.037679E-03  -1.704033E-03   2.472399E-04  -1.610169E-05   7.201031E-02   5.718450E-04  -3.611519E-04   1.611132E-05  -2.799643E-07
   2.000   8.193060E-02   5.547648E-04  -1.812809E-03   3.014868E-04  -2.209185E-05   7.224336E-02   2.262232E-04  -3.743512E-04   1.897108E-05  -3.511835E-07
   2.100   8.223038E-02   5.213025E-05  -1.890401E-03   3.598819E-04  -2.960025E-05   7.247320E-02  -1.346147E-04  -3.794283E-04   2.189684E-05  -4.458799E-07
   2.200   8.252411E-02  -4.511813E-04  -1.932692E-03   4.209752E-04  -3.880519E-05   7.268900E-02  -4.982408E-04  -3.757367E-04   2.478444E-05  -5.825595E-07
   2.300   8.278651E-02  -9.363547E-04  -1.937028E-03   4.829496E-04  -4.985647E-05   7.288096E-02  -8.523121E-04  -3.629552E-04   2.749259E-05  -7.907922E-07
   2.400   8.299534E-02  -1.385752E-03  -1.902407E-03   5.436579E-04  -6.286231E-05   7.304065E-02  -1.185137E-03  -3.411294E-04   2.982887E-05  -1.113619E-06
   2.500   8.313248E-02  -1.783808E-03  -1.829614E-03   6.006814E-04  -7.787589E-05   7.316120E-02  -1.486222E-03  -3.107148E-04   3.153413E-05  -1.608887E-06
   2.600   8.318472E-02  -2.117830E-03  -1.721269E-03   6.514076E-04  -9.488166E-05   7.323758E-02  -1.746767E-03  -2.726254E-04   3.226747E-05  -2.348786E-06
   2.700   8.314426E-02  -2.378665E-03  -1.581798E-03   6.931274E-04  -1.137823E-04   7.326667E-02  -1.960111E-03  -2.282823E-04   3.159521E-05  -3.416864E-06
   2.800   8.300889E-02  -2.561208E-03  -1.417328E-03   7.231490E-04  -1.343867E-04   7.324741E-02  -2.122101E-03  -1.796593E-04   2.898714E-05  -4.901968E-06
   2.900   8.278185E-02  -2.664712E-03  -1.235493E-03   7.389246E-04  -1.564001E-04   7.318076E-02  -2.231363E-03  -1.293155E-04   2.382395E-05  -6.888830E-06
   3.000   8.247138E-02  -2.692904E-03  -1.045175E-03   7.381869E-04  -1.794173E-04   7.306965E-02  -2.289480E-03  -8.040564E-05   1.541869E-05  -9.445426E-06
   3.100   8.208999E-02  -2.653879E-03  -8.561639E-04   7.190878E-04  -2.029198E-04   7.291881E-02  -2.301039E-03  -3.665543E-05   3.054278E-06  -1.260777E-05
   3.200   8.165335E-02  -2.559778E-03  -6.787563E-04   6.803335E-04  -2.262785E-04   7.273451E-02  -2.273559E-03  -2.291457E-06  -1.396275E-05  -1.636336E-05
   3.300   8.117906E-02  -2.426263E-03  -5.233097E-04   6.213073E-04  -2.487630E-04   7.252405E-02  -2.217268E-03   1.808207E-05  -3.623427E-05  -2.063491E-05
   3.400   8.068521E-02  -2.271789E-03  -3.997570E-04   5.421703E-04  -2.695584E-04   7.229526E-02  -2.144749E-03   1.966456E-05  -6.419245E-05  -2.526656E-05
   3.500   8.018878E-02  -2.116724E-03  -3.171112E-04   4.439325E-04  -2.877893E-04   7.205576E-02  -2.070430E-03  -2.303969E-06  -9.801808E-05  -3.001478E-05
   3.600   7.970413E-02  -1.982330E-03  -2.829818E-04   3.284836E-04  -3.025529E-04   7.181215E-02  -2.009950E-03  -5.225866E-05  -1.375633E-04  -3.454605E-05
   3.700   7.924152E-02  -1.889661E-03  -3.031290E-04   1.985790E-04  -3.129587E-04   7.156912E-02  -1.979409E-03  -1.339937E-04  -1.822879E-04  -3.844318E-05
   3.800   7.880587E-02  -1.858429E-03  -3.810868E-04   5.777439E-05  -3.181739E-04   7.132858E-02  -1.994532E-03  -2.503360E-04  -2.312187E-04  -4.122121E-05
   3.900   7.839570E-02  -1.905894E-03  -5.178793E-04  -8.969133E-05  -3.174726E-04   7.108885E-02  -2.069786E-03  -4.028355E-04  -2.829393E-04  -4.235297E-05
   4.000   7.800264E-02  -2.045844E-03  -7.118566E-04  -2.390621E-04  -3.102850E-04   7.084394E-02  -2.217495E-03  -5.915003E-04  -3.356168E-04  -4.130323E-05
   4.100   7.761114E-02  -2.287718E-03  -9.586676E-04  -3.852734E-04  -2.962440E-04   7.058319E-02  -2.447012E-03  -8.146050E-04  -3.870670E-04  -3.756928E-05
   4.200   7.719891E-02  -2.635936E-03  -1.251381E-03  -5.231930E-04  -2.752243E-04   7.029107E-02  -2.763998E-03  -1.068597E-03  -4.348583E-04  -3.072478E-05
   4.300   7.673763E-02  -3.089478E-03  -1.580752E-03  -6.478790E-04  -2.473712E-04   6.994741E-02  -3.169866E-03  -1.348119E-03  -4.764470E-04  -2.046289E-05
   4.400   7.619431E-02  -3.641756E-03  -1.935634E-03  -7.548389E-04  -2.131151E-04   6.952798E-02  -3.661434E-03  -1.646155E-03  -5.093366E-04  -6.634591E-06
   4.500   7.553286E-02  -4.280779E-03  -2.303498E-03  -8.402720E-04  -1.731699E-04   6.900542E-02  -4.230829E-03  -1.954299E-03  -5.312479E-04   1.072208E-05
   4.600   7.471613E-02  -4.989642E-03  -2.671051E-03  -9.012765E-04  -1.285140E-04   6.835058E-02  -4.865663E-03  -2.263138E-03  -5.402852E-04   3.136517E-05
   4.700   7.370802E-02  -5.747276E-03  -3.024893E-03  -9.360082E-04  -8.035327E-05   6.753400E-02  -5.549477E-03  -2.562709E-03  -5.350851E-04   5.484699E-05
   4.800   7.247570E-02  -6.529461E-03  -3.352195E-03  -9.437758E-04  -3.006899E-05   6.652768E-02  -6.262442E-03  -2.843027E-03  -5.149335E-04   8.052817E-05
   4.900   7.099162E-02  -7.310017E-03  -3.641324E-03  -9.250674E-04   2.084732E-05   6.530679E-02  -6.982288E-03  -3.094615E-03  -4.798393E-04   1.076073E-04
   5.000   6.923542E-02  -8.062102E-03  -3.882407E-03  -8.815057E-04   7.086727E-05   6.385137E-02  -7.685382E-03  -3.309016E-03  -4.305579E-04   1.351639E-04
   5.100   6.719534E-02  -8.759554E-03  -4.067770E-03  -8.157350E-04   1.185023E-04   6.214785E-02  -8.347916E-03  -3.479245E-03  -3.685625E-04   1.622123E-04
   5.200   6.486919E-02  -9.378179E-03  -4.192244E-03  -7.312494E-04   1.623784E-04   6.019014E-02  -8.947106E-03  -3.600144E-03  -2.959629E-04   1.877597E-04
