 Z=  61 A= 122  Pm beta2= 0.45 nrho= 188
   r[fm]   rhon0[fm-3]    rhon2          rhon4          rhon6          rhon8          rhop0[fm-3]    rhop2          rhop4          rhop6          rhop8        
   0.000   7.754759E-02  -4.034118E-16  -5.932754E-16  -6.755005E-16  -1.115782E-15   7.124513E-02  -3.568643E-16  -5.412337E-16  -5.754264E-16  -2.717930E-16
   0.100   7.759482E-02  -3.973170E-05  -1.682205E-08   1.036920E-11   2.961113E-15   7.128393E-02  -3.148612E-05  -1.317180E-08   6.291224E-12  -5.578910E-16
   0.200   7.773438E-02  -1.566474E-04  -2.661245E-07   6.596609E-10   7.234415E-13   7.139877E-02  -1.242639E-04  -2.085196E-07   4.007906E-10   5.470908E-13
   0.300   7.795994E-02  -3.440361E-04  -1.322012E-06   7.438570E-09   1.847675E-11   7.158502E-02  -2.733817E-04  -1.037054E-06   4.529843E-09   1.397364E-11
   0.400   7.826136E-02  -5.911282E-04  -4.068536E-06   4.120885E-08   1.829445E-10   7.183524E-02  -4.708806E-04  -3.196915E-06   2.517481E-08   1.381471E-10
   0.500   7.862513E-02  -8.836943E-04  -9.596962E-06   1.543710E-07   1.077965E-09   7.213952E-02  -7.062184E-04  -7.557865E-06   9.468825E-08   8.125357E-10
   0.600   7.903509E-02  -1.204835E-03  -1.907430E-05   4.508312E-07   4.569702E-09   7.248594E-02  -9.668269E-04  -1.506469E-05   2.778788E-07   3.437193E-09
   0.700   7.947322E-02  -1.535914E-03  -3.359418E-05   1.107385E-06   1.542006E-08   7.286120E-02  -1.238772E-03  -2.662758E-05   6.864194E-07   1.157091E-08
   0.800   7.992052E-02  -1.857592E-03  -5.402275E-05   2.393834E-06   4.399454E-08   7.325119E-02  -1.507483E-03  -4.300834E-05   1.493320E-06   3.292749E-08
   0.900   8.035795E-02  -2.150889E-03  -8.085275E-05   4.689094E-06   1.103338E-07   7.364164E-02  -1.758500E-03  -6.471174E-05   2.945862E-06   8.235458E-08
   1.000   8.076733E-02  -2.398228E-03  -1.140786E-04   8.490701E-06   2.497632E-07   7.401875E-02  -1.978222E-03  -9.189033E-05   5.375337E-06   1.859084E-07
   1.100   8.113218E-02  -2.584404E-03  -1.531038E-04   1.441554E-05   5.200657E-07   7.436982E-02  -2.154593E-03  -1.242703E-04   9.202031E-06   3.860326E-07
   1.200   8.143851E-02  -2.697419E-03  -1.966902E-04   2.319019E-05   1.010047E-06   7.468372E-02  -2.277713E-03  -1.611041E-04   1.493405E-05   7.477234E-07
   1.300   8.167540E-02  -2.729142E-03  -2.429557E-04   3.562995E-05   1.849097E-06   7.495140E-02  -2.340338E-03  -2.011545E-04   2.315888E-05   1.365420E-06
   1.400   8.183549E-02  -2.675768E-03  -2.894239E-04   5.260639E-05   3.217113E-06   7.516619E-02  -2.338239E-03  -2.427118E-04   3.452709E-05   2.370224E-06
   1.500   8.191527E-02  -2.538037E-03  -3.331260E-04   7.500416E-05   5.353928E-06   7.532407E-02  -2.270428E-03  -2.836456E-04   4.972767E-05   3.936940E-06
   1.600   8.191513E-02  -2.321209E-03  -3.707520E-04   1.036683E-04   8.567219E-06   7.542376E-02  -2.139208E-03  -3.214897E-04   6.945566E-05   6.290321E-06
   1.700   8.183930E-02  -2.034798E-03  -3.988453E-04   1.393439E-04   1.323773E-05   7.546675E-02  -1.950077E-03  -3.535588E-04   9.437228E-05   9.709873E-06
   1.800   8.169551E-02  -1.692064E-03  -4.140296E-04   1.826111E-04   1.982068E-05   7.545716E-02  -1.711464E-03  -3.770923E-04   1.250592E-04   1.453255E-05
   1.900   8.149454E-02  -1.309298E-03  -4.132583E-04   2.338176E-04   2.884215E-05   7.540154E-02  -1.434319E-03  -3.894203E-04   1.619679E-04   2.115271E-05
   2.000   8.124955E-02  -9.049230E-04  -3.940693E-04   2.930121E-04   4.088965E-05   7.530847E-02  -1.131559E-03  -3.881459E-04   2.053669E-04   3.001871E-05
   2.100   8.097532E-02  -4.984550E-04  -3.548302E-04   3.598817E-04   5.659604E-05   7.518812E-02  -8.174026E-04  -3.713338E-04   2.552876E-04   4.162561E-05
   2.200   8.068731E-02  -1.093776E-04  -2.949547E-04   4.336968E-04   7.661645E-05   7.505169E-02  -5.066044E-04  -3.376960E-04   3.114718E-04   5.650367E-05
   2.300   8.040075E-02   2.440203E-04  -2.150738E-04   5.132661E-04   1.015984E-04   7.491071E-02  -2.136232E-04  -2.867623E-04   3.733238E-04   7.520209E-05
   2.400   8.012958E-02   5.457789E-04  -1.171424E-04   5.969058E-04   1.321451E-04   7.477633E-02   4.823550E-05  -2.190213E-04   4.398677E-04   9.826778E-05
   2.500   7.988545E-02   7.833166E-04  -4.467219E-06   6.824252E-04   1.687738E-04   7.465852E-02   2.676685E-04  -1.360195E-04   5.097153E-04   1.262192E-04
   2.600   7.967685E-02   9.483294E-04   1.183555E-04   7.671335E-04   2.118688E-04   7.456530E-02   4.361682E-04  -4.040173E-05   5.810450E-04   1.595150E-04
   2.700   7.950824E-02   1.037488E-03   2.456012E-04   8.478687E-04   2.616335E-04   7.450194E-02   5.487141E-04   6.411682E-05   6.515973E-04   1.985182E-04
   2.800   7.937941E-02   1.052883E-03   3.706764E-04   9.210543E-04   3.180415E-04   7.447027E-02   6.043154E-04   1.728589E-04   7.186880E-04   2.434558E-04
   2.900   7.928506E-02   1.002179E-03   4.864704E-04   9.827830E-04   3.807905E-04   7.446814E-02   6.063635E-04   2.803776E-04   7.792447E-04   2.943763E-04
   3.000   7.921464E-02   8.984605E-04   5.857861E-04   1.028932E-03   4.492632E-04   7.448899E-02   5.627567E-04   3.807326E-04   8.298688E-04   3.511060E-04
   3.100   7.915242E-02   7.597566E-04   6.618268E-04   1.055307E-03   5.224964E-04   7.452168E-02   4.857733E-04   4.678420E-04   8.669251E-04   4.132061E-04
   3.200   7.907790E-02   6.082627E-04   7.087110E-04   1.057819E-03   5.991647E-04   7.455060E-02   3.916787E-04   5.358938E-04   8.866627E-04   4.799359E-04
   3.300   7.896655E-02   4.692888E-04   7.219798E-04   1.032675E-03   6.775801E-04   7.455595E-02   3.000740E-04   5.797943E-04   8.853640E-04   5.502242E-04
   3.400   7.879072E-02   3.699842E-04   6.990607E-04   9.766058E-04   7.557121E-04   7.451445E-02   2.330046E-04   5.956234E-04   8.595226E-04   6.226533E-04
   3.500   7.852086E-02   3.379066E-04   6.396471E-04   8.870810E-04   8.312304E-04   7.440015E-02   2.138705E-04   5.810619E-04   8.060429E-04   6.954613E-04
   3.600   7.812688E-02   3.995121E-04   5.459585E-04   7.625377E-04   9.015713E-04   7.418555E-02   2.661913E-04   5.357546E-04   7.224542E-04   7.665655E-04
   3.700   7.757956E-02   5.786544E-04   4.228518E-04   6.025841E-04   9.640281E-04   7.384287E-02   4.122971E-04   4.615728E-04   6.071277E-04   8.336107E-04
   3.800   7.685205E-02   8.951802E-04   2.777617E-04   4.081719E-04   1.015863E-03   7.334541E-02   6.720194E-04   3.627459E-04   4.594833E-04   8.940434E-04
   3.900   7.592117E-02   1.363705E-03   1.204597E-04   1.817201E-04   1.054437E-03   7.266884E-02   1.061464E-03   2.458366E-04   2.801699E-04   9.452118E-04
   4.000   7.476864E-02   1.992643E-03  -3.736187E-05  -7.282632E-05   1.077352E-03   7.179252E-02   1.591940E-03   1.195490E-04   7.120227E-05   9.844898E-04
   4.100   7.338204E-02   2.783553E-03  -1.826673E-04  -3.500136E-04   1.082596E-03   7.070061E-02   2.269123E-03  -5.632505E-06  -1.639613E-04   1.009417E-03
   4.200   7.175544E-02   3.730835E-03  -3.017821E-04  -6.429827E-04   1.068682E-03   6.938288E-02   3.092492E-03  -1.179592E-04  -4.204143E-04   1.017851E-03
   4.300   6.988975E-02   4.821793E-03  -3.811846E-04  -9.436611E-04   1.034774E-03   6.783532E-02   4.055095E-03  -2.050617E-04  -6.918815E-04   1.008117E-03
   4.400   6.779267E-02   6.037072E-03  -4.083325E-04  -1.243042E-03   9.807821E-04   6.606040E-02   5.143644E-03  -2.546823E-04  -9.708864E-04   9.791456E-04
   4.500   6.547833E-02   7.351423E-03  -3.724692E-04  -1.531537E-03   9.074287E-04   6.406695E-02   6.338942E-03  -2.554477E-04  -1.249006E-03   9.305946E-04
   4.600   6.296665E-02   8.734757E-03  -2.653522E-04  -1.799394E-03   8.162650E-04   6.186978E-02   7.616617E-03  -1.976278E-04  -1.517206E-03   8.629254E-04
   4.700   6.028244E-02   1.015343E-02  -8.185396E-05  -2.037148E-03   7.096441E-04   5.948898E-02   8.948112E-03  -7.382649E-05  -1.766235E-03   7.774444E-04
   4.800   5.745425E-02   1.157166E-02   1.796116E-04  -2.236085E-03   5.906429E-04   5.694900E-02   1.030188E-02   1.204481E-04  -1.987065E-03   6.762902E-04
   4.900   5.451324E-02   1.295304E-02   5.168666E-04  -2.388687E-03   4.629380E-04   5.427758E-02   1.164468E-02   3.863767E-04  -2.171346E-03   5.623688E-04
   5.000   5.149192E-02   1.426203E-02   9.239692E-04  -2.489034E-03   3.306401E-04   5.150458E-02   1.294300E-02   7.216172E-04  -2.311842E-03   4.392365E-04
   5.100   4.842299E-02   1.546534E-02   1.391437E-03  -2.533122E-03   1.980969E-04   4.866085E-02   1.416435E-02   1.120306E-03  -2.402831E-03   3.109370E-04
   5.200   4.533822E-02   1.653316E-02   1.906678E-03  -2.519092E-03   6.967734E-05   4.577704E-02   1.527856E-02   1.573274E-03  -2.440423E-03   1.818017E-04
   5.300   4.226759E-02   1.744024E-02   2.454606E-03  -2.447341E-03  -5.044869E-05   4.288273E-02   1.625889E-02   2.068460E-03  -2.422792E-03   5.622693E-05
   5.400   3.923852E-02   1.816666E-02   3.018387E-03  -2.320505E-03  -1.585210E-04   4.000550E-02   1.708293E-02   2.591503E-03  -2.350285E-03  -6.155690E-05
   5.500   3.627533E-02   1.869832E-02   3.580280E-03  -2.143330E-03  -2.513752E-04   3.717035E-02   1.773331E-02   3.126455E-03  -2.225419E-03  -1.677081E-04
   5.600   3.339897E-02   1.902725E-02   4.122507E-03  -1.922421E-03  -3.265914E-04   3.439926E-02   1.819809E-02   3.656590E-03  -2.052752E-03  -2.589722E-04
   5.700   3.062683E-02   1.915151E-02   4.628110E-03  -1.665894E-03  -3.825972E-04   3.171092E-02   1.847100E-02   4.165224E-03  -1.838638E-03  -3.328428E-04
   5.800   2.797280E-02   1.907497E-02   5.081724E-03  -1.382961E-03  -4.187175E-04   2.912074E-02   1.855133E-02   4.636530E-03  -1.590893E-03  -3.876736E-04
   5.900   2.544745E-02   1.880682E-02   5.470241E-03  -1.083464E-03  -4.351702E-04   2.664087E-02   1.844367E-02   5.056266E-03  -1.318384E-03  -4.227354E-04
   6.000   2.305830E-02   1.836090E-02   5.783324E-03  -7.773950E-04  -4.330099E-04   2.428044E-02   1.815742E-02   5.412393E-03  -1.030573E-03  -4.382147E-04
   6.100   2.081012E-02   1.775489E-02   6.013748E-03  -4.744324E-04  -4.140251E-04   2.204585E-02   1.770617E-02   5.695546E-03  -7.370543E-04  -4.351573E-04
   6.200   1.870536E-02   1.700947E-02   6.157557E-03  -1.835179E-04  -3.805989E-04   1.994110E-02   1.710697E-02   5.899338E-03  -4.470965E-04  -4.153632E-04
   6.300   1.674443E-02   1.614740E-02   6.214045E-03   8.749991E-05  -3.355437E-04   1.796813E-02   1.637949E-02   6.020488E-03  -1.692367E-04  -3.812412E-04
   6.400   1.492612E-02   1.519259E-02   6.185578E-03   3.321388E-04  -2.819236E-04   1.612719E-02   1.554519E-02   6.058784E-03   8.906309E-05  -3.356378E-04
   6.500   1.324789E-02   1.416924E-02   6.077266E-03   5.454641E-04  -2.228758E-04   1.441712E-02   1.462648E-02   6.016888E-03   3.216771E-04  -2.816520E-04
   6.600   1.170611E-02   1.310105E-02   5.896536E-03   7.241730E-04  -1.614438E-04   1.283564E-02   1.364596E-02   5.900010E-03   5.239844E-04  -2.224504E-04
   6.700   1.029632E-02   1.201055E-02   5.652623E-03   8.665856E-04  -1.004317E-04   1.137956E-02   1.262564E-02   5.715492E-03   6.929431E-04  -1.610948E-04
   6.800   9.013400E-03   1.091849E-02   5.356027E-03   9.725532E-04  -4.228772E-05   1.004499E-02   1.158637E-02   5.472309E-03   8.270735E-04  -1.003932E-04
   6.900   7.851689E-03   9.843410E-03   5.017957E-03   1.043296E-03   1.097992E-05   8.827445E-03   1.054733E-02   5.180556E-03   9.263616E-04  -4.278120E-05
   7.000   6.805127E-03   8.801321E-03   4.649811E-03   1.081189E-03   5.785087E-05   7.721988E-03   9.525565E-03   4.850919E-03   9.920949E-04   9.761491E-06
   7.100   5.867328E-03   7.805534E-03   4.262699E-03   1.089514E-03   9.730709E-05   6.723291E-03   8.535797E-03   4.494189E-03   1.026650E-03   5.575683E-05
   7.200   5.031657E-03   6.866589E-03   3.867044E-03   1.072197E-03   1.288161E-04   5.825710E-03   7.590207E-03   4.120820E-03   1.033248E-03   9.423934E-05
   7.300   4.291302E-03   5.992296E-03   3.472256E-03   1.033545E-03   1.522889E-04   5.023344E-03   6.698411E-03   3.740560E-03   1.015702E-03   1.247350E-04
   7.400   3.639337E-03   5.187875E-03   3.086509E-03   9.780033E-04   1.680175E-04   4.310090E-03   5.867509E-03   3.362163E-03   9.781606E-04   1.472139E-04
   7.500   3.068787E-03   4.456170E-03   2.716596E-03   9.099417E-04   1.766007E-04   3.679703E-03   5.102218E-03   2.993185E-03   9.248783E-04   1.620239E-04
   7.600   2.572701E-03   3.797910E-03   2.367870E-03   8.334727E-04   1.788636E-04   3.125855E-03   4.405069E-03   2.639867E-03   8.600108E-04   1.698118E-04
   7.700   2.144216E-03   3.212014E-03   2.044265E-03   7.523164E-04   1.757765E-04   2.642203E-03   3.776661E-03   2.307089E-03   7.874484E-04   1.714398E-04
   7.800   1.776630E-03   2.695909E-03   1.748367E-03   6.697057E-04   1.683796E-04   2.222455E-03   3.215937E-03   1.998399E-03   7.106899E-04   1.679026E-04
   7.900   1.463467E-03   2.245852E-03   1.481547E-03   5.883327E-04   1.577172E-04   1.860440E-03   2.720482E-03   1.716096E-03   6.327582E-04   1.602520E-04
   8.000   1.198539E-03   1.857243E-03   1.244109E-03   5.103320E-04   1.447828E-04   1.550175E-03   2.286817E-03   1.461351E-03   5.561546E-04   1.495305E-04
   8.100   9.760027E-04   1.524909E-03   1.035479E-03   4.372949E-04   1.304782E-04   1.285926E-03   1.910687E-03   1.234361E-03   4.828479E-04   1.367190E-04
   8.200   7.904018E-04   1.243364E-03   8.543756E-04   3.703083E-04   1.155850E-04   1.062263E-03   1.587320E-03   1.034516E-03   4.142933E-04   1.226970E-04
   8.300   6.367022E-04   1.007029E-03   6.990011E-04   3.100113E-04   1.007497E-04   8.741060E-04   1.311661E-03   8.605729E-04   3.514724E-04   1.082178E-04
   8.400   5.103144E-04   8.104148E-04   5.672014E-04   2.566618E-04   8.647865E-05   7.167567E-04   1.078578E-03   7.108201E-04   2.949497E-04   9.389538E-05
   8.500   4.071031E-04   6.482646E-04   4.566178E-04   2.102093E-04   7.314288E-05   5.859224E-04   8.830184E-04   5.832324E-04   2.449382E-04   8.020295E-05
   8.600   3.233863E-04   5.156623E-04   3.648132E-04   1.703661E-04   6.098935E-05   4.777262E-04   7.201477E-04   4.756069E-04   2.013684E-04   6.747959E-05
   8.700   2.559239E-04   4.081025E-04   2.893750E-04   1.366748E-04   5.015691E-05   3.887067E-04   5.854378E-04   3.856774E-04   1.639558E-04   5.594362E-05
   8.800   2.018977E-04   3.215330E-04   2.279947E-04   1.085684E-04   4.069472E-05   3.158085E-04   4.747343E-04   3.112073E-04   1.322642E-04   4.570987E-05
   8.900   1.588841E-04   2.523704E-04   1.785240E-04   8.542184E-05   3.258161E-05   2.563638E-04   3.842931E-04   2.500598E-04   1.057614E-04   3.680897E-05
   9.000   1.248227E-04   1.974957E-04   1.390122E-04   6.659366E-05   2.574465E-05   2.080680E-04   3.107941E-04   2.002482E-04   8.386569E-05   2.920687E-05
   9.100   9.798094E-05   1.542342E-04   1.077249E-04   5.145774E-05   2.007608E-05   1.689508E-04   2.513369E-04   1.599675E-04   6.598394E-05   2.282325E-05
   9.200   7.691750E-05   1.203238E-04   8.315014E-05   3.942628E-05   1.544797E-05   1.373441E-04   2.034226E-04   1.276109E-04   5.153971E-05   1.754788E-05
   9.300   6.044587E-05   9.387651E-05   6.399244E-05   2.996468E-05   1.172411E-05   1.118490E-04   1.649257E-04   1.017742E-04   3.999344E-05   1.325439E-05
   9.400   4.759912E-05   7.333636E-05   4.916020E-05   2.259962E-05   8.769149E-06   9.130292E-05   1.340598E-04   8.124975E-05   3.085518E-05   9.811165E-06
   9.500   3.759684E-05   5.743594E-05   3.774735E-05   1.692182E-05   6.455200E-06   7.474738E-05   1.093397E-04   6.501492E-05   2.369122E-05   7.089556E-06
   9.600   2.981488E-05   4.515440E-05   2.901244E-05   1.258471E-05   4.666055E-06   6.139841E-05   8.954333E-05   5.221530E-05   1.812603E-05   4.969438E-06
   9.700   2.375828E-05   3.567806E-05   2.235669E-05   9.300436E-06   3.299520E-06   5.061917E-05   7.367454E-05   4.214606E-05   1.384068E-05   3.342647E-06
   9.800   1.903766E-05   2.836460E-05   1.730252E-05   6.833941E-06   2.268211E-06   4.189553E-05   6.092791E-05   3.423241E-05   1.056892E-05   2.114618E-06
   9.900   1.534881E-05   2.271153E-05   1.347325E-05   4.996334E-06   1.499221E-06   3.481465E-05   5.065726E-05   2.801048E-05   8.091821E-06   1.204699E-06
  10.000   1.245557E-05   1.832883E-05   1.057493E-05   3.637960E-06   9.330444E-07   2.904652E-05   4.234749E-05   2.310943E-05   6.231769E-06   5.455121E-07
